,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id,ipniID.type,ipniID
163,uri,http://www.wikidata.org/entity/Q15358059,uri,http://www.wikidata.org/entity/Q121802,literal,Couepia polyandra,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,en,literal,beta-sitosterol,literal,10.1021/NP0301893,literal,83-46-5,,,literal,67179-2
164,uri,http://www.wikidata.org/entity/Q15358497,uri,http://www.wikidata.org/entity/Q121802,literal,Couepia paraensis,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,en,literal,beta-sitosterol,literal,10.1021/NP50025A019,literal,83-46-5,,,literal,722782-1
165,uri,http://www.wikidata.org/entity/Q15370478,uri,http://www.wikidata.org/entity/Q23058965,literal,Parinari occidentalis,literal,RTATXGUCZHCSNG-QHWHWDPRSA-N,literal,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)O)O)O)O)O)O,en,literal,nictoflorin,literal,10.2307/2806097,literal,17650-84-9,literal,CHEMBL498879,literal,183244-2
166,uri,http://www.wikidata.org/entity/Q80701377,uri,http://www.wikidata.org/entity/Q1649777,literal,Moquilea pyrifolia,literal,OXGUCUVFOIWWQJ-HQBVPOQASA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,en,literal,quercitrin,literal,10.1016/0031-6865(96)00009-X,literal,522-12-3,literal,CHEMBL82242,literal,164227-2
167,uri,http://www.wikidata.org/entity/Q15370148,uri,http://www.wikidata.org/entity/Q209727,literal,Parinari montana,literal,IPCSVZSSVZVIGE-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCC(=O)O,en,literal,palmitic acid,literal,10.1002/LIPI.19920940206,literal,57-10-3,literal,CHEMBL82293,literal,727140-1
168,uri,http://www.wikidata.org/entity/Q15370260,uri,http://www.wikidata.org/entity/Q105351746,literal,Parinari sprucei,literal,YPMWOUGODTXJSE-JWCLFHPSSA-N,literal,O=C1OC23CCCC1(C)C3CCC45C(=O)C(=C)C(O)(CCC42)C5,en,literal,"(1R,2S,5S,8R,11R,12R)-5-hydroxy-12-methyl-6-methylidene-16-oxapentacyclo[10.3.2.15,8.01,11.02,8]octadecane-7,17-dione",literal,10.1055/S-2004-827155,,,,,literal,727170-1
169,uri,http://www.wikidata.org/entity/Q15369232,uri,http://www.wikidata.org/entity/Q1649777,literal,Parinari cardiophylla,literal,OXGUCUVFOIWWQJ-HQBVPOQASA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,en,literal,quercitrin,literal,10.2307/2806097,literal,522-12-3,literal,CHEMBL82242,literal,183226-2
170,uri,http://www.wikidata.org/entity/Q15354375,uri,http://www.wikidata.org/entity/Q105275614,literal,Licania densiflora,literal,UMLQYKKIQCBBDM-XYSSDXFWSA-N,literal,O=C1C(OC2OC(C)C(O)C(O)C2OC3OC(C)C(O)C(O)C3O)=C(OC=4C=C(O)C=C(O)C14)C=5C=C(O)C(O)=C(O)C5,en,literal,"3-[(2-O-alpha-L-Rhamnopyranosyl-alpha-L-rhamnopyranosyl)oxy]-3',4',5,5',7-pentahydroxyflavone",literal,10.1016/S0031-9422(99)00187-9,,,,,literal,139754-2
171,uri,http://www.wikidata.org/entity/Q42728864,uri,http://www.wikidata.org/entity/Q209727,literal,Acioa longipendula,literal,IPCSVZSSVZVIGE-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCC(=O)O,en,literal,palmitic acid,literal,10.1007/BF02663764,literal,57-10-3,literal,CHEMBL82293,literal,77141742-1
172,uri,http://www.wikidata.org/entity/Q15369315,uri,http://www.wikidata.org/entity/Q1649777,literal,Parinari chocoensis,literal,OXGUCUVFOIWWQJ-HQBVPOQASA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,en,literal,quercitrin,literal,10.2307/2806097,literal,522-12-3,literal,CHEMBL82242,literal,183227-2
173,uri,http://www.wikidata.org/entity/Q15369349,uri,http://www.wikidata.org/entity/Q1649777,literal,Parinari excelsa,literal,OXGUCUVFOIWWQJ-HQBVPOQASA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,en,literal,quercitrin,literal,10.2307/2806097,literal,522-12-3,literal,CHEMBL82242,literal,727101-1
174,uri,http://www.wikidata.org/entity/Q15369368,uri,http://www.wikidata.org/entity/Q1649777,literal,Parinari congensis,literal,OXGUCUVFOIWWQJ-HQBVPOQASA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,en,literal,quercitrin,literal,10.2307/2806097,literal,522-12-3,literal,CHEMBL82242,literal,727088-1
175,uri,http://www.wikidata.org/entity/Q15369454,uri,http://www.wikidata.org/entity/Q1649777,literal,Parinari congolana,literal,OXGUCUVFOIWWQJ-HQBVPOQASA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,en,literal,quercitrin,literal,10.2307/2806097,literal,522-12-3,literal,CHEMBL82242,literal,727090-1
176,uri,http://www.wikidata.org/entity/Q15370260,uri,http://www.wikidata.org/entity/Q105345765,literal,Parinari sprucei,literal,YBCSDOGMTZMEND-XPZYIXMRSA-N,literal,O=C(OC)C1(C)CCCC2(C)C1CCC34C(=O)C(O)(CO)C(CCC32)C4,en,literal,"methyl (1R,4S,5R,9S,10S,13R,14R)-14-hydroxy-14-(hydroxymethyl)-5,9-dimethyl-15-oxotetracyclo[11.2.1.01,10.04,9]hexadecane-5-carboxylate",literal,10.1055/S-2004-827155,,,,,literal,727170-1
177,uri,http://www.wikidata.org/entity/Q80701377,uri,http://www.wikidata.org/entity/Q2501558,literal,Moquilea pyrifolia,literal,FSLPMRQHCOLESF-SFMCKYFRSA-N,literal,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C,en,literal,α-amyrin,literal,10.1021/NP960134J,literal,638-95-9,literal,CHEMBL455357,literal,164227-2
178,uri,http://www.wikidata.org/entity/Q15369527,uri,http://www.wikidata.org/entity/Q1649777,literal,Parinari hypochrysea,literal,OXGUCUVFOIWWQJ-HQBVPOQASA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,en,literal,quercitrin,literal,10.2307/2806097,literal,522-12-3,literal,CHEMBL82242,literal,168134-1
179,uri,http://www.wikidata.org/entity/Q15354375,uri,http://www.wikidata.org/entity/Q105275612,literal,Licania densiflora,literal,UMLQYKKIQCBBDM-QMZAOPQFSA-N,literal,O=C1C(OC2OC(C)C(O)C(O)C2OC3OC(C)C(O)C(O)C3O)=C(OC=4C=C(O)C=C(O)C14)C=5C=C(O)C(O)=C(O)C5,en,literal,"3-[(2S,3S,4R,5R,6S)-4,5-dihydroxy-6-methyl-3-[(2S,3S,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-5,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)chromen-4-one",literal,10.1016/S0031-9422(99)00187-9,,,,,literal,139754-2
180,uri,http://www.wikidata.org/entity/Q80701377,uri,http://www.wikidata.org/entity/Q15634134,literal,Moquilea pyrifolia,literal,OXVUXGFZHDKYLS-BLIWDXROSA-N,literal,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C)O)O)C)C)C2C1(C)O)C)C(=O)O,en,literal,tormentic acid,literal,10.1021/NP960134J,literal,13850-16-3,literal,CHEMBL239077,literal,164227-2
181,uri,http://www.wikidata.org/entity/Q7137123,uri,http://www.wikidata.org/entity/Q105347152,literal,Parinari campestris,literal,YECCQPBETSFSNY-XWSNBVIWSA-N,literal,O=C(OC12C(=C)C(=O)C3(CCC4C5(C(=O)OC4(CCC5)C3(C)CC1)C)C2)C6(O)CC78CCC9C%10(C(=O)OC9(CCC%10)C8(C)CCC6C7)C,en,literal,"[(1S,2S,5S,8R,11R,12R)-2,12-dimethyl-6-methylidene-7,17-dioxo-16-oxapentacyclo[10.3.2.15,8.01,11.02,8]octadecan-5-yl] (1S,2S,5R,6R,8S,11R,12R)-6-hydroxy-2,12-dimethyl-17-oxo-16-oxapentacyclo[10.3.2.15,8.01,11.02,8]octadecane-6-carboxylate",literal,10.1016/J.FITOTE.2005.05.005,,,,,literal,727083-1
182,uri,http://www.wikidata.org/entity/Q15369711,uri,http://www.wikidata.org/entity/Q1649777,literal,Parinari klugii,literal,OXGUCUVFOIWWQJ-HQBVPOQASA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,en,literal,quercitrin,literal,10.2307/2806097,literal,522-12-3,literal,CHEMBL82242,literal,183235-2
183,uri,http://www.wikidata.org/entity/Q15369897,uri,http://www.wikidata.org/entity/Q1649777,literal,Parinari littoralis,literal,OXGUCUVFOIWWQJ-HQBVPOQASA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,en,literal,quercitrin,literal,10.2307/2806097,literal,522-12-3,literal,CHEMBL82242,literal,183239-2
184,uri,http://www.wikidata.org/entity/Q15369954,uri,http://www.wikidata.org/entity/Q1649777,literal,Parinari maguirei,literal,OXGUCUVFOIWWQJ-HQBVPOQASA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,en,literal,quercitrin,literal,10.2307/2806097,literal,522-12-3,literal,CHEMBL82242,literal,183241-2
185,uri,http://www.wikidata.org/entity/Q15353808,uri,http://www.wikidata.org/entity/Q1649777,literal,Licania apetala,literal,OXGUCUVFOIWWQJ-HQBVPOQASA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,en,literal,quercitrin,literal,10.1016/S0305-1978(01)00089-8,literal,522-12-3,literal,CHEMBL82242,literal,139707-2
186,uri,http://www.wikidata.org/entity/Q15370260,uri,http://www.wikidata.org/entity/Q105278024,literal,Parinari sprucei,literal,URTNRMPKSJUWIF-KFILVGPFSA-N,literal,O=C1OC23CCCC1(C)C3CCC45C(=O)C(O)(CO)C(O)(CCC42C)C5,en,literal,"(1S,2S,5S,6R,8R,11R,12R)-5,6-dihydroxy-6-(hydroxymethyl)-2,12-dimethyl-16-oxapentacyclo[10.3.2.15,8.01,11.02,8]octadecane-7,17-dione",literal,10.1107/S0108270103019814,,,,,literal,727170-1
187,uri,http://www.wikidata.org/entity/Q15370260,uri,http://www.wikidata.org/entity/Q105291842,literal,Parinari sprucei,literal,VRLSVXVVIDFQKV-UCGUWYOBSA-N,literal,O=C1OC23C(O)CCC1(C)C3CCC45C(=O)C(C)C(O)(CCC42C)C5,en,literal,"(1S,2S,5S,6R,8R,11R,12R,15S)-5,15-dihydroxy-2,6,12-trimethyl-16-oxapentacyclo[10.3.2.15,8.01,11.02,8]octadecane-7,17-dione",literal,10.1055/S-2004-827155,,,,,literal,727170-1
188,uri,http://www.wikidata.org/entity/Q80701377,uri,http://www.wikidata.org/entity/Q121802,literal,Moquilea pyrifolia,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,en,literal,beta-sitosterol,literal,10.1021/NP960134J,literal,19044-06-5,,,literal,164227-2
189,uri,http://www.wikidata.org/entity/Q15370260,uri,http://www.wikidata.org/entity/Q105278023,literal,Parinari sprucei,literal,URTNRMPKSJUWIF-BEFZPYHBSA-N,literal,O=C1OC23CCCC1(C)C3CCC45C(=O)C(O)(CO)C(O)(CCC42C)C5,en,literal,"(1S,2S,5S,6S,8R,11R,12R)-5,6-dihydroxy-6-(hydroxymethyl)-2,12-dimethyl-16-oxapentacyclo[10.3.2.15,8.01,11.02,8]octadecane-7,17-dione",literal,10.1055/S-2004-827155,,,,,literal,727170-1
190,uri,http://www.wikidata.org/entity/Q15370148,uri,http://www.wikidata.org/entity/Q1649777,literal,Parinari montana,literal,OXGUCUVFOIWWQJ-HQBVPOQASA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,en,literal,quercitrin,literal,10.2307/2806097,literal,522-12-3,literal,CHEMBL82242,literal,727140-1
191,uri,http://www.wikidata.org/entity/Q15353808,uri,http://www.wikidata.org/entity/Q105274879,literal,Licania apetala,literal,UKSPRKDZNYSFRL-PXOCLKCNSA-N,literal,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(O)C(O)=C3)C1OC4OCC(O)C(O)C4O,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxy-2,3-dihydrochromen-4-one",literal,10.1016/S0305-1978(01)00089-8,,,,,literal,139707-2
192,uri,http://www.wikidata.org/entity/Q577669,uri,http://www.wikidata.org/entity/Q121802,literal,Chrysobalanus icaco,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,en,literal,beta-sitosterol,literal,10.1007/S10600-011-9953-X,literal,83-46-5,,,literal,722181-1
193,uri,http://www.wikidata.org/entity/Q15358059,uri,http://www.wikidata.org/entity/Q121802,literal,Couepia polyandra,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,en,literal,beta-sitosterol,literal,10.1021/NP0301893,literal,64997-52-0,,,literal,67179-2
194,uri,http://www.wikidata.org/entity/Q15358497,uri,http://www.wikidata.org/entity/Q121802,literal,Couepia paraensis,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,en,literal,beta-sitosterol,literal,10.1021/NP50025A019,literal,64997-52-0,,,literal,722782-1
195,uri,http://www.wikidata.org/entity/Q80701377,uri,http://www.wikidata.org/entity/Q115950238,literal,Moquilea pyrifolia,literal,NUNODKNZSZKXGY-LBPRGKRZSA-N,literal,O=C1C=2C(O)=CC(O)=C(O)C2OC(C3=CC=C(O)C=C3)C1,en,literal,Isocarthamidin,literal,10.1016/0031-6865(96)00009-X,,,,,literal,164227-2
196,uri,http://www.wikidata.org/entity/Q3644506,uri,http://www.wikidata.org/entity/Q1649777,literal,Parinari curatellifolia,literal,OXGUCUVFOIWWQJ-HQBVPOQASA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,en,literal,quercitrin,literal,10.2307/2806097,literal,522-12-3,literal,CHEMBL82242,literal,727095-1
197,uri,http://www.wikidata.org/entity/Q15370260,uri,http://www.wikidata.org/entity/Q1649777,literal,Parinari sprucei,literal,OXGUCUVFOIWWQJ-HQBVPOQASA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,en,literal,quercitrin,literal,10.2307/2806097,literal,522-12-3,literal,CHEMBL82242,literal,727170-1
198,uri,http://www.wikidata.org/entity/Q15370287,uri,http://www.wikidata.org/entity/Q1649777,literal,Parinari anamensis,literal,OXGUCUVFOIWWQJ-HQBVPOQASA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,en,literal,quercitrin,literal,10.2307/2806097,literal,522-12-3,literal,CHEMBL82242,literal,727072-1
199,uri,http://www.wikidata.org/entity/Q7137123,uri,http://www.wikidata.org/entity/Q23058965,literal,Parinari campestris,literal,RTATXGUCZHCSNG-QHWHWDPRSA-N,literal,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)O)O)O)O)O)O,en,literal,nictoflorin,literal,10.2307/2806097,literal,17650-84-9,literal,CHEMBL498879,literal,727083-1
200,uri,http://www.wikidata.org/entity/Q7137127,uri,http://www.wikidata.org/entity/Q23058965,literal,Parinari nonda,literal,RTATXGUCZHCSNG-QHWHWDPRSA-N,literal,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)O)O)O)O)O)O,en,literal,nictoflorin,literal,10.2307/2806097,literal,17650-84-9,literal,CHEMBL498879,literal,727146-1
201,uri,http://www.wikidata.org/entity/Q15370359,uri,http://www.wikidata.org/entity/Q1649777,literal,Parinari sumatrana,literal,OXGUCUVFOIWWQJ-HQBVPOQASA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,en,literal,quercitrin,literal,10.2307/2806097,literal,522-12-3,literal,CHEMBL82242,literal,727173-1
202,uri,http://www.wikidata.org/entity/Q15370397,uri,http://www.wikidata.org/entity/Q1649777,literal,Parinari obtusifolia,literal,OXGUCUVFOIWWQJ-HQBVPOQASA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,en,literal,quercitrin,literal,10.2307/2806097,literal,522-12-3,literal,CHEMBL82242,literal,727148-1
203,uri,http://www.wikidata.org/entity/Q80701377,uri,http://www.wikidata.org/entity/Q15410900,literal,Moquilea pyrifolia,literal,NPJICTMALKLTFW-OFUAXYCQSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C,en,literal,sitogluside,literal,10.1021/NP960134J,literal,474-58-8,literal,CHEMBL506678,literal,164227-2
204,uri,http://www.wikidata.org/entity/Q15355320,uri,http://www.wikidata.org/entity/Q23050136,literal,Licania pittieri,literal,PFTAWBLQPZVEMU-UKRRQHHQSA-N,literal,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,en,literal,(−)-epicatechin,literal,10.1016/0031-6865(95)00027-7,literal,490-46-0,literal,CHEMBL583912,literal,304028-2
205,uri,http://www.wikidata.org/entity/Q15370558,uri,http://www.wikidata.org/entity/Q1649777,literal,Parinari pachyphylla,literal,OXGUCUVFOIWWQJ-HQBVPOQASA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,en,literal,quercitrin,literal,10.2307/2806097,literal,522-12-3,literal,CHEMBL82242,literal,183245-2
206,uri,http://www.wikidata.org/entity/Q42728864,uri,http://www.wikidata.org/entity/Q2712733,literal,Acioa longipendula,literal,CUXYLFPMQMFGPL-WPOADVJFSA-N,literal,CCCCC=CC=CC=CCCCCCCCC(=O)O,en,literal,α-eleostearic acid,literal,10.1007/BF02663764,literal,506-23-0,,,literal,77141742-1
207,uri,http://www.wikidata.org/entity/Q15358497,uri,http://www.wikidata.org/entity/Q27121979,literal,Couepia paraensis,literal,FTVWIRXFELQLPI-CYBMUJFWSA-N,literal,C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,en,literal,(R)-naringenin,literal,10.1021/NP50025A019,,,,,literal,722782-1
208,uri,http://www.wikidata.org/entity/Q15370742,uri,http://www.wikidata.org/entity/Q1649777,literal,Parinari brasiliensis,literal,OXGUCUVFOIWWQJ-HQBVPOQASA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,en,literal,quercitrin,literal,10.2307/2806097,literal,522-12-3,literal,CHEMBL82242,literal,727082-1
209,uri,http://www.wikidata.org/entity/Q15369349,uri,http://www.wikidata.org/entity/Q2712733,literal,Parinari excelsa,literal,CUXYLFPMQMFGPL-WPOADVJFSA-N,literal,CCCCC=CC=CC=CCCCCCCCC(=O)O,en,literal,α-eleostearic acid,literal,10.1002/LIPI.19940960208,literal,506-23-0,,,literal,727101-1
210,uri,http://www.wikidata.org/entity/Q15370148,uri,http://www.wikidata.org/entity/Q2712733,literal,Parinari montana,literal,CUXYLFPMQMFGPL-WPOADVJFSA-N,literal,CCCCC=CC=CC=CCCCCCCCC(=O)O,en,literal,α-eleostearic acid,literal,10.1002/LIPI.19920940206,literal,506-23-0,,,literal,727140-1
211,uri,http://www.wikidata.org/entity/Q17525824,uri,http://www.wikidata.org/entity/Q1649777,literal,Parinari insularum,literal,OXGUCUVFOIWWQJ-HQBVPOQASA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,en,literal,quercitrin,literal,10.2307/2806097,literal,522-12-3,literal,CHEMBL82242,literal,727122-1
212,uri,http://www.wikidata.org/entity/Q15354735,uri,http://www.wikidata.org/entity/Q105297776,literal,Licania intrapetiolaris,literal,VVPBNSGOLQBLTJ-VERPJTLHSA-N,literal,O=C(OC1C=C2C(OC(=O)C)OC(OC(=O)C)C23C(O)CC(C)C(C)(CCC(=C)C=C)C3C1)C4=CC=C(O)C=C4,en,literal,Intrapetacin B,literal,10.1021/NP0005006,,,,,literal,726061-1
213,uri,http://www.wikidata.org/entity/Q15354483,uri,http://www.wikidata.org/entity/Q105365308,literal,Licania heteromorpha,literal,YVFUWFRLVWFNLF-LAYMWGLGSA-N,literal,O=C(O)C12CCC(C(=C)C)C2C3=CCC4C5(C)CC(O)C(O)C(C)(C)C5CCC4(C)C3(C)CC1,en,literal,"(1R,3aS,5aS,5bR,9R,10R,11aR)-9,10-dihydroxy-5a,5b,8,8,11a-pentamethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13b-tetradecahydrocyclopenta[a]chrysene-3a-carboxylic acid",literal,10.1055/S-2000-9601,,,,,literal,726048-1
214,uri,http://www.wikidata.org/entity/Q15354483,uri,http://www.wikidata.org/entity/Q105365308,literal,Licania heteromorpha,literal,YVFUWFRLVWFNLF-LAYMWGLGSA-N,literal,O=C(O)C12CCC(C(=C)C)C2C3=CCC4C5(C)CC(O)C(O)C(C)(C)C5CCC4(C)C3(C)CC1,en,literal,"(1R,3aS,5aS,5bR,9R,10R,11aR)-9,10-dihydroxy-5a,5b,8,8,11a-pentamethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13b-tetradecahydrocyclopenta[a]chrysene-3a-carboxylic acid",literal,10.1016/S0305-1978(98)00108-2,,,,,literal,726048-1
215,uri,http://www.wikidata.org/entity/Q577669,uri,http://www.wikidata.org/entity/Q121802,literal,Chrysobalanus icaco,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,en,literal,beta-sitosterol,literal,10.1007/S10600-011-9953-X,literal,64997-52-0,,,literal,722181-1
216,uri,http://www.wikidata.org/entity/Q80701377,uri,http://www.wikidata.org/entity/Q121802,literal,Moquilea pyrifolia,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,en,literal,beta-sitosterol,literal,10.1021/NP960134J,literal,83-46-5,,,literal,164227-2
217,uri,http://www.wikidata.org/entity/Q15354735,uri,http://www.wikidata.org/entity/Q27106259,literal,Licania intrapetiolaris,literal,IXQKXEUSCPEQRD-DKRGWESNSA-N,literal,CC(=O)OC(C)(C)C=CC(=O)C(C)(C1C(CC2(C1(CC(=O)C3(C2CC=C4C3CC(C(=O)C4(C)C)O)C)C)C)O)O,en,literal,cucurbitacin b,literal,10.1021/NP0005006,literal,6199-67-3,literal,CHEMBL508185,literal,726061-1
218,uri,http://www.wikidata.org/entity/Q7137123,uri,http://www.wikidata.org/entity/Q105278023,literal,Parinari campestris,literal,URTNRMPKSJUWIF-BEFZPYHBSA-N,literal,O=C1OC23CCCC1(C)C3CCC45C(=O)C(O)(CO)C(O)(CCC42C)C5,en,literal,"(1S,2S,5S,6S,8R,11R,12R)-5,6-dihydroxy-6-(hydroxymethyl)-2,12-dimethyl-16-oxapentacyclo[10.3.2.15,8.01,11.02,8]octadecane-7,17-dione",literal,10.1016/J.FITOTE.2005.05.005,,,,,literal,727083-1
219,uri,http://www.wikidata.org/entity/Q80701377,uri,http://www.wikidata.org/entity/Q105311365,literal,Moquilea pyrifolia,literal,WRLBRIWXGBKVHQ-LKAYSPLXSA-N,literal,O=C1C(OC2OC(C)C(O)C(O)C2OC3OCC(O)C(O)C3O)=C(OC=4C=C(O)C=C(O)C14)C=5C=CC(O)=C(O)C5,en,literal,"3-[(2R,3R,4R,5R,6S)-4,5-dihydroxy-6-methyl-3-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",literal,10.1016/0031-6865(96)00009-X,,,,,literal,164227-2
220,uri,http://www.wikidata.org/entity/Q15369315,uri,http://www.wikidata.org/entity/Q105274879,literal,Parinari chocoensis,literal,UKSPRKDZNYSFRL-PXOCLKCNSA-N,literal,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(O)C(O)=C3)C1OC4OCC(O)C(O)C4O,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxy-2,3-dihydrochromen-4-one",literal,10.2307/2806097,,,,,literal,183227-2
221,uri,http://www.wikidata.org/entity/Q15370148,uri,http://www.wikidata.org/entity/Q105274879,literal,Parinari montana,literal,UKSPRKDZNYSFRL-PXOCLKCNSA-N,literal,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(O)C(O)=C3)C1OC4OCC(O)C(O)C4O,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxy-2,3-dihydrochromen-4-one",literal,10.2307/2806097,,,,,literal,727140-1
222,uri,http://www.wikidata.org/entity/Q15370287,uri,http://www.wikidata.org/entity/Q105274879,literal,Parinari anamensis,literal,UKSPRKDZNYSFRL-PXOCLKCNSA-N,literal,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(O)C(O)=C3)C1OC4OCC(O)C(O)C4O,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxy-2,3-dihydrochromen-4-one",literal,10.2307/2806097,,,,,literal,727072-1
