,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,chembl_id.type,chembl_id,refDOI.type,refDOI
61,uri,http://www.wikidata.org/entity/Q17249791,uri,http://www.wikidata.org/entity/Q105103230,literal,Portulaca cryptopetala,literal,CTMLKIKAUFEMLE-FMOSSLLZSA-N,literal,O=C(O)C1=NC(C(=O)O)CC(C=CN2C3=CC(O)=C(OC4OC(CO)C(O)C(O)C4O)C=C3CC2C(=O)O)=C1,literal,7659-95-2,literal,208558-2,en,literal,"(2S)-4-[2-[(2S)-2-carboxy-6-hydroxy-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3-dihydroindol-1-yl]ethenyl]-2,3-dihydropyridine-2,6-dicarboxylic acid",,,literal,10.1016/S0044-328X(83)80204-9
62,uri,http://www.wikidata.org/entity/Q17250216,uri,http://www.wikidata.org/entity/Q105103230,literal,Portulaca smallii,literal,CTMLKIKAUFEMLE-FMOSSLLZSA-N,literal,O=C(O)C1=NC(C(=O)O)CC(C=CN2C3=CC(O)=C(OC4OC(CO)C(O)C(O)C4O)C=C3CC2C(=O)O)=C1,literal,7659-95-2,literal,208698-2,en,literal,"(2S)-4-[2-[(2S)-2-carboxy-6-hydroxy-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3-dihydroindol-1-yl]ethenyl]-2,3-dihydropyridine-2,6-dicarboxylic acid",,,literal,10.1016/S0044-328X(83)80204-9
63,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q113959775,literal,Portulaca oleracea,literal,JTQIDIWFNQOTSR-LLVKDONJSA-N,literal,OC=1C=C2C(=CC1O)C(NCC2)CC(C)C,,,literal,323270-2,en,literal,"(1R)-1-(2-methylpropyl)-1,2,3,4-tetrahydroisoquinoline-6,7-diol",,,literal,10.1021/ACS.JNATPROD.7B00762
64,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q104250275,literal,Portulaca oleracea,literal,GVJHHUAWPYXKBD-IHMCZWCLSA-N,literal,OC=1C(=C(C=2OC(C)(CCC2C1C)CCCC(C)CCCC(C)CCCC(C)C)C)C,,,literal,323270-2,en,literal,Covi-ox,,,literal,10.1080/07315724.1992.10718240
65,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q105286753,literal,Portulaca oleracea,literal,VICXKBPMEPRWFK-GTKZJKJXSA-N,literal,O=C(O)C1N(C(=O)C=CC2=CC=C(O)C=C2)C3=CC(OC4OC(CO)C(O)C(O)C4O)=C(O)C=C3C1,,,literal,323270-2,en,literal,Oleracein A,,,literal,10.1002/RCM.3526
66,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q105286753,literal,Portulaca oleracea,literal,VICXKBPMEPRWFK-GTKZJKJXSA-N,literal,O=C(O)C1N(C(=O)C=CC2=CC=C(O)C=C2)C3=CC(OC4OC(CO)C(O)C(O)C4O)=C(O)C=C3C1,,,literal,323270-2,en,literal,Oleracein A,,,literal,10.1016/J.PHYTOCHEM.2005.08.011
67,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q105152597,literal,Portulaca oleracea,literal,LJIDRFNRDLYHNC-VIFPVBQESA-N,literal,O=C1N2CCC3=CC(O)=C(O)C=C3C2CC1,,,literal,323270-2,en,literal,"(10bS)-8,9-dihydroxy-2,5,6,10b-tetrahydro-1H-pyrrolo[2,1-a]isoquinolin-3-one",,,literal,10.1016/J.PHYTOCHEM.2005.08.011
68,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q105152597,literal,Portulaca oleracea,literal,LJIDRFNRDLYHNC-VIFPVBQESA-N,literal,O=C1N2CCC3=CC(O)=C(O)C=C3C2CC1,,,literal,323270-2,en,literal,"(10bS)-8,9-dihydroxy-2,5,6,10b-tetrahydro-1H-pyrrolo[2,1-a]isoquinolin-3-one",,,literal,10.1021/ACS.JNATPROD.7B00762
69,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q105016006,literal,Portulaca oleracea,literal,GRIGERORCOQKIJ-CHTMWUQNSA-N,literal,O=C(O)C1N(C(=O)C=CC2=CC=C(OC3OC(CO)C(O)C(O)C3O)C(OC)=C2)C4=CC(OC5OC(CO)C(O)C(O)C5O)=C(O)C=C4C1,,,literal,323270-2,en,literal,"(2S)-5-hydroxy-1-[(E)-3-[3-methoxy-4-[(2R,3S,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-enoyl]-6-[(2S,3R,4R,5S,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3-dihydroindole-2-carboxylic acid",,,literal,10.1016/J.PHYTOCHEM.2005.08.011
70,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q104388555,literal,Portulaca oleracea,literal,BBJUSJOGHYQDQX-BFIGBBASSA-N,literal,O=C(O)C1=NC(C(=O)O)CC(C=CN2C3=CC(O)=C(O)C=C3CC2C(=O)O)=C1,,,literal,323270-2,en,literal,Isobetanidin,,,literal,10.1016/S0044-328X(83)80204-9
71,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q113959770,literal,Portulaca oleracea,literal,PWCQVMIYUGOTLG-UHFFFAOYSA-N,literal,OC1=CC=2C=NCCC2C=C1O,,,literal,323270-2,en,literal,"3,4-dihydroisoquinoline-6,7-diol",,,literal,10.1021/ACS.JNATPROD.7B00762.S001
72,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q113959773,literal,Portulaca oleracea,literal,BBCGLIOIYPKRDF-UHFFFAOYSA-N,literal,O=S(=O)(O)C1=C(O)C(O)=CC=C1CCN,,,literal,323270-2,en,literal,"6-(2-aminoethyl)-2,3-dihydroxybenzenesulfonic acid",,,literal,10.1021/ACS.JNATPROD.7B00762.S001
73,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q113959775,literal,Portulaca oleracea,literal,JTQIDIWFNQOTSR-LLVKDONJSA-N,literal,OC=1C=C2C(=CC1O)C(NCC2)CC(C)C,,,literal,323270-2,en,literal,"(1R)-1-(2-methylpropyl)-1,2,3,4-tetrahydroisoquinoline-6,7-diol",,,literal,10.1021/ACS.JNATPROD.7B00762.S001
74,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q105007244,literal,Portulaca oleracea,literal,GENSLUDVKWKQMX-UHFFFAOYSA-N,literal,CC(C)CC1NC(=O)C(Cc2ccc(O)cc2)NC1=O,,,literal,323270-2,en,literal,Cyclo(Tyr-Leu),,,literal,10.1002/RCM.3526
75,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q105152597,literal,Portulaca oleracea,literal,LJIDRFNRDLYHNC-VIFPVBQESA-N,literal,O=C1N2CCC3=CC(O)=C(O)C=C3C2CC1,,,literal,323270-2,en,literal,"(10bS)-8,9-dihydroxy-2,5,6,10b-tetrahydro-1H-pyrrolo[2,1-a]isoquinolin-3-one",,,literal,10.1021/ACS.JNATPROD.7B00762.S001
76,uri,http://www.wikidata.org/entity/Q17249791,uri,http://www.wikidata.org/entity/Q104388555,literal,Portulaca cryptopetala,literal,BBJUSJOGHYQDQX-BFIGBBASSA-N,literal,O=C(O)C1=NC(C(=O)O)CC(C=CN2C3=CC(O)=C(O)C=C3CC2C(=O)O)=C1,,,literal,208558-2,en,literal,Isobetanidin,,,literal,10.1016/S0044-328X(83)80204-9
77,uri,http://www.wikidata.org/entity/Q17250216,uri,http://www.wikidata.org/entity/Q104388555,literal,Portulaca smallii,literal,BBJUSJOGHYQDQX-BFIGBBASSA-N,literal,O=C(O)C1=NC(C(=O)O)CC(C=CN2C3=CC(O)=C(O)C=C3CC2C(=O)O)=C1,,,literal,208698-2,en,literal,Isobetanidin,,,literal,10.1016/S0044-328X(83)80204-9
78,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q104388574,literal,Portulaca oleracea,literal,YQDKULBMDMPFLH-QWJBODLLSA-N,literal,O=CC=C1C=C(NC(C(=O)O)C1)C(=O)O,,,literal,323270-2,en,literal,"(2S,4Z)-4-(2-oxoethylidene)-2,3-dihydro-1H-pyridine-2,6-dicarboxylic acid",,,literal,10.1016/S0044-328X(83)80204-9
79,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q104388559,literal,Portulaca oleracea,literal,PDBJJFJKNSKTSW-YDJKRUCUSA-N,literal,NC(=O)CCC(N=CC=C1C=C(C(=O)O)NC(C(=O)O)C1)C(=O)O,,,literal,323270-2,en,literal,Vulgaxanthin I,,,literal,10.1016/S0044-328X(83)80204-9
80,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q186242,literal,Portulaca oleracea,literal,SFLSHLFXELFNJZ-QMMMGPOBSA-N,literal,C1=CC(=C(C=C1C(CN)O)O)O,literal,51-41-2,literal,323270-2,en,literal,norepinephrine,literal,CHEMBL1437,literal,10.1016/S0021-9673(03)00786-6
81,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q186242,literal,Portulaca oleracea,literal,SFLSHLFXELFNJZ-QMMMGPOBSA-N,literal,C1=CC(=C(C=C1C(CN)O)O)O,literal,51-41-2,literal,323270-2,en,literal,norepinephrine,literal,CHEMBL1437,literal,10.1016/J.JEP.2014.12.002
82,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q164785,literal,Portulaca oleracea,literal,WBYWAXJHAXSJNI-VOTSOKGWSA-N,literal,C1=CC=C(C=C1)C=CC(=O)O,literal,140-10-3,literal,323270-2,en,literal,(E)-cinnamic acid,literal,CHEMBL27246,literal,10.1016/0378-8741(93)90067-F
83,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q104388560,literal,Portulaca oleracea,literal,KRWNKOCPQBHMPM-FNHXKPTKSA-N,literal,O=C(O)C1=CC(=CC=NC(C(=O)O)CC[S+]([O-])C)CC(N1)C(=O)O,,,literal,323270-2,en,literal,"4-[(E)-2-[(1-carboxy-3-methylsulfinyl-propyl)amino]vinyl]-2,3-dihydropyridine-2,6-dicarboxylic acid",,,literal,10.1016/S0044-328X(83)80204-9
84,uri,http://www.wikidata.org/entity/Q17249791,uri,http://www.wikidata.org/entity/Q104388574,literal,Portulaca cryptopetala,literal,YQDKULBMDMPFLH-QWJBODLLSA-N,literal,O=CC=C1C=C(NC(C(=O)O)C1)C(=O)O,,,literal,208558-2,en,literal,"(2S,4Z)-4-(2-oxoethylidene)-2,3-dihydro-1H-pyridine-2,6-dicarboxylic acid",,,literal,10.1016/S0044-328X(83)80204-9
85,uri,http://www.wikidata.org/entity/Q17250216,uri,http://www.wikidata.org/entity/Q104388574,literal,Portulaca smallii,literal,YQDKULBMDMPFLH-QWJBODLLSA-N,literal,O=CC=C1C=C(NC(C(=O)O)C1)C(=O)O,,,literal,208698-2,en,literal,"(2S,4Z)-4-(2-oxoethylidene)-2,3-dihydro-1H-pyridine-2,6-dicarboxylic acid",,,literal,10.1016/S0044-328X(83)80204-9
86,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q105169554,literal,Portulaca oleracea,literal,MPIZJISFGAZXLS-UHFFFAOYSA-N,literal,OC1=CC=2C(=NCCC2C=C1O)C=3OC=CC3,,,literal,323270-2,en,literal,"1-(furan-2-yl)-3,4-dihydroisoquinoline-6,7-diol",,,literal,10.1021/ACS.JNATPROD.7B00762
87,uri,http://www.wikidata.org/entity/Q17249791,uri,http://www.wikidata.org/entity/Q104388559,literal,Portulaca cryptopetala,literal,PDBJJFJKNSKTSW-YDJKRUCUSA-N,literal,NC(=O)CCC(N=CC=C1C=C(C(=O)O)NC(C(=O)O)C1)C(=O)O,,,literal,208558-2,en,literal,Vulgaxanthin I,,,literal,10.1016/S0044-328X(83)80204-9
88,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q104993619,literal,Portulaca oleracea,literal,FDKIQKZQSBQELL-DBIVONCISA-N,literal,O=C(O)C1N(C(=O)C=CC2=CC=C(OC3OC(CO)C(O)C(O)C3O)C=C2)C4=CC(OC5OC(CO)C(O)C(O)C5O)=C(O)C=C4C1,,,literal,323270-2,en,literal,Oleracein C,,,literal,10.1002/RCM.3526
89,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q104993619,literal,Portulaca oleracea,literal,FDKIQKZQSBQELL-DBIVONCISA-N,literal,O=C(O)C1N(C(=O)C=CC2=CC=C(OC3OC(CO)C(O)C(O)C3O)C=C2)C4=CC(OC5OC(CO)C(O)C(O)C5O)=C(O)C=C4C1,,,literal,323270-2,en,literal,Oleracein C,,,literal,10.1016/J.PHYTOCHEM.2005.08.011
90,uri,http://www.wikidata.org/entity/Q17250216,uri,http://www.wikidata.org/entity/Q104388559,literal,Portulaca smallii,literal,PDBJJFJKNSKTSW-YDJKRUCUSA-N,literal,NC(=O)CCC(N=CC=C1C=C(C(=O)O)NC(C(=O)O)C1)C(=O)O,,,literal,208698-2,en,literal,Vulgaxanthin I,,,literal,10.1016/S0044-328X(83)80204-9
91,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q105379797,literal,Portulaca oleracea,literal,ZMXKPCHQLHYTHY-VEXULLEHSA-N,literal,O=C(O)C12CCC(C(=O)OC)(C)CC2C3=CCC4C5(C)CC(O)C(OC6OCC(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)C(C)(CO)C5CCC4(C)C3(C)CC1,,,literal,323270-2,en,literal,"2alpha,23-Dihydroxy-3alpha-[4-O-(beta-D-glucopyranosyl)-beta-D-xylopyranosyloxy]-30-methoxy-30-oxooleana-12-ene-28-oic acid",,,literal,10.1002/HLCA.200890221
92,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q113959764,literal,Portulaca oleracea,literal,GGGSEBXTKMTNBW-CQSZACIVSA-N,literal,OC=1C=C2C(=CC1O)C(NCC2)CC=3C=CC=CC3,,,literal,323270-2,en,literal,"(1R)-1-benzyl-1,2,3,4-tetrahydroisoquinoline-6,7-diol",,,literal,10.1021/ACS.JNATPROD.7B00762
93,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q104253024,literal,Portulaca oleracea,literal,ATBOMIWRCZXYSZ-XZBBILGWSA-N,literal,O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO)CCCCCCCCCCCCCCC,,,literal,323270-2,en,literal,Phosphatidyl glycerol,,,literal,10.1080/07315724.1992.10718240
94,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q104251609,literal,Portulaca oleracea,literal,NPNNKDMSXVRADT-UITAMQMPSA-N,literal,COc1cc(C=CC(=O)NCCc2ccc(O)cc2)ccc1O,literal,80510-09-4,literal,323270-2,en,literal,n-cis-Feruloyltyramine,,,literal,10.1016/J.PHYTOCHEM.2012.05.014
95,uri,http://www.wikidata.org/entity/Q17249791,uri,http://www.wikidata.org/entity/Q104388560,literal,Portulaca cryptopetala,literal,KRWNKOCPQBHMPM-FNHXKPTKSA-N,literal,O=C(O)C1=CC(=CC=NC(C(=O)O)CC[S+]([O-])C)CC(N1)C(=O)O,,,literal,208558-2,en,literal,"4-[(E)-2-[(1-carboxy-3-methylsulfinyl-propyl)amino]vinyl]-2,3-dihydropyridine-2,6-dicarboxylic acid",,,literal,10.1016/S0044-328X(83)80204-9
96,uri,http://www.wikidata.org/entity/Q17250216,uri,http://www.wikidata.org/entity/Q104388560,literal,Portulaca smallii,literal,KRWNKOCPQBHMPM-FNHXKPTKSA-N,literal,O=C(O)C1=CC(=CC=NC(C(=O)O)CC[S+]([O-])C)CC(N1)C(=O)O,,,literal,208698-2,en,literal,"4-[(E)-2-[(1-carboxy-3-methylsulfinyl-propyl)amino]vinyl]-2,3-dihydropyridine-2,6-dicarboxylic acid",,,literal,10.1016/S0044-328X(83)80204-9
97,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q170304,literal,Portulaca oleracea,literal,VYFYYTLLBUKUHU-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1CCN)O)O,literal,51-61-6,literal,323270-2,en,literal,dopamine,literal,CHEMBL59,literal,10.1021/ACS.JNATPROD.7B00762.S001
98,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q105169554,literal,Portulaca oleracea,literal,MPIZJISFGAZXLS-UHFFFAOYSA-N,literal,OC1=CC=2C(=NCCC2C=C1O)C=3OC=CC3,,,literal,323270-2,en,literal,"1-(furan-2-yl)-3,4-dihydroisoquinoline-6,7-diol",,,literal,10.1021/ACS.JNATPROD.7B00762.S001
99,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q121802,literal,Portulaca oleracea,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,19044-06-5,literal,323270-2,en,literal,beta-sitosterol,,,literal,10.21608/BFSA.1985.75707
100,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q105110589,literal,Portulaca oleracea,literal,HWOAHVAPMFFSAN-ONEGZZNKSA-N,literal,O=C(O)C1=NC(C(=O)O)CC(C=CNC(C(=O)O)CCC(=O)O)=C1,,,literal,323270-2,en,literal,"4-[(1E)-2-[(1,3-dicarboxypropyl)amino]ethenyl]-2,3-dihydropyridine-2,6-dicarboxylic acid",,,literal,10.1016/S0044-328X(83)80204-9
101,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q113959766,literal,Portulaca oleracea,literal,DWHSGRLKLUGKOU-UHFFFAOYSA-N,literal,OC1=CC=2C(=NCCC2C=C1O)C,,,literal,323270-2,en,literal,"1-methyl-3,4-dihydroisoquinoline-6,7-diol",,,literal,10.1021/ACS.JNATPROD.7B00762
102,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q104993618,literal,Portulaca oleracea,literal,FDKIQKZQSBQELL-BMIXADJYSA-N,literal,O=C(O)C1N(C(=O)C=CC2=CC=C(OC3OC(CO)C(O)C(O)C3O)C=C2)C4=CC(OC5OC(CO)C(O)C(O)C5O)=C(O)C=C4C1,,,literal,323270-2,en,literal,"(2R)-5-hydroxy-6-[(2S,3S,4R,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1-[(E)-3-[4-[(2R,3S,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-enoyl]-2,3-dihydroindole-2-carboxylic acid",,,literal,10.1016/J.PHYTOCHEM.2005.08.011
103,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q113959764,literal,Portulaca oleracea,literal,GGGSEBXTKMTNBW-CQSZACIVSA-N,literal,OC=1C=C2C(=CC1O)C(NCC2)CC=3C=CC=CC3,,,literal,323270-2,en,literal,"(1R)-1-benzyl-1,2,3,4-tetrahydroisoquinoline-6,7-diol",,,literal,10.1021/ACS.JNATPROD.7B00762.S001
104,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q110183768,literal,Portulaca oleracea,literal,BBJUSJOGHYQDQX-WODDMCJRSA-N,literal,O=C(O)C1=NC(C(=O)O)CC(C=CN2C3=CC(O)=C(O)C=C3CC2C(=O)O)=C1,,,literal,323270-2,en,literal,"2,6-Pyridinedicarboxylic acid, 4-(2-(2-carboxy-2,3-dihydro-5,6-dihydroxy-1H-indol-1-yl)ethenyl)-2,3-dihydro-, (S-(R*,R))-",,,literal,10.1016/S0044-328X(83)80204-9
105,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q105145267,literal,Portulaca oleracea,literal,KRWNKOCPQBHMPM-UHFFFAOYSA-N,literal,O=C(O)C1=CC(=CC=NC(C(=O)O)CC[S+]([O-])C)CC(N1)C(=O)O,,,literal,323270-2,en,literal,"4-[2-(1-carboxy-3-methylsulfinylpropyl)iminoethylidene]-2,3-dihydro-1H-pyridine-2,6-dicarboxylic acid",,,literal,10.1016/S0044-328X(83)80204-9
106,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q105153887,literal,Portulaca oleracea,literal,LMDVFSHGYANGRP-UHFFFAOYSA-N,literal,CC(C)C1NC(=O)C(Cc2ccc(O)cc2)NC1=O,,,literal,323270-2,en,literal,Cyclo(Tyr-Val),,,literal,10.1002/RCM.3526
107,uri,http://www.wikidata.org/entity/Q17249791,uri,http://www.wikidata.org/entity/Q105110589,literal,Portulaca cryptopetala,literal,HWOAHVAPMFFSAN-ONEGZZNKSA-N,literal,O=C(O)C1=NC(C(=O)O)CC(C=CNC(C(=O)O)CCC(=O)O)=C1,,,literal,208558-2,en,literal,"4-[(1E)-2-[(1,3-dicarboxypropyl)amino]ethenyl]-2,3-dihydropyridine-2,6-dicarboxylic acid",,,literal,10.1016/S0044-328X(83)80204-9
108,uri,http://www.wikidata.org/entity/Q17250216,uri,http://www.wikidata.org/entity/Q105110589,literal,Portulaca smallii,literal,HWOAHVAPMFFSAN-ONEGZZNKSA-N,literal,O=C(O)C1=NC(C(=O)O)CC(C=CNC(C(=O)O)CCC(=O)O)=C1,,,literal,208698-2,en,literal,"4-[(1E)-2-[(1,3-dicarboxypropyl)amino]ethenyl]-2,3-dihydropyridine-2,6-dicarboxylic acid",,,literal,10.1016/S0044-328X(83)80204-9
109,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q104171658,literal,Portulaca oleracea,literal,MFUNIDMQFPXVGU-UHFFFAOYSA-N,literal,CC1NC(=O)C(Cc2ccc(O)cc2)NC1=O,,,literal,323270-2,en,literal,"3-[(4-Hydroxyphenyl)methyl]-6-methylpiperazine-2,5-dione",,,literal,10.1002/RCM.3526
110,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q113959766,literal,Portulaca oleracea,literal,DWHSGRLKLUGKOU-UHFFFAOYSA-N,literal,OC1=CC=2C(=NCCC2C=C1O)C,,,literal,323270-2,en,literal,"1-methyl-3,4-dihydroisoquinoline-6,7-diol",,,literal,10.1021/ACS.JNATPROD.7B00762.S001
111,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q105033573,literal,Portulaca oleracea,literal,HTRBZHHBMJDWGG-CGHSGWKJSA-N,literal,O=C(O)C1N(C(=O)C=CC2=CC=C(O)C(OC)=C2)C3=CC(OC4OC(CO)C(O)C(O)C4O)=C(O)C=C3C1,,,literal,323270-2,en,literal,Oleracein B,,,literal,10.1002/RCM.3526
112,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q105033573,literal,Portulaca oleracea,literal,HTRBZHHBMJDWGG-CGHSGWKJSA-N,literal,O=C(O)C1N(C(=O)C=CC2=CC=C(O)C(OC)=C2)C3=CC(OC4OC(CO)C(O)C(O)C4O)=C(O)C=C3C1,,,literal,323270-2,en,literal,Oleracein B,,,literal,10.1016/J.PHYTOCHEM.2005.08.011
113,uri,http://www.wikidata.org/entity/Q17249791,uri,http://www.wikidata.org/entity/Q110183768,literal,Portulaca cryptopetala,literal,BBJUSJOGHYQDQX-WODDMCJRSA-N,literal,O=C(O)C1=NC(C(=O)O)CC(C=CN2C3=CC(O)=C(O)C=C3CC2C(=O)O)=C1,,,literal,208558-2,en,literal,"2,6-Pyridinedicarboxylic acid, 4-(2-(2-carboxy-2,3-dihydro-5,6-dihydroxy-1H-indol-1-yl)ethenyl)-2,3-dihydro-, (S-(R*,R))-",,,literal,10.1016/S0044-328X(83)80204-9
114,uri,http://www.wikidata.org/entity/Q17250216,uri,http://www.wikidata.org/entity/Q110183768,literal,Portulaca smallii,literal,BBJUSJOGHYQDQX-WODDMCJRSA-N,literal,O=C(O)C1=NC(C(=O)O)CC(C=CN2C3=CC(O)=C(O)C=C3CC2C(=O)O)=C1,,,literal,208698-2,en,literal,"2,6-Pyridinedicarboxylic acid, 4-(2-(2-carboxy-2,3-dihydro-5,6-dihydroxy-1H-indol-1-yl)ethenyl)-2,3-dihydro-, (S-(R*,R))-",,,literal,10.1016/S0044-328X(83)80204-9
115,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q113959768,literal,Portulaca oleracea,literal,URCOXKJFJBROIA-UHFFFAOYSA-N,literal,O=C1C2=CC(O)=C(O)C=C2CCN3C=CC=C13,,,literal,323270-2,en,literal,"8,9-Dihydroxy-5,6-dihydropyrrolo[1,2-c][3]benzazepin-11-one",,,literal,10.1021/ACS.JNATPROD.7B00762
116,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q105148080,literal,Portulaca oleracea,literal,KZBUOBLJHGAMHA-XEYLXHPYSA-N,literal,OCC=C(CO)CCC1(C)C(C)CCC2(C(=CCCC21)CO)CO,,,literal,323270-2,en,literal,Jewenol A,,,literal,10.1016/0031-9422(88)80119-5
117,uri,http://www.wikidata.org/entity/Q17249791,uri,http://www.wikidata.org/entity/Q105145267,literal,Portulaca cryptopetala,literal,KRWNKOCPQBHMPM-UHFFFAOYSA-N,literal,O=C(O)C1=CC(=CC=NC(C(=O)O)CC[S+]([O-])C)CC(N1)C(=O)O,,,literal,208558-2,en,literal,"4-[2-(1-carboxy-3-methylsulfinylpropyl)iminoethylidene]-2,3-dihydro-1H-pyridine-2,6-dicarboxylic acid",,,literal,10.1016/S0044-328X(83)80204-9
118,uri,http://www.wikidata.org/entity/Q17250216,uri,http://www.wikidata.org/entity/Q105145267,literal,Portulaca smallii,literal,KRWNKOCPQBHMPM-UHFFFAOYSA-N,literal,O=C(O)C1=CC(=CC=NC(C(=O)O)CC[S+]([O-])C)CC(N1)C(=O)O,,,literal,208698-2,en,literal,"4-[2-(1-carboxy-3-methylsulfinylpropyl)iminoethylidene]-2,3-dihydro-1H-pyridine-2,6-dicarboxylic acid",,,literal,10.1016/S0044-328X(83)80204-9
119,uri,http://www.wikidata.org/entity/Q158015,uri,http://www.wikidata.org/entity/Q171973,literal,Portulaca oleracea,literal,RWQNBRDOKXIBIV-UHFFFAOYSA-N,literal,CC1=CNC(=O)NC1=O,literal,65-71-4,literal,323270-2,en,literal,thymine,literal,CHEMBL993,literal,10.1016/J.PHYTOCHEM.2012.05.014
120,uri,http://www.wikidata.org/entity/Q159547,uri,http://www.wikidata.org/entity/Q105110589,literal,Portulaca grandiflora,literal,HWOAHVAPMFFSAN-ONEGZZNKSA-N,literal,O=C(O)C1=NC(C(=O)O)CC(C=CNC(C(=O)O)CCC(=O)O)=C1,,,literal,208592-2,en,literal,"4-[(1E)-2-[(1,3-dicarboxypropyl)amino]ethenyl]-2,3-dihydropyridine-2,6-dicarboxylic acid",,,literal,10.1016/S0044-328X(83)80204-9
