,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,ipniID.type,ipniID,structure_cas.type,structure_cas,chembl_id.type,chembl_id
436,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105351214,literal,Stemona tuberosa,literal,YOBIPOVYJKVGIS-AGCRSDNMSA-N,literal,O=C1OC(CC1C)C2N3C(=O)C4(CCCC3)C(CC)C5OC(=O)C(C)C5C4(O)C2,en,literal,"(1R,2R,3S,6R,7S,8R,10R)-2-ethyl-8-hydroxy-6-methyl-10-[(2R,4S)-4-methyl-5-oxooxolan-2-yl]-4-oxa-11-azatetracyclo[9.4.1.01,8.03,7]hexadecane-5,16-dione",literal,10.1021/NP0504154,literal,742815-1,,,,
437,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105351214,literal,Stemona tuberosa,literal,YOBIPOVYJKVGIS-AGCRSDNMSA-N,literal,O=C1OC(CC1C)C2N3C(=O)C4(CCCC3)C(CC)C5OC(=O)C(C)C5C4(O)C2,en,literal,"(1R,2R,3S,6R,7S,8R,10R)-2-ethyl-8-hydroxy-6-methyl-10-[(2R,4S)-4-methyl-5-oxooxolan-2-yl]-4-oxa-11-azatetracyclo[9.4.1.01,8.03,7]hexadecane-5,16-dione",literal,10.1016/J.PHYTOCHEM.2007.07.012,literal,742815-1,,,,
438,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105351215,literal,Stemona tuberosa,literal,YOBIPOVYJKVGIS-QHSDLTJRSA-N,literal,O=C1OC(CC1C)C2N3C(=O)C4(CCCC3)C(CC)C5OC(=O)C(C)C5C4(O)C2,en,literal,"(1R,2R,3S,6R,7S,8S,10S)-2-ethyl-8-hydroxy-6-methyl-10-[(2S,4S)-4-methyl-5-oxooxolan-2-yl]-4-oxa-11-azatetracyclo[9.4.1.01,8.03,7]hexadecane-5,16-dione",literal,10.1016/S0031-9422(00)89662-4,literal,742815-1,,,,
439,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105351218,literal,Stemona tuberosa,literal,YOBIPOVYJKVGIS-VJCAIPGHSA-N,literal,O=C1OC(CC1C)C2N3C(=O)C4(CCCC3)C(CC)C5OC(=O)C(C)C5C4(O)C2,en,literal,Neotuberostemoninol,literal,10.1016/S0040-4020(02)00678-6,literal,742815-1,,,,
440,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105385529,literal,Stemona tuberosa,literal,ZXGSOIIHJOKSSX-UHFFFAOYSA-N,literal,OC=1C=C(O)C=C(C1)CCC=2C=CC=CC2OC,en,literal,"5-[2-(2-methoxyphenyl)ethyl]benzene-1,3-diol",literal,10.1248/CPB.15.768,literal,742815-1,,,,
441,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105385529,literal,Stemona tuberosa,literal,ZXGSOIIHJOKSSX-UHFFFAOYSA-N,literal,OC=1C=C(O)C=C(C1)CCC=2C=CC=CC2OC,en,literal,"5-[2-(2-methoxyphenyl)ethyl]benzene-1,3-diol",literal,10.1021/NP070651+,literal,742815-1,,,,
442,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105385529,literal,Stemona tuberosa,literal,ZXGSOIIHJOKSSX-UHFFFAOYSA-N,literal,OC=1C=C(O)C=C(C1)CCC=2C=CC=CC2OC,en,literal,"5-[2-(2-methoxyphenyl)ethyl]benzene-1,3-diol",literal,10.1055/S-2003-45100,literal,742815-1,,,,
443,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105385529,literal,Stemona tuberosa,literal,ZXGSOIIHJOKSSX-UHFFFAOYSA-N,literal,OC=1C=C(O)C=C(C1)CCC=2C=CC=CC2OC,en,literal,"5-[2-(2-methoxyphenyl)ethyl]benzene-1,3-diol",literal,10.1021/NP0504154,literal,742815-1,,,,
444,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105385529,literal,Stemona tuberosa,literal,ZXGSOIIHJOKSSX-UHFFFAOYSA-N,literal,OC=1C=C(O)C=C(C1)CCC=2C=CC=CC2OC,en,literal,"5-[2-(2-methoxyphenyl)ethyl]benzene-1,3-diol",literal,10.1016/J.PHYTOCHEM.2007.07.012,literal,742815-1,,,,
445,uri,http://www.wikidata.org/entity/Q15542709,uri,http://www.wikidata.org/entity/Q110080069,literal,Stemona curtisii,literal,YPHURJCNLMUQQJ-UHFFFAOYSA-N,literal,O=C1OC(C(OC)=C1C)=C2OC34OC5CC(N(CCC3)C5C6OC(=O)C(C)C6)C4C2C,en,literal,"4-Methoxy-3-methyl-5-[4-methyl-9-(4-methyl-5-oxooxolan-2-yl)-2,14-dioxa-10-azatetracyclo[6.5.1.01,5.06,10]tetradecan-3-ylidene]furan-2-one",literal,10.1016/S0031-9422(03)00332-7,literal,742802-1,,,,
446,uri,http://www.wikidata.org/entity/Q15231169,uri,http://www.wikidata.org/entity/Q105292126,literal,Stemona japonica,literal,VSDDOTKKJQUPSV-UHFFFAOYSA-N,literal,O=C(OCC=CC=1C=C(OC)C=2OC(C3=CC=C(O)C(OC)=C3)C(C2C1)COC(=O)C=4C=CC=CC4)C=5C=CC=CC5,en,literal,"3-[3-(Benzoyloxymethyl)-2-(4-hydroxy-3-methoxyphenyl)-7-methoxy-2,3-dihydro-1-benzofuran-5-yl]prop-2-enyl benzoate",literal,10.1002/HLCA.200790036,literal,742806-1,,,,
447,uri,http://www.wikidata.org/entity/Q15542256,uri,http://www.wikidata.org/entity/Q110077446,literal,Stemona pierrei,literal,OCNRSGCLTQHHRD-UHFFFAOYSA-N,literal,OC1=CC(C=CC=2C=CC=CC2)=CC(O)=C1C,en,literal,"2-methyl-5-(2-phenylethenyl)benzene-1,3-diol",literal,10.1021/NP0105073,literal,821994-1,,,,
448,uri,http://www.wikidata.org/entity/Q15542256,uri,http://www.wikidata.org/entity/Q110077446,literal,Stemona pierrei,literal,OCNRSGCLTQHHRD-UHFFFAOYSA-N,literal,OC1=CC(C=CC=2C=CC=CC2)=CC(O)=C1C,en,literal,"2-methyl-5-(2-phenylethenyl)benzene-1,3-diol",literal,10.1016/J.PHYTOCHEM.2003.09.015,literal,821994-1,,,,
449,uri,http://www.wikidata.org/entity/Q15231169,uri,http://www.wikidata.org/entity/Q105352781,literal,Stemona japonica,literal,YRGLLFADJRHUKM-QZTJIDSGSA-N,literal,O=C1OC2(C(=O)C(=C3CCCCN4CCCC342)C)C(OC)=C1C,en,literal,"(11S,11aR)-2,3,5,6,7,8-Hexahydro-3'-methoxy-4',9-dimethylspiro[1H-cyclopenta[b]pyrrolo[1,2-a]azepine-11(10H),2'(5'H)-furan]-5',10-dione",literal,10.1021/NP070427K,literal,742806-1,,,,
450,uri,http://www.wikidata.org/entity/Q15542709,uri,http://www.wikidata.org/entity/Q110173080,literal,Stemona curtisii,literal,PVVXZVZMHFPXJR-UHFFFAOYSA-N,literal,O=C1OC(C(OC)=C1C)=C2OC3CCCN4C(CC(O)C4C3C2C)C5OC(=O)C(C)C5,en,literal,"5-[13-Hydroxy-3-methyl-11-(4-methyl-5-oxooxolan-2-yl)-5-oxa-10-azatricyclo[8.3.0.02,6]tridecan-4-ylidene]-4-methoxy-3-methylfuran-2-one",literal,10.1021/NP100474Y,literal,742802-1,,,,
451,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105280286,literal,Stemona tuberosa,literal,UWDIPKSFCOQITE-UHFFFAOYSA-N,literal,O=C1OC(CC1C)C2N3CCCCC4(OC(=O)C(C)C4O)C3CC2,en,literal,"4'-Hydroxy-3'-methyl-3-(4-methyl-5-oxooxolan-2-yl)spiro[1,2,3,5,6,7,8,9a-octahydropyrrolo[1,2-a]azepine-9,5'-oxolane]-2'-one",literal,10.1016/J.PHYTOCHEM.2005.10.004,literal,742815-1,,,,
452,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105280286,literal,Stemona tuberosa,literal,UWDIPKSFCOQITE-UHFFFAOYSA-N,literal,O=C1OC(CC1C)C2N3CCCCC4(OC(=O)C(C)C4O)C3CC2,en,literal,"4'-Hydroxy-3'-methyl-3-(4-methyl-5-oxooxolan-2-yl)spiro[1,2,3,5,6,7,8,9a-octahydropyrrolo[1,2-a]azepine-9,5'-oxolane]-2'-one",literal,10.1002/RCM.2409,literal,742815-1,,,,
453,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q105351217,literal,Stemona tuberosa,literal,YOBIPOVYJKVGIS-UHFFFAOYSA-N,literal,O=C1OC(CC1C)C2N3C(=O)C4(CCCC3)C(CC)C5OC(=O)C(C)C5C4(O)C2,en,literal,"2-Ethyl-8-hydroxy-6-methyl-10-(4-methyl-5-oxooxolan-2-yl)-4-oxa-11-azatetracyclo[9.4.1.01,8.03,7]hexadecane-5,16-dione",literal,10.1002/HLCA.200900134,literal,742815-1,,,,
454,uri,http://www.wikidata.org/entity/Q15542709,uri,http://www.wikidata.org/entity/Q110173313,literal,Stemona curtisii,literal,NBMMUYZDDIKEKL-UHFFFAOYSA-N,literal,O=C1OC(C(OC)=C1C)=C2OC34OC5CCC[N+]([O-])(CCC3)C5C4C2C,en,literal,"4-Methoxy-3-methyl-5-(12-methyl-5-oxido-14,15-dioxa-5-azoniatetracyclo[7.5.1.01,11.05,10]pentadecan-13-ylidene)furan-2-one",literal,10.1021/NP100474Y,literal,742802-1,,,,
455,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q110172885,literal,Stemona tuberosa,literal,VLCNUQYQHZUOOD-UHFFFAOYSA-N,literal,O=C1OC(CC1C)C2CC3C4C(C(=O)OC4C(CC)C5CCCCC2C53)C,en,literal,"10-Ethyl-14-methyl-3-(4-methyl-5-oxooxolan-2-yl)-12-oxatetracyclo[7.6.1.04,16.011,15]hexadecan-13-one",literal,10.1021/NP2004374,literal,742815-1,,,,
456,uri,http://www.wikidata.org/entity/Q15542709,uri,http://www.wikidata.org/entity/Q105300483,literal,Stemona curtisii,literal,WAULTDWQPCNZBI-YJXDLYNPSA-N,literal,O=C1OC(C(OC)=C1C)=C2OC34OC5CCC(N(CCC3)C5C4C2C)C(O)CC,en,literal,Stemocurtisinol,literal,10.1021/NP034066U,literal,742802-1,,,,
457,uri,http://www.wikidata.org/entity/Q15231169,uri,http://www.wikidata.org/entity/Q105255142,literal,Stemona japonica,literal,SKYPPFSYUDCEQR-NMXNWEJOSA-N,literal,O=C1OC2(C(=O)C(=C3CCCCN4C(CCC342)C5OC(=O)C(C)C5)C)C(OC)=C1C,en,literal,"(1'S,2S,11'S)-3-methoxy-4,4'-dimethyl-11'-[(2S,4S)-4-methyl-5-oxooxolan-2-yl]-10'-azaspiro[furan-2,2'-tricyclo[8.3.0.0¹,⁵]tridecan]-4'-ene-3',5-dione",literal,10.1021/NP070427K,literal,742806-1,,,,
458,uri,http://www.wikidata.org/entity/Q15472140,uri,http://www.wikidata.org/entity/Q105382883,literal,Stemona cochinchinensis,literal,ZTDYHFFIUWALHQ-PXMOKWDTSA-N,literal,O=C1OC2(C(OC)=C1C)C(O)C(C)C3C4N(CCCC32O)C(CCC4)C(O)CC,en,literal,"(1R,2S,3R,4R,5S,6R,11S)-4,6-dihydroxy-11-[(1S)-1-hydroxypropyl]-4'-methoxy-3,3'-dimethylspiro[10-azatricyclo[8.4.0.02,6]tetradecane-5,5'-furan]-2'-one",literal,10.1016/J.TETLET.2007.01.013,literal,821984-1,,,,
459,uri,http://www.wikidata.org/entity/Q15542709,uri,http://www.wikidata.org/entity/Q105300480,literal,Stemona curtisii,literal,WAULTDWQPCNZBI-IIDKCYCOSA-N,literal,O=C1OC(C(OC)=C1C)=C2OC34OC5CCC(N(CCC3)C5C4C2C)C(O)CC,en,literal,"(5E)-5-[(1R,6S,9R,10R,11R,12S)-6-[(1R)-1-hydroxypropyl]-12-methyl-14,15-dioxa-5-azatetracyclo[7.5.1.01,11.05,10]pentadecan-13-ylidene]-4-methoxy-3-methylfuran-2-one",literal,10.1016/S0031-9422(03)00332-7,literal,742802-1,,,,
460,uri,http://www.wikidata.org/entity/Q15543189,uri,http://www.wikidata.org/entity/Q105255142,literal,Stemona kerrii,literal,SKYPPFSYUDCEQR-NMXNWEJOSA-N,literal,O=C1OC2(C(=O)C(=C3CCCCN4C(CCC342)C5OC(=O)C(C)C5)C)C(OC)=C1C,en,literal,"(1'S,2S,11'S)-3-methoxy-4,4'-dimethyl-11'-[(2S,4S)-4-methyl-5-oxooxolan-2-yl]-10'-azaspiro[furan-2,2'-tricyclo[8.3.0.0¹,⁵]tridecan]-4'-ene-3',5-dione",literal,10.1021/NP070099O,literal,821988-1,,,,
461,uri,http://www.wikidata.org/entity/Q15231169,uri,http://www.wikidata.org/entity/Q105280286,literal,Stemona japonica,literal,UWDIPKSFCOQITE-UHFFFAOYSA-N,literal,O=C1OC(CC1C)C2N3CCCCC4(OC(=O)C(C)C4O)C3CC2,en,literal,"4'-Hydroxy-3'-methyl-3-(4-methyl-5-oxooxolan-2-yl)spiro[1,2,3,5,6,7,8,9a-octahydropyrrolo[1,2-a]azepine-9,5'-oxolane]-2'-one",literal,10.1021/NP050539G,literal,742806-1,,,,
462,uri,http://www.wikidata.org/entity/Q15542709,uri,http://www.wikidata.org/entity/Q105300479,literal,Stemona curtisii,literal,WAULTDWQPCNZBI-GQNVXEHFSA-N,literal,O=C1OC(C(OC)=C1C)=C2OC34OC5CCC(N(CCC3)C5C4C2C)C(O)CC,en,literal,"(5E)-5-[(1R,6S,9R,10R,11R,12S)-6-[(1S)-1-hydroxypropyl]-12-methyl-14,15-dioxa-5-azatetracyclo[7.5.1.01,11.05,10]pentadecan-13-ylidene]-4-methoxy-3-methylfuran-2-one",literal,10.1021/NP100474Y,literal,742802-1,,,,
463,uri,http://www.wikidata.org/entity/Q15542709,uri,http://www.wikidata.org/entity/Q105300479,literal,Stemona curtisii,literal,WAULTDWQPCNZBI-GQNVXEHFSA-N,literal,O=C1OC(C(OC)=C1C)=C2OC34OC5CCC(N(CCC3)C5C4C2C)C(O)CC,en,literal,"(5E)-5-[(1R,6S,9R,10R,11R,12S)-6-[(1S)-1-hydroxypropyl]-12-methyl-14,15-dioxa-5-azatetracyclo[7.5.1.01,11.05,10]pentadecan-13-ylidene]-4-methoxy-3-methylfuran-2-one",literal,10.1021/NP034066U,literal,742802-1,,,,
464,uri,http://www.wikidata.org/entity/Q15542709,uri,http://www.wikidata.org/entity/Q105300479,literal,Stemona curtisii,literal,WAULTDWQPCNZBI-GQNVXEHFSA-N,literal,O=C1OC(C(OC)=C1C)=C2OC34OC5CCC(N(CCC3)C5C4C2C)C(O)CC,en,literal,"(5E)-5-[(1R,6S,9R,10R,11R,12S)-6-[(1S)-1-hydroxypropyl]-12-methyl-14,15-dioxa-5-azatetracyclo[7.5.1.01,11.05,10]pentadecan-13-ylidene]-4-methoxy-3-methylfuran-2-one",literal,10.1021/NP2004374,literal,742802-1,,,,
465,uri,http://www.wikidata.org/entity/Q15542709,uri,http://www.wikidata.org/entity/Q105300478,literal,Stemona curtisii,literal,WAULTDWQPCNZBI-FMOMLNHOSA-N,literal,O=C1OC(C(OC)=C1C)=C2OC34OC5CCC(N(CCC3)C5C4C2C)C(O)CC,en,literal,"(5E)-5-[(1R,6R,9R,10R,11R,12S)-6-[(1R)-1-hydroxypropyl]-12-methyl-14,15-dioxa-5-azatetracyclo[7.5.1.01,11.05,10]pentadecan-13-ylidene]-4-methoxy-3-methylfuran-2-one",literal,10.1016/S0031-9422(03)00332-7,literal,742802-1,,,,
466,uri,http://www.wikidata.org/entity/Q15543189,uri,http://www.wikidata.org/entity/Q105300477,literal,Stemona kerrii,literal,WAULTDWQPCNZBI-BAVDRRBXSA-N,literal,O=C1OC(C(OC)=C1C)=C2OC34OC5CCC(N(CCC3)C5C4C2C)C(O)CC,en,literal,"(5Z)-5-[(1S,6R,9R,10R,11R,12S)-6-[(1R)-1-hydroxypropyl]-12-methyl-14,15-dioxa-5-azatetracyclo[7.5.1.01,11.05,10]pentadecan-13-ylidene]-4-methoxy-3-methylfuran-2-one",literal,10.1016/J.PHYTOCHEM.2007.03.002,literal,821988-1,,,,
467,uri,http://www.wikidata.org/entity/Q15542138,uri,http://www.wikidata.org/entity/Q110172885,literal,Stemona phyllantha,literal,VLCNUQYQHZUOOD-UHFFFAOYSA-N,literal,O=C1OC(CC1C)C2CC3C4C(C(=O)OC4C(CC)C5CCCCC2C53)C,en,literal,"10-Ethyl-14-methyl-3-(4-methyl-5-oxooxolan-2-yl)-12-oxatetracyclo[7.6.1.04,16.011,15]hexadecan-13-one",literal,10.1021/NP2004374,literal,821993-1,,,,
468,uri,http://www.wikidata.org/entity/Q15542709,uri,http://www.wikidata.org/entity/Q105298158,literal,Stemona curtisii,literal,VWLSPPQJJDUUFR-XXHVQFJZSA-N,literal,O=C1OC(C(OC)=C1C)=C2OC34OC5CC(N(CCC3)C5C4C2C)C6OC(=O)C(C)C6,en,literal,"(5E)-4-methoxy-3-methyl-5-[(1R,6S,8R,9R,10R,11S)-11-methyl-6-[(2S,4S)-4-methyl-5-oxooxolan-2-yl]-13,14-dioxa-5-azatetracyclo[6.5.1.01,10.05,9]tetradecan-12-ylidene]furan-2-one",literal,10.1021/NP100474Y,literal,742802-1,,,,
469,uri,http://www.wikidata.org/entity/Q15542709,uri,http://www.wikidata.org/entity/Q105298158,literal,Stemona curtisii,literal,VWLSPPQJJDUUFR-XXHVQFJZSA-N,literal,O=C1OC(C(OC)=C1C)=C2OC34OC5CC(N(CCC3)C5C4C2C)C6OC(=O)C(C)C6,en,literal,"(5E)-4-methoxy-3-methyl-5-[(1R,6S,8R,9R,10R,11S)-11-methyl-6-[(2S,4S)-4-methyl-5-oxooxolan-2-yl]-13,14-dioxa-5-azatetracyclo[6.5.1.01,10.05,9]tetradecan-12-ylidene]furan-2-one",literal,10.1016/S0031-9422(03)00332-7,literal,742802-1,,,,
470,uri,http://www.wikidata.org/entity/Q15542709,uri,http://www.wikidata.org/entity/Q105331978,literal,Stemona curtisii,literal,XNUWGEPKIOWLHQ-UHFFFAOYSA-N,literal,O=C1OC(C(OC)=C1C)=C2OC34OC5CC(N6CCC3C65C=CCC)C4C2C,en,literal,"5-(9-But-1-enyl-4-methyl-2,14-dioxa-10-azapentacyclo[6.5.1.01,5.06,10.09,13]tetradecan-3-ylidene)-4-methoxy-3-methylfuran-2-one",literal,10.1021/NP100474Y,literal,742802-1,,,,
471,uri,http://www.wikidata.org/entity/Q15542709,uri,http://www.wikidata.org/entity/Q105331978,literal,Stemona curtisii,literal,XNUWGEPKIOWLHQ-UHFFFAOYSA-N,literal,O=C1OC(C(OC)=C1C)=C2OC34OC5CC(N6CCC3C65C=CCC)C4C2C,en,literal,"5-(9-But-1-enyl-4-methyl-2,14-dioxa-10-azapentacyclo[6.5.1.01,5.06,10.09,13]tetradecan-3-ylidene)-4-methoxy-3-methylfuran-2-one",literal,10.1016/S0031-9422(00)00443-X,literal,742802-1,,,,
472,uri,http://www.wikidata.org/entity/Q15542709,uri,http://www.wikidata.org/entity/Q105331978,literal,Stemona curtisii,literal,XNUWGEPKIOWLHQ-UHFFFAOYSA-N,literal,O=C1OC(C(OC)=C1C)=C2OC34OC5CC(N6CCC3C65C=CCC)C4C2C,en,literal,"5-(9-But-1-enyl-4-methyl-2,14-dioxa-10-azapentacyclo[6.5.1.01,5.06,10.09,13]tetradecan-3-ylidene)-4-methoxy-3-methylfuran-2-one",literal,10.1021/NP2004374,literal,742802-1,,,,
473,uri,http://www.wikidata.org/entity/Q15542709,uri,http://www.wikidata.org/entity/Q105351686,literal,Stemona curtisii,literal,YPHURJCNLMUQQJ-NMPJFKLWSA-N,literal,O=C1OC(C(OC)=C1C)=C2OC34OC5CC(N(CCC3)C5C6OC(=O)C(C)C6)C4C2C,en,literal,"(5E)-4-methoxy-3-methyl-5-[(1R,4S,5R,6S,8S,9S)-4-methyl-9-[(2S,4S)-4-methyl-5-oxooxolan-2-yl]-2,14-dioxa-10-azatetracyclo[6.5.1.01,5.06,10]tetradecan-3-ylidene]furan-2-one",literal,10.1021/NP100474Y,literal,742802-1,,,,
474,uri,http://www.wikidata.org/entity/Q15542709,uri,http://www.wikidata.org/entity/Q105351686,literal,Stemona curtisii,literal,YPHURJCNLMUQQJ-NMPJFKLWSA-N,literal,O=C1OC(C(OC)=C1C)=C2OC34OC5CC(N(CCC3)C5C6OC(=O)C(C)C6)C4C2C,en,literal,"(5E)-4-methoxy-3-methyl-5-[(1R,4S,5R,6S,8S,9S)-4-methyl-9-[(2S,4S)-4-methyl-5-oxooxolan-2-yl]-2,14-dioxa-10-azatetracyclo[6.5.1.01,5.06,10]tetradecan-3-ylidene]furan-2-one",literal,10.1021/NP034066U,literal,742802-1,,,,
475,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q110198387,literal,Stemona tuberosa,literal,QWJSBTUULUTFNC-UHFFFAOYSA-N,literal,OC=1C=C(O)C(=C(C1)CCC2=CC(OC)=CC=C2OC)C,en,literal,"4-Methyl-5-(2,5-dimethoxyphenethyl)resorcinol",literal,10.1248/CPB.15.768,literal,742815-1,,,,
476,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q110198387,literal,Stemona tuberosa,literal,QWJSBTUULUTFNC-UHFFFAOYSA-N,literal,OC=1C=C(O)C(=C(C1)CCC2=CC(OC)=CC=C2OC)C,en,literal,"4-Methyl-5-(2,5-dimethoxyphenethyl)resorcinol",literal,10.1021/NP070651+,literal,742815-1,,,,
477,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q110198387,literal,Stemona tuberosa,literal,QWJSBTUULUTFNC-UHFFFAOYSA-N,literal,OC=1C=C(O)C(=C(C1)CCC2=CC(OC)=CC=C2OC)C,en,literal,"4-Methyl-5-(2,5-dimethoxyphenethyl)resorcinol",literal,10.1055/S-2003-45100,literal,742815-1,,,,
478,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q110198387,literal,Stemona tuberosa,literal,QWJSBTUULUTFNC-UHFFFAOYSA-N,literal,OC=1C=C(O)C(=C(C1)CCC2=CC(OC)=CC=C2OC)C,en,literal,"4-Methyl-5-(2,5-dimethoxyphenethyl)resorcinol",literal,10.1021/NP0504154,literal,742815-1,,,,
479,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q110198387,literal,Stemona tuberosa,literal,QWJSBTUULUTFNC-UHFFFAOYSA-N,literal,OC=1C=C(O)C(=C(C1)CCC2=CC(OC)=CC=C2OC)C,en,literal,"4-Methyl-5-(2,5-dimethoxyphenethyl)resorcinol",literal,10.1016/J.PHYTOCHEM.2007.07.012,literal,742815-1,,,,
480,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q130132405,literal,Stemona tuberosa,literal,GYOGHROCTSEKDY-SNKOWYFYSA-N,literal,O=C1OC(CC1C)C2N3CCCCC4C3C(C2)C5C(C(=O)OC5C4CC)C,,literal,Q130132405,literal,10.1021/NP070651+,literal,742815-1,,,,
481,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q130132405,literal,Stemona tuberosa,literal,GYOGHROCTSEKDY-SNKOWYFYSA-N,literal,O=C1OC(CC1C)C2N3CCCCC4C3C(C2)C5C(C(=O)OC5C4CC)C,,literal,Q130132405,literal,10.1055/S-2003-45100,literal,742815-1,,,,
482,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q130132405,literal,Stemona tuberosa,literal,GYOGHROCTSEKDY-SNKOWYFYSA-N,literal,O=C1OC(CC1C)C2N3CCCCC4C3C(C2)C5C(C(=O)OC5C4CC)C,,literal,Q130132405,literal,10.1016/J.PHYTOCHEM.2007.07.012,literal,742815-1,,,,
483,uri,http://www.wikidata.org/entity/Q15231169,uri,http://www.wikidata.org/entity/Q110190555,literal,Stemona japonica,literal,VGXAXKKHXKKLAT-UHFFFAOYSA-N,literal,O=C1C=C(C(=O)C(O)=C1C)CCC2=CC(OC)=CC=C2OC,en,literal,Japonin C,literal,10.1002/HLCA.200790036,literal,742806-1,,,,
484,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q110197948,literal,Stemona tuberosa,literal,NQFGUCQJQIAICS-UHFFFAOYSA-N,literal,OC1=CC(OC)=CC(=C1C)CCC2=CC=C(OC)C=C2OC,en,literal,"3-[2-(2,4-Dimethoxyphenyl)ethyl]-5-methoxy-2-methylphenol",literal,10.1248/CPB.15.768,literal,742815-1,,,,
485,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q110197948,literal,Stemona tuberosa,literal,NQFGUCQJQIAICS-UHFFFAOYSA-N,literal,OC1=CC(OC)=CC(=C1C)CCC2=CC=C(OC)C=C2OC,en,literal,"3-[2-(2,4-Dimethoxyphenyl)ethyl]-5-methoxy-2-methylphenol",literal,10.1021/NP070651+,literal,742815-1,,,,
486,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q110197948,literal,Stemona tuberosa,literal,NQFGUCQJQIAICS-UHFFFAOYSA-N,literal,OC1=CC(OC)=CC(=C1C)CCC2=CC=C(OC)C=C2OC,en,literal,"3-[2-(2,4-Dimethoxyphenyl)ethyl]-5-methoxy-2-methylphenol",literal,10.1055/S-2003-45100,literal,742815-1,,,,
487,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q110197948,literal,Stemona tuberosa,literal,NQFGUCQJQIAICS-UHFFFAOYSA-N,literal,OC1=CC(OC)=CC(=C1C)CCC2=CC=C(OC)C=C2OC,en,literal,"3-[2-(2,4-Dimethoxyphenyl)ethyl]-5-methoxy-2-methylphenol",literal,10.1021/NP0504154,literal,742815-1,,,,
488,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q110197948,literal,Stemona tuberosa,literal,NQFGUCQJQIAICS-UHFFFAOYSA-N,literal,OC1=CC(OC)=CC(=C1C)CCC2=CC=C(OC)C=C2OC,en,literal,"3-[2-(2,4-Dimethoxyphenyl)ethyl]-5-methoxy-2-methylphenol",literal,10.1016/J.PHYTOCHEM.2007.07.012,literal,742815-1,,,,
489,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q110190631,literal,Stemona tuberosa,literal,KHRNSVGIPGSFLY-UHFFFAOYSA-N,literal,OC=1C=C(O)C=C(C1)CCC2=CC=C(OC)C=C2OC,en,literal,"5-[2-(2,4-dimethoxyphenyl)ethyl]benzene-1,3-diol",literal,10.1248/CPB.15.768,literal,742815-1,,,,
490,uri,http://www.wikidata.org/entity/Q2249619,uri,http://www.wikidata.org/entity/Q110190631,literal,Stemona tuberosa,literal,KHRNSVGIPGSFLY-UHFFFAOYSA-N,literal,OC=1C=C(O)C=C(C1)CCC2=CC=C(OC)C=C2OC,en,literal,"5-[2-(2,4-dimethoxyphenyl)ethyl]benzene-1,3-diol",literal,10.1021/NP070651+,literal,742815-1,,,,
