,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.type,structureLabel,refDOI.type,refDOI,structureLabel.xml:lang,structure_cas.type,structure_cas,chembl_id.type,chembl_id
325,uri,http://www.wikidata.org/entity/Q25648550,uri,http://www.wikidata.org/entity/Q105149473,literal,Upuna borneensis,literal,LBMWNAQULPMCGJ-LKRZTVOQSA-N,literal,O=CC=1C(O)=C2C3=C4C1OC(C5=CC=C(O)C=C5)C4C=6C=C(O)C=C(O)C6C(C7=CC=C(O)C=C7)C3C(C8=CC=C(O)C=C8)C2C=9C=C(O)C=C%10OC(C%11=CC=C(O)C=C%11)C(C=%12C=C(O)C=C(O)C%12)C%109,literal,321540-1,literal,Q105149473,literal,10.1248/CPB.55.1535,,,,,
326,uri,http://www.wikidata.org/entity/Q25648550,uri,http://www.wikidata.org/entity/Q105149478,literal,Upuna borneensis,literal,LBMWNAQULPMCGJ-XRTZCBGMSA-N,literal,O=CC=1C(O)=C2C3=C4C1OC(C5=CC=C(O)C=C5)C4C=6C=C(O)C=C(O)C6C(C7=CC=C(O)C=C7)C3C(C8=CC=C(O)C=C8)C2C=9C=C(O)C=C%10OC(C%11=CC=C(O)C=C%11)C(C=%12C=C(O)C=C(O)C%12)C%109,literal,321540-1,literal,Q105149478,literal,10.1248/CPB.55.1535,,,,,
327,uri,http://www.wikidata.org/entity/Q17572545,uri,http://www.wikidata.org/entity/Q105159782,literal,Vatica albiramis,literal,LZDBTSVRCPFSKK-DDRJOOFFSA-N,literal,OC1=CC=C(C=C1)C=CC=2C=C(OC3OC(CO)C(O)C(O)C3O)C=C4OC(C5=CC=C(O)C=C5)C(C=6C=C(O)C=C(OC7OC(CO)C(O)C(O)C7O)C6)C42,literal,321586-1,literal,Vatalbinoside C,literal,10.1021/NP1002675,en,,,,
328,uri,http://www.wikidata.org/entity/Q1323771,uri,http://www.wikidata.org/entity/Q105147473,literal,Vatica affinis,literal,KXQWNDQYZPWZPI-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C7C=8C=C(O)C=C9OC(C%10=CC=C(O)C=C%10)C(C=%11C=C(O)C=C(O)C%11C(C%12=CC=C(O)C=C%12)C47)C98,literal,321584-1,literal,"3,11,19,27-tetrakis(4-hydroxyphenyl)-12,28-dioxaoctacyclo[24.6.1.1¹⁰,¹³.0²,¹⁸.0⁴,⁹.0²⁰,²⁵.0²⁹,³³.0¹⁷,³⁴]tetratriaconta-1(33),4,6,8,13(34),14,16,20,22,24,29,31-dodecaene-5,7,15,21,23,31-hexol",literal,10.1016/S0031-9422(00)81845-2,en,,,,
329,uri,http://www.wikidata.org/entity/Q942116,uri,http://www.wikidata.org/entity/Q105152579,literal,Cotylelobium melanoxylon,literal,LJHNYAXAPRDORG-YFQNEARWSA-N,literal,OC1=CC=C(C=C1)C2C=3C(O)=CC(O)=CC3C4C=5C(O)=CC(O)=CC5C2C4C6=CC=C(O)C=C6,literal,320618-1,literal,"(1S,8R,9R,16S)-8,16-bis(4-hydroxyphenyl)tetracyclo[7.6.1.02,7.010,15]hexadeca-2(7),3,5,10(15),11,13-hexaene-4,6,12,14-tetrol",literal,10.1248/CPB.57.487,en,,,,
330,uri,http://www.wikidata.org/entity/Q5485793,uri,http://www.wikidata.org/entity/Q105151975,literal,Hopea brevipetiolaris,literal,LHUHHURKGTUZHU-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C4O,literal,320856-1,literal,ampelopsin A,literal,10.1021/NP970519H,en,,,,
331,uri,http://www.wikidata.org/entity/Q5485793,uri,http://www.wikidata.org/entity/Q105151975,literal,Hopea brevipetiolaris,literal,LHUHHURKGTUZHU-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C4O,literal,320856-1,literal,ampelopsin A,literal,10.1248/CPB.49.785,en,,,,
332,uri,http://www.wikidata.org/entity/Q5485793,uri,http://www.wikidata.org/entity/Q105151975,literal,Hopea brevipetiolaris,literal,LHUHHURKGTUZHU-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C4O,literal,320856-1,literal,ampelopsin A,literal,10.1016/S0031-9422(00)00019-4,en,,,,
333,uri,http://www.wikidata.org/entity/Q5485875,uri,http://www.wikidata.org/entity/Q105151975,literal,Hopea malibato,literal,LHUHHURKGTUZHU-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C4O,literal,320938-1,literal,ampelopsin A,literal,10.1248/CPB.49.785,en,,,,
334,uri,http://www.wikidata.org/entity/Q5485875,uri,http://www.wikidata.org/entity/Q105151975,literal,Hopea malibato,literal,LHUHHURKGTUZHU-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C4O,literal,320938-1,literal,ampelopsin A,literal,10.1016/S0031-9422(00)00019-4,en,,,,
335,uri,http://www.wikidata.org/entity/Q5485875,uri,http://www.wikidata.org/entity/Q105151975,literal,Hopea malibato,literal,LHUHHURKGTUZHU-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C4O,literal,320938-1,literal,ampelopsin A,literal,10.1039/P19850001807,en,,,,
336,uri,http://www.wikidata.org/entity/Q7607357,uri,http://www.wikidata.org/entity/Q105147471,literal,Stemonoporus cordifolius,literal,KXQWNDQYZPWZPI-HKKCTTHLSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C7C=8C=C(O)C=C9OC(C%10=CC=C(O)C=C%10)C(C=%11C=C(O)C=C(O)C%11C(C%12=CC=C(O)C=C%12)C47)C98,literal,321494-1,literal,"(2R,3R,10S,11S,18S,19R,26R,27R)-3,11,19,27-tetrakis(4-hydroxyphenyl)-12,28-dioxaoctacyclo[24.6.1.110,13.02,18.04,9.020,25.029,33.017,34]tetratriaconta-1(33),4(9),5,7,13,15,17(34),20(25),21,23,29,31-dodecaene-5,7,15,21,23,31-hexol",literal,10.1016/0031-9422(82)85262-X,en,,,,
337,uri,http://www.wikidata.org/entity/Q5490541,uri,http://www.wikidata.org/entity/Q105146363,literal,Shorea gibbosa,literal,KUTVNHOAKHJJFL-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C6OC(C7=CC=C(O)C=C7)C(C=8C=C(O)C=C9OC(C%10=CC=C(O)C=C%10)C4C98)C65,literal,321291-1,literal,alpha-Viniferin,literal,10.1248/CPB.48.1001,en,,,,
338,uri,http://www.wikidata.org/entity/Q17572545,uri,http://www.wikidata.org/entity/Q105151972,literal,Vatica albiramis,literal,LHUHHURKGTUZHU-MUUFRUSVSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C4O,literal,321586-1,literal,(-)-Ampelopsin A,literal,10.1021/NP1002675,en,literal,280561-81-1,,
339,uri,http://www.wikidata.org/entity/Q25648550,uri,http://www.wikidata.org/entity/Q105132175,literal,Upuna borneensis,literal,JNXRDQMOOIGBMF-UFYHIZIFSA-N,literal,O=C1OC=C(C=C1)C(=O)OCC2OC(OC=3C(=O)C=4C(O)=CC(O)=CC4OC3C=5C=CC(O)=CC5)C(O)C(O)C2O,literal,321540-1,literal,"[(2R,3S,4S,5R,6S)-6-[5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl 6-oxopyran-3-carboxylate",literal,10.1248/CPB.55.1535,en,,,,
340,uri,http://www.wikidata.org/entity/Q5491124,uri,http://www.wikidata.org/entity/Q105147473,literal,Stemonoporus canaliculatus,literal,KXQWNDQYZPWZPI-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C7C=8C=C(O)C=C9OC(C%10=CC=C(O)C=C%10)C(C=%11C=C(O)C=C(O)C%11C(C%12=CC=C(O)C=C%12)C47)C98,literal,321493-1,literal,"3,11,19,27-tetrakis(4-hydroxyphenyl)-12,28-dioxaoctacyclo[24.6.1.1¹⁰,¹³.0²,¹⁸.0⁴,⁹.0²⁰,²⁵.0²⁹,³³.0¹⁷,³⁴]tetratriaconta-1(33),4,6,8,13(34),14,16,20,22,24,29,31-dodecaene-5,7,15,21,23,31-hexol",literal,10.1016/0031-9422(82)85262-X,en,,,,
341,uri,http://www.wikidata.org/entity/Q17536591,uri,http://www.wikidata.org/entity/Q105151975,literal,Hopea jucunda,literal,LHUHHURKGTUZHU-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C4O,literal,320921-1,literal,ampelopsin A,literal,10.1021/NP970519H,en,,,,
342,uri,http://www.wikidata.org/entity/Q17536591,uri,http://www.wikidata.org/entity/Q105151975,literal,Hopea jucunda,literal,LHUHHURKGTUZHU-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C4O,literal,320921-1,literal,ampelopsin A,literal,10.1248/CPB.49.785,en,,,,
343,uri,http://www.wikidata.org/entity/Q17536591,uri,http://www.wikidata.org/entity/Q105151975,literal,Hopea jucunda,literal,LHUHHURKGTUZHU-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C4O,literal,320921-1,literal,ampelopsin A,literal,10.1016/S0031-9422(00)00019-4,en,,,,
344,uri,http://www.wikidata.org/entity/Q3060838,uri,http://www.wikidata.org/entity/Q105126904,literal,Vatica obscura,literal,JFSHUTJDVKUMTJ-PRMJEPTFSA-N,literal,OC1CCC2(C)C(CCC3(C)C2CC=C4C5CC(C)(C)CCC5(C)CCC43C)C1(C)C,literal,321681-1,literal,"(3R,4aS,6aS,6bR,8aR,12aS,14aR,14bS)-4,4,6a,6b,8a,11,11,14b-octamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-ol",literal,10.1016/S0031-9422(00)91468-7,en,,,,
345,uri,http://www.wikidata.org/entity/Q1595821,uri,http://www.wikidata.org/entity/Q105151975,literal,Hopea parviflora,literal,LHUHHURKGTUZHU-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C4O,literal,320970-1,literal,ampelopsin A,literal,10.1021/NP970519H,en,,,,
346,uri,http://www.wikidata.org/entity/Q1595821,uri,http://www.wikidata.org/entity/Q105151975,literal,Hopea parviflora,literal,LHUHHURKGTUZHU-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C4O,literal,320970-1,literal,ampelopsin A,literal,10.1248/CPB.49.785,en,,,,
347,uri,http://www.wikidata.org/entity/Q1595821,uri,http://www.wikidata.org/entity/Q105151975,literal,Hopea parviflora,literal,LHUHHURKGTUZHU-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C4O,literal,320970-1,literal,ampelopsin A,literal,10.1039/P19850001807,en,,,,
348,uri,http://www.wikidata.org/entity/Q17571807,uri,http://www.wikidata.org/entity/Q105160778,literal,Monotes africanus,literal,MBIJQAHZUBUPNM-UHFFFAOYSA-N,literal,O=C1C(O)=C(OC2=CC(O)=C(C(O)=C12)CC=C(C)CCC=C(C)C)C=3C=CC(O)=CC3,literal,321063-1,literal,"6-(3,7-Dimethylocta-2,6-dienyl)-3,5,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one",literal,10.1021/NP0005457,en,,,,
349,uri,http://www.wikidata.org/entity/Q1634902,uri,http://www.wikidata.org/entity/Q105152574,literal,Dipterocarpus grandiflorus,literal,LJHNYAXAPRDORG-CUFBHMEESA-N,literal,OC1=CC=C(C=C1)C2C=3C(O)=CC(O)=CC3C4C=5C(O)=CC(O)=CC5C2C4C6=CC=C(O)C=C6,literal,320683-1,literal,"(1R,8R,9S,16S)-8,16-bis(4-hydroxyphenyl)tetracyclo[7.6.1.02,7.010,15]hexadeca-2(7),3,5,10(15),11,13-hexaene-4,6,12,14-tetrol",literal,10.1002/HLCA.200490046,en,,,,
350,uri,http://www.wikidata.org/entity/Q25648550,uri,http://www.wikidata.org/entity/Q105149258,literal,Upuna borneensis,literal,LBHGUSIUQVPOKJ-OWYPFLQCSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC(=C3C2C=4C=C(O)C=C(OC5OC(CO)C(O)C(O)C5O)C4)C6C7=C(O)C=C8OC(C9=CC=C(O)C=C9)C%10C=%11C=C(O)C=C(O)C%11C(C%12=CC=C(O)C=C%12)C(C7=C8%10)C6C%13=CC=C(O)C=C%13,literal,321540-1,literal,Q105149258,literal,10.1002/HLCA.200490293,,,,,
351,uri,http://www.wikidata.org/entity/Q3595405,uri,http://www.wikidata.org/entity/Q105151972,literal,Hopea utilis,literal,LHUHHURKGTUZHU-MUUFRUSVSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C4O,literal,321019-1,literal,(-)-Ampelopsin A,literal,10.1248/CPB.49.785,en,literal,280561-81-1,,
352,uri,http://www.wikidata.org/entity/Q2576684,uri,http://www.wikidata.org/entity/Q105129558,literal,Vateria indica,literal,JJCVXDDMIRXVJA-FQNJNTOFSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C4,literal,321552-1,literal,Melanoxylin A,literal,10.1248/CPB.58.1369,en,,,,
353,uri,http://www.wikidata.org/entity/Q5456208,uri,http://www.wikidata.org/entity/Q105119901,literal,Hopea exalata,literal,ISYJYFWUXHMCFY-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1)C=CC=2C=C(O)C=C(O)C2C3OC(CO)C(O)C(O)C3O,literal,320884-1,literal,"2-[2,4-Dihydroxy-6-[2-(4-hydroxyphenyl)ethenyl]phenyl]-6-(hydroxymethyl)oxane-3,4,5-triol",literal,10.1021/NP060242Y,en,,,,
354,uri,http://www.wikidata.org/entity/Q661108,uri,http://www.wikidata.org/entity/Q105151969,literal,Neobalanocarpus heimii,literal,LHUHHURKGTUZHU-BVCVKUKASA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C4O,literal,321115-1,literal,"(1R,8R,9R,16R)-8,16-bis(4-hydroxyphenyl)-15-oxatetracyclo[8.6.1.02,7.014,17]heptadeca-2(7),3,5,10(17),11,13-hexaene-4,6,9,12-tetrol",literal,10.1016/S0040-4039(01)00772-9,en,,,,
355,uri,http://www.wikidata.org/entity/Q3005907,uri,http://www.wikidata.org/entity/Q105157762,literal,Vatica pauciflora,literal,LVBJAVCWEGNIOZ-ODDIXPCMSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC(=C3C2C=4C=C(O)C=C(O)C4)C5C6=C(O)C(=C7OC(C8=CC=C(O)C=C8)C9C=%10C=C(O)C=C(O)C%10C(C%11=CC=C(O)C=C%11)C(C6=C79)C5C%12=CC=C(O)C=C%12)C(C%13=CC=C(O)C=C%13)C%14C%15=CC=C(O)C(O)=C%15C(C%16=CC=C(O)C=C%16)C%14C=%17C=C(O)C=C%18OC(C%19=CC=C(O)C=C%19)C(C=%20C=C(O)C=C(O)C%20)C%18%17,literal,321694-1,literal,Pauciflorol D,literal,10.1021/NP030236R,en,,,,
356,uri,http://www.wikidata.org/entity/Q576284,uri,http://www.wikidata.org/entity/Q105172873,literal,Vatica rassak,literal,MUZTXZUKWKVMNR-ZTLMZKSTSA-N,literal,OC1=CC=C(C=C1)C2OC3=C(C(O)=C4C5=C3C2C=6C=C(O)C=C(O)C6C(C7=CC=C(O)C=C7)C5C(C8=CC=C(O)C=C8)C4C=9C=C(O)C=C(O)C9)C(C%10=CC=C(O)C=C%10)C%11C=%12C=C(O)C=C(O)C%12C(C%13=CC=C(O)C=C%13)C%14C=%15C(=C(O)C=C(O)C%15%11)C(C=%16C=C(O)C=C(O)C%16)C%14C%17=CC=C(O)C=C%17,literal,321701-1,literal,Q105172873,literal,10.1016/S0040-4020(01)00697-4,,,,,
357,uri,http://www.wikidata.org/entity/Q576284,uri,http://www.wikidata.org/entity/Q105172871,literal,Vatica rassak,literal,MUZTXZUKWKVMNR-YZCFRABLSA-N,literal,OC1=CC=C(C=C1)C2OC3=C(C(O)=C4C5=C3C2C=6C=C(O)C=C(O)C6C(C7=CC=C(O)C=C7)C5C(C8=CC=C(O)C=C8)C4C=9C=C(O)C=C(O)C9)C(C%10=CC=C(O)C=C%10)C%11C=%12C=C(O)C=C(O)C%12C(C%13=CC=C(O)C=C%13)C%14C=%15C(=C(O)C=C(O)C%15%11)C(C=%16C=C(O)C=C(O)C%16)C%14C%17=CC=C(O)C=C%17,literal,321701-1,literal,Vaticanol I,literal,10.1016/S0040-4020(01)00697-4,en,,,,
358,uri,http://www.wikidata.org/entity/Q17572564,uri,http://www.wikidata.org/entity/Q105146360,literal,Shorea hemsleyana,literal,KUTVNHOAKHJJFL-MRKFQJFNSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C6OC(C7=CC=C(O)C=C7)C(C=8C=C(O)C=C9OC(C%10=CC=C(O)C=C%10)C4C98)C65,literal,321303-1,literal,"(2S,3R,10R,11R,18S,19S)-3,11,19-tris(4-hydroxyphenyl)-4,12,20-trioxaheptacyclo[16.6.1.12,5.110,13.021,25.09,27.017,26]heptacosa-1(25),5,7,9(27),13,15,17(26),21,23-nonaene-7,15,23-triol",literal,10.1248/CPB.48.1001,en,,,,
359,uri,http://www.wikidata.org/entity/Q3005907,uri,http://www.wikidata.org/entity/Q105157762,literal,Vatica pauciflora,literal,LVBJAVCWEGNIOZ-ODDIXPCMSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC(=C3C2C=4C=C(O)C=C(O)C4)C5C6=C(O)C(=C7OC(C8=CC=C(O)C=C8)C9C=%10C=C(O)C=C(O)C%10C(C%11=CC=C(O)C=C%11)C(C6=C79)C5C%12=CC=C(O)C=C%12)C(C%13=CC=C(O)C=C%13)C%14C%15=CC=C(O)C(O)=C%15C(C%16=CC=C(O)C=C%16)C%14C=%17C=C(O)C=C%18OC(C%19=CC=C(O)C=C%19)C(C=%20C=C(O)C=C(O)C%20)C%18%17,literal,321694-1,literal,Pauciflorol D,literal,10.1021/NP030236R.S001,en,,,,
360,uri,http://www.wikidata.org/entity/Q17572545,uri,http://www.wikidata.org/entity/Q105163741,literal,Vatica albiramis,literal,MHDSPKJUILUWGB-VYMDEQBYSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(OC4OC(CO)C(O)C(O)C4O)=CC5=C3C2C=6C=C(O)C=C(O)C6C(C7=CC=C(O)C=C7)C5O,literal,321586-1,literal,"(1R,8R,9S,16R)-8,16-bis(4-hydroxyphenyl)-12-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-15-oxatetracyclo[8.6.1.02,7.014,17]heptadeca-2(7),3,5,10(17),11,13-hexaene-4,6,9-triol",literal,10.1021/NP1002675,en,,,,
361,uri,http://www.wikidata.org/entity/Q3040199,uri,http://www.wikidata.org/entity/Q105179642,literal,Dryobalanops aromatica,literal,NHXPEHGCODITSU-VOHOLNRBSA-N,literal,O=C1C=C2C3C(C)C(C)CCC3(C(=O)OC)CCC2(C)C4(C)CCC5C(C)(CO)C(O)C(O)CC5(C)C14,literal,320807-1,literal,"methyl (1S,2R,4aS,6aR,6aR,6bR,8aR,9R,10R,11R,12aS,14bS)-10,11-dihydroxy-9-(hydroxymethyl)-1,2,6a,6b,9,12a-hexamethyl-13-oxo-1,2,3,4,5,6,6a,7,8,8a,10,11,12,14b-tetradecahydropicene-4a-carboxylate",literal,10.1016/0031-9422(72)85035-0,en,,,,
362,uri,http://www.wikidata.org/entity/Q576284,uri,http://www.wikidata.org/entity/Q105169827,literal,Vatica rassak,literal,MPYIPPPGBBPHFM-KBAPOIJTSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC(=C3C2C=4C=C(O)C=C(O)C4)C5C6=C(O)C(=C7OC(C8=CC=C(O)C=C8)C9C=%10C=C(O)C=C(O)C%10C(C%11=CC=C(O)C=C%11)C(C6=C79)C5C%12=CC=C(O)C=C%12)C(C%13=CC=C(O)C=C%13)C%14C=%15C=C(O)C=C(O)C%15C(C%16=CC=C(O)C=C%16)C%17C=%18C(=C(O)C=C(O)C%18%14)C(C=%19C=C(O)C=C(O)C%19)C%17C%20=CC=C(O)C=C%20,literal,321701-1,literal,Vaticanol J,literal,10.1016/S0040-4020(01)00697-4,en,,,,
363,uri,http://www.wikidata.org/entity/Q576284,uri,http://www.wikidata.org/entity/Q105160732,literal,Vatica rassak,literal,MBGBQHRAJPLAPN-YLVWQWGVSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=C4C5=C3C2C=6C=C(O)C=C(O)C6C(C7=CC=C(O)C=C7)C5C(C8=CC=C(O)C=C8)C4C=9C=C(O)C=C(O)C9,literal,321701-1,literal,"(1R,5R,6R,6aS,7S,9aR)-1,6,7-Tris(4-hydroxyphenyl)-5-(3,5-dihydroxyphenyl)-8,9-(1,3-dihydroxy-2-butene-1,4-diylidene)-6,6a,7,8,9,9a-hexahydro-5H-2-oxa-1H-cyclohepta[jkl]-as-indacene-4-ol",literal,10.3987/COM-00-9139,en,,,,
364,uri,http://www.wikidata.org/entity/Q25648550,uri,http://www.wikidata.org/entity/Q105179654,literal,Upuna borneensis,literal,NHYFNLFVNSLRES-QUHKXZFYSA-N,literal,OC1=CC=C(C=C1)C=CC=2C=C(OC3OC(CO)C(O)C(O)C3O)C=C4OC(C5=CC=C(O)C=C5)C(C=6C=C(O)C=C(O)C6)C42,literal,321540-1,literal,"2alpha-(4-Hydroxyphenyl)-3beta-(3,5-dihydroxyphenyl)-4-[(Z)-4-hydroxystyryl]-6-(beta-D-glucopyranosyloxy)-2,3-dihydrobenzofuran",literal,10.1002/HLCA.200490293,en,,,,
365,uri,http://www.wikidata.org/entity/Q25648550,uri,http://www.wikidata.org/entity/Q105179654,literal,Upuna borneensis,literal,NHYFNLFVNSLRES-QUHKXZFYSA-N,literal,OC1=CC=C(C=C1)C=CC=2C=C(OC3OC(CO)C(O)C(O)C3O)C=C4OC(C5=CC=C(O)C=C5)C(C=6C=C(O)C=C(O)C6)C42,literal,321540-1,literal,"2alpha-(4-Hydroxyphenyl)-3beta-(3,5-dihydroxyphenyl)-4-[(Z)-4-hydroxystyryl]-6-(beta-D-glucopyranosyloxy)-2,3-dihydrobenzofuran",literal,10.1248/CPB.55.1535,en,,,,
366,uri,http://www.wikidata.org/entity/Q3595405,uri,http://www.wikidata.org/entity/Q105151971,literal,Hopea utilis,literal,LHUHHURKGTUZHU-DXXRHUJXSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C4O,literal,321019-1,literal,"(1S,8S,9S,16S)-8,16-bis(4-hydroxyphenyl)-15-oxatetracyclo[8.6.1.02,7.014,17]heptadeca-2(7),3,5,10(17),11,13-hexaene-4,6,9,12-tetrol",literal,10.1248/CPB.49.785,en,,,,
367,uri,http://www.wikidata.org/entity/Q3595405,uri,http://www.wikidata.org/entity/Q105131330,literal,Hopea utilis,literal,JMEVRFZELBTZIK-MUUNZHRXSA-N,literal,O=C1C2=CC(OC)=CC=3OC(C=4C=CC(OC)=CC4)=C(C=5C=C(OC)C=C(OC)C5C1C6=CC=C(OC)C=C6)C32,literal,321019-1,literal,"(8R)-4,6,12-trimethoxy-8,16-bis(4-methoxyphenyl)-15-oxatetracyclo[8.6.1.02,7.014,17]heptadeca-1(16),2(7),3,5,10(17),11,13-heptaen-9-one",literal,10.1248/CPB.49.785,en,,,,
368,uri,http://www.wikidata.org/entity/Q576284,uri,http://www.wikidata.org/entity/Q105166747,literal,Vatica rassak,literal,MLJLWGSFBAPOSJ-WPOIGHBWSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=C4C5=C3C2C=6C=C(O)C=C(O)C6C(C7=CC=C(O)C=C7)C5C(C8=CC=C(O)C=C8)C4C9=CC(O)=C(C(O)=C9)C(C%10=CC=C(O)C=C%10)C%11C=%12C(O)=CC(O)=CC%12C(C%13=CC=C(O)C=C%13)C%14C=%15C(=C(O)C=C(O)C%15%11)C(C=%16C=C(O)C=C(O)C%16)C%14C%17=CC=C(O)C=C%17,literal,321701-1,literal,Q105166747,literal,10.1016/S0040-4020(01)00697-4,,,,,
369,uri,http://www.wikidata.org/entity/Q576284,uri,http://www.wikidata.org/entity/Q105166747,literal,Vatica rassak,literal,MLJLWGSFBAPOSJ-WPOIGHBWSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=C4C5=C3C2C=6C=C(O)C=C(O)C6C(C7=CC=C(O)C=C7)C5C(C8=CC=C(O)C=C8)C4C9=CC(O)=C(C(O)=C9)C(C%10=CC=C(O)C=C%10)C%11C=%12C(O)=CC(O)=CC%12C(C%13=CC=C(O)C=C%13)C%14C=%15C(=C(O)C=C(O)C%15%11)C(C=%16C=C(O)C=C(O)C%16)C%14C%17=CC=C(O)C=C%17,literal,321701-1,literal,Q105166747,literal,10.1016/S0040-4039(00)01383-6,,,,,
370,uri,http://www.wikidata.org/entity/Q5490541,uri,http://www.wikidata.org/entity/Q105151975,literal,Shorea gibbosa,literal,LHUHHURKGTUZHU-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC4=C3C2C=5C=C(O)C=C(O)C5C(C6=CC=C(O)C=C6)C4O,literal,321291-1,literal,ampelopsin A,literal,10.1248/CPB.48.1001,en,,,,
371,uri,http://www.wikidata.org/entity/Q2696986,uri,http://www.wikidata.org/entity/Q105180118,literal,Vatica,literal,NJFRRNXUFGQUEK-NUGSKGIGSA-N,literal,OC1=CC=C(C=C1)C=C2C=3C=C(O)C=C(O)C3C(C=4C=C(O)C=C(O)C4)C2C5=CC=C(O)C=C5,literal,14411-1,literal,Ampelopsin D,literal,10.1016/S0040-4020(03)00730-0,en,,,,
