,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,chembl_id.type,chembl_id,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI
60,uri,http://www.wikidata.org/entity/Q2705087,uri,http://www.wikidata.org/entity/Q27103135,literal,Azolla filiculoides,literal,DYUUPIKEWLHQGQ-FJOIUHRLSA-N,literal,CC1=CC(CC(C1C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC23C(CC(CC2(O3)C)O)(C)C)C)C)(C)C)O,literal,28368-08-3,literal,17056950-1,,,en,literal,taraxanthin,literal,10.1016/0305-1978(85)90030-4
61,uri,http://www.wikidata.org/entity/Q981134,uri,http://www.wikidata.org/entity/Q2479965,literal,Azolla caroliniana,literal,VWXMLZQUDPCJPL-ZDHAIZATSA-N,literal,CC1=CC(=O)CC(C1=CC=C(C)C=CC=C(C)C=CC=CC(=CC=CC(=CC=C2C(=CC(=O)CC2(C)C)C)C)C)(C)C,literal,116-30-3,literal,17056910-1,,,en,literal,rhodoxanthin,literal,10.1016/0305-1978(85)90030-4
62,uri,http://www.wikidata.org/entity/Q17046925,uri,http://www.wikidata.org/entity/Q586501,literal,Azolla nilotica,literal,ONQRKEUAIJMULO-YBXTVTTCSA-N,literal,CC(CCC=C(C)C)C1CCC2(C1(CCC34C2CCC5C3(C4)CCC(C5(C)C)O)C)C,literal,469-38-5,literal,17057010-1,literal,CHEMBL225815,en,literal,cycloartenol,literal,10.1016/S0031-9422(97)01126-6
63,uri,http://www.wikidata.org/entity/Q2716094,uri,http://www.wikidata.org/entity/Q115969275,literal,Salvinia molesta,literal,GGSVAHYPLRMGPQ-UHFFFAOYSA-N,literal,OC=1C=C2C(=CC1C(C)C)C(O)CC3C2(C)CCCC3(C)C,,,literal,17453700-1,,,en,literal,"4b,8,8-Trimethyl-2-propan-2-yl-5,6,7,8a,9,10-hexahydrophenanthrene-3,10-diol",literal,10.1016/J.BMCL.2013.10.040
64,uri,http://www.wikidata.org/entity/Q2716094,uri,http://www.wikidata.org/entity/Q105290806,literal,Salvinia molesta,literal,VPIMKJVQYOXHSS-UHFFFAOYSA-N,literal,O=C1C(=O)C(=CC=2C=CC3=C(C(=O)CCC3(C)C)C12)C(C)C,literal,142546-16-5,literal,17453700-1,,,en,literal,1-Oxomiltirone,literal,10.1016/J.BMCL.2013.10.040
65,uri,http://www.wikidata.org/entity/Q2716094,uri,http://www.wikidata.org/entity/Q104396698,literal,Salvinia molesta,literal,XBJOAZYNSZDFSF-RBZFPXEDSA-N,literal,O=C1C(=O)C2=C(C(O)=C1C(C)C)CCC3C2(C)CCCC3(C)C,,,literal,17453700-1,,,en,literal,Royleanone,literal,10.1016/J.BMCL.2013.10.040
66,uri,http://www.wikidata.org/entity/Q17187973,uri,http://www.wikidata.org/entity/Q2479965,literal,Azolla cristata,literal,VWXMLZQUDPCJPL-ZDHAIZATSA-N,literal,CC1=CC(=O)CC(C1=CC=C(C)C=CC=C(C)C=CC=CC(=CC=CC(=CC=C2C(=CC(=O)CC2(C)C)C)C)C)(C)C,literal,116-30-3,literal,17056920-1,,,en,literal,rhodoxanthin,literal,10.1016/0305-1978(85)90030-4
67,uri,http://www.wikidata.org/entity/Q17046925,uri,http://www.wikidata.org/entity/Q27137663,literal,Azolla nilotica,literal,IWNCBADONFSAAW-NFVQQQKOSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC(C4=CC(=O)CCC34C)O)C)C(C)C,literal,36450-02-9,literal,17057010-1,,,en,literal,6beta-hydroxystigmast-4-en-3-one,literal,10.1016/S0031-9422(97)01126-6
68,uri,http://www.wikidata.org/entity/Q17046927,uri,http://www.wikidata.org/entity/Q2479965,literal,Azolla microphylla,literal,VWXMLZQUDPCJPL-ZDHAIZATSA-N,literal,CC1=CC(=O)CC(C1=CC=C(C)C=CC=C(C)C=CC=CC(=CC=CC(=CC=C2C(=CC(=O)CC2(C)C)C)C)C)(C)C,literal,116-30-3,literal,17057000-1,,,en,literal,rhodoxanthin,literal,10.1016/0305-1978(85)90030-4
69,uri,http://www.wikidata.org/entity/Q2716094,uri,http://www.wikidata.org/entity/Q105008311,literal,Salvinia molesta,literal,GGSVAHYPLRMGPQ-AQCCAAQSSA-N,literal,OC=1C=C2C(=CC1C(C)C)C(O)CC3C2(C)CCCC3(C)C,,,literal,17453700-1,,,en,literal,"(4bS,8aS)-4b,8,8-trimethyl-2-propan-2-yl-5,6,7,8a,9,10-hexahydrophenanthrene-3,10-diol",literal,10.1016/J.BMCL.2013.10.040
70,uri,http://www.wikidata.org/entity/Q17046925,uri,http://www.wikidata.org/entity/Q105026193,literal,Azolla nilotica,literal,HCXVJBMSMIARIN-SRASCVNLSA-N,literal,OC1CC2=CCC3C(CCC4(C)C(CCC34)C(C=CC(CC)C(C)C)C)C2(C)CC1,,,literal,17057010-1,,,en,literal,"(3S,8S,9S,10R,13R,14S,17R)-17-[(Z,2R,5S)-5-ethyl-6-methylhept-3-en-2-yl]-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol",literal,10.1016/S0031-9422(97)01126-6
71,uri,http://www.wikidata.org/entity/Q2716094,uri,http://www.wikidata.org/entity/Q3743828,literal,Salvinia molesta,literal,QXNWVJOHUAQHLM-AZUAARDMSA-N,literal,CC(C)C1=C(C=C2C(=C1)CCC3C2(CCCC3(C)C)C)O,literal,514-62-5,literal,17453700-1,literal,CHEMBL197308,en,literal,ferruginol,literal,10.1016/J.BMCL.2013.10.040
72,uri,http://www.wikidata.org/entity/Q2705087,uri,http://www.wikidata.org/entity/Q392062,literal,Azolla filiculoides,literal,DMASLKHVQRHNES-FKKUPVFPSA-N,literal,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC2=C(CC(CC2(C)C)O)C)C)C,literal,472-70-8,literal,17056950-1,,,en,literal,cryptoxanthin,literal,10.1016/0305-1978(85)90030-4
73,uri,http://www.wikidata.org/entity/Q17046925,uri,http://www.wikidata.org/entity/Q121802,literal,Azolla nilotica,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,19044-06-5,literal,17057010-1,,,en,literal,beta-sitosterol,literal,10.1016/S0031-9422(97)01126-6
