,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id,ipniID.type,ipniID
238,uri,http://www.wikidata.org/entity/Q1373854,uri,http://www.wikidata.org/entity/Q104402153,literal,Betula platyphylla,literal,ZBFSUZGUYFFWGY-SFHVURJKSA-N,literal,O=C(CCC1=CC=C(O)C=C1)CC(O)CCC2=CC=C(O)C=C2,en,literal,"(S)-1,7-Bis(4-hydroxyphenyl)-5-hydroxyheptan-3-one",literal,10.1016/J.BMCL.2010.03.053,,,,,literal,107857-1
239,uri,http://www.wikidata.org/entity/Q1373854,uri,http://www.wikidata.org/entity/Q104985886,literal,Betula platyphylla,literal,DOAJFZJEGHSYOI-UHFFFAOYSA-N,literal,OC1CC2C3(C)CCC(O)C(C)(C)C3CCC2(C)C4(C)CCC(C14)C5(OC(CC5)C(O)(C)C)C,en,literal,Pyxinol,literal,10.1248/CPB.26.1437,,,,,literal,107857-1
240,uri,http://www.wikidata.org/entity/Q1373854,uri,http://www.wikidata.org/entity/Q104972782,literal,Betula platyphylla,literal,CZGYKNXFDCANHD-OTUOBBSZSA-N,literal,OC(C(=C)C)CCC(O)(C)C1CCC2(C)C1C(O)CC3C4(C)CCC(O)C(C)(C)C4CCC32C,en,literal,"(3R,5S,8R,9R,10R,12R,13R,14R,17S)-17-[(2S,5R)-2,5-dihydroxy-6-methylhept-6-en-2-yl]-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthrene-3,12-diol",literal,10.1016/S0031-9422(00)86738-2,,,,,literal,107857-1
241,uri,http://www.wikidata.org/entity/Q1373854,uri,http://www.wikidata.org/entity/Q104972782,literal,Betula platyphylla,literal,CZGYKNXFDCANHD-OTUOBBSZSA-N,literal,OC(C(=C)C)CCC(O)(C)C1CCC2(C)C1C(O)CC3C4(C)CCC(O)C(C)(C)C4CCC32C,en,literal,"(3R,5S,8R,9R,10R,12R,13R,14R,17S)-17-[(2S,5R)-2,5-dihydroxy-6-methylhept-6-en-2-yl]-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthrene-3,12-diol",literal,10.1007/BF00574395,,,,,literal,107857-1
242,uri,http://www.wikidata.org/entity/Q850480,uri,http://www.wikidata.org/entity/Q104403690,literal,Betula davurica,literal,HJJZJFOFYZSPGU-UHFFFAOYSA-N,literal,O=C1CCC=2C=CC(O)=C(C2)C3=CC(=CC=C3O)CCCC1,en,literal,acerogenin E,literal,10.1248/CPB.46.166,,,,,literal,30256350-2
243,uri,http://www.wikidata.org/entity/Q4085311,uri,http://www.wikidata.org/entity/Q104402175,literal,Betula microphylla,literal,RQBNSDSKUAGBOI-LUXRWEIQSA-N,literal,OC1CCC2(C)C(CCC3(C)C2CCC4C(CCC43C)C5(OC(CC5)C(O)(C)C)C)C1(C)C,en,literal,"(3S,5R,8R,9R,10R,13R,14R,17S)-17-[(2S)-5-(2-hydroxypropan-2-yl)-2-methyloxolan-2-yl]-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol",literal,10.1007/BF00607559,,,,,literal,295145-1
244,uri,http://www.wikidata.org/entity/Q156895,uri,http://www.wikidata.org/entity/Q104979442,literal,Betula pendula,literal,DGWVBOLRGRYBRU-UHFFFAOYSA-N,literal,O=C1CCC2(C)C(CCC3(C)C2CC(O)C4C(CCC43C)C(O)(C)CCC=C(C)C)C1(C)C,en,literal,"12-Hydroxy-17-(2-hydroxy-6-methylhept-5-en-2-yl)-4,4,8,10,14-pentamethyl-1,2,5,6,7,9,11,12,13,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one",literal,10.1007/BF00574731,,,,,literal,295174-1
245,uri,http://www.wikidata.org/entity/Q156895,uri,http://www.wikidata.org/entity/Q104979442,literal,Betula pendula,literal,DGWVBOLRGRYBRU-UHFFFAOYSA-N,literal,O=C1CCC2(C)C(CCC3(C)C2CC(O)C4C(CCC43C)C(O)(C)CCC=C(C)C)C1(C)C,en,literal,"12-Hydroxy-17-(2-hydroxy-6-methylhept-5-en-2-yl)-4,4,8,10,14-pentamethyl-1,2,5,6,7,9,11,12,13,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one",literal,10.1007/BF00629854,,,,,literal,295174-1
246,uri,http://www.wikidata.org/entity/Q1373854,uri,http://www.wikidata.org/entity/Q104985880,literal,Betula platyphylla,literal,DOAJFZJEGHSYOI-DESQOEGASA-N,literal,OC1CC2C3(C)CCC(O)C(C)(C)C3CCC2(C)C4(C)CCC(C14)C5(OC(CC5)C(O)(C)C)C,en,literal,"(3R,5R,8R,9S,10R,12R,13S,14R,17S)-17-[(2S,5R)-5-(2-hydroxypropan-2-yl)-2-methyloxolan-2-yl]-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthrene-3,12-diol",literal,10.1007/BF00574275,,,,,literal,107857-1
247,uri,http://www.wikidata.org/entity/Q1373854,uri,http://www.wikidata.org/entity/Q104985880,literal,Betula platyphylla,literal,DOAJFZJEGHSYOI-DESQOEGASA-N,literal,OC1CC2C3(C)CCC(O)C(C)(C)C3CCC2(C)C4(C)CCC(C14)C5(OC(CC5)C(O)(C)C)C,en,literal,"(3R,5R,8R,9S,10R,12R,13S,14R,17S)-17-[(2S,5R)-5-(2-hydroxypropan-2-yl)-2-methyloxolan-2-yl]-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthrene-3,12-diol",literal,10.1007/BF00574395,,,,,literal,107857-1
248,uri,http://www.wikidata.org/entity/Q1523895,uri,http://www.wikidata.org/entity/Q104972789,literal,Betula fruticosa,literal,CZGYKNXFDCANHD-WQKMDWEGSA-N,literal,OC(C(=C)C)CCC(O)(C)C1CCC2(C)C1C(O)CC3C4(C)CCC(O)C(C)(C)C4CCC32C,en,literal,"(20S,24S)-Dammar-25-ene-3alpha,12beta,20,24-tetrol",literal,10.1007/BF00574277,,,,,literal,295088-1
249,uri,http://www.wikidata.org/entity/Q156895,uri,http://www.wikidata.org/entity/Q104967311,literal,Betula pendula,literal,COUZJTKJINDPEN-JAVKLMNMSA-N,literal,O=C(OC1CC2C3(C)CCC(OC(=O)CC(=O)O)C(C)(C)C3CCC2(C)C4(C)CCC(C14)C5(OC(=O)CC5)C)C,en,literal,"3-[[(3R,5R,8R,9R,10R,12R,13R,14R,17S)-12-acetyloxy-4,4,8,10,14-pentamethyl-17-[(2S)-2-methyl-5-oxooxolan-2-yl]-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl]oxy]-3-oxopropanoic acid",literal,10.1055/S-2006-957698,,,,,literal,295174-1
250,uri,http://www.wikidata.org/entity/Q1373854,uri,http://www.wikidata.org/entity/Q105004610,literal,Betula platyphylla,literal,FYODXPUPZMUKOK-DHXCXNBESA-N,literal,O=C(OC1CC2C3(C)CCC(OC(=O)CC(=O)O)C(C)(C)C3CCC2(C)C4(C)CCC(C14)C(O)(C)CCC=C(C)C)C,en,literal,3-O-Malonyl-12-O-acetylbetulafolienetriol,literal,10.1248/CPB.44.1033,,,,,literal,107857-1
251,uri,http://www.wikidata.org/entity/Q218417,uri,http://www.wikidata.org/entity/Q104916050,literal,Betula glandulosa,literal,AOXTVVMIAYODJX-JQDWLEHUSA-N,literal,OC(C(=C)C)CCC(O)(C)C1CCC2(C)C1CCC3C4(C)CCC(O)C(C)(C)C4CCC32C,en,literal,"(2S,5R)-2-[(3R,5R,8R,9R,10R,13R,14R,17S)-3-hydroxy-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-6-ene-2,5-diol",literal,10.1007/BF00574205,,,,,literal,295091-1
252,uri,http://www.wikidata.org/entity/Q163544,uri,http://www.wikidata.org/entity/Q104401712,literal,Betula ermanii,literal,VOQSZICWRNPAMF-IUGYEWCASA-N,literal,O=C(OC1CCC2(C)C(CCC3(C)C2CCC4C5C(C(=C)C)CCC5(CO)CCC43C)C1(C)C)C=CC6=CC=C(O)C(O)=C6,en,literal,"(1R,3aS,5aR,5bR,7aR,9S,11aR,11bR,13aR,13bR)-3a-(hydroxymethyl)-5a,5b,8,8,11a-pentamethyl-1-(prop-1-en-2-yl)-hexadecahydrocyclopenta[a]chrysen-9-yl (2E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",literal,10.1248/CPB.43.1937,,,,,literal,295076-1
253,uri,http://www.wikidata.org/entity/Q163544,uri,http://www.wikidata.org/entity/Q104401712,literal,Betula ermanii,literal,VOQSZICWRNPAMF-IUGYEWCASA-N,literal,O=C(OC1CCC2(C)C(CCC3(C)C2CCC4C5C(C(=C)C)CCC5(CO)CCC43C)C1(C)C)C=CC6=CC=C(O)C(O)=C6,en,literal,"(1R,3aS,5aR,5bR,7aR,9S,11aR,11bR,13aR,13bR)-3a-(hydroxymethyl)-5a,5b,8,8,11a-pentamethyl-1-(prop-1-en-2-yl)-hexadecahydrocyclopenta[a]chrysen-9-yl (2E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",literal,10.1007/BF00597825,,,,,literal,295076-1
254,uri,http://www.wikidata.org/entity/Q156904,uri,http://www.wikidata.org/entity/Q104974239,literal,Alnus glutinosa,literal,DBCAVZSSFGIHQZ-KGSLAXPJSA-N,literal,O=C1CCC2(C)C(CCC3(C4=CCC5(C)CCC(C)(C)CC5C4(C)CCC32)C)C1(C)C,en,literal,D-Friedoolean-14-en-3-one,literal,10.1021/NP50045A033,,,,,literal,30036759-2
255,uri,http://www.wikidata.org/entity/Q156895,uri,http://www.wikidata.org/entity/Q105002731,literal,Betula pendula,literal,FVTMFCOOGHXVFJ-UHFFFAOYSA-N,literal,O=C1CCC2(C)C(CCC3(C)C2CC(O)C4C(CCC43C)C(O)(C)CC=CC(O)(C)C)C1(C)C,en,literal,"17-(2,6-Dihydroxy-6-methylhept-4-en-2-yl)-12-hydroxy-4,4,8,10,14-pentamethyl-1,2,5,6,7,9,11,12,13,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one",literal,10.1007/BF00574731,,,,,literal,295174-1
256,uri,http://www.wikidata.org/entity/Q156895,uri,http://www.wikidata.org/entity/Q105002731,literal,Betula pendula,literal,FVTMFCOOGHXVFJ-UHFFFAOYSA-N,literal,O=C1CCC2(C)C(CCC3(C)C2CC(O)C4C(CCC43C)C(O)(C)CC=CC(O)(C)C)C1(C)C,en,literal,"17-(2,6-Dihydroxy-6-methylhept-4-en-2-yl)-12-hydroxy-4,4,8,10,14-pentamethyl-1,2,5,6,7,9,11,12,13,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one",literal,10.1007/BF00629854,,,,,literal,295174-1
257,uri,http://www.wikidata.org/entity/Q163544,uri,http://www.wikidata.org/entity/Q104403690,literal,Betula ermanii,literal,HJJZJFOFYZSPGU-UHFFFAOYSA-N,literal,O=C1CCC=2C=CC(O)=C(C2)C3=CC(=CC=C3O)CCCC1,en,literal,acerogenin E,literal,10.1248/CPB.43.1937,,,,,literal,295076-1
258,uri,http://www.wikidata.org/entity/Q1373854,uri,http://www.wikidata.org/entity/Q104985884,literal,Betula platyphylla,literal,DOAJFZJEGHSYOI-PJWXJLGLSA-N,literal,OC1CC2C3(C)CCC(O)C(C)(C)C3CCC2(C)C4(C)CCC(C14)C5(OC(CC5)C(O)(C)C)C,en,literal,"(3R,5R,8R,9R,10R,12R,13S,14R,17R)-17-[(2S,5R)-5-(2-hydroxypropan-2-yl)-2-methyloxolan-2-yl]-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthrene-3,12-diol",literal,10.1007/BF00579792,,,,,literal,107857-1
259,uri,http://www.wikidata.org/entity/Q1373854,uri,http://www.wikidata.org/entity/Q104972780,literal,Betula platyphylla,literal,CZGYKNXFDCANHD-DSNMAYEBSA-N,literal,OC(C(=C)C)CCC(O)(C)C1CCC2(C)C1C(O)CC3C4(C)CCC(O)C(C)(C)C4CCC32C,en,literal,"(3R,5R,8R,9S,10R,12R,13S,14R,17S)-17-[(2S,5R)-2,5-dihydroxy-6-methylhept-6-en-2-yl]-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthrene-3,12-diol",literal,10.1016/0031-9422(72)80100-6,,,,,literal,107857-1
260,uri,http://www.wikidata.org/entity/Q156895,uri,http://www.wikidata.org/entity/Q104986957,literal,Betula pendula,literal,DQHSLKUBDCBSFH-DZSPPTEKSA-N,literal,OCC12CCC(C2C3CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)CC1)C(O)(C)C,en,literal,"Lupane-3beta,20,28-triol",literal,10.3891/ACTA.CHEM.SCAND.20-1720,,,,,literal,295174-1
261,uri,http://www.wikidata.org/entity/Q1373854,uri,http://www.wikidata.org/entity/Q104667864,literal,Betula platyphylla,literal,XSQYWMLMQVUWSF-UHFFFAOYSA-N,literal,O=C1CCC2(C)C(CCC3(C)C2CCC4C(CCC43C)C5(OC(CC5)C(O)(C)C)C)C1(C)C,en,literal,"Dammaran-3-one,20,24-epoxy-25-hydroxy-, (20R,24S)-(8CI,9CI)",literal,10.1055/S-2007-993745,,,,,literal,107857-1
262,uri,http://www.wikidata.org/entity/Q156895,uri,http://www.wikidata.org/entity/Q104972790,literal,Betula pendula,literal,CZGYKNXFDCANHD-YHEQTHGQSA-N,literal,OC(C(=C)C)CCC(O)(C)C1CCC2(C)C1C(O)CC3C4(C)CCC(O)C(C)(C)C4CCC32C,en,literal,"(3R,5R,8R,9R,10R,12R,13S,14R,17S)-17-[(2S,5R)-2,5-dihydroxy-6-methylhept-6-en-2-yl]-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthrene-3,12-diol",literal,10.1007/BF00599285,,,,,literal,295174-1
263,uri,http://www.wikidata.org/entity/Q157628,uri,http://www.wikidata.org/entity/Q104402175,literal,Betula nana,literal,RQBNSDSKUAGBOI-LUXRWEIQSA-N,literal,OC1CCC2(C)C(CCC3(C)C2CCC4C(CCC43C)C5(OC(CC5)C(O)(C)C)C)C1(C)C,en,literal,"(3S,5R,8R,9R,10R,13R,14R,17S)-17-[(2S)-5-(2-hydroxypropan-2-yl)-2-methyloxolan-2-yl]-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol",literal,10.1007/BF00574205,,,,,literal,301322-2
264,uri,http://www.wikidata.org/entity/Q157628,uri,http://www.wikidata.org/entity/Q104402175,literal,Betula nana,literal,RQBNSDSKUAGBOI-LUXRWEIQSA-N,literal,OC1CCC2(C)C(CCC3(C)C2CCC4C(CCC43C)C5(OC(CC5)C(O)(C)C)C)C1(C)C,en,literal,"(3S,5R,8R,9R,10R,13R,14R,17S)-17-[(2S)-5-(2-hydroxypropan-2-yl)-2-methyloxolan-2-yl]-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol",literal,10.1007/BF00607559,,,,,literal,301322-2
265,uri,http://www.wikidata.org/entity/Q218417,uri,http://www.wikidata.org/entity/Q104916051,literal,Betula glandulosa,literal,AOXTVVMIAYODJX-UHFFFAOYSA-N,literal,OC(C(=C)C)CCC(O)(C)C1CCC2(C)C1CCC3C4(C)CCC(O)C(C)(C)C4CCC32C,en,literal,"2-(3-hydroxy-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl)-6-methylhept-6-ene-2,5-diol",literal,10.1007/BF00574275,,,,,literal,295091-1
266,uri,http://www.wikidata.org/entity/Q1373854,uri,http://www.wikidata.org/entity/Q104985889,literal,Betula platyphylla,literal,DOAJFZJEGHSYOI-XFBVNOIUSA-N,literal,OC1CC2C3(C)CCC(O)C(C)(C)C3CCC2(C)C4(C)CCC(C14)C5(OC(CC5)C(O)(C)C)C,en,literal,"(3R,5R,8R,9R,10R,12R,13S,14R,17S)-17-[(2S,5R)-5-(2-hydroxypropan-2-yl)-2-methyloxolan-2-yl]-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthrene-3,12-diol",literal,10.1007/BF00598297,,,,,literal,107857-1
267,uri,http://www.wikidata.org/entity/Q1373854,uri,http://www.wikidata.org/entity/Q104984819,literal,Betula platyphylla,literal,DLWPXKOURWULJE-CXOKCQFOSA-N,literal,OC1=CC=2C=CC(O)CCCCC3=CC=C(OC(C2)=C1OC)C=C3,en,literal,"(8Z,10R)-4-methoxy-2-oxatricyclo[13.2.2.13,7]icosa-1(17),3(20),4,6,8,15,18-heptaene-5,10-diol",literal,10.1248/CPB.44.1033,,,,,literal,107857-1
268,uri,http://www.wikidata.org/entity/Q157624,uri,http://www.wikidata.org/entity/Q104982195,literal,Betula pubescens,literal,DJGZASXOWNHOFE-YTDDXOCRSA-N,literal,OC1C=C(C)CCC2C(C(=C)C1)CC2(C)C,en,literal,"(1S,4R,5E,9R)-6,10,10-trimethyl-2-methylidenebicyclo[7.2.0]undec-5-en-4-ol",literal,10.1002/EJOC.200300808,,,,,literal,295185-1
269,uri,http://www.wikidata.org/entity/Q1523895,uri,http://www.wikidata.org/entity/Q104972785,literal,Betula fruticosa,literal,CZGYKNXFDCANHD-RDWRZFHASA-N,literal,OC(C(=C)C)CCC(O)(C)C1CCC2(C)C1C(O)CC3C4(C)CCC(O)C(C)(C)C4CCC32C,en,literal,"(20S,24R)-Dammar-25-ene-3alpha,12beta,20,24-tetrol",literal,10.1007/BF00574277,,,,,literal,295088-1
270,uri,http://www.wikidata.org/entity/Q156895,uri,http://www.wikidata.org/entity/Q104992688,literal,Betula pendula,literal,FBJBPTHRQGMFOK-ZRAWXLKHSA-N,literal,O=C(CCC1=CC=C(O)C=C1)CC(OC2OC(COC3OCC(O)(CO)C3O)C(O)C(O)C2O)CCC4=CC=C(O)C=C4,en,literal,"(5S)-5-[(2R,3R,4S,5S,6R)-6-[[(2R,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxymethyl]-3,4,5-trihydroxyoxan-2-yl]oxy-1,7-bis(4-hydroxyphenyl)heptan-3-one",literal,10.1016/S0031-9422(00)94995-1,,,,,literal,295174-1
271,uri,http://www.wikidata.org/entity/Q157628,uri,http://www.wikidata.org/entity/Q105034898,literal,Betula nana,literal,HXAWGFOYXSOOBU-KJARQRAKSA-N,literal,O=C(O)CC(=O)OC1CCC2(C)C(CCC3(C)C2CC(O)C4C(CCC43C)C5(OC(CC5)C(O)(C)C)C)C1(C)C,en,literal,"3-[[(3R,5R,8R,9R,10R,12R,13S,14R,17S)-12-hydroxy-17-[(2S,5R)-5-(2-hydroxypropan-2-yl)-2-methyloxolan-2-yl]-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl]oxy]-3-oxopropanoic acid",literal,10.1016/S0031-9422(00)84806-2,,,,,literal,301322-2
272,uri,http://www.wikidata.org/entity/Q157628,uri,http://www.wikidata.org/entity/Q105115388,literal,Betula nana,literal,ILQOLRWKVAXWJC-ZDQJKPQJSA-N,literal,OC1CCC2(C)C(CCC3(C)C2CCC4C(CCC43C)C(O)(C)CC=CC(O)(C)C)C1(C)C,en,literal,3-Epiisofouquierol,literal,10.1007/BF00574205,,,,,literal,301322-2
273,uri,http://www.wikidata.org/entity/Q105002879,uri,http://www.wikidata.org/entity/Q105173523,literal,Betula davurica,literal,MWDVFLQCDGBWDJ-CPRNLZCFSA-N,literal,O=C1C=CC(=CC1)C(CCCCCCCCCC)CCCC(O)C=CC2=CC(O)=C(OC)C(=O)C2,en,literal,"3-hydroxy-5-[(E,3R,7S)-3-hydroxy-7-(4-oxocyclohexa-1,5-dien-1-yl)heptadec-1-enyl]-2-methoxycyclohexa-2,4-dien-1-one",literal,10.1248/CPB.46.166,,,,,,
274,uri,http://www.wikidata.org/entity/Q850480,uri,http://www.wikidata.org/entity/Q105121730,literal,Betula davurica,literal,IWMQBRQITMMJFZ-UHFFFAOYSA-N,literal,O=C1C=2C=CC(O)=C(C2)C3=CC(=CC=C3OC)CCC(=O)CCC1,en,literal,"3-Hydroxy-17-methoxytricyclo[12.3.1.12,6]nonadeca-1(17),2,4,6(19),14(18),15-hexaene-7,11-dione",literal,10.1248/CPB.46.166,,,,,literal,30256350-2
275,uri,http://www.wikidata.org/entity/Q105002879,uri,http://www.wikidata.org/entity/Q105173522,literal,Betula davurica,literal,MWDVFLQCDGBWDJ-AZGAKELHSA-N,literal,O=C1C=CC(=CC1)C(CCCCCCCCCC)CCCC(O)C=CC2=CC(O)=C(OC)C(=O)C2,en,literal,"3-hydroxy-5-[(3R,7S)-3-hydroxy-7-(4-oxocyclohexa-1,5-dien-1-yl)heptadec-1-enyl]-2-methoxycyclohexa-2,4-dien-1-one",literal,10.1248/CPB.46.166,,,,,,
276,uri,http://www.wikidata.org/entity/Q850480,uri,http://www.wikidata.org/entity/Q105173522,literal,Betula dahurica,literal,MWDVFLQCDGBWDJ-AZGAKELHSA-N,literal,O=C1C=CC(=CC1)C(CCCCCCCCCC)CCCC(O)C=CC2=CC(O)=C(OC)C(=O)C2,en,literal,"3-hydroxy-5-[(3R,7S)-3-hydroxy-7-(4-oxocyclohexa-1,5-dien-1-yl)heptadec-1-enyl]-2-methoxycyclohexa-2,4-dien-1-one",literal,10.1248/CPB.46.166,,,,,literal,30256350-2
277,uri,http://www.wikidata.org/entity/Q157628,uri,http://www.wikidata.org/entity/Q105029035,literal,Betula nana,literal,HIUVQFWLHZJMGU-RMXHXGNXSA-N,literal,O=C(O)CC(=O)OC1CCC2(C)C(CCC3(C)C2CCC4(C)C(CCC43C)C5OC(CC5)C(O)(C)C)C1(C)C,en,literal,"3-[[(3R,5R,8R,9R,10R,13S,14S,17R)-17-[(2S,5R)-5-(2-hydroxypropan-2-yl)oxolan-2-yl]-4,4,8,10,13,14-hexamethyl-1,2,3,5,6,7,9,11,12,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-yl]oxy]-3-oxopropanoic acid",literal,10.1007/BF00574275,,,,,literal,301322-2
278,uri,http://www.wikidata.org/entity/Q850480,uri,http://www.wikidata.org/entity/Q105123120,literal,Betula davurica,literal,IZCSLJUDQLFLNO-YYGQYJBBSA-N,literal,O=C(OCC12C(=CCC3C4(C)CCC(O)C(C)(C)C4CCC31C)C5CC(C)(C)CCC5(C(=O)O)CC2)C=CC6=CC=C(O)C(O)=C6,en,literal,"(4aS,6aR,6bR,8aR,10S,12aR,12bR,14bS)-6a-({[(2E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy}methyl)-10-hydroxy-2,2,6b,9,9,12a-hexamethyl-1,3,4,5,6,7,8,8a,10,11,12,12b,13,14b-tetradecahydropicene-4a-carboxylic acid",literal,10.1248/CPB.46.166,,,,,literal,30256350-2
279,uri,http://www.wikidata.org/entity/Q163544,uri,http://www.wikidata.org/entity/Q105182650,literal,Betula ermanii,literal,NOMXOVULEDPEFE-UWCMVMGXSA-N,literal,O=C(OC1C(OC(CO)C(O)C1O)OC2CCC3(C)C(CCC4(C)C3C(O)CC5C(CCC54C)C(O)(C)CCC=C(C)C)C2(C)C)C,en,literal,"(2R,3R,4S,5S,6R)-2-{[(1S,3aR,3bR,5aS,7S,9aS,9bR,10R,11aR)-10-hydroxy-1-[(2S)-2-hydroxy-6-methylhept-5-en-2-yl]-3a,3b,6,6,9a-pentamethyl-dodecahydro-1H-cyclopenta[a]phenanthren-7-yl]oxy}-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl acetate",literal,10.1248/CPB.43.1937,,,,,literal,295076-1
280,uri,http://www.wikidata.org/entity/Q84427826,uri,http://www.wikidata.org/entity/Q105173523,literal,Betula dauurica,literal,MWDVFLQCDGBWDJ-CPRNLZCFSA-N,literal,O=C1C=CC(=CC1)C(CCCCCCCCCC)CCCC(O)C=CC2=CC(O)=C(OC)C(=O)C2,en,literal,"3-hydroxy-5-[(E,3R,7S)-3-hydroxy-7-(4-oxocyclohexa-1,5-dien-1-yl)heptadec-1-enyl]-2-methoxycyclohexa-2,4-dien-1-one",literal,10.1248/CPB.46.166,,,,,literal,295071-1
281,uri,http://www.wikidata.org/entity/Q218417,uri,http://www.wikidata.org/entity/Q105112651,literal,Betula glandulosa,literal,IGHWTCFJWYWSDY-UHFFFAOYSA-N,literal,O=C(O)CC(=O)OC1CCC2(C)C(CCC3(C)C2CC(O)C4(C)C(CCC34C)C5OC(CC5)C(O)(C)C)C1(C)C,en,literal,"3-[[12-Hydroxy-17-[5-(2-hydroxypropan-2-yl)oxolan-2-yl]-4,4,8,10,13,14-hexamethyl-1,2,3,5,6,7,9,11,12,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-yl]oxy]-3-oxopropanoic acid",literal,10.1007/BF00574205,,,,,literal,295091-1
282,uri,http://www.wikidata.org/entity/Q1373854,uri,http://www.wikidata.org/entity/Q105160527,literal,Betula platyphylla,literal,MAUAGULXOHJIER-RRLSKXGXSA-N,literal,OC1=CC=C(C=C1)CCCCC(OC2OC(CO)C(O)C(O)C2O)CCC3=CC=C(O)C=C3,en,literal,aceroside VII,literal,10.1248/CPB.44.1033,,,,,literal,107857-1
283,uri,http://www.wikidata.org/entity/Q156895,uri,http://www.wikidata.org/entity/Q105180174,literal,Betula pendula,literal,NJKOMDUNNDKEAI-FYJAMMGPSA-N,literal,OC1CC2=CCC3C(CCC4(C)C(CCC34C)C(C)CCC(CC)C(C)C)C2CC1,en,literal,"(3S,8R,9R,10S,13R,14S,17R)-17-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-13,14-dimethyl-2,3,4,7,8,9,10,11,12,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol",literal,10.1007/BF00599285,,,,,literal,295174-1
284,uri,http://www.wikidata.org/entity/Q84427826,uri,http://www.wikidata.org/entity/Q105135174,literal,Betula dauurica,literal,JUEBQBAOJUSWOQ-UHFFFAOYSA-N,literal,O=C1C=2C=CC(O)=C(C2)C3=CC(=C(OC)C=C3OC)CCC(=O)CCC1,en,literal,"3-Hydroxy-15,17-dimethoxytricyclo[12.3.1.12,6]nonadeca-1(17),2,4,6(19),14(18),15-hexaene-7,11-dione",literal,10.1248/CPB.46.166,,,,,literal,295071-1
285,uri,http://www.wikidata.org/entity/Q156895,uri,http://www.wikidata.org/entity/Q105180175,literal,Betula pendula,literal,NJKOMDUNNDKEAI-UHFFFAOYSA-N,literal,OC1CC2=CCC3C(CCC4(C)C(CCC34C)C(C)CCC(CC)C(C)C)C2CC1,en,literal,"17-(5-ethyl-6-methylheptan-2-yl)-13,14-dimethyl-2,3,4,7,8,9,10,11,12,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol",literal,10.1007/BF00574731,,,,,literal,295174-1
