,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,chembl_id.type,chembl_id,refDOI.type,refDOI
60,uri,http://www.wikidata.org/entity/Q89189686,uri,http://www.wikidata.org/entity/Q105142998,literal,Pontederia africana,literal,KMJSWROJGBDPMI-CPNDZXSNSA-N,literal,OC1CCC2(C)C3C(=CCC2C1(O)C)C4CCC(C(C)CCC(=C)C(C)C)C4(C)CC3,,,literal,77188080-1,en,literal,"(3S,4R,5S,9R,10R,13R,14R,17R)-4,10,13-trimethyl-17-[(2R)-6-methyl-5-methylideneheptan-2-yl]-1,2,3,5,6,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthrene-3,4-diol",,,literal,10.1002/JCCS.200400035
61,uri,http://www.wikidata.org/entity/Q690645,uri,http://www.wikidata.org/entity/Q27076990,literal,Eichhornia crassipes,literal,CKLJMWTZIZZHCS-UWTATZPHSA-N,literal,C(C(C(=O)O)N)C(=O)O,literal,1783-96-6,literal,1198589-2,en,literal,D-aspartic acid,literal,CHEMBL29757,literal,10.1016/0305-1978(86)90092-X
62,uri,http://www.wikidata.org/entity/Q690645,uri,http://www.wikidata.org/entity/Q105235744,literal,Eichhornia crassipes,literal,RGAMWXVDURAYGK-UHFFFAOYSA-N,literal,O=C1C(OC)=CC=2C=CC(OC)=C3C=CC(C=4C=CC=CC4)=C1C23,,,literal,1198589-2,en,literal,"2,6-dimethoxy-9-phenylphenalen-1-one",,,literal,10.1002/HLCA.200900428
63,uri,http://www.wikidata.org/entity/Q690645,uri,http://www.wikidata.org/entity/Q105235744,literal,Eichhornia crassipes,literal,RGAMWXVDURAYGK-UHFFFAOYSA-N,literal,O=C1C(OC)=CC=2C=CC(OC)=C3C=CC(C=4C=CC=CC4)=C1C23,,,literal,1198589-2,en,literal,"2,6-dimethoxy-9-phenylphenalen-1-one",,,literal,10.1016/J.TET.2009.07.069
64,uri,http://www.wikidata.org/entity/Q39600979,uri,http://www.wikidata.org/entity/Q105164769,literal,Pontederia crassipes,literal,MIHQNLYUIWQWJY-HNNXBMFYSA-N,literal,O=C1C=2C(O)=CC=C3C=C(OC)C(C=4C=CC=CC4)=C(C32)C(O)C1,,,literal,310928-2,en,literal,"(3S)-3,9-dihydroxy-5-methoxy-4-phenyl-2,3-dihydrophenalen-1-one",,,literal,10.1002/HLCA.200900428
65,uri,http://www.wikidata.org/entity/Q39600979,uri,http://www.wikidata.org/entity/Q105135933,literal,Pontederia crassipes,literal,JVSRXOPVLSBOLX-MRXNPFEDSA-N,literal,OC1C2=C(C(OC)=CC3=CC=C(OC)C(=C32)CC1)C=4C=CC=CC4,,,literal,310928-2,en,literal,"(1R)-4,8-dimethoxy-9-phenyl-2,3-dihydro-1H-phenalen-1-ol",,,literal,10.1002/HLCA.200900428
66,uri,http://www.wikidata.org/entity/Q621050,uri,http://www.wikidata.org/entity/Q409366,literal,Pontederia cordata,literal,MQYXUWHLBZFQQO-QGTGJCAVSA-N,literal,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C,literal,545-47-1,literal,283610-2,en,literal,lupeol,literal,CHEMBL289191,literal,10.1016/0378-8741(84)90002-3
67,uri,http://www.wikidata.org/entity/Q690645,uri,http://www.wikidata.org/entity/Q26841253,literal,Eichhornia crassipes,literal,COLNVLDHVKWLRT-MRVPVSSYSA-N,literal,C1=CC=C(C=C1)CC(C(=O)O)N,literal,673-06-3,literal,1198589-2,en,literal,D-phenylalanine,literal,CHEMBL379630,literal,10.1016/0305-1978(86)90092-X
68,uri,http://www.wikidata.org/entity/Q39600979,uri,http://www.wikidata.org/entity/Q105143303,literal,Pontederia crassipes,literal,KNAUMRJRUMRRGA-FSDUGWFMSA-N,literal,OC1CCC2(C3=C(CCC2C1(O)C)C4CCC(C(C)CCC(=C)C(C)C)C4(C)CC3)C,,,literal,310928-2,en,literal,"(3S,4R,5R,10S,13R,14R,17R)-4,10,13-trimethyl-17-[(2R)-6-methyl-5-methylideneheptan-2-yl]-1,2,3,5,6,7,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthrene-3,4-diol",,,literal,10.1016/S0040-4020(01)96166-6
69,uri,http://www.wikidata.org/entity/Q89189686,uri,http://www.wikidata.org/entity/Q104937965,literal,Pontederia africana,literal,BLFKVICPDXPVLY-IWNRCQDLSA-N,literal,CCCCCCCCCC=CCCC=CC(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCCCCCCCCCCC,,,literal,77188080-1,en,literal,"(R)-N-[(1S,2R,3E,7Z)-1-[(beta-D-Glucopyranosyloxy)methyl]-2-hydroxy-3,7-heptadecadienyl]-2-hydroxyoctadecanamide",,,literal,10.1002/JCCS.200300156
70,uri,http://www.wikidata.org/entity/Q621050,uri,http://www.wikidata.org/entity/Q121802,literal,Pontederia cordata,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,83-46-5,literal,283610-2,en,literal,beta-sitosterol,,,literal,10.1016/0378-8741(84)90002-3
71,uri,http://www.wikidata.org/entity/Q690645,uri,http://www.wikidata.org/entity/Q76285980,literal,Eichhornia crassipes,literal,JXWAQRJFONLTSI-ASDZUOGYSA-N,literal,O=C(O)CC(=O)OCC1OC(OC2=CC(O)=C3C(=O)C=C(OC3=C2)C=4C=CC(O)=CC4)C(O)C(O)C1O,,,literal,1198589-2,en,literal,Apigenin 7-(6''-malonylglucoside),,,literal,10.1016/S0031-9422(00)89634-X
72,uri,http://www.wikidata.org/entity/Q690645,uri,http://www.wikidata.org/entity/Q104990243,literal,Eichhornia crassipes,literal,DVNZNQYEWKKXOM-JHOUSYSJSA-N,literal,O(C1=CC=C(C=C1)C=2C(=C(OC)C=3C(OC)=CC=C4C3C2C(OC)CC4)C=5C=C(C=6C=CC=CC6)C7=C8C(=CC(OC)=C(OC)C58)CCC7OC)C,,,literal,1198589-2,en,literal,"(1S)-1,5,6-trimethoxy-9-phenyl-7-[(4R)-1,4,9-trimethoxy-3-(4-methoxyphenyl)-5,6-dihydro-4H-phenalen-2-yl]-2,3-dihydro-1H-phenalene",,,literal,10.1016/S0040-4020(01)88476-3
73,uri,http://www.wikidata.org/entity/Q89189686,uri,http://www.wikidata.org/entity/Q104975159,literal,Pontederia africana,literal,DCBUKXJYPRDHOR-FCZHZXJDSA-N,literal,CCCCCCCCCC=CCCC=CC(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCCCCCCCCCCCCC,,,literal,77188080-1,en,literal,"1-O-beta-D-Glucopyranosyl-N-[(R)-2-hydroxy-1-oxoicosyl]-4,8-sphingenine",,,literal,10.1002/JCCS.200300156
74,uri,http://www.wikidata.org/entity/Q89189686,uri,http://www.wikidata.org/entity/Q105161592,literal,Pontederia africana,literal,MDCGEAGEQVMWPE-SXGMEYSMSA-N,literal,O=C1C=C(C)C(C=CC(O)C)C(C)(C)C1,,,literal,77188080-1,en,literal,(+)-3-Oxo-alpha-ionol,,,literal,10.1002/JCCS.200400035
75,uri,http://www.wikidata.org/entity/Q39600979,uri,http://www.wikidata.org/entity/Q105248760,literal,Pontederia crassipes,literal,SACCSROMZNBAMO-INIZCTEOSA-N,literal,OC1=CC=C2C=C(OC)C(C=3C=CC=CC3)=C4C2=C1CCC4O,,,literal,310928-2,en,literal,"(1S)-8-methoxy-9-phenyl-2,3-dihydro-1H-phenalene-1,4-diol",,,literal,10.1002/HLCA.200900428
76,uri,http://www.wikidata.org/entity/Q690645,uri,http://www.wikidata.org/entity/Q104938573,literal,Eichhornia crassipes,literal,BMUCPSUAIRUHMV-UHFFFAOYSA-N,literal,CC(=O)NCCCCCCCCCCC(COC(=O)c1ccc(C)cc1C(=O)OCC(CCCCCCCCCCNC(C)=O)[N+](=O)[O-])[N+](=O)[O-],,,literal,1198589-2,en,literal,"Bis(12-acetamido-2-nitrododecyl) 4-methylbenzene-1,2-dicarboxylate",,,literal,10.1186/1472-6882-14-397
77,uri,http://www.wikidata.org/entity/Q621050,uri,http://www.wikidata.org/entity/Q27108380,literal,Pontederia cordata,literal,XWMMEBCFHUKHEX-ZJJHUPNDSA-N,literal,CC1C2C3CCC4C5(CCC(C(C5CCC4(C3(CCC2(CCC1=C)C)C)C)(C)C)O)C,literal,1059-14-9,literal,283610-2,en,literal,taraxasterol,,,literal,10.1016/0378-8741(84)90002-3
78,uri,http://www.wikidata.org/entity/Q621050,uri,http://www.wikidata.org/entity/Q27108380,literal,Pontederia cordata,literal,XWMMEBCFHUKHEX-ZJJHUPNDSA-N,literal,OC1CCC2(C)C(CCC3(C)C2CCC4C5C(C(=C)CCC5(C)CCC43C)C)C1(C)C,literal,1059-14-9,literal,283610-2,en,literal,taraxasterol,,,literal,10.1016/0378-8741(84)90002-3
79,uri,http://www.wikidata.org/entity/Q690645,uri,http://www.wikidata.org/entity/Q105177284,literal,Eichhornia crassipes,literal,NCNRINVGNXMKOX-MRXNPFEDSA-N,literal,OC=1C=CC(=CC1)C2=C(OC)C=C3C=CC(O)=C4C3=C2C(O)CC4,,,literal,1198589-2,en,literal,"(1R)-9-(4-hydroxyphenyl)-8-methoxy-2,3-dihydro-1H-phenalene-1,4-diol",,,literal,10.1002/HLCA.200900428
80,uri,http://www.wikidata.org/entity/Q690645,uri,http://www.wikidata.org/entity/Q418834,literal,Eichhornia crassipes,literal,ATHGHQPFGPMSJY-UHFFFAOYSA-N,literal,C(CCNCCCN)CN,literal,124-20-9,literal,1198589-2,en,literal,spermidine,literal,CHEMBL19612,literal,10.1248/CPB.31.3315
81,uri,http://www.wikidata.org/entity/Q690645,uri,http://www.wikidata.org/entity/Q2532970,literal,Eichhornia crassipes,literal,IJFPVINAQGWBRJ-UHFFFAOYSA-N,literal,CC(C)CCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCC(C)C,literal,27554-26-3,literal,1198589-2,en,literal,isooctyl phthalate,literal,CHEMBL3186540,literal,10.1186/1472-6882-14-397
82,uri,http://www.wikidata.org/entity/Q690645,uri,http://www.wikidata.org/entity/Q104923591,literal,Eichhornia crassipes,literal,BCRCWMAFWGAHCT-RNPORBBMSA-N,literal,O(C1=CC=C2C3=C1C(OC)=C(C=4C(OC)=C5C(OC)=CC=C6C5=C(C4C=7C=CC=CC7)C(OC)CC6)C(C=8C=CC=CC8)=C3C(OC)CC2)C,,,literal,1198589-2,en,literal,"(1R)-1,6,7-trimethoxy-9-phenyl-8-[(4S)-1,4,9-trimethoxy-3-phenyl-5,6-dihydro-4H-phenalen-2-yl]-2,3-dihydro-1H-phenalene",,,literal,10.1016/S0040-4020(01)88476-3
83,uri,http://www.wikidata.org/entity/Q690645,uri,http://www.wikidata.org/entity/Q105142999,literal,Eichhornia crassipes,literal,KMJSWROJGBDPMI-QQHSWTODSA-N,literal,OC1CCC2(C)C3C(=CCC2C1(O)C)C4CCC(C(C)CCC(=C)C(C)C)C4(C)CC3,,,literal,1198589-2,en,literal,"(3S,4R,5R,9R,10R,13R,14R,17R)-4,10,13-trimethyl-17-[(2R)-6-methyl-5-methylideneheptan-2-yl]-1,2,3,5,6,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthrene-3,4-diol",,,literal,10.1016/S0040-4020(01)96166-6
84,uri,http://www.wikidata.org/entity/Q690645,uri,http://www.wikidata.org/entity/Q105247054,literal,Eichhornia crassipes,literal,RXIRUHYYNOJORF-JDSWLFGNSA-N,literal,OC1CCC2(C3=C(C4=CCC(C(C)CCC(=C)C(C)C)C4(C)CC3)CCC2C1(O)C)C,,,literal,1198589-2,en,literal,"(3S,4R,5R,10S,13R,17R)-4,10,13-trimethyl-17-[(2R)-6-methyl-5-methylideneheptan-2-yl]-1,2,3,5,6,7,11,12,16,17-decahydrocyclopenta[a]phenanthrene-3,4-diol",,,literal,10.1016/S0040-4020(01)96166-6
85,uri,http://www.wikidata.org/entity/Q89189686,uri,http://www.wikidata.org/entity/Q104939342,literal,Pontederia africana,literal,BOOPDUBIBNLJCV-KDMXAGQWSA-N,literal,O=C(OC1C(OC2CC3=CC(=O)C4C(CCC5(C)C(CCC45)C(C=CC(CC)C(C)C)C)C3(C)CC2)OC(COC(=O)CCCCCCCCCCCCCCC)C(OC(=O)C)C1OC(=O)C)C,,,literal,77188080-1,en,literal,"[(2R,3R,4S,5R,6R)-3,4,5-triacetyloxy-6-[[(3S,8S,9S,10R,13R,14S,17R)-17-[(E,2R,5S)-5-ethyl-6-methylhept-3-en-2-yl]-10,13-dimethyl-7-oxo-1,2,3,4,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-yl]oxy]oxan-2-yl]methyl hexadecanoate",,,literal,10.1002/JCCS.200300156
86,uri,http://www.wikidata.org/entity/Q690645,uri,http://www.wikidata.org/entity/Q181003,literal,Eichhornia crassipes,literal,QIVBCDIJIAJPQS-VIFPVBQESA-N,literal,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N,literal,73-22-3,literal,1198589-2,en,literal,tryptophan,literal,CHEMBL54976,literal,10.1016/0305-1978(86)90092-X
87,uri,http://www.wikidata.org/entity/Q690645,uri,http://www.wikidata.org/entity/Q104995025,literal,Eichhornia crassipes,literal,FGRJGFQRMLTINV-UHFFFAOYSA-N,literal,O=C1C=CC2=CC(OC)=C(OC)C3=C(C=CC1=C23)C=4C=CC=CC4,,,literal,1198589-2,en,literal,"5,6-dimethoxy-7-phenylphenalen-1-one",,,literal,10.1002/HLCA.200900428
88,uri,http://www.wikidata.org/entity/Q89189686,uri,http://www.wikidata.org/entity/Q104975165,literal,Pontederia africana,literal,DCBUKXJYPRDHOR-KHIUKKABSA-N,literal,CCCCCCCCCC=CCCC=CC(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCCCCCCCCCCCCC,,,literal,77188080-1,en,literal,Dea58YB36W,,,literal,10.1002/JCCS.200300156
89,uri,http://www.wikidata.org/entity/Q690645,uri,http://www.wikidata.org/entity/Q82134949,literal,Eichhornia crassipes,literal,XWKAVQKJQBISOL-ZETCQYMHSA-N,literal,O=C(O)C(NC=1C=CC=CC1)C,literal,705-61-3,literal,1198589-2,en,literal,phenyl-Alanine,,,literal,10.1016/0305-1978(86)90092-X
90,uri,http://www.wikidata.org/entity/Q690645,uri,http://www.wikidata.org/entity/Q173670,literal,Eichhornia crassipes,literal,ODKSFYDXXFIFQN-BYPYZUCNSA-N,literal,C(CC(C(=O)O)N)CN=C(N)N,literal,74-79-3,literal,1198589-2,en,literal,L-arginine,literal,CHEMBL1485,literal,10.1016/0305-1978(86)90092-X
91,uri,http://www.wikidata.org/entity/Q89189686,uri,http://www.wikidata.org/entity/Q22911785,literal,Pontederia africana,literal,KPQMCAKZRXOZLB-KOIHBYQTSA-N,literal,CC1=CC(=O)CC(C1(C=CC(C)O)O)(C)C,literal,23526-45-6,literal,77188080-1,en,literal,"(6S,9R)-vomifoliol",literal,CHEMBL463088,literal,10.1002/JCCS.200400035
92,uri,http://www.wikidata.org/entity/Q690645,uri,http://www.wikidata.org/entity/Q104992262,literal,Eichhornia crassipes,literal,FAHKBORAJWJSSJ-CQSZACIVSA-N,literal,OC1=CC=C2C=C(OC)C(O)=C3C2=C1CCC3C=4C=CC=CC4,,,literal,1198589-2,en,literal,"(1R)-1beta-Phenyl-4,9-dihydroxy-8-methoxy-2,3-dihydro-1H-phenalene",,,literal,10.1016/J.TET.2009.07.069
93,uri,http://www.wikidata.org/entity/Q89189686,uri,http://www.wikidata.org/entity/Q27106358,literal,Pontederia africana,literal,JJRYPZMXNLLZFH-URWSZGRFSA-N,literal,CC1=CC(=O)CC(C1(C=CC(=O)C)O)(C)C,literal,15764-81-5,literal,77188080-1,en,literal,(6S)-dehydrovomifoliol,literal,CHEMBL461278,literal,10.1002/JCCS.200400035
94,uri,http://www.wikidata.org/entity/Q89189686,uri,http://www.wikidata.org/entity/Q105027515,literal,Pontederia africana,literal,HFSSPWORJAEDTD-HFHVRODDSA-N,literal,O=C1C=C2CC(OC3OC(CO)C(O)C(O)C3O)CCC2(C)C4CCC5(C)C(CCC5C14)C(C=CC(CC)C(C)C)C,,,literal,77188080-1,en,literal,"(3S,8S,9S,10R,13R,14S,17R)-17-[(E,2R,5S)-5-ethyl-6-methylhept-3-en-2-yl]-10,13-dimethyl-3-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1,2,3,4,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-7-one",,,literal,10.1002/JCCS.200300156
95,uri,http://www.wikidata.org/entity/Q621050,uri,http://www.wikidata.org/entity/Q121802,literal,Pontederia cordata,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,64997-52-0,literal,283610-2,en,literal,beta-sitosterol,,,literal,10.1016/0378-8741(84)90002-3
96,uri,http://www.wikidata.org/entity/Q39600979,uri,http://www.wikidata.org/entity/Q104990243,literal,Pontederia crassipes,literal,DVNZNQYEWKKXOM-JHOUSYSJSA-N,literal,O(C1=CC=C(C=C1)C=2C(=C(OC)C=3C(OC)=CC=C4C3C2C(OC)CC4)C=5C=C(C=6C=CC=CC6)C7=C8C(=CC(OC)=C(OC)C58)CCC7OC)C,,,literal,310928-2,en,literal,"(1S)-1,5,6-trimethoxy-9-phenyl-7-[(4R)-1,4,9-trimethoxy-3-(4-methoxyphenyl)-5,6-dihydro-4H-phenalen-2-yl]-2,3-dihydro-1H-phenalene",,,literal,10.1016/S0040-4020(01)88476-3
97,uri,http://www.wikidata.org/entity/Q690645,uri,http://www.wikidata.org/entity/Q105000439,literal,Eichhornia crassipes,literal,FRUFGLJBMBUARK-QLKAYGNNSA-N,literal,O=C(OC)C1=CN2CCC=3C=4C=CC=CC4NC3C2CC1C(=CC)CO,,,literal,1198589-2,en,literal,"methyl 2-[(Z)-1-(hydroxymethyl)prop-1-enyl]-1,2,6,7,12,12b-hexahydroindolo[2,3-a]quinolizine-3-carboxylate",,,literal,10.1186/1472-6882-14-397
98,uri,http://www.wikidata.org/entity/Q39600979,uri,http://www.wikidata.org/entity/Q27135838,literal,Pontederia crassipes,literal,AUJXJFHANFIVKH-GQCTYLIASA-N,literal,COC1=C(C=CC(=C1)C=CC(=O)OC)O,,,literal,310928-2,en,literal,methyl (E)-ferulate,literal,CHEMBL32969,literal,10.1002/HLCA.200900428
99,uri,http://www.wikidata.org/entity/Q690645,uri,http://www.wikidata.org/entity/Q27135838,literal,Eichhornia crassipes,literal,AUJXJFHANFIVKH-GQCTYLIASA-N,literal,COC1=C(C=CC(=C1)C=CC(=O)OC)O,,,literal,1198589-2,en,literal,methyl (E)-ferulate,literal,CHEMBL32969,literal,10.1002/HLCA.200900428
100,uri,http://www.wikidata.org/entity/Q690645,uri,http://www.wikidata.org/entity/Q186521,literal,Eichhornia crassipes,literal,AYFVYJQAPQTCCC-GBXIJSLDSA-N,literal,CC(C(C(=O)O)N)O,literal,72-19-5,literal,1198589-2,en,literal,L-threonine,literal,CHEMBL291747,literal,10.1016/0305-1978(86)90092-X
101,uri,http://www.wikidata.org/entity/Q89189728,uri,http://www.wikidata.org/entity/Q104965227,literal,Pontederia elata,literal,CMUWXNKKMRILJP-UHFFFAOYSA-N,literal,O=C1C(O)=CC=2C(O)=CC=C3C=CC(C=4C=CC=CC4)=C1C32,,,literal,77188081-1,en,literal,"2,4-dihydroxy-9-phenylphenalen-1-one",,,literal,10.1021/NP060192X
102,uri,http://www.wikidata.org/entity/Q39600979,uri,http://www.wikidata.org/entity/Q110204451,literal,Pontederia crassipes,literal,BPEOHZRDZDSMRD-UHFFFAOYSA-O,literal,O=C(OCC1OC(OC2=CC(O)=C3C(=O)C=C(OC3=C2)C=4C=CC(O)=CC4)C(O)C(O)C1O)CC(=O)OCC5OC(OCC6OC(OC7=CC=8C(O)=CC(O)=CC8[O+]=C7C=9C=C(O)C(O)=C(O)C9)C(O)C(O)C6O)C(O)C(O)C5O,,,literal,310928-2,,literal,Q110204451,,,literal,10.1016/S0031-9422(00)89634-X
103,uri,http://www.wikidata.org/entity/Q89189728,uri,http://www.wikidata.org/entity/Q104251238,literal,Pontederia elata,literal,ACJJXELQAJQSLK-UHFFFAOYSA-N,literal,O=C1C(O)=CC=2C=CC=C3C=CC(C=4C=CC=CC4)=C1C32,literal,56252-32-5,literal,77188081-1,en,literal,2-hydroxy-9-phenylphenalen-1-one,,,literal,10.1021/NP060192X
104,uri,http://www.wikidata.org/entity/Q89189686,uri,http://www.wikidata.org/entity/Q27256667,literal,Pontederia africana,literal,IXHACUTUTOCSJE-HWTFXIFRSA-N,literal,CC(CCC(C)C(=C)C)C1CCC2(C1(CCC34C2CCC5C3(C4)CCC(C5(C)C)O)C)C,literal,511-61-5,literal,77188080-1,en,literal,cyclolaudenol,literal,CHEMBL376381,literal,10.1002/JCCS.200400035
105,uri,http://www.wikidata.org/entity/Q690645,uri,http://www.wikidata.org/entity/Q105386956,literal,Eichhornia crassipes,literal,ZZOOPDZXZOMMBA-MEKGRNQZSA-N,literal,O(C1=CC=C(C=C1)C2=C(OC)C(=C3C(OC)=CC=C4C3=C2C(OC)CC4)C=5C(OC)=C(C6=CC=C(OC)C=C6)C7=C8C5C(OC)=CC=C8CCC7OC)C,,,literal,1198589-2,en,literal,"(1S)-1,6,8-trimethoxy-9-(4-methoxyphenyl)-7-[(4R)-2,4,9-trimethoxy-3-(4-methoxyphenyl)-5,6-dihydro-4H-phenalen-1-yl]-2,3-dihydro-1H-phenalene",,,literal,10.1016/S0040-4020(01)88476-3
106,uri,http://www.wikidata.org/entity/Q89189728,uri,http://www.wikidata.org/entity/Q82224983,literal,Pontederia elata,literal,GCTSBDPGEOFWBK-UHFFFAOYSA-N,literal,C1=CC2=CC(=CC3=C2C(=C1)C=C(C3=O)O)C4=CC=C(C=C4)O,literal,847158-23-0,literal,77188081-1,en,literal,"1H-Phenalen-1-one, 2-hydroxy-8-(4-hydroxyphenyl)-",,,literal,10.1021/NP060192X
107,uri,http://www.wikidata.org/entity/Q39600979,uri,http://www.wikidata.org/entity/Q105386956,literal,Pontederia crassipes,literal,ZZOOPDZXZOMMBA-MEKGRNQZSA-N,literal,O(C1=CC=C(C=C1)C2=C(OC)C(=C3C(OC)=CC=C4C3=C2C(OC)CC4)C=5C(OC)=C(C6=CC=C(OC)C=C6)C7=C8C5C(OC)=CC=C8CCC7OC)C,,,literal,310928-2,en,literal,"(1S)-1,6,8-trimethoxy-9-(4-methoxyphenyl)-7-[(4R)-2,4,9-trimethoxy-3-(4-methoxyphenyl)-5,6-dihydro-4H-phenalen-1-yl]-2,3-dihydro-1H-phenalene",,,literal,10.1016/S0040-4020(01)88476-3
108,uri,http://www.wikidata.org/entity/Q89189728,uri,http://www.wikidata.org/entity/Q105311439,literal,Pontederia elata,literal,WROAYZGOYIUREA-UHFFFAOYSA-N,literal,O=C1C(O)=CC=2C=CC(O)=C3C=CC(C=4C=CC=CC4)=C1C23,,,literal,77188081-1,en,literal,"2,6-dihydroxy-9-phenylphenalen-1-one",,,literal,10.1021/NP060192X
109,uri,http://www.wikidata.org/entity/Q690645,uri,http://www.wikidata.org/entity/Q110204451,literal,Eichhornia crassipes,literal,BPEOHZRDZDSMRD-UHFFFAOYSA-O,literal,O=C(OCC1OC(OC2=CC(O)=C3C(=O)C=C(OC3=C2)C=4C=CC(O)=CC4)C(O)C(O)C1O)CC(=O)OCC5OC(OCC6OC(OC7=CC=8C(O)=CC(O)=CC8[O+]=C7C=9C=C(O)C(O)=C(O)C9)C(O)C(O)C6O)C(O)C(O)C5O,,,literal,1198589-2,,literal,Q110204451,,,literal,10.1016/S0031-9422(00)89634-X
110,uri,http://www.wikidata.org/entity/Q690645,uri,http://www.wikidata.org/entity/Q105369378,literal,Eichhornia crassipes,literal,YZOHWHXKWAVIIJ-UHFFFAOYSA-N,literal,O=C1C=CC2=CC(OC)=C(OC)C3=C(C=CC1=C23)C=4C=CC(O)=CC4,,,literal,1198589-2,en,literal,"7-(4-hydroxyphenyl)-5,6-dimethoxyphenalen-1-one",,,literal,10.1002/HLCA.200900428
111,uri,http://www.wikidata.org/entity/Q89189728,uri,http://www.wikidata.org/entity/Q105015474,literal,Pontederia elata,literal,GQNKUWPECMIGDZ-UHFFFAOYSA-N,literal,OC1=CC2=CC=CC3=C2C(=C1O)C(C=4C=CC=CC4)CC3,,,literal,77188081-1,en,literal,"9-phenyl-8,9-dihydro-7H-phenalene-1,2-diol",,,literal,10.1021/NP060192X
