,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,chembl_id.type,chembl_id,refDOI.type,refDOI
67,uri,http://www.wikidata.org/entity/Q15546528,uri,http://www.wikidata.org/entity/Q3155592,literal,Cecropia glaziovii,literal,ODBRNZZJSYPIDI-VJXVFPJBSA-N,literal,C1=CC(=C(C=C1C2=CC(=O)C3=C(C(=C(C=C3O2)O)C4C(C(C(C(O4)CO)O)O)O)O)O)O,literal,4261-42-1,literal,292376-2,en,literal,isoorientin,literal,CHEMBL239559,literal,10.1016/J.PHYMED.2008.02.006
68,uri,http://www.wikidata.org/entity/Q15546528,uri,http://www.wikidata.org/entity/Q3155592,literal,Cecropia glaziovii,literal,ODBRNZZJSYPIDI-VJXVFPJBSA-N,literal,C1=CC(=C(C=C1C2=CC(=O)C3=C(C(=C(C=C3O2)O)C4C(C(C(C(O4)CO)O)O)O)O)O)O,literal,4261-42-1,literal,292376-2,en,literal,isoorientin,literal,CHEMBL239559,literal,10.1078/0944-7113-00003
69,uri,http://www.wikidata.org/entity/Q10272307,uri,http://www.wikidata.org/entity/Q418599,literal,Cecropia hololeuca,literal,YQUVCSBJEUQKSH-UHFFFAOYSA-N,literal,c1cc(c(cc1C(=O)O)O)O,literal,99-50-3,literal,50866-2,en,literal,"3,4-dihydroxybenzoic acid",literal,CHEMBL37537,literal,10.1078/0944-7113-00003
70,uri,http://www.wikidata.org/entity/Q15546547,uri,http://www.wikidata.org/entity/Q3155592,literal,Cecropia pachystachya,literal,ODBRNZZJSYPIDI-VJXVFPJBSA-N,literal,C1=CC(=C(C=C1C2=CC(=O)C3=C(C(=C(C=C3O2)O)C4C(C(C(C(O4)CO)O)O)O)O)O)O,literal,4261-42-1,literal,50908-2,en,literal,isoorientin,literal,CHEMBL239559,literal,10.1590/S0103-50532011000600014
71,uri,http://www.wikidata.org/entity/Q15546547,uri,http://www.wikidata.org/entity/Q3155592,literal,Cecropia pachystachya,literal,ODBRNZZJSYPIDI-VJXVFPJBSA-N,literal,C1=CC(=C(C=C1C2=CC(=O)C3=C(C(=C(C=C3O2)O)C4C(C(C(C(O4)CO)O)O)O)O)O)O,literal,4261-42-1,literal,50908-2,en,literal,isoorientin,literal,CHEMBL239559,literal,10.1016/0031-9422(91)85140-U
72,uri,http://www.wikidata.org/entity/Q15546547,uri,http://www.wikidata.org/entity/Q3155592,literal,Cecropia pachystachya,literal,ODBRNZZJSYPIDI-VJXVFPJBSA-N,literal,C1=CC(=C(C=C1C2=CC(=O)C3=C(C(=C(C=C3O2)O)C4C(C(C(C(O4)CO)O)O)O)O)O)O,literal,4261-42-1,literal,50908-2,en,literal,isoorientin,literal,CHEMBL239559,literal,10.1002/PCA.688
73,uri,http://www.wikidata.org/entity/Q15546547,uri,http://www.wikidata.org/entity/Q3155592,literal,Cecropia pachystachya,literal,ODBRNZZJSYPIDI-VJXVFPJBSA-N,literal,C1=CC(=C(C=C1C2=CC(=O)C3=C(C(=C(C=C3O2)O)C4C(C(C(C(O4)CO)O)O)O)O)O)O,literal,4261-42-1,literal,50908-2,en,literal,isoorientin,literal,CHEMBL239559,literal,10.1078/0944-7113-00003
74,uri,http://www.wikidata.org/entity/Q15546547,uri,http://www.wikidata.org/entity/Q418599,literal,Cecropia pachystachya,literal,YQUVCSBJEUQKSH-UHFFFAOYSA-N,literal,c1cc(c(cc1C(=O)O)O)O,literal,99-50-3,literal,50908-2,en,literal,"3,4-dihydroxybenzoic acid",literal,CHEMBL37537,literal,10.1078/0944-7113-00003
75,uri,http://www.wikidata.org/entity/Q15546528,uri,http://www.wikidata.org/entity/Q412597,literal,Cecropia glaziovii,literal,ISYWECDDZWTKFF-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCCC(=O)O,literal,646-30-0,literal,292376-2,en,literal,nonadecanoic acid,literal,CHEMBL1169674,literal,10.1002/ARDP.19803130303
76,uri,http://www.wikidata.org/entity/Q15546547,uri,http://www.wikidata.org/entity/Q412597,literal,Cecropia pachystachya,literal,ISYWECDDZWTKFF-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCCC(=O)O,literal,646-30-0,literal,50908-2,en,literal,nonadecanoic acid,literal,CHEMBL1169674,literal,10.1002/ARDP.19803130303
77,uri,http://www.wikidata.org/entity/Q15546547,uri,http://www.wikidata.org/entity/Q2501558,literal,Cecropia pachystachya,literal,FSLPMRQHCOLESF-SFMCKYFRSA-N,literal,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C,literal,638-95-9,literal,50908-2,en,literal,α-amyrin,literal,CHEMBL455357,literal,10.1055/S-2008-1034301
78,uri,http://www.wikidata.org/entity/Q15546528,uri,http://www.wikidata.org/entity/Q409608,literal,Cecropia glaziovii,literal,VKOBVWXKNCXXDE-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCCCC(=O)O,literal,506-30-9,literal,292376-2,en,literal,arachidic acid,literal,CHEMBL1173381,literal,10.1002/ARDP.19803130303
79,uri,http://www.wikidata.org/entity/Q15546547,uri,http://www.wikidata.org/entity/Q409608,literal,Cecropia pachystachya,literal,VKOBVWXKNCXXDE-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCCCC(=O)O,literal,506-30-9,literal,50908-2,en,literal,arachidic acid,literal,CHEMBL1173381,literal,10.1002/ARDP.19803130303
80,uri,http://www.wikidata.org/entity/Q15546547,uri,http://www.wikidata.org/entity/Q15634134,literal,Cecropia pachystachya,literal,OXVUXGFZHDKYLS-BLIWDXROSA-N,literal,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C)O)O)C)C)C2C1(C)O)C)C(=O)O,literal,13850-16-3,literal,50908-2,en,literal,tormentic acid,literal,CHEMBL239077,literal,10.1016/J.BMC.2007.07.020
81,uri,http://www.wikidata.org/entity/Q15546528,uri,http://www.wikidata.org/entity/Q22139926,literal,Cecropia glaziovii,literal,PGTJIOWQJWHTJJ-UHFFFAOYSA-N,literal,CC1CCC(C2=C1C=CC(=C2)C)C(C)C,literal,6617-49-8,literal,292376-2,en,literal,"1,6-dimethyl-4-isopropyltetralin",,,literal,10.1002/ARDP.19803130302
82,uri,http://www.wikidata.org/entity/Q15546547,uri,http://www.wikidata.org/entity/Q415945,literal,Cecropia pachystachya,literal,BOTWFXYSPFMFNR-PYDDKJGSSA-N,literal,CC(C)CCCC(C)CCCC(C)CCCC(=CCO)C,literal,150-86-7,literal,50908-2,en,literal,phytol,literal,CHEMBL3039479,literal,10.1055/S-2008-1034301
83,uri,http://www.wikidata.org/entity/Q15546547,uri,http://www.wikidata.org/entity/Q105028174,literal,Cecropia pachystachya,literal,HHDNTTOUNUERTJ-BGJCYSRJSA-N,literal,O=C(OC1CC2(C)C(CCC3(C)C2CC=C4C5C(O)(C)C(C)CCC5(C(=O)O)CCC43C)C(C)(C)C1O)C,,,literal,50908-2,en,literal,2 alpha-Acetyl tomentic acid,,,literal,10.1016/J.BMC.2007.07.020
84,uri,http://www.wikidata.org/entity/Q15546528,uri,http://www.wikidata.org/entity/Q151038,literal,Cecropia glaziovii,literal,IGGUPRCHHJZPBS-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCCCCCCCCCCCCC,literal,630-03-5,literal,292376-2,en,literal,nonacosane,literal,CHEMBL428955,literal,10.1002/ARDP.19803130303
85,uri,http://www.wikidata.org/entity/Q15546547,uri,http://www.wikidata.org/entity/Q151038,literal,Cecropia pachystachya,literal,IGGUPRCHHJZPBS-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCCCCCCCCCCCCC,literal,630-03-5,literal,50908-2,en,literal,nonacosane,literal,CHEMBL428955,literal,10.1002/ARDP.19803130303
86,uri,http://www.wikidata.org/entity/Q15546528,uri,http://www.wikidata.org/entity/Q407857,literal,Cecropia glaziovii,literal,IKGXIBQEEMLURG-NVPNHPEKSA-N,literal,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,literal,153-18-4,literal,292376-2,en,literal,rutin,literal,CHEMBL226335,literal,10.1016/0031-9422(91)85140-U
87,uri,http://www.wikidata.org/entity/Q15546547,uri,http://www.wikidata.org/entity/Q407857,literal,Cecropia pachystachya,literal,IKGXIBQEEMLURG-NVPNHPEKSA-N,literal,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,literal,153-18-4,literal,50908-2,en,literal,rutin,literal,CHEMBL226335,literal,10.1016/0031-9422(91)85140-U
88,uri,http://www.wikidata.org/entity/Q15546528,uri,http://www.wikidata.org/entity/Q422634,literal,Cecropia glaziovii,literal,QZZGJDVWLFXDLK-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCCCCCCCC(=O)O,literal,557-59-5,literal,292376-2,en,literal,lignoceric acid,literal,CHEMBL1173620,literal,10.1002/ARDP.19803130303
89,uri,http://www.wikidata.org/entity/Q15546547,uri,http://www.wikidata.org/entity/Q422634,literal,Cecropia pachystachya,literal,QZZGJDVWLFXDLK-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCCCCCCCC(=O)O,literal,557-59-5,literal,50908-2,en,literal,lignoceric acid,literal,CHEMBL1173620,literal,10.1002/ARDP.19803130303
90,uri,http://www.wikidata.org/entity/Q15546547,uri,http://www.wikidata.org/entity/Q121802,literal,Cecropia pachystachya,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,19044-06-5,literal,50908-2,en,literal,beta-sitosterol,,,literal,10.1002/ARDP.19803130604
91,uri,http://www.wikidata.org/entity/Q15546547,uri,http://www.wikidata.org/entity/Q121802,literal,Cecropia pachystachya,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,19044-06-5,literal,50908-2,en,literal,beta-sitosterol,,,literal,10.1055/S-2008-1034301
92,uri,http://www.wikidata.org/entity/Q10272307,uri,http://www.wikidata.org/entity/Q7247552,literal,Cecropia hololeuca,literal,XFZJEEAOWLFHDH-NFJBMHMQSA-N,literal,C1C(C(OC2=C1C(=CC(=C2C3C(C(OC4=CC(=CC(=C34)O)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O,literal,29106-49-8,literal,50866-2,en,literal,(+)-procyanidin B2,literal,CHEMBL38714,literal,10.1078/0944-7113-00003
93,uri,http://www.wikidata.org/entity/Q15546528,uri,http://www.wikidata.org/entity/Q63409374,literal,Cecropia glaziovii,literal,KZJWDPNRJALLNS-UHFFFAOYSA-N,literal,OC1CC2=CCC3C(CCC4(C)C(CCC34)C(C)CCC(CC)C(C)C)C2(C)CC1,,,literal,292376-2,en,literal,"17-(5-ethyl-6-methylheptan-2-yl)-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol",,,literal,10.1002/ARDP.19803130604
94,uri,http://www.wikidata.org/entity/Q10272307,uri,http://www.wikidata.org/entity/Q421964,literal,Cecropia hololeuca,literal,CWVRJTMFETXNAD-JUHZACGLSA-N,literal,C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O,literal,202650-88-2,literal,50866-2,en,literal,(E)-chlorogenic acid,literal,CHEMBL284616,literal,10.1078/0944-7113-00003
95,uri,http://www.wikidata.org/entity/Q15546547,uri,http://www.wikidata.org/entity/Q421964,literal,Cecropia pachystachya,literal,CWVRJTMFETXNAD-JUHZACGLSA-N,literal,C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O,literal,202650-88-2,literal,50908-2,en,literal,(E)-chlorogenic acid,literal,CHEMBL284616,literal,10.1078/0944-7113-00003
96,uri,http://www.wikidata.org/entity/Q15546528,uri,http://www.wikidata.org/entity/Q415007,literal,Cecropia glaziovii,literal,PFTAWBLQPZVEMU-DZGCQCFKSA-N,literal,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,literal,154-23-4,literal,292376-2,en,literal,(+)-catechin,literal,CHEMBL311498,literal,10.1078/0944-7113-00003
97,uri,http://www.wikidata.org/entity/Q15546547,uri,http://www.wikidata.org/entity/Q415007,literal,Cecropia pachystachya,literal,PFTAWBLQPZVEMU-DZGCQCFKSA-N,literal,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,literal,154-23-4,literal,50908-2,en,literal,(+)-catechin,literal,CHEMBL311498,literal,10.1078/0944-7113-00003
98,uri,http://www.wikidata.org/entity/Q15546547,uri,http://www.wikidata.org/entity/Q27135687,literal,Cecropia pachystachya,literal,HNZUNIKWNYHEJJ-FMIVXFBMSA-N,literal,CC(=CCCC(=CCCC(=O)C)C)C,literal,3796-70-1,literal,50908-2,en,literal,geranylacetone,,,literal,10.1002/ARDP.19803130302
99,uri,http://www.wikidata.org/entity/Q15546547,uri,http://www.wikidata.org/entity/Q27133436,literal,Cecropia pachystachya,literal,QMAYBMKBYCGXDH-ZNMIVQPWSA-N,literal,CC1=CC2C(CC1)C(=CCC2C(C)C)C,literal,10208-80-7,literal,50908-2,en,literal,alpha-muurolene,,,literal,10.1002/ARDP.19803130302
100,uri,http://www.wikidata.org/entity/Q15546528,uri,http://www.wikidata.org/entity/Q104199578,literal,Cecropia glaziovii,literal,VLXDPFLIRFYIME-UHFFFAOYSA-N,literal,C1=C(C)C2C3C(CCC2(C)C3C1)C(C)C,literal,138874-68-7,literal,292376-2,en,literal,α-copaene,,,literal,10.1002/ARDP.19803130302
101,uri,http://www.wikidata.org/entity/Q15546547,uri,http://www.wikidata.org/entity/Q27888324,literal,Cecropia pachystachya,literal,XMGQYMWWDOXHJM-JTQLQIEISA-N,literal,CC1=CCC(CC1)C(=C)C,literal,5989-27-5,literal,50908-2,en,literal,(+)-limonene,literal,CHEMBL449062,literal,10.1002/ARDP.19803130302
102,uri,http://www.wikidata.org/entity/Q15546528,uri,http://www.wikidata.org/entity/Q179724,literal,Cecropia glaziovii,literal,UFWIBTONFRDIAS-UHFFFAOYSA-N,literal,C1=CC=C2C=CC=CC2=C1,literal,91-20-3,literal,292376-2,en,literal,naphthalene,literal,CHEMBL16293,literal,10.1002/ARDP.19803130302
103,uri,http://www.wikidata.org/entity/Q15546547,uri,http://www.wikidata.org/entity/Q27135401,literal,Cecropia pachystachya,literal,ZZTYPLSBNNGEIS-OPAXANQDSA-N,literal,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1(C)O)C)C(=O)O,literal,13849-91-7,literal,50908-2,en,literal,pomolic acid,literal,CHEMBL486986,literal,10.1055/S-2008-1034301
104,uri,http://www.wikidata.org/entity/Q15546547,uri,http://www.wikidata.org/entity/Q179724,literal,Cecropia pachystachya,literal,UFWIBTONFRDIAS-UHFFFAOYSA-N,literal,C1=CC=C2C=CC=CC2=C1,literal,91-20-3,literal,50908-2,en,literal,naphthalene,literal,CHEMBL16293,literal,10.1002/ARDP.19803130302
105,uri,http://www.wikidata.org/entity/Q15546547,uri,http://www.wikidata.org/entity/Q27266341,literal,Cecropia pachystachya,literal,LTUMRKDLVGQMJU-ADPXBSPTSA-N,literal,CC(=CCCC(=CCCC(=CCCC(=O)C)C)C)C,literal,1117-51-7,literal,50908-2,en,literal,"(5Z,9E)-farnesyl acetone",,,literal,10.1002/ARDP.19803130302
106,uri,http://www.wikidata.org/entity/Q15546547,uri,http://www.wikidata.org/entity/Q105306024,literal,Cecropia pachystachya,literal,WHWDWIHXSPCOKZ-IRXDYDNUSA-N,literal,O=C(C)CCCC(C)CCCC(C)CCCC(C)C,,,literal,50908-2,en,literal,"(6S,10S)-6,10,14-trimethylpentadecan-2-one",,,literal,10.1002/ARDP.19803130303
107,uri,http://www.wikidata.org/entity/Q15546547,uri,http://www.wikidata.org/entity/Q105306024,literal,Cecropia pachystachya,literal,WHWDWIHXSPCOKZ-IRXDYDNUSA-N,literal,O=C(C)CCCC(C)CCCC(C)CCCC(C)C,,,literal,50908-2,en,literal,"(6S,10S)-6,10,14-trimethylpentadecan-2-one",,,literal,10.1002/ARDP.19803130302
108,uri,http://www.wikidata.org/entity/Q15546528,uri,http://www.wikidata.org/entity/Q151134,literal,Cecropia glaziovii,literal,SUJUOAZFECLBOA-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,literal,630-05-7,literal,292376-2,en,literal,tritriacontane,,,literal,10.1002/ARDP.19803130303
109,uri,http://www.wikidata.org/entity/Q15546547,uri,http://www.wikidata.org/entity/Q151134,literal,Cecropia pachystachya,literal,SUJUOAZFECLBOA-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,literal,630-05-7,literal,50908-2,en,literal,tritriacontane,,,literal,10.1002/ARDP.19803130303
110,uri,http://www.wikidata.org/entity/Q15546528,uri,http://www.wikidata.org/entity/Q63398496,literal,Cecropia glaziovii,literal,OVSQVDMCBVZWGM-LVWULRLVSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,,,literal,292376-2,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",,,literal,10.1078/0944-7113-00003
111,uri,http://www.wikidata.org/entity/Q15546547,uri,http://www.wikidata.org/entity/Q63398496,literal,Cecropia pachystachya,literal,OVSQVDMCBVZWGM-LVWULRLVSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,,,literal,50908-2,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",,,literal,10.1078/0944-7113-00003
112,uri,http://www.wikidata.org/entity/Q15546528,uri,http://www.wikidata.org/entity/Q151058,literal,Cecropia glaziovii,literal,JXTPJDDICSTXJX-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,literal,638-68-6,literal,292376-2,en,literal,triacontane,literal,CHEMBL1482375,literal,10.1002/ARDP.19803130303
113,uri,http://www.wikidata.org/entity/Q15546547,uri,http://www.wikidata.org/entity/Q121802,literal,Cecropia pachystachya,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,83-46-5,literal,50908-2,en,literal,beta-sitosterol,,,literal,10.1002/ARDP.19803130604
114,uri,http://www.wikidata.org/entity/Q15546547,uri,http://www.wikidata.org/entity/Q121802,literal,Cecropia pachystachya,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,83-46-5,literal,50908-2,en,literal,beta-sitosterol,,,literal,10.1055/S-2008-1034301
115,uri,http://www.wikidata.org/entity/Q15546547,uri,http://www.wikidata.org/entity/Q151058,literal,Cecropia pachystachya,literal,JXTPJDDICSTXJX-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,literal,638-68-6,literal,50908-2,en,literal,triacontane,literal,CHEMBL1482375,literal,10.1002/ARDP.19803130303
116,uri,http://www.wikidata.org/entity/Q15609767,uri,http://www.wikidata.org/entity/Q104397425,literal,Myrianthus serratus,literal,OTDUGESKRJHFHR-SUXCAEKLSA-N,literal,O=C(OC)C12CCC(C)(C)CC2C3=CCC4C5(C)CC(O)C(O)C(C)(C)C5CCC4(C)C3(C)CC1,literal,22425-82-7,literal,584399-1,en,literal,Maslinic acid methyl ester,,,literal,10.1016/S0031-9422(98)00292-1
117,uri,http://www.wikidata.org/entity/Q773545,uri,http://www.wikidata.org/entity/Q105240109,literal,Musanga cecropioides,literal,RLHXQJYDIKYNFE-HQVMBKOHSA-N,literal,O=C(OC)C12CCC3(C(=CCC4C5(C)CC(O)C(O)C(C)(C)C5CCC43C)C2C(O)(C)C(C)CC1O)C,,,literal,584392-1,en,literal,Methyl musangicate,,,literal,10.1016/0031-9422(92)80459-R
118,uri,http://www.wikidata.org/entity/Q15553573,uri,http://www.wikidata.org/entity/Q105123843,literal,Pouzolzia occidentalis,literal,JAMDUEQMVFHKOG-LZGLPUDESA-N,literal,OC=1C=CC(=CC1)C2=C(OC)C(O)=CC=C2CC3COC(O)C3C=4C=C(O)C=C(O)C4,,,literal,856198-1,en,literal,"5-[(2S,3R,4S)-2-hydroxy-4-[[4-hydroxy-2-(4-hydroxyphenyl)-3-methoxyphenyl]methyl]oxolan-3-yl]benzene-1,3-diol",,,literal,10.1016/J.PHYTOL.2009.10.008
119,uri,http://www.wikidata.org/entity/Q104415412,uri,http://www.wikidata.org/entity/Q105201322,literal,Boehmeria japonica tenera,literal,OVSQVDMCBVZWGM-SJWGPRHPSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,,,,,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3S,4R,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",,,literal,10.1016/0031-9422(75)80399-2
120,uri,http://www.wikidata.org/entity/Q155909,uri,http://www.wikidata.org/entity/Q104400368,literal,Urtica dioica,literal,HNEUSEOVPDUIEU-NSCUHMNNSA-N,literal,OC=1C#CC(C=CCO)=CC1OC,,,literal,260630-2,en,literal,Dehydroconiferyl alcohol,,,literal,10.1055/S-2006-957756
121,uri,http://www.wikidata.org/entity/Q15612105,uri,http://www.wikidata.org/entity/Q105216126,literal,Myrianthus arboreus,literal,PXDXCTTVAVOJTB-RWJBENBGSA-N,literal,O=C(OC1C(O)CC2(C)C3CC=C4C5C(O)(C)C(C)CCC5(C(=O)OC)CCC4(C)C3(C)CCC2C1(C)C)C,,,literal,854739-1,en,literal,"methyl (1R,2R,4aS,6aR,6aS,6bR,8aR,10R,11R,12aR,14bS)-10-acetyloxy-1,11-dihydroxy-1,2,6a,6b,9,9,12a-heptamethyl-2,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylate",,,literal,10.1016/S0031-9422(00)91061-6
122,uri,http://www.wikidata.org/entity/Q11109438,uri,http://www.wikidata.org/entity/Q104982697,literal,Debregeasia saeneb,literal,DJRWPXNEPHXNOB-ADSLPNCASA-N,literal,OC1CCC2(C)C(CCC3(C)C2CC=C4C5C(O)(C)CCCC5(C)CCC43C)C1(C)C,,,literal,912372-1,en,literal,"(1R,4aR,6aR,6aS,6bR,8aR,10S,12aR,14bR)-1,4a,6a,6b,9,9,12a-heptamethyl-2,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-1,10-diol",,,literal,10.1016/S0367-326X(00)00338-5
123,uri,http://www.wikidata.org/entity/Q17237428,uri,http://www.wikidata.org/entity/Q105142420,literal,Boehmeria splitgerbera,literal,KKXLHPYVIGADHN-YKSBVNFPSA-N,literal,OC1C=2C=3C=C(OC)C(OC)=CC3C4=CC(OC)=CC=C4C2CN5CCCCC51,,,literal,850763-1,en,literal,"(14aR,15R)-2,3,6-trimethoxy-11,12,13,14,14a,15-hexahydro-9H-phenanthro[9,10-b]quinolizin-15-ol",,,literal,10.1021/NP060081Y
124,uri,http://www.wikidata.org/entity/Q15554116,uri,http://www.wikidata.org/entity/Q104995548,literal,Urtica circularis,literal,FIAAVMJLAGNUKW-JDGZUBLHSA-N,literal,O=C1C=C(OC2=C1C(O)=C(C(O)=C2C3OC(CO)C(O)C(O)C3O)C4OC(CO)C(O)C(O)C4O)C=5C=CC(O)=CC5,,,literal,260621-2,en,literal,"5,7-dihydroxy-2-(4-hydroxyphenyl)-6-[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-8-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]chromen-4-one",,,literal,10.1021/NP100937E
125,uri,http://www.wikidata.org/entity/Q15610434,uri,http://www.wikidata.org/entity/Q105245030,literal,Boehmeria holosericea,literal,RTATXGUCZHCSNG-ZFDPGQBLSA-N,literal,O=C1C(OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2O)=C(OC=4C=C(O)C=C(O)C14)C=5C=CC(O)=CC5,,,literal,850625-1,en,literal,"5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S,6S)-3,4,5-trihydroxy-6-[[(2R,3R,4S,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",,,literal,10.1016/0031-9422(75)80399-2
126,uri,http://www.wikidata.org/entity/Q773545,uri,http://www.wikidata.org/entity/Q105244792,literal,Musanga cecropioides,literal,RSPHYVJFJQDFQC-ZSYFHIIJSA-N,literal,O=C(OC)C1(O)CC2(C)C(CCC3(C)C2CC=C4C5C(O)(C)C(C)CCC5(C(=O)OC)CC(O)C43C)C1(C)C,,,literal,584392-1,en,literal,"dimethyl (2S,3aR,5aR,5bS,6S,7aS,10R,11R,11aS,13aR,13bR)-2,6,11-trihydroxy-3,3,5a,5b,10,11,13b-heptamethyl-1,3a,4,5,6,7,8,9,10,11a,13,13a-dodecahydrocyclopenta[a]chrysene-2,7a-dicarboxylate",,,literal,10.1016/0031-9422(91)83649-6
127,uri,http://www.wikidata.org/entity/Q15610265,uri,http://www.wikidata.org/entity/Q105189464,literal,Phenax angustifolius,literal,OCNGPRUKMVNWJN-PTHUBMCESA-N,literal,O=C1OCC(CC2=CC=C(OC)C(OC)=C2)C1(O)CC3=CC=C(OC4OC(CO)C(O)C(O)C4O)C(O)=C3,,,literal,855142-1,en,literal,"(3S,4S)-4-[(3,4-dimethoxyphenyl)methyl]-3-hydroxy-3-[[3-hydroxy-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydropyran-2-yl]oxy-phenyl]methyl]tetrahydrofuran-2-one",,,literal,10.1021/NP000290X
128,uri,http://www.wikidata.org/entity/Q773545,uri,http://www.wikidata.org/entity/Q104397425,literal,Musanga cecropioides,literal,OTDUGESKRJHFHR-SUXCAEKLSA-N,literal,O=C(OC)C12CCC(C)(C)CC2C3=CCC4C5(C)CC(O)C(O)C(C)(C)C5CCC4(C)C3(C)CC1,literal,22425-82-7,literal,584392-1,en,literal,Maslinic acid methyl ester,,,literal,10.1055/S-2006-957404
