,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structure_cas.type,structure_cas,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id
2533,uri,http://www.wikidata.org/entity/Q158289,uri,http://www.wikidata.org/entity/Q77420817,literal,Hypericum perforatum,literal,DPKVSJZTYNGFAW-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C3=C(C=C(C4=C3C(=C5C6=CC(=CC(=O)C6=C(C7=C(C=C(C4=C57)O)O)O)C)C2=C1)O)O)O,literal,433719-1,,,en,literal,Protohypericin,literal,10.1016/S0021-9673(02)01808-3,,
2534,uri,http://www.wikidata.org/entity/Q158289,uri,http://www.wikidata.org/entity/Q77420817,literal,Hypericum perforatum,literal,DPKVSJZTYNGFAW-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C3=C(C=C(C4=C3C(=C5C6=CC(=CC(=O)C6=C(C7=C(C=C(C4=C57)O)O)O)C)C2=C1)O)O)O,literal,433719-1,,,en,literal,Protohypericin,literal,10.1021/AC990598X,,
2535,uri,http://www.wikidata.org/entity/Q158289,uri,http://www.wikidata.org/entity/Q77420817,literal,Hypericum perforatum,literal,DPKVSJZTYNGFAW-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C3=C(C=C(C4=C3C(=C5C6=CC(=CC(=O)C6=C(C7=C(C=C(C4=C57)O)O)O)C)C2=C1)O)O)O,literal,433719-1,,,en,literal,Protohypericin,literal,10.1002/1099-1565(200011/12)11:6<387::AID-PCA541>3.0.CO;2-G,,
2536,uri,http://www.wikidata.org/entity/Q158289,uri,http://www.wikidata.org/entity/Q77420817,literal,Hypericum perforatum,literal,DPKVSJZTYNGFAW-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C3=C(C=C(C4=C3C(=C5C6=CC(=CC(=O)C6=C(C7=C(C=C(C4=C57)O)O)O)C)C2=C1)O)O)O,literal,433719-1,,,en,literal,Protohypericin,literal,10.1016/S0731-7085(01)00548-9,,
2537,uri,http://www.wikidata.org/entity/Q158289,uri,http://www.wikidata.org/entity/Q77420817,literal,Hypericum perforatum,literal,DPKVSJZTYNGFAW-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C3=C(C=C(C4=C3C(=C5C6=CC(=CC(=O)C6=C(C7=C(C=C(C4=C57)O)O)O)C)C2=C1)O)O)O,literal,433719-1,,,en,literal,Protohypericin,literal,10.1016/S0168-9452(03)00210-3,,
2538,uri,http://www.wikidata.org/entity/Q158289,uri,http://www.wikidata.org/entity/Q77420817,literal,Hypericum perforatum,literal,DPKVSJZTYNGFAW-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C3=C(C=C(C4=C3C(=C5C6=CC(=CC(=O)C6=C(C7=C(C=C(C4=C57)O)O)O)C)C2=C1)O)O)O,literal,433719-1,,,en,literal,Protohypericin,literal,10.1016/S0378-4347(97)00188-6,,
2539,uri,http://www.wikidata.org/entity/Q158289,uri,http://www.wikidata.org/entity/Q77420817,literal,Hypericum perforatum,literal,DPKVSJZTYNGFAW-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C3=C(C=C(C4=C3C(=C5C6=CC(=CC(=O)C6=C(C7=C(C=C(C4=C57)O)O)O)C)C2=C1)O)O)O,literal,433719-1,,,en,literal,Protohypericin,literal,10.1002/PCA.601,,
2540,uri,http://www.wikidata.org/entity/Q158289,uri,http://www.wikidata.org/entity/Q77420817,literal,Hypericum perforatum,literal,DPKVSJZTYNGFAW-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C3=C(C=C(C4=C3C(=C5C6=CC(=CC(=O)C6=C(C7=C(C=C(C4=C57)O)O)O)C)C2=C1)O)O)O,literal,433719-1,,,en,literal,Protohypericin,literal,10.1002/PCA.720,,
2541,uri,http://www.wikidata.org/entity/Q158289,uri,http://www.wikidata.org/entity/Q77420817,literal,Hypericum perforatum,literal,DPKVSJZTYNGFAW-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C3=C(C=C(C4=C3C(=C5C6=CC(=CC(=O)C6=C(C7=C(C=C(C4=C57)O)O)O)C)C2=C1)O)O)O,literal,433719-1,,,en,literal,Protohypericin,literal,10.1007/BF00812322,,
2542,uri,http://www.wikidata.org/entity/Q158289,uri,http://www.wikidata.org/entity/Q77420817,literal,Hypericum perforatum,literal,DPKVSJZTYNGFAW-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C3=C(C=C(C4=C3C(=C5C6=CC(=CC(=O)C6=C(C7=C(C=C(C4=C57)O)O)O)C)C2=C1)O)O)O,literal,433719-1,,,en,literal,Protohypericin,literal,10.1055/S-2001-12003,,
2543,uri,http://www.wikidata.org/entity/Q158289,uri,http://www.wikidata.org/entity/Q72480074,literal,Hypericum perforatum,literal,HLOCLVMUASBDDP-UHFFFAOYSA-N,literal,O=C1C2=C(O)C(=C(O)C=C2OC3=CC(O)=C(O)C(=C13)CCC(O)(C)C)CC=C(C)C,literal,433719-1,literal,76996-27-5,en,literal,Garcinone C,literal,10.1155/2013/602752,,
2544,uri,http://www.wikidata.org/entity/Q158289,uri,http://www.wikidata.org/entity/Q63398612,literal,Hypericum perforatum,literal,PGTJIOWQJWHTJJ-STQMWFEESA-N,literal,C=1C=C2C(=CC1C)C(CCC2C)C(C)C,literal,433719-1,literal,483-77-2,en,literal,cis-Calamenene,literal,10.1080/14786411003792165,,
2545,uri,http://www.wikidata.org/entity/Q10928400,uri,http://www.wikidata.org/entity/Q63409374,literal,Hypericum japonicum,literal,KZJWDPNRJALLNS-UHFFFAOYSA-N,literal,OC1CC2=CCC3C(CCC4(C)C(CCC34)C(C)CCC(CC)C(C)C)C2(C)CC1,literal,927424-1,,,en,literal,"17-(5-ethyl-6-methylheptan-2-yl)-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol",literal,10.1021/NP040149E,,
2546,uri,http://www.wikidata.org/entity/Q158289,uri,http://www.wikidata.org/entity/Q6871627,literal,Hypericum perforatum,literal,DUBCCGAQYVUYEU-ZUGPOPFOSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)C(=O)O)O)O)O)O)O,literal,433719-1,literal,22688-79-5,en,literal,querciturone,literal,10.1080/14786411003792165,literal,CHEMBL520546
2547,uri,http://www.wikidata.org/entity/Q158289,uri,http://www.wikidata.org/entity/Q6871627,literal,Hypericum perforatum,literal,DUBCCGAQYVUYEU-ZUGPOPFOSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)C(=O)O)O)O)O)O)O,literal,433719-1,literal,22688-79-5,en,literal,querciturone,literal,10.1055/S-2000-11119,literal,CHEMBL520546
2548,uri,http://www.wikidata.org/entity/Q158289,uri,http://www.wikidata.org/entity/Q6871627,literal,Hypericum perforatum,literal,DUBCCGAQYVUYEU-ZUGPOPFOSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)C(=O)O)O)O)O)O)O,literal,433719-1,literal,22688-79-5,en,literal,querciturone,literal,10.1055/S-2002-20053,literal,CHEMBL520546
2549,uri,http://www.wikidata.org/entity/Q16653684,uri,http://www.wikidata.org/entity/Q77509624,literal,Hypericum origanifolium,literal,YDOIFHVUBCIUHF-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C3=C(C=C(C4=C3C5=C2C1=C6C(=CC(=O)C7=C(C8=C(C=C(C4=C8C5=C67)O)O)O)C)O)O)O,literal,433689-1,,,en,literal,hypericin,literal,10.1016/S0305-1978(00)00032-6,,
2550,uri,http://www.wikidata.org/entity/Q706080,uri,http://www.wikidata.org/entity/Q72480078,literal,Cratoxylum cochinchinense,literal,TYALNCRUIKOKGP-UHFFFAOYSA-N,literal,O=C1C2=C(O)C(=C(O)C=C2OC3=CC(O)=C(OC)C(=C13)CCC(O)(C)C)CC=C(C)C,literal,433054-1,literal,107390-08-9,en,literal,Garcinone D,literal,10.1016/J.PHYTOCHEM.2005.10.008,,
2551,uri,http://www.wikidata.org/entity/Q706080,uri,http://www.wikidata.org/entity/Q72480078,literal,Cratoxylum cochinchinense,literal,TYALNCRUIKOKGP-UHFFFAOYSA-N,literal,O=C1C2=C(O)C(=C(O)C=C2OC3=CC(O)=C(OC)C(=C13)CCC(O)(C)C)CC=C(C)C,literal,433054-1,literal,107390-08-9,en,literal,Garcinone D,literal,10.1016/S0031-9422(00)95100-8,,
2552,uri,http://www.wikidata.org/entity/Q17565874,uri,http://www.wikidata.org/entity/Q6948223,literal,Hypericum aucheri,literal,DCYOADKBABEMIQ-OWMUPTOHSA-N,literal,O=C1C(OC2OC(C)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=C(O)C(O)=C(O)C4,literal,433222-1,literal,17912-87-7,en,literal,Myricitrin,literal,10.1007/BF00598599,literal,CHEMBL454576
2553,uri,http://www.wikidata.org/entity/Q159185,uri,http://www.wikidata.org/entity/Q6871627,literal,Hypericum hirsutum,literal,DUBCCGAQYVUYEU-ZUGPOPFOSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)C(=O)O)O)O)O)O)O,literal,433492-1,literal,22688-79-5,en,literal,querciturone,literal,10.1007/BF00597593,literal,CHEMBL520546
2554,uri,http://www.wikidata.org/entity/Q159259,uri,http://www.wikidata.org/entity/Q72503138,literal,Hypericum tetrapterum,literal,QFAPJWSQKUFHAP-UHFFFAOYSA-N,literal,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C=C(C4=C3C2=C5C6=C(C(=CC(=C6)CO)O)C(=O)C7=C(C=C(C4=C57)O)O)O)O,literal,433905-1,literal,54328-09-5,en,literal,Protopseudohypericin,literal,10.1016/S0031-9422(00)00411-8,,
2555,uri,http://www.wikidata.org/entity/Q159259,uri,http://www.wikidata.org/entity/Q72503138,literal,Hypericum tetrapterum,literal,QFAPJWSQKUFHAP-UHFFFAOYSA-N,literal,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C=C(C4=C3C2=C5C6=C(C(=CC(=C6)CO)O)C(=O)C7=C(C=C(C4=C57)O)O)O)O,literal,433905-1,literal,54328-09-5,en,literal,Protopseudohypericin,literal,10.1016/S0305-1978(00)00032-6,,
2556,uri,http://www.wikidata.org/entity/Q159185,uri,http://www.wikidata.org/entity/Q63398496,literal,Hypericum hirsutum,literal,OVSQVDMCBVZWGM-LVWULRLVSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,literal,433492-1,,,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",literal,10.1055/S-2006-960798,,
2557,uri,http://www.wikidata.org/entity/Q17847136,uri,http://www.wikidata.org/entity/Q63409374,literal,Vismia guineensis,literal,KZJWDPNRJALLNS-UHFFFAOYSA-N,literal,OC1CC2=CCC3C(CCC4(C)C(CCC34)C(C)CCC(CC)C(C)C)C2(C)CC1,literal,434124-1,,,en,literal,"17-(5-ethyl-6-methylheptan-2-yl)-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol",literal,10.1021/NP990226J,,
2558,uri,http://www.wikidata.org/entity/Q17847136,uri,http://www.wikidata.org/entity/Q63409374,literal,Vismia guineensis,literal,KZJWDPNRJALLNS-UHFFFAOYSA-N,literal,OC1CC2=CCC3C(CCC4(C)C(CCC34)C(C)CCC(CC)C(C)C)C2(C)CC1,literal,434124-1,,,en,literal,"17-(5-ethyl-6-methylheptan-2-yl)-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol",literal,10.1016/S0031-9422(00)84902-X,,
2559,uri,http://www.wikidata.org/entity/Q17847136,uri,http://www.wikidata.org/entity/Q63409374,literal,Vismia guineensis,literal,KZJWDPNRJALLNS-UHFFFAOYSA-N,literal,OC1CC2=CCC3C(CCC4(C)C(CCC34)C(C)CCC(CC)C(C)C)C2(C)CC1,literal,434124-1,,,en,literal,"17-(5-ethyl-6-methylheptan-2-yl)-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol",literal,10.1016/S0031-9422(00)81583-6,,
2560,uri,http://www.wikidata.org/entity/Q10928400,uri,http://www.wikidata.org/entity/Q72443990,literal,Hypericum japonicum,literal,VZPAURMDJZOGHU-DQEYMECFSA-N,literal,CC(=O)OCC(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)c1ccccc1,literal,927424-1,literal,56121-42-7,en,literal,Asperglaucide,literal,10.1016/0031-9422(91)80083-D,,
2561,uri,http://www.wikidata.org/entity/Q158289,uri,http://www.wikidata.org/entity/Q67880102,literal,Hypericum perforatum,literal,JWQKMEKSFPNAIB-SNVBAGLBSA-N,literal,C=C(C)C1CC(=CCC1)C,literal,433719-1,literal,1461-27-4,en,literal,sylvestrene,literal,10.1002/CBDV.200900091,,
2562,uri,http://www.wikidata.org/entity/Q158289,uri,http://www.wikidata.org/entity/Q7247552,literal,Hypericum perforatum,literal,XFZJEEAOWLFHDH-NFJBMHMQSA-N,literal,C1C(C(OC2=C1C(=CC(=C2C3C(C(OC4=CC(=CC(=C34)O)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O,literal,433719-1,literal,29106-49-8,en,literal,(+)-procyanidin B2,literal,10.1016/S0939-6411(03)00046-8,literal,CHEMBL38714
2563,uri,http://www.wikidata.org/entity/Q10928400,uri,http://www.wikidata.org/entity/Q956217,literal,Hypericum japonicum,literal,PADQINQHPQKXNL-LSDHHAIUSA-N,literal,C1=CC(=CC=C1C2C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,927424-1,literal,480-20-6,en,literal,aromadendrin,literal,10.3390/MOLECULES13112796,literal,CHEMBL9323
2564,uri,http://www.wikidata.org/entity/Q158289,uri,http://www.wikidata.org/entity/Q951449,literal,Hypericum perforatum,literal,IKMDFBPHZNJCSN-UHFFFAOYSA-N,literal,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,literal,433719-1,literal,529-44-2,en,literal,myricetin,literal,10.1055/S-2007-979339,literal,CHEMBL164
2565,uri,http://www.wikidata.org/entity/Q158289,uri,http://www.wikidata.org/entity/Q951449,literal,Hypericum perforatum,literal,IKMDFBPHZNJCSN-UHFFFAOYSA-N,literal,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,literal,433719-1,literal,529-44-2,en,literal,myricetin,literal,10.1055/S-2007-979340,literal,CHEMBL164
2566,uri,http://www.wikidata.org/entity/Q158289,uri,http://www.wikidata.org/entity/Q9163056,literal,Hypericum perforatum,literal,BDCDNTVZSILEOY-UXYNSRGZSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(O4)CO)O)O)O)O,literal,433719-1,literal,572-30-5,en,literal,avicularin,literal,10.1016/J.JEP.2004.03.042,literal,CHEMBL471282
2567,uri,http://www.wikidata.org/entity/Q158289,uri,http://www.wikidata.org/entity/Q9163056,literal,Hypericum perforatum,literal,BDCDNTVZSILEOY-UXYNSRGZSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(O4)CO)O)O)O)O,literal,433719-1,literal,572-30-5,en,literal,avicularin,literal,10.4268/CJCMM20121613,literal,CHEMBL471282
2568,uri,http://www.wikidata.org/entity/Q158289,uri,http://www.wikidata.org/entity/Q9163056,literal,Hypericum perforatum,literal,BDCDNTVZSILEOY-UXYNSRGZSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(O4)CO)O)O)O)O,literal,433719-1,literal,572-30-5,en,literal,avicularin,literal,10.1055/S-2002-20053,literal,CHEMBL471282
2569,uri,http://www.wikidata.org/entity/Q158289,uri,http://www.wikidata.org/entity/Q903525,literal,Hypericum perforatum,literal,KSMVZQYAVGTKIV-UHFFFAOYSA-N,literal,CCCCCCCCCC=O,literal,433719-1,literal,112-31-2,en,literal,decanal,literal,10.1016/J.PHYTOCHEM.2004.08.014,literal,CHEMBL2228377
2570,uri,http://www.wikidata.org/entity/Q159185,uri,http://www.wikidata.org/entity/Q951449,literal,Hypericum hirsutum,literal,IKMDFBPHZNJCSN-UHFFFAOYSA-N,literal,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,literal,433492-1,literal,529-44-2,en,literal,myricetin,literal,10.1021/NP040024+,literal,CHEMBL164
2571,uri,http://www.wikidata.org/entity/Q158289,uri,http://www.wikidata.org/entity/Q899008,literal,Hypericum perforatum,literal,QCDYQQDYXPDABM-UHFFFAOYSA-N,literal,C1=C(C=C(C=C1O)O)O,literal,433719-1,literal,108-73-6,en,literal,phloroglucinol,literal,10.1055/S-2007-969352,literal,CHEMBL473159
2572,uri,http://www.wikidata.org/entity/Q15246823,uri,http://www.wikidata.org/entity/Q83100326,literal,Hypericum henryi,literal,BNLRKUSVMCIOGU-UHFFFAOYSA-N,literal,C1=CC=C2C(=C1)C(=O)C3=C(C=CC=C3O2)O,literal,428473-1,literal,719-41-5,en,literal,1-Hydroxyxanthone,literal,10.1002/CBDV.200900009,,
2573,uri,http://www.wikidata.org/entity/Q158289,uri,http://www.wikidata.org/entity/Q83076636,literal,Hypericum perforatum,literal,YLILOANQCQKPOD-UHFFFAOYSA-N,literal,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C=C(C4=C3C2=C5C6=C(C(=CC(=C6)C)O)C(=O)C7=C(C=C(C4=C57)O)O)O)O,literal,433719-1,literal,548-03-8,en,literal,protohypericin,literal,10.1002/PCA.601,literal,CHEMBL1078768
2574,uri,http://www.wikidata.org/entity/Q158289,uri,http://www.wikidata.org/entity/Q83076636,literal,Hypericum perforatum,literal,YLILOANQCQKPOD-UHFFFAOYSA-N,literal,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C=C(C4=C3C2=C5C6=C(C(=CC(=C6)C)O)C(=O)C7=C(C=C(C4=C57)O)O)O)O,literal,433719-1,literal,548-03-8,en,literal,protohypericin,literal,10.1002/PCA.720,literal,CHEMBL1078768
2575,uri,http://www.wikidata.org/entity/Q158289,uri,http://www.wikidata.org/entity/Q83076636,literal,Hypericum perforatum,literal,YLILOANQCQKPOD-UHFFFAOYSA-N,literal,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C=C(C4=C3C2=C5C6=C(C(=CC(=C6)C)O)C(=O)C7=C(C=C(C4=C57)O)O)O)O,literal,433719-1,literal,548-03-8,en,literal,protohypericin,literal,10.1007/BF00812322,literal,CHEMBL1078768
2576,uri,http://www.wikidata.org/entity/Q158289,uri,http://www.wikidata.org/entity/Q83076636,literal,Hypericum perforatum,literal,YLILOANQCQKPOD-UHFFFAOYSA-N,literal,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C=C(C4=C3C2=C5C6=C(C(=CC(=C6)C)O)C(=O)C7=C(C=C(C4=C57)O)O)O)O,literal,433719-1,literal,548-03-8,en,literal,protohypericin,literal,10.1055/S-2001-12003,literal,CHEMBL1078768
2577,uri,http://www.wikidata.org/entity/Q158289,uri,http://www.wikidata.org/entity/Q83076636,literal,Hypericum perforatum,literal,YLILOANQCQKPOD-UHFFFAOYSA-N,literal,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C=C(C4=C3C2=C5C6=C(C(=CC(=C6)C)O)C(=O)C7=C(C=C(C4=C57)O)O)O)O,literal,433719-1,literal,548-03-8,en,literal,protohypericin,literal,10.1016/J.PHYTOCHEM.2006.11.026,literal,CHEMBL1078768
2578,uri,http://www.wikidata.org/entity/Q158289,uri,http://www.wikidata.org/entity/Q83076636,literal,Hypericum perforatum,literal,YLILOANQCQKPOD-UHFFFAOYSA-N,literal,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C=C(C4=C3C2=C5C6=C(C(=CC(=C6)C)O)C(=O)C7=C(C=C(C4=C57)O)O)O)O,literal,433719-1,literal,548-03-8,en,literal,protohypericin,literal,10.1016/S0031-9422(00)00411-8,literal,CHEMBL1078768
2579,uri,http://www.wikidata.org/entity/Q158289,uri,http://www.wikidata.org/entity/Q83076636,literal,Hypericum perforatum,literal,YLILOANQCQKPOD-UHFFFAOYSA-N,literal,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C=C(C4=C3C2=C5C6=C(C(=CC(=C6)C)O)C(=O)C7=C(C=C(C4=C57)O)O)O)O,literal,433719-1,literal,548-03-8,en,literal,protohypericin,literal,10.1016/S0305-1978(00)00032-6,literal,CHEMBL1078768
2580,uri,http://www.wikidata.org/entity/Q10928400,uri,http://www.wikidata.org/entity/Q903525,literal,Hypericum japonicum,literal,KSMVZQYAVGTKIV-UHFFFAOYSA-N,literal,CCCCCCCCCC=O,literal,927424-1,literal,112-31-2,en,literal,decanal,literal,10.1016/J.PHYTOCHEM.2004.08.014,literal,CHEMBL2228377
2581,uri,http://www.wikidata.org/entity/Q10928400,uri,http://www.wikidata.org/entity/Q83098617,literal,Hypericum japonicum,literal,CBMAAZVYXIBRLC-UHFFFAOYSA-N,literal,COC1=CC=CC2=C1OC3=C(C2=O)C=C(C=C3)O,literal,927424-1,literal,70786-46-8,en,literal,"9H-Xanthen-9-one, 2-hydroxy-5-methoxy-",literal,10.1016/J.PHYTOCHEM.2009.08.015,,
2582,uri,http://www.wikidata.org/entity/Q10928400,uri,http://www.wikidata.org/entity/Q99374,literal,Hypericum japonicum,literal,NGSWKAQJJWESNS-ZZXKWVIFSA-N,literal,C1=CC(=CC=C1C=CC(=O)O)O,literal,927424-1,literal,501-98-4,en,literal,(E)-p-coumaric acid,literal,10.1002/(SICI)1099-1573(1998)12:1+<S164::AID-PTR285>3.0.CO;2-G,literal,CHEMBL66879
2583,uri,http://www.wikidata.org/entity/Q10928400,uri,http://www.wikidata.org/entity/Q82315823,literal,Hypericum japonicum,literal,DQAQTPIWHUEPAU-UHFFFAOYSA-N,literal,COC1=C(C(=C2C(=C1)C(=O)C3=CC=CC=C3O2)OC)O,literal,927424-1,literal,1225-63-4,en,literal,"9H-Xanthen-9-one, 3-hydroxy-2,4-dimethoxy-",literal,10.1016/J.PHYTOCHEM.2006.05.043,,
2584,uri,http://www.wikidata.org/entity/Q159576,uri,http://www.wikidata.org/entity/Q77509624,literal,Hypericum elodes,literal,YDOIFHVUBCIUHF-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C3=C(C=C(C4=C3C5=C2C1=C6C(=CC(=O)C7=C(C8=C(C=C(C4=C8C5=C67)O)O)O)C)O)O)O,literal,433400-1,,,en,literal,hypericin,literal,10.1016/J.PHYTOCHEM.2003.11.003,,
2585,uri,http://www.wikidata.org/entity/Q10928400,uri,http://www.wikidata.org/entity/Q82224681,literal,Hypericum japonicum,literal,PVNLFOMDIZUYGA-UHFFFAOYSA-N,literal,COC1=C(C2=C(C=C1O)OC3=CC=CC=C3C2=O)O,literal,927424-1,literal,87339-74-0,en,literal,"9H-Xanthen-9-one, 1,3-dihydroxy-2-methoxy-",literal,10.1016/J.PHYTOCHEM.2006.05.043,,
2586,uri,http://www.wikidata.org/entity/Q17847136,uri,http://www.wikidata.org/entity/Q82232281,literal,Vismia guineensis,literal,JVTPNJZXKNTJEF-OVCLIPMQSA-N,literal,O=C1C=2C=C(OCC=C(C)CCC=C(C)C)C=C(O)C2C(=O)C3=C(O)C=C(C=C13)C,literal,434124-1,literal,87605-71-8,en,literal,Geranyloxyemodin,literal,10.1021/NP990226J,,
2587,uri,http://www.wikidata.org/entity/Q10889638,uri,http://www.wikidata.org/entity/Q82098393,literal,Hypericum sampsonii,literal,QRZSRGUYEIXKQV-UHFFFAOYSA-N,literal,COC1=C(C=C2C(=C1OC)OC3=CC=CC=C3C2=O)O,literal,433828-1,literal,65417-39-2,en,literal,"9H-Xanthen-9-one, 2-hydroxy-3,4-dimethoxy-",literal,10.3987/R-1985-10-2543,,
2588,uri,http://www.wikidata.org/entity/Q17837204,uri,http://www.wikidata.org/entity/Q82984735,literal,Vismia macrophylla,literal,UACVIOSHILFFIH-UHFFFAOYSA-N,literal,O=C1C=C(O)C=2C(O)=C3C(O)=CC(=CC3=CC2C1(CC=C(C)C)CC=C(C)C)C,literal,434144-1,literal,73210-82-9,en,literal,Vismin,literal,10.1021/NP020566W,,
2589,uri,http://www.wikidata.org/entity/Q10928400,uri,http://www.wikidata.org/entity/Q82893579,literal,Hypericum japonicum,literal,GOYXOMCJMHZWTD-UHFFFAOYSA-N,literal,O=C(C=1C(O)=C(C(O)=C(C1O)CC=2C(O)=C(C(=O)C(C)CC)C(=O)C(C2O)(C)C)C)C(C)CC,literal,927424-1,literal,112663-70-4,en,literal,Saroaspidin C,literal,10.1055/S-2006-962760,,
2590,uri,http://www.wikidata.org/entity/Q158289,uri,http://www.wikidata.org/entity/Q77509624,literal,Hypericum perforatum,literal,YDOIFHVUBCIUHF-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C3=C(C=C(C4=C3C5=C2C1=C6C(=CC(=O)C7=C(C8=C(C=C(C4=C8C5=C67)O)O)O)C)O)O)O,literal,433719-1,,,en,literal,hypericin,literal,10.1016/S0305-1978(00)00094-6,,
2591,uri,http://www.wikidata.org/entity/Q158289,uri,http://www.wikidata.org/entity/Q77509624,literal,Hypericum perforatum,literal,YDOIFHVUBCIUHF-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C3=C(C=C(C4=C3C5=C2C1=C6C(=CC(=O)C7=C(C8=C(C=C(C4=C8C5=C67)O)O)O)C)O)O)O,literal,433719-1,,,en,literal,hypericin,literal,10.1055/S-2006-961483,,
2592,uri,http://www.wikidata.org/entity/Q158289,uri,http://www.wikidata.org/entity/Q77509624,literal,Hypericum perforatum,literal,YDOIFHVUBCIUHF-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C3=C(C=C(C4=C3C5=C2C1=C6C(=CC(=O)C7=C(C8=C(C=C(C4=C8C5=C67)O)O)O)C)O)O)O,literal,433719-1,,,en,literal,hypericin,literal,10.1055/S-2000-9779,,
2593,uri,http://www.wikidata.org/entity/Q158289,uri,http://www.wikidata.org/entity/Q77509624,literal,Hypericum perforatum,literal,YDOIFHVUBCIUHF-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C3=C(C=C(C4=C3C5=C2C1=C6C(=CC(=O)C7=C(C8=C(C=C(C4=C8C5=C67)O)O)O)C)O)O)O,literal,433719-1,,,en,literal,hypericin,literal,10.1139/B01-103,,
2594,uri,http://www.wikidata.org/entity/Q158289,uri,http://www.wikidata.org/entity/Q77509624,literal,Hypericum perforatum,literal,YDOIFHVUBCIUHF-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C3=C(C=C(C4=C3C5=C2C1=C6C(=CC(=O)C7=C(C8=C(C=C(C4=C8C5=C67)O)O)O)C)O)O)O,literal,433719-1,,,en,literal,hypericin,literal,10.1016/S0031-9422(99)00496-3,,
