,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id,structure_cas.type,structure_cas
161,uri,http://www.wikidata.org/entity/Q15049867,uri,http://www.wikidata.org/entity/Q104170627,literal,Gnetum leyboldii,literal,KVGHRSAHESCTFR-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1)C=CC2=CC(O)=C3C(OC(C4=CC=C(O)C=C4)C3C=5C=C(O)C=C(O)C5)=C2,literal,111368-2,en,literal,"5-[4-Hydroxy-2-(4-hydroxyphenyl)-6-[2-(4-hydroxyphenyl)ethenyl]-2,3-dihydro-1-benzofuran-3-yl]benzene-1,3-diol",literal,10.1021/NP020532O,,,,
162,uri,http://www.wikidata.org/entity/Q15049867,uri,http://www.wikidata.org/entity/Q104170627,literal,Gnetum leyboldii,literal,KVGHRSAHESCTFR-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1)C=CC2=CC(O)=C3C(OC(C4=CC=C(O)C=C4)C3C=5C=C(O)C=C(O)C5)=C2,literal,111368-2,en,literal,"5-[4-Hydroxy-2-(4-hydroxyphenyl)-6-[2-(4-hydroxyphenyl)ethenyl]-2,3-dihydro-1-benzofuran-3-yl]benzene-1,3-diol",literal,10.1016/0031-9422(91)80038-3,,,,
163,uri,http://www.wikidata.org/entity/Q15049865,uri,http://www.wikidata.org/entity/Q104170627,literal,Gnetum venosum,literal,KVGHRSAHESCTFR-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1)C=CC2=CC(O)=C3C(OC(C4=CC=C(O)C=C4)C3C=5C=C(O)C=C(O)C5)=C2,literal,111379-2,en,literal,"5-[4-Hydroxy-2-(4-hydroxyphenyl)-6-[2-(4-hydroxyphenyl)ethenyl]-2,3-dihydro-1-benzofuran-3-yl]benzene-1,3-diol",literal,10.1021/NP50024A022,,,,
164,uri,http://www.wikidata.org/entity/Q15049865,uri,http://www.wikidata.org/entity/Q104170627,literal,Gnetum venosum,literal,KVGHRSAHESCTFR-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1)C=CC2=CC(O)=C3C(OC(C4=CC=C(O)C=C4)C3C=5C=C(O)C=C(O)C5)=C2,literal,111379-2,en,literal,"5-[4-Hydroxy-2-(4-hydroxyphenyl)-6-[2-(4-hydroxyphenyl)ethenyl]-2,3-dihydro-1-benzofuran-3-yl]benzene-1,3-diol",literal,10.1021/NP020532O,,,,
165,uri,http://www.wikidata.org/entity/Q5574228,uri,http://www.wikidata.org/entity/Q104667964,literal,Gnetum africanum,literal,DLGCEDQGYJKLPF-HLEWQGOPSA-N,literal,OC=1C=C(O)C=C(C1)C2OC=3C(C=CC4=CC=C(OC5OC(CO)C(O)C(O)C5O)C=C4)=CC(O)=CC3C2C6=CC=C(OC7OC(CO)C(O)C(O)C7O)C=C6O,literal,383499-1,en,literal,"(2S,3R,4S,5S,6R)-2-[4-[(E)-2-[(2R,3R)-2-(3,5-dihydroxyphenyl)-5-hydroxy-3-[2-hydroxy-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]-2,3-dihydro-1-benzofuran-7-yl]ethenyl]phenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",literal,10.1002/1522-2675(200208)85:8<2394::AID-HLCA2394>3.0.CO;2-6,,,,
166,uri,http://www.wikidata.org/entity/Q72368,uri,http://www.wikidata.org/entity/Q104667801,literal,Gnetum gnemon,literal,CVPYYBCSHSCXJQ-DXKBKAGUSA-N,literal,OC=1C=C(O)C=C(C=CC2=CC=C(OC3OC(CO)C(O)C(O)C3O)C(OC)=C2)C1,literal,383520-1,en,literal,Gnetifolin E,literal,10.1002/1522-2675(200208)85:8<2394::AID-HLCA2394>3.0.CO;2-6,,,,
167,uri,http://www.wikidata.org/entity/Q72368,uri,http://www.wikidata.org/entity/Q104667801,literal,Gnetum gnemon,literal,CVPYYBCSHSCXJQ-DXKBKAGUSA-N,literal,OC=1C=C(O)C=C(C=CC2=CC=C(OC3OC(CO)C(O)C(O)C3O)C(OC)=C2)C1,literal,383520-1,en,literal,Gnetifolin E,literal,10.1016/S0031-9422(02)00670-2,,,,
168,uri,http://www.wikidata.org/entity/Q5574228,uri,http://www.wikidata.org/entity/Q104667671,literal,Gnetum africanum,literal,GKIDYSBSNCRKKQ-MIFJVTQRSA-N,literal,OC=1C=C(OC2OC(CO)C(O)C(O)C2O)C=C(C1)C3C4=C(O)C=C(C=CC5=CC=C(OC6OC(CO)C(O)C(O)C6O)C=C5)C=C4OC3C7=CC=C(OC8OC(CO)C(O)C(O)C8O)C=C7,literal,383499-1,,literal,Q104667671,literal,10.1002/1522-2675(200208)85:8<2394::AID-HLCA2394>3.0.CO;2-6,,,,
169,uri,http://www.wikidata.org/entity/Q72368,uri,http://www.wikidata.org/entity/Q104667661,literal,Gnetum gnemon,literal,UEEKKINQMNKIGR-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1)C2OC=3C=C4OC(C5=CC=C(O)C=C5)C6C=7C=C(O)C=C(O)C7C(C8=CC=C(O)C=C8O)CC(C3C2C=9C=C(O)C=C(O)C9)=C46,literal,383520-1,en,literal,Gnemonol A,literal,10.1002/1522-2675(200208)85:8<2538::AID-HLCA2538>3.0.CO;2-J,,,,
170,uri,http://www.wikidata.org/entity/Q5574228,uri,http://www.wikidata.org/entity/Q104399347,literal,Gnetum africanum,literal,RZIMZQMLANTRFI-LCCNWPCHSA-N,literal,OC1=CC=C(C=C1)C=CC2=CC(O)=C3C(OC(C4=CC=C(O)C=C4)C3C5=CC(O)=C6C(OC(C7=CC=C(O)C=C7)C6C=8C=C(O)C=C(O)C8)=C5)=C2,literal,383499-1,en,literal,Gnetin E,literal,10.1002/1522-2675(200208)85:8<2394::AID-HLCA2394>3.0.CO;2-6,,,,
171,uri,http://www.wikidata.org/entity/Q5574228,uri,http://www.wikidata.org/entity/Q104399347,literal,Gnetum africanum,literal,RZIMZQMLANTRFI-LCCNWPCHSA-N,literal,OC1=CC=C(C=C1)C=CC2=CC(O)=C3C(OC(C4=CC=C(O)C=C4)C3C5=CC(O)=C6C(OC(C7=CC=C(O)C=C7)C6C=8C=C(O)C=C(O)C8)=C5)=C2,literal,383499-1,en,literal,Gnetin E,literal,10.3987/COM-02-9471,,,,
172,uri,http://www.wikidata.org/entity/Q5574228,uri,http://www.wikidata.org/entity/Q104666854,literal,Gnetum africanum,literal,PONVLOFHNOTVFF-JOMFHZDFSA-N,literal,OC=1C=C(OC2OC(CO)C(O)C(O)C2O)C=C(C1)C3C4=C(O)C=C(C=CC5=CC=C(OC6OC(CO)C(O)C(O)C6O)C=C5)C=C4OC3C7=CC=C(OC8OC(CO)C(O)C(O)C8O)C=C7O,literal,383499-1,en,literal,Gnemonoside H,literal,10.1002/1522-2675(200208)85:8<2394::AID-HLCA2394>3.0.CO;2-6,,,,
173,uri,http://www.wikidata.org/entity/Q5574216,uri,http://www.wikidata.org/entity/Q104399176,literal,Gnetum cleistostachyum,literal,YUGHGAXRXHODHK-DXDDELKRSA-N,literal,OC=1C=C(O)C=C(C1)C2C(=CC3=CC=C(O)C(OC)=C3)C=4C=C(O)C=C(O)C4C2C5=CC=C(O)C(OC)=C5,literal,383508-1,en,literal,"(1Z,2R,3R)-2-(3,5-dihydroxyphenyl)-3-(4-hydroxy-3-methoxyphenyl)-1-[(4-hydroxy-3-methoxyphenyl)methylidene]-2,3-dihydroindene-4,6-diol",literal,10.1080/14786410412331271041,,,,
174,uri,http://www.wikidata.org/entity/Q10958054,uri,http://www.wikidata.org/entity/Q104667801,literal,Gnetum parvifolium,literal,CVPYYBCSHSCXJQ-DXKBKAGUSA-N,literal,OC=1C=C(O)C=C(C=CC2=CC=C(OC3OC(CO)C(O)C(O)C3O)C(OC)=C2)C1,literal,383557-1,en,literal,Gnetifolin E,literal,10.1016/0031-9422(92)90050-Z,,,,
175,uri,http://www.wikidata.org/entity/Q72368,uri,http://www.wikidata.org/entity/Q104666844,literal,Gnetum gnemon,literal,KYXFGKLZVUDIIX-BQYFGGCBSA-N,literal,OC1=CC=C(C=C1)C=CC=2C=C(O)C=C3OC(C4=CC=C(O)C=C4O)C(C=5C=C(O)C=C(O)C5)C32,literal,383520-1,en,literal,Gnetin D,literal,10.1002/1522-2675(200208)85:8<2538::AID-HLCA2538>3.0.CO;2-J,,,,
176,uri,http://www.wikidata.org/entity/Q72368,uri,http://www.wikidata.org/entity/Q104390746,literal,Gnetum gnemon,literal,BRYZTZMVXZZLPD-UHFFFAOYSA-N,literal,O=C1C=C(OC=2C1=C(O)C=C(OC)C2C3OC(CO)C(O)C(O)C3O)C=4C=CC(O)=C(O)C4,literal,383520-1,en,literal,"2-(3,4-Dihydroxyphenyl)-8-beta-D-glucopyranosyl-5-hydroxy-7-methoxy-4H-1-benzopyran-4-one",literal,10.1016/S0031-9422(00)88711-7,,,,
177,uri,http://www.wikidata.org/entity/Q10879811,uri,http://www.wikidata.org/entity/Q104197213,literal,Gnetum montanum,literal,SEFNUEXMMDHMHO-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1)C=CC2=CC(O)=C3C(OC(C4=CC=C(O)C=C4O)C3C=5C=C(O)C=C(O)C5)=C2,literal,383546-1,en,literal,"4-[3-(3,5-Dihydroxyphenyl)-4-hydroxy-6-[2-(4-hydroxyphenyl)ethenyl]-2,3-dihydro-1-benzofuran-2-yl]benzene-1,3-diol",literal,10.1055/S-2004-815494,,,,
178,uri,http://www.wikidata.org/entity/Q5574228,uri,http://www.wikidata.org/entity/Q104667866,literal,Gnetum africanum,literal,HJTMMHOPYFZLPA-NMEBUZTNSA-N,literal,OC=1C=C(O)C=C(C1)C2C3=C(O)C=C(C=CC4=CC=C(OC5OC(CO)C(O)C(O)C5O)C=C4)C=C3OC2C6=CC=C(OC7OC(CO)C(O)C(O)C7O)C=C6,literal,383499-1,en,literal,"(2S,3R,4S,5S,6R)-2-[4-[(E)-2-[(2R,3R)-3-(3,5-dihydroxyphenyl)-4-hydroxy-2-[4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]-2,3-dihydro-1-benzofuran-6-yl]ethenyl]phenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",literal,10.1021/NP500427V,,,,
179,uri,http://www.wikidata.org/entity/Q5574228,uri,http://www.wikidata.org/entity/Q104667866,literal,Gnetum africanum,literal,HJTMMHOPYFZLPA-NMEBUZTNSA-N,literal,OC=1C=C(O)C=C(C1)C2C3=C(O)C=C(C=CC4=CC=C(OC5OC(CO)C(O)C(O)C5O)C=C4)C=C3OC2C6=CC=C(OC7OC(CO)C(O)C(O)C7O)C=C6,literal,383499-1,en,literal,"(2S,3R,4S,5S,6R)-2-[4-[(E)-2-[(2R,3R)-3-(3,5-dihydroxyphenyl)-4-hydroxy-2-[4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]-2,3-dihydro-1-benzofuran-6-yl]ethenyl]phenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",literal,10.1002/1522-2675(200208)85:8<2394::AID-HLCA2394>3.0.CO;2-6,,,,
180,uri,http://www.wikidata.org/entity/Q15044357,uri,http://www.wikidata.org/entity/Q104387055,literal,Gnetum buchholzianum,literal,FHPGRJSWCJSVEN-LKEDUYRFSA-N,literal,O=C1C=C(OC=2C(OC3OC(CO)C(O)C(O)C3OC4OC(CO)C(O)C(O)C4O)=C(O)C=C(O)C12)C=5C=CC(O)=CC5,literal,383505-1,en,literal,Vitexin-2''-O-glucoside,literal,10.1016/0031-9422(83)80190-3,,,,
181,uri,http://www.wikidata.org/entity/Q10958054,uri,http://www.wikidata.org/entity/Q104667802,literal,Gnetum parvifolium,literal,CVPYYBCSHSCXJQ-UHFFFAOYSA-N,literal,OC=1C=C(O)C=C(C=CC2=CC=C(OC3OC(CO)C(O)C(O)C3O)C(OC)=C2)C1,literal,383557-1,en,literal,"2-[4-[2-(3,5-Dihydroxyphenyl)ethenyl]-2-methoxyphenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",literal,10.1016/0031-9422(91)83507-H,,,,
182,uri,http://www.wikidata.org/entity/Q5574228,uri,http://www.wikidata.org/entity/Q104667688,literal,Gnetum africanum,literal,SRAFMYKQPBUGTE-IPUINVICSA-N,literal,OC=1C=C(O)C=C(C=CC2=CC=C(OC3=CC=C(OC4OC(CO)C(O)C(O)C4O)C(OC5OC(CO)C(O)C(O)C5O)=C3)C=C2)C1,literal,383499-1,en,literal,"(2S,3R,4S,5S,6R)-2-(4-{4-[(1E)-2-(3,5-dihydroxyphenyl)ethenyl]phenoxy}-2-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}phenoxy)-6-(hydroxymethyl)oxane-3,4,5-triol",literal,10.1002/1522-2675(200208)85:8<2394::AID-HLCA2394>3.0.CO;2-6,,,,
183,uri,http://www.wikidata.org/entity/Q5574216,uri,http://www.wikidata.org/entity/Q104415326,literal,Gnetum cleistostachyum,literal,NPJICTMALKLTFW-UHFFFAOYSA-N,literal,OCC1OC(OC2CC3=CCC4C(CCC5(C)C(CCC45)C(C)CCC(CC)C(C)C)C3(C)CC2)C(O)C(O)C1O,literal,383508-1,en,literal,beta-Sitosterol 3-O-beta-D-galactopyranoside,literal,10.1016/S0031-9422(01)00269-2,,,,
184,uri,http://www.wikidata.org/entity/Q17013772,uri,http://www.wikidata.org/entity/Q104197084,literal,Gnetum schwackeanum,literal,RZIMZQMLANTRFI-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1)C=CC2=CC(O)=C3C(OC(C4=CC=C(O)C=C4)C3C5=CC(O)=C6C(OC(C7=CC=C(O)C=C7)C6C=8C=C(O)C=C(O)C8)=C5)=C2,literal,111377-2,en,literal,"5-[4-Hydroxy-6-[4-hydroxy-2-(4-hydroxyphenyl)-6-[2-(4-hydroxyphenyl)ethenyl]-2,3-dihydro-1-benzofuran-3-yl]-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-3-yl]benzene-1,3-diol",literal,10.1021/NP020532O,,,,
185,uri,http://www.wikidata.org/entity/Q17013772,uri,http://www.wikidata.org/entity/Q104197084,literal,Gnetum schwackeanum,literal,RZIMZQMLANTRFI-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1)C=CC2=CC(O)=C3C(OC(C4=CC=C(O)C=C4)C3C5=CC(O)=C6C(OC(C7=CC=C(O)C=C7)C6C=8C=C(O)C=C(O)C8)=C5)=C2,literal,111377-2,en,literal,"5-[4-Hydroxy-6-[4-hydroxy-2-(4-hydroxyphenyl)-6-[2-(4-hydroxyphenyl)ethenyl]-2,3-dihydro-1-benzofuran-3-yl]-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-3-yl]benzene-1,3-diol",literal,10.1016/0031-9422(91)80038-3,,,,
186,uri,http://www.wikidata.org/entity/Q17013773,uri,http://www.wikidata.org/entity/Q104197084,literal,Gnetum klossii,literal,RZIMZQMLANTRFI-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1)C=CC2=CC(O)=C3C(OC(C4=CC=C(O)C=C4)C3C5=CC(O)=C6C(OC(C7=CC=C(O)C=C7)C6C=8C=C(O)C=C(O)C8)=C5)=C2,literal,383529-1,en,literal,"5-[4-Hydroxy-6-[4-hydroxy-2-(4-hydroxyphenyl)-6-[2-(4-hydroxyphenyl)ethenyl]-2,3-dihydro-1-benzofuran-3-yl]-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-3-yl]benzene-1,3-diol",literal,10.1021/NP50024A022,,,,
187,uri,http://www.wikidata.org/entity/Q17013773,uri,http://www.wikidata.org/entity/Q104197084,literal,Gnetum klossii,literal,RZIMZQMLANTRFI-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1)C=CC2=CC(O)=C3C(OC(C4=CC=C(O)C=C4)C3C5=CC(O)=C6C(OC(C7=CC=C(O)C=C7)C6C=8C=C(O)C=C(O)C8)=C5)=C2,literal,383529-1,en,literal,"5-[4-Hydroxy-6-[4-hydroxy-2-(4-hydroxyphenyl)-6-[2-(4-hydroxyphenyl)ethenyl]-2,3-dihydro-1-benzofuran-3-yl]-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-3-yl]benzene-1,3-diol",literal,10.1016/0031-9422(91)80038-3,,,,
188,uri,http://www.wikidata.org/entity/Q72368,uri,http://www.wikidata.org/entity/Q104992861,literal,Gnetum gnemon,literal,FBSHJMXNFZPUMA-NUDFVWBOSA-N,literal,OC1=CC=C(C=C1)C=CC=2C=C(O)C=C3OC(C4=CC=C(O)C=C4)C(C5=CC(O)=C6C(OC(C7=CC=C(O)C=C7)C6C=8C=C(O)C=C(O)C8)=C5)C32,literal,383520-1,en,literal,"5-[(2S,3S)-4-hydroxy-6-[(2R,3R)-6-hydroxy-2-(4-hydroxyphenyl)-4-[(E)-2-(4-hydroxyphenyl)ethenyl]-2,3-dihydro-1-benzofuran-3-yl]-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-3-yl]benzene-1,3-diol",literal,10.1016/S0031-9422(02)00670-2,,,,
189,uri,http://www.wikidata.org/entity/Q11149773,uri,http://www.wikidata.org/entity/Q104987161,literal,Gnetum hainanense,literal,DQULNTWGBBNZSC-UHFFFAOYSA-N,literal,OC=1C=C(O)C=C(C=CC=2C(O)=CC=CC2O)C1,literal,1007842-1,en,literal,"5-[2-(2,6-dihydroxyphenyl)ethenyl]benzene-1,3-diol",literal,10.1021/NP020532O,,,,
190,uri,http://www.wikidata.org/entity/Q11149773,uri,http://www.wikidata.org/entity/Q104987161,literal,Gnetum hainanense,literal,DQULNTWGBBNZSC-UHFFFAOYSA-N,literal,OC=1C=C(O)C=C(C=CC=2C(O)=CC=CC2O)C1,literal,1007842-1,en,literal,"5-[2-(2,6-dihydroxyphenyl)ethenyl]benzene-1,3-diol",literal,10.1016/S0031-9422(00)00151-5,,,,
191,uri,http://www.wikidata.org/entity/Q72368,uri,http://www.wikidata.org/entity/Q104999946,literal,Gnetum gnemon,literal,FQWLMRXWKZGLFI-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1)C=CC=2C=C(O)C=C3OC(C4=CC=C(O)C=C4)C(C=5C=C(O)C=C(O)C5)C32,literal,383520-1,en,literal,epsilon-viniferin,literal,10.1021/NP020532O,,,,
192,uri,http://www.wikidata.org/entity/Q17013764,uri,http://www.wikidata.org/entity/Q104987161,literal,Gnetum macrostachyum,literal,DQULNTWGBBNZSC-UHFFFAOYSA-N,literal,OC=1C=C(O)C=C(C=CC=2C(O)=CC=CC2O)C1,literal,383540-1,en,literal,"5-[2-(2,6-dihydroxyphenyl)ethenyl]benzene-1,3-diol",literal,10.1016/J.FITOTE.2010.12.008,,,,
193,uri,http://www.wikidata.org/entity/Q11149773,uri,http://www.wikidata.org/entity/Q104915303,literal,Gnetum hainanense,literal,ANNNBEZJTNCXHY-UHFFFAOYSA-N,literal,OC=1C=C(O)C=C(C=CC2=CC=C(O)C(OC)=C2)C1,literal,1007842-1,en,literal,(E/Z)-isorhapontigenin,literal,10.1021/NP020532O,,,,
194,uri,http://www.wikidata.org/entity/Q11149773,uri,http://www.wikidata.org/entity/Q104915303,literal,Gnetum hainanense,literal,ANNNBEZJTNCXHY-UHFFFAOYSA-N,literal,OC=1C=C(O)C=C(C=CC2=CC=C(O)C(OC)=C2)C1,literal,1007842-1,en,literal,(E/Z)-isorhapontigenin,literal,10.1016/S0031-9422(00)00151-5,,,,
195,uri,http://www.wikidata.org/entity/Q11149773,uri,http://www.wikidata.org/entity/Q104915303,literal,Gnetum hainanense,literal,ANNNBEZJTNCXHY-UHFFFAOYSA-N,literal,OC=1C=C(O)C=C(C=CC2=CC=C(O)C(OC)=C2)C1,literal,1007842-1,en,literal,(E/Z)-isorhapontigenin,literal,10.1016/S0031-9422(02)00670-2,,,,
196,uri,http://www.wikidata.org/entity/Q11149773,uri,http://www.wikidata.org/entity/Q104915303,literal,Gnetum hainanense,literal,ANNNBEZJTNCXHY-UHFFFAOYSA-N,literal,OC=1C=C(O)C=C(C=CC2=CC=C(O)C(OC)=C2)C1,literal,1007842-1,en,literal,(E/Z)-isorhapontigenin,literal,10.1016/0031-9422(91)80038-3,,,,
197,uri,http://www.wikidata.org/entity/Q11149773,uri,http://www.wikidata.org/entity/Q104915303,literal,Gnetum hainanense,literal,ANNNBEZJTNCXHY-UHFFFAOYSA-N,literal,OC=1C=C(O)C=C(C=CC2=CC=C(O)C(OC)=C2)C1,literal,1007842-1,en,literal,(E/Z)-isorhapontigenin,literal,10.1016/S0031-9422(01)00269-2,,,,
198,uri,http://www.wikidata.org/entity/Q72368,uri,http://www.wikidata.org/entity/Q105029448,literal,Gnetum gnemon,literal,HJTMMHOPYFZLPA-VVCRPAOZSA-N,literal,OC=1C=C(O)C=C(C1)C2C3=C(O)C=C(C=CC4=CC=C(OC5OC(CO)C(O)C(O)C5O)C=C4)C=C3OC2C6=CC=C(OC7OC(CO)C(O)C(O)C7O)C=C6,literal,383520-1,en,literal,Gnemonoside A,literal,10.1016/S0031-9422(02)00670-2,,,,
199,uri,http://www.wikidata.org/entity/Q10958054,uri,http://www.wikidata.org/entity/Q104990580,literal,Gnetum parvifolium,literal,DWJZQZKBYPWGQS-YARGXFNKSA-N,literal,OC=1C=C(O)C2=C(C1)C3C(OCC3C2C4=CC=C(O)C(OC)=C4)C5=CC=C(O)C(OC)=C5,literal,383557-1,en,literal,"(1S,3aR,4S,8bR)-1,4-bis(4-hydroxy-3-methoxyphenyl)-3,3a,4,8b-tetrahydro-1H-indeno[1,2-c]furan-5,7-diol",literal,10.1016/0031-9422(91)83507-H,,,,
200,uri,http://www.wikidata.org/entity/Q10928952,uri,http://www.wikidata.org/entity/Q104980667,literal,Gnetum pendulum,literal,DHOWKHPVWVNKPP-UHFFFAOYSA-N,literal,OC=1C=C(O)C(=C(C=CC2=CC=C(O)C(OC)=C2)C1)CC3=CC=C(O)C(O)=C3,literal,383559-1,en,literal,"4-[(3,4-Dihydroxyphenyl)methyl]-5-[2-(4-hydroxy-3-methoxyphenyl)ethenyl]benzene-1,3-diol",literal,10.1016/S0031-9422(01)00269-2,,,,
201,uri,http://www.wikidata.org/entity/Q11149773,uri,http://www.wikidata.org/entity/Q104943409,literal,Gnetum hainanense,literal,BPPIWMAGNJEMGQ-UHFFFAOYSA-N,literal,OC=1C=C(O)C=C(C=CC2=CC(OC)=C3OC(C=4C=CC(O)=C(OC)C4)=C(C=5C=C(O)C=C(O)C5)C3=C2)C1,literal,1007842-1,en,literal,"5-[2-[3-(3,5-Dihydroxyphenyl)-2-(4-hydroxy-3-methoxyphenyl)-7-methoxy-1-benzofuran-5-yl]ethenyl]benzene-1,3-diol",literal,10.1016/S0031-9422(00)00151-5,,,,
202,uri,http://www.wikidata.org/entity/Q17013764,uri,http://www.wikidata.org/entity/Q104915303,literal,Gnetum macrostachyum,literal,ANNNBEZJTNCXHY-UHFFFAOYSA-N,literal,OC=1C=C(O)C=C(C=CC2=CC=C(O)C(OC)=C2)C1,literal,383540-1,en,literal,(E/Z)-isorhapontigenin,literal,10.1080/14786410802280943,,,,
203,uri,http://www.wikidata.org/entity/Q17013764,uri,http://www.wikidata.org/entity/Q104915303,literal,Gnetum macrostachyum,literal,ANNNBEZJTNCXHY-UHFFFAOYSA-N,literal,OC=1C=C(O)C=C(C=CC2=CC=C(O)C(OC)=C2)C1,literal,383540-1,en,literal,(E/Z)-isorhapontigenin,literal,10.1016/J.FITOTE.2010.12.008,,,,
204,uri,http://www.wikidata.org/entity/Q17013773,uri,http://www.wikidata.org/entity/Q104915303,literal,Gnetum klossii,literal,ANNNBEZJTNCXHY-UHFFFAOYSA-N,literal,OC=1C=C(O)C=C(C=CC2=CC=C(O)C(OC)=C2)C1,literal,383529-1,en,literal,(E/Z)-isorhapontigenin,literal,10.1021/NP020532O,,,,
205,uri,http://www.wikidata.org/entity/Q17013773,uri,http://www.wikidata.org/entity/Q104915303,literal,Gnetum klossii,literal,ANNNBEZJTNCXHY-UHFFFAOYSA-N,literal,OC=1C=C(O)C=C(C=CC2=CC=C(O)C(OC)=C2)C1,literal,383529-1,en,literal,(E/Z)-isorhapontigenin,literal,10.1016/S0031-9422(00)00151-5,,,,
206,uri,http://www.wikidata.org/entity/Q17013773,uri,http://www.wikidata.org/entity/Q104915303,literal,Gnetum klossii,literal,ANNNBEZJTNCXHY-UHFFFAOYSA-N,literal,OC=1C=C(O)C=C(C=CC2=CC=C(O)C(OC)=C2)C1,literal,383529-1,en,literal,(E/Z)-isorhapontigenin,literal,10.1016/S0031-9422(02)00670-2,,,,
207,uri,http://www.wikidata.org/entity/Q17013773,uri,http://www.wikidata.org/entity/Q104915303,literal,Gnetum klossii,literal,ANNNBEZJTNCXHY-UHFFFAOYSA-N,literal,OC=1C=C(O)C=C(C=CC2=CC=C(O)C(OC)=C2)C1,literal,383529-1,en,literal,(E/Z)-isorhapontigenin,literal,10.1016/0031-9422(91)80038-3,,,,
208,uri,http://www.wikidata.org/entity/Q17013773,uri,http://www.wikidata.org/entity/Q104915303,literal,Gnetum klossii,literal,ANNNBEZJTNCXHY-UHFFFAOYSA-N,literal,OC=1C=C(O)C=C(C=CC2=CC=C(O)C(OC)=C2)C1,literal,383529-1,en,literal,(E/Z)-isorhapontigenin,literal,10.1016/S0031-9422(01)00269-2,,,,
209,uri,http://www.wikidata.org/entity/Q10958054,uri,http://www.wikidata.org/entity/Q105007445,literal,Gnetum parvifolium,literal,GFABDGCNJRHKIB-XZWHSSHBSA-N,literal,O=C(OC1=CC=C(C=C1)CC2C3=CC(OC(=O)C)=C(OC(=O)C)C=C3CC4C5=CC(OC(=O)C)=C(OC(=O)C)C=C5CCN24)C,literal,383557-1,en,literal,"[4-[[(8S,13aR)-2,3,10,11-tetraacetyloxy-6,8,13,13a-tetrahydro-5H-isoquinolino[2,1-b]isoquinolin-8-yl]methyl]phenyl] acetate",literal,10.1021/NP980472F,,,,
210,uri,http://www.wikidata.org/entity/Q10958054,uri,http://www.wikidata.org/entity/Q104999946,literal,Gnetum parvifolium,literal,FQWLMRXWKZGLFI-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1)C=CC=2C=C(O)C=C3OC(C4=CC=C(O)C=C4)C(C=5C=C(O)C=C(O)C5)C32,literal,383557-1,en,literal,epsilon-viniferin,literal,10.1021/NP020532O,,,,
211,uri,http://www.wikidata.org/entity/Q10958054,uri,http://www.wikidata.org/entity/Q104999946,literal,Gnetum parvifolium,literal,FQWLMRXWKZGLFI-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1)C=CC=2C=C(O)C=C3OC(C4=CC=C(O)C=C4)C(C=5C=C(O)C=C(O)C5)C32,literal,383557-1,en,literal,epsilon-viniferin,literal,10.1016/S0031-9422(02)00670-2,,,,
212,uri,http://www.wikidata.org/entity/Q10958054,uri,http://www.wikidata.org/entity/Q105028163,literal,Gnetum parvifolium,literal,HHCRXJSIODUTQN-SATIQFTFSA-N,literal,OC1=CC=C(C=C1)C2OC3=CC(O)=CC=C3C4C(C=5C=C(O)C=C(O)C5)C=6C(O)=CC(O)=CC6C24,literal,383557-1,en,literal,Parvifolol A,literal,10.1248/CPB.49.858,,,,
