,CAS ID,InChIKey,SMILES
0,216444-10-9,UEZMVFJESDNYRR-FLFOBTDENA-N,CN1CC[C@@]23c4cc5c(cc4CO[C@@]12C=C[C@@H]1[C@H]3[C@@H]2C=C[C@H]1[C@@]13OCc4cc6c(cc4[C@@]21CCN3C)OCO6)OCO5
0,31324-30-8,RBRKRLQNZMJOLD-GVWKHFEZNA-N,CC(C)(O)[C@H]1CC[C@@](C)([C@H]2[C@@H](O)C[C@@]3(C)[C@@H]4CC[C@H]5C(C)(C)C(=O)CC[C@@]56C[C@@]46CC[C@]23C)O1
0,188709-97-9,BLILOGGUTRWFNI-UHFFFAOYSA-N,CC1CCC(C(C)C)C(OC(=O)CCC(=O)O)C1
0,77701-99-6,NBGJGWFIDMDCAW-YHLAQWCLNA-N,COc1cc(CCCOC2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)cc2cc(-c3ccc4c(c3)OCO4)oc12
0,5516-64-3,IKGCNOXJYOBUNZ-NZQHHSEXNA-N,CCC(=O)N1c2c(O)cccc2[C@]23CCN4CCC[C@](CCO)(CC[C@@H]12)[C@@H]43
0,152340-74-4,QGMULYBZWIWTIF-WDDKZSKVNA-N,O=c1cc(-c2ccc3c(c2)O[C@@H](CO)[C@H](c2ccc(O)cc2)O3)oc2cc(O)cc(O)c12
0,128741-29-7,BXNFTNLOFARFOZ-WVGSSIFTSA-N,CC(C)c1cc2c(cc1O)[C@@]1(C)CCCC(C)(C)[C@@H]1C(=O)C2O
0,41087-98-3,GLTCTFBPNQJRQT-PQQMPMNRNA-N,COc1cc2oc(-c3ccc(O[C@@H]4OC(CO)[C@@H](O)C(O)C4O)c(O)c3)cc(=O)c2c(O)c1OC
0,135906-22-8,ZVKJFGDMUMNPDZ-UHFFFAOYSA-N,COc1ccc2c(c1)C(=O)c1cc(C(C)O)oc1C2=O
0,862377-77-3,SKFOIZZOJVDBEP-AIKOOUTPNA-N,CC(C)[C@@]12C=C3[C@](C)(O)CC[C@]3(OO1)[C@@H](C)CC2
0,698392-84-6,NYJOLGKNCIXTSU-CAKDRYDPNA-N,CC(C)[C@@H](O)c1cc2c([nH]1)C(=O)c1cc([C@H](O)C(C)(C)O)[nH]c1C2=O
0,185020-37-5,BNDDTTIRGZIQSE-SHHSZVDDNA-N,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C2C(=O)N3Cc4cc5ccccc5nc4[C@H]3C[C@H]21
0,124934-30-1,ZMXRYFUILUMXHH-NEQPVLKXNA-N,COc1cc(-c2cc(=O)c3c(O)cc(O)c([C@@H]4OC(CO)[C@@H](O)[C@H](O)C4O[C@@H]4OC[C@@H](O)[C@H](O)C4O)c3o2)ccc1O
0,41743-68-4,GDRKZARFCIYVCI-STGVRZAANA-N,CCC[C@H](O)CC(=O)CCc1ccc(O)c(OC)c1
0,6877-27-6,VQSYXVWEZATIHL-UHFFFAOYSA-O,COc1cc2c(cc1OC)-c1cc3ccc(O)c(OC)c3c[n+]1CC2
0,59-00-7,FBZONXHGGPHHIY-UHFFFAOYSA-N,O=C(O)c1cc(=O)c2cccc(O)c2[nH]1
0,133813-24-8,SRYJMNDTUAKSRD-AEZOVKHSNA-N,CC1=C[C@H]2[C@@H](CC1)[C@@](C)(N=C=S)CC[C@H]2C(C)C
0,119067-89-9,SOAVILVXYQVSFU-TWKOHBGMNA-N,COc1ccc2cc1-c1cc(ccc1O)C[C@H]1NCCc3cc4c(cc31)Oc1c(c(OC)c(O)c3c1[C@H](C2)N(C)CC3)O4
0,189295-03-2,BLTGXURRTDMAEA-UHFFFAOYSA-N,COc1cc2cc(-c3cc4cc(OC)c5c(c4oc3=O)C=CC(C)(C)O5)c(=O)oc2c2c1OC(C)(C)C=C2
0,457613-92-2,GUDNSYYCOHLVJR-ZEXXJQGVNA-N,C/C=C1/C[N@]2[C@H]3CC45C(=O)C3C1C[C@H]2[C@@H]4N(C)c1ccccc15
0,610761-79-0,HPCAZZNSODRLCQ-VQHVLOKHNA-N,CCC(C)SS/C=C/COC(=O)CC(=O)OC(C)(C)C
0,177613-50-2,SZJNFQPWPPALHV-UHFFFAOYSA-N,COc1cc(CO)c(-c2ccc3c(c2O)C(C)NC(C)C3)c2ccc(-c3ccc4c(-c5ccc6c(c5O)C(C)NC(C)C6)c(CO)cc(OC)c4c3O)c(O)c12
0,119089-40-6,ATQCOFJCMNUDIH-UHFFFAOYSA-N,COc1ccc2c3c(c(=O)n(C)c2c1OC)C(C=C(C)C)C1C(O3)c2c(c3ccc(OC)c(OC)c3n(C)c2=O)OC1(C)C
0,162666-40-2,CDQMQUYUWYGWRR-SNAWJCMRSA-N,C/C=C/c1oc(=O)c(C)c(OC)c1CO
0,38818-66-5,DFPPNUOWRKIOKO-DALIFSLHNA-N,CC(=O)O[C@@H]1CC2(C)C3(CO3)[C@@H]1O[C@@H]1C=C(C)CC[C@@]12CO
0,150-86-7,BOTWFXYSPFMFNR-DHEJLWJBNA-N,C/C(=CCO)CCC[C@H](C)CCC[C@H](C)CCCC(C)C
0,618889-78-4,KLKPEJIOCCWGEY-UHFFFAOYSA-N,COc1cc(OC)cc(-c2cc(=O)c3c(O)cc(O)c(OC)c3o2)c1
0,887250-87-5,CBPIZTNTZKKYKN-MOPONERKNA-N,CC(=O)O[C@H]1C/C(C)=C/CC/C(C)=C/[C@H](O)CC2=C[C@@H](OC2=O)[C@@H]1C(C)C
0,72948-21-1,LOZYVHYKXUKJDA-GVSIYLIZNA-N,CC(=O)OC[C@@]12[C@H](CCC[C@]13CO3)[C@@]1(C[C@@H](c3ccoc3)OC1=O)[C@H](C)C[C@@H]2O
0,13040-03-4,WONIGEXYPVIKFS-UHFFFAOYSA-N,CC1=CC(O)C2CC1C2(C)C
0,550-24-3,IRSFLDGTOHBADP-UHFFFAOYSA-N,CCCCCCCCCCCC1=C(O)C(=O)C=C(O)C1=O
0,1179351-13-3,YHOFSUBFLXNGPG-FMGVWRHESA-N,C=C(C)C(CC[C@](C)(O[C@@H]1O[C@H](CO[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C)OO
0,20069-03-8,SBGPASZOVGSOFJ-PUEDBSFKNA-N,c1ccc2c3c([nH]c2c1)[C@H]1[C@H]2CC[C@H]([C@@H]4CCCNC42)N1CC3
0,39692-47-2,WXOJEHDBYMAPMU-UHFFFAOYSA-N,CCCCCCCCCOCCCCCCCCC(=O)OC
0,571168-58-6,LSYAVGGPOAEZFN-TZERHICSSA-N,CC(C)=CC[C@H]1C[C@]23C[C@H](C(C)(C)O)OC2=C(CCC(C)(C)O)C(=O)[C@@](C(=O)C(C)C)(C3=O)C1(C)C
0,54999-56-3,WUSQCDWYDVFLMN-VIFZKZOYNA-N,[C@@H]1([C@@H](C[C@@H]2[C@](C1)([C@@H]1[C@@H](CC2)[C@H]2[C@](CC1)([C@@H]1[C@H](C2)O[C@@]([C@H]1C)(CC[C@@H](C)CO[C@H]1[C@H]([C@H]([C@H]([C@@H](O1)CO)O)O)O)O)C)C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](O1)CO)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)O[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)O)O)O)O
0,113139-94-9,IPBWNGKZMSLFJO-UHFFFAOYSA-N,COc1cc(O)c(-c2oc3cc(O)cc(O)c3c(=O)c2OC)cc1OC(C)=O
0,40522-42-7,DPSDGYYKOBXAJS-UHFFFAOYSA-N,COc1ccc(-c2oc3c(O)c(OC)c(OC)c(OC)c3c(=O)c2O)cc1
0,173693-57-7,RYHUVBZFHPPSHQ-DAKZBPTQSA-N,CC1=C(CO)C(=O)OC(C(C)C2CCC3C4CC(O)C5(O)C(O)CCC(=O)C5(C)C4CCC23C)C1
0,20489-45-6,MQWIFDHBNGIVPO-ZFSGGJBSNA-N,C[C@@H]1CCC=C2CC[C@@H](C(C)(C)O)C[C@]21C
0,110823-68-2,OPFTUNCRGUEPRZ-UHFFFAOYSA-N,C=CC1(C)CCC(C(=C)C)CC1C(=C)C
0,61658-41-1,AFMYCYWCHKTNNE-UHFFFAOYSA-N,COC(=O)c1c(O)c2ccccc2c2occc12
0,167504-57-6,VWYALKKHDZGUAU-UHFFFAOYSA-N,COc1ccc2c(OC)c(C=O)c(=O)[nH]c2c1OC
0,1151768-01-2,NAEUFMPTYMJKNC-CXUHLZMHSA-N,CC(C)=CCC/C(C)=C/Cc1c(O)c(O)c2oc3cc(O)cc(O)c3c(=O)c2c1CCC(C)(C)O
0,89945-87-9,KRPNMZQYEXAVOD-UHFFFAOYSA-N,COc1cc2oc3c(c(=O)c2c(O)c1OC)OCc1c-3ccc2c1OCO2
0,500574-39-0,JZYZONUPRTWCMF-UHFFFAOYSA-N,COc1coc(C)c(OC)c1=O
0,54878-84-1,ZSPXEMQYKDXZCE-SFLRLGIZNA-N,C/C=C(/C)C(=O)O[C@H]1C/C=C(C)CCC2C(/C=C/1C)C2(C)C
0,578740-72-4,KVXOATYTYZJCLO-UGPWUYPHNA-N,CC(C)=CCc1c(O)cc2c(c1O)C(=O)[C@H](c1cc3c(cc1O)OCO3)CO2
0,883222-13-7,OKKMHZTVGJIQAP-DWGIYUGRNA-N,C[C@@H]1O[C@@H](O[C@H]2Cc3c(O)cc4c(c3O[C@@H]2c2ccc(O)c(O)c2)[C@@H](c2ccc(O)c(O)c2)CC(=O)O4)[C@H](O)[C@H](O)[C@H]1O
0,359701-29-4,DBTMIHPJDPGOCQ-UYWMCZCJNA-N,CC1=CC(=O)C([C@@]2(C)[C@H](O)CC(=O)C2(C)C)=CC1=O
0,84297-49-4,YXZYFHXWEOAXLF-SPYZCPPINA-N,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](O)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1
0,234429-61-9,JZNUJZPOJAHBOH-TWYLJJHKNA-N,CC1(C)CCc2c(c3c(c4c2O[C@H](c2ccc(O)c(O)c2)CC4=O)OC(C)(C)CC3)O1
0,10505-79-0,NCBYJFISWDYMDW-UHFFFAOYSA-N,O=C1C(O)=Cc2cccc3cccc1c23
0,161956-25-8,NNYZFUFSYIIDMT-FAIKVZCCSA-N,C=C1C(O)CCC2(C)C(O)C(OC(C)=O)C3=C(C)C(=O)CC(O)(C(OC(C)=O)C12)C3(C)C
0,1802562-74-8,FHUFFRPYKZQSSR-PTSYBLANSA-N,COC1C=C2C=CC3C4CCC(C(C)C5CC(C)=C(CO)C(=O)O5)C4(C)CCC3C2(C)C(O)C1
0,77208-28-7,SNYZBYGDUMJVSM-VIZCPJFXNA-N,COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4OC(C)[C@H](O)C(O)[C@@H]4O)cc3o2)cc1
0,85889-03-8,NQLFKRRSBSAFQZ-UHFFFAOYNA-N,CC1(C)C=Cc2c(ccc(C3CC(=O)c4c(O)cc(O)cc4O3)c2O)O1
0,864962-10-7,CEYZNONDZLXUNG-AOIMCZCNNA-N,CO[C@H]1C2=C(C(=O)C(=O)C(C(C)C)=C2)[C@@]23CCCC(C)(C)[C@@H]2[C@@H]1OC3=O
0,119736-84-4,QHPQTMWHKFLVSR-UHFFFAOYSA-N,COc1cccc2c1[nH]c1c(CC=C(C)C)c(O)c(C=O)cc12
0,124903-93-1,DCEQVWXGYOZDOH-QQQVESQLNA-N,C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@](c5ccccc5)(O[C@@H]1[C@@H]3[C@@H]1O[C@]1(CO)[C@@H](O)[C@]1(O)C(=O)C(C)C[C@H]14)O2
0,226715-74-8,GVKLXAPXNKDQGB-NRURDMFPNA-N,Oc1ccc([C@H]2Oc3c(c(O)cc4c3[C@H]3c5c(O)cc(O)cc5O[C@@](c5ccc(O)c(O)c5)(O4)C3O)CC2O)cc1
0,5681-98-1,SIOLDWZBFABPJU-UHFFFAOYSA-N,CC(C)CCCCCCCCCC(=O)O
0,401837-85-2,NECJXTJQUCDULP-IYCYLWKHNA-N,CC(=O)O[C@H]1C[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@@H]5OC[C@@H](O)[C@H](O)[C@H]5O)CC[C@@]45C[C@@]35C[C@@H](O)[C@]2(C)[C@H]1[C@]1(C)CC[C@H](C(C)(C)O)O1
0,85734-02-7,IPBCLSWKZDZRKQ-UHFFFAOYSA-N,COc1cc2c3c(c1)OCc1cc(O)cc(c1-3)CC2
0,1003868-91-4,SGFRFWVBCRSHNZ-GKRFIZMWSA-N,CC1=C(C(=O)O[C@]23OC[C@@]4(C)[C@@]5(O)CC[C@@H](C)[C@@]5(CC(=O)[C@@]24C)[C@H]3O)CCC1
0,73291-17-5,YYYWPOYCOARRNU-RMKNXTFCSA-N,COc1cc(OC)c(C(=O)/C=C/c2ccc3c(c2)OCO3)c(O)c1CC=C(C)C
0,1001906-54-2,PQTBFFDFWLSIFO-NANYWEFLNA-N,CCC(C#N)(CO)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
0,1173928-66-9,OISBJOVEPZACQR-REIYMHPCNA-N,C=C1[C@@H](Cc2c(O)cc3oc(-c4ccc(O)c(O)c4)cc(=O)c3c2O)C(C)(C)CC[C@@H]1O
0,71325-90-1,MVJHAGLBHWPKLS-UHFFFAOYSA-N,COc1c(O)cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC)cc1O
0,211948-69-5,GLXRAYJUKLGHEP-UHFFFAOYSA-N,COc1c(O)cc2oc3ccc(O)cc3c(=O)c2c1O
0,935880-90-3,AQMCMECFWIVQQR-GHRIWEEINA-N,COc1ccc(-c2coc3cc(OC/C=C(C)CCC(O)C(C)(C)O)ccc3c2=O)cc1
0,104777-96-0,ILWIXDUFMCFWAS-XMMHCCIVNA-N,C=C(C)C1Cc2c(cc(OC)c3c2O[C@H](c2ccccc2)CC3=O)O1
0,467465-28-7,BNJPLSYAABGQMS-IUVPBUEYNA-N,CC1(C)CCc2c(O)cc3c(c2O1)[C@H]1Oc2cc4c(cc2[C@H]1CO3)OCO4
0,232617-25-3,IPIBARRYAYFNQK-ROXSZJDJNA-O,COc1cc(-c2[o+]c3cc(O)cc(O[C@@H]4OC(CO)C(O)[C@H](O)C4O)c3cc2O[C@@H]2O[C@H](CO[C@@H]3OC(C)[C@H](OC(=O)/C=C/c4ccc(O[C@@H]5OC(COC(=O)/C=C/c6ccc(O)c(O)c6)[C@@H](O)[C@H](O)C5O)cc4)C(O)[C@@H]3O)[C@@H](O)C(O)C2O)cc(O)c1O
0,16290-07-6,YPWHZCPMOQGCDQ-YHAOOQQVNA-N,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O[C@@H]3OC(CO)[C@@H](O)[C@H](O)C3O)cc(O)c12
0,141-93-5,AFZZYIJIWUTJFO-UHFFFAOYSA-N,CCc1cccc(CC)c1
0,58274-56-9,QTVAYNGFFDZGDR-MGIIPQSGNA-N,COc1ccc(-c2coc3cc(O[C@@H]4O[C@H](CO[C@@H]5OC[C@@H](O)[C@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)c(OC)c(O)c3c2=O)cc1
0,73522-71-1,GKYYNFPFPFRFFN-VIJVEFFQNA-N,CNCC1CCC(N)[C@@H](OC2C(N)CC(OC)C(NC)C2O)O1
0,42438-78-8,KVDNSLPRNTZIKF-CMDGGOBGSA-N,COc1cc(O)c(C(=O)/C=C/c2ccccc2)c(O)c1OC
0,156258-68-3,OGOXWUWQFYWSEG-RVLPTHQMNA-N,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)[C@H]4CC=C5[C@@H](CC[C@H](O)C5(C)C)[C@]4(C)CC[C@@]3(C)[C@H]12
0,357628-83-2,YVSSEWCMPIXNDO-KHMFVMTQNA-N,CC(=O)O[C@H]1C[C@H]2[C@@H](OC(C)=O)/C=C3C[C@](C)(C(=O)C(=O)C(=C1C)C2(C)C)[C@@H](OC(C)=O)C[C@@H]3OC(=O)/C=C/c1ccccc1
0,677291-51-9,ROIUBSDBUACGGP-UHFFFAOYNA-N,CC1CC(O)C(O)C2(C)C1=CC(=O)C1(C)C3C(=O)OC(C3C)C(O)C21
0,18476-57-8,JASAKDWEYSDIHI-UHFFFAOYSA-N,CC=CC(C)C(C)C=CC
0,910099-32-0,SQQGGJWEISSOFM-WCNVCPIBNA-N,CCC(C)C(=O)c1c(O)c2c(c3c([C@@H](O)CC)cc(=O)oc13)OC(C(C)(C)O)C2
0,18142-20-6,BBDQBOFYWDAYIG-UHFFFAOYSA-N,COc1cc(C)c2c3c1C(C)(C)OC3=C(C)C(=O)C2=O
0,116384-18-0,NHMVADLYFAEQHW-UHFFFAOYNA-N,COc1ccc(C2CC(=O)c3ccc(O)cc3O2)cc1
0,232266-06-7,OKILVWSNJYSCMZ-PRRWGGQRNA-N,C=C(CC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)C(=O)CC[C@@]45C[C@@]35CC[C@]12C)[C@@H](C)CO
0,279678-93-2,RZPYHZSHTFLHGJ-BDZRHRFVNA-N,C/C=C(C)C(=O)NCCCCNC(=O)[C@@H]1[C@@H](c2ccccc2)[C@]2(c3ccc(OC)cc3)Oc3cc(OC)cc(OC)c3[C@@]1(O)C2OC(C)=O
0,403656-92-8,STJJUSLIASGPDV-OTUZRFFLSA-N,CCCCCCCCCCCCC(O)C1CCC(C(O)CCCCC(=O)CC(O)CCCC(O)CC2=CC(C)(O)OC2=O)O1
0,939775-78-7,AOUYWWJPLUTFAB-UHFFFAOYNA-N,COC(=O)CC1C(C)(C)C(OC(C)=O)C2C(OC(C)=O)C34OC2(O)C1(C)C3CCC1(C)C4=CC(=O)OC1c1ccoc1
0,94190-30-4,JVQAWRVRFFTROR-KMEOSBCZNA-N,C=C1C(=O)O[C@@H]2C3=C(C)[C@H](O)C[C@@H](O)[C@]3(C)C[C@@H](OC(=O)/C(C)=C/C)[C@@H]12
0,79383-72-5,NLVJEJJSYMKFKV-ANCKENRDNA-N,C=C(C)[C@H]1C[C@@H](O)[C@](C)(O)[C@@H](OC(=O)/C(C)=CC)C[C@H]2O[C@@]2(C)[C@@H](OC(=O)/C(C)=CC)[C@H]1OC(=O)C(C)CC
0,514-66-9,OVOAWDOEFJNCGI-WKOQKXSESA-N,C/C=C/C1=CC2=CC3=C(C(=O)CCCCC)C(=O)O[C@@]3(C)C(=O)C2=CN1
0,916602-30-7,SBYYFNVKZGJIPR-VOTSOKGWSA-N,CCC/C=C/c1cc2c(C=O)c(O)c(CC=C(C)C)cc2o1
0,478158-77-9,MHYBVRYBSLBMGT-UHFFFAOYNA-N,C=C(C)C(O)Cc1c(O)c(CC=C(C)C)c2occ(-c3ccc(O)cc3)c(=O)c2c1O
0,117804-06-5,MVSPYXAIGOWGGA-UHFFFAOYSA-N,C=C1CCC2C(OC(=O)C2(O)CO)C2C1CC(OC1OC(CO)C(O)C(O)C1O)C2C
0,84435-29-0,JPSQFLOGKYCBPN-CSKARUKUNA-N,CC(C)(O)C1Cc2c(O)ccc(C(=O)/C=C/c3ccccc3)c2O1
0,847552-86-7,GREGGMAPGMHDBQ-CCEVYBDZSA-N,O=C(C1C=C[C@@H](/C=C/c2ccc3c(c2)OCO3)[C@@H](/C=C/c2ccc3c(c2)OCO3)[C@@H]1C(=O)N1CCCCC1)N1CCCCC1
0,22029-76-1,CNOPDZWOYFOHGN-BQYQJAHWSA-N,CC1=C(/C=C/C(C)O)C(C)(C)CCC1
0,188257-45-6,CJHDBEPXEKGBDW-VMPITWQZSA-N,NCCCCNC(=O)C=Cc1ccc(O)cc1
0,84306-87-6,JLNMXNXBCJGBIK-UHFFFAOYNA-N,CCN1CC2(C)CCC(O)C34C5CC6C(OC)CC(O)(C5C6OC(C)=O)C(O)(C(OC)C23)C14
0,95406-08-9,IMKJGXCIJJXALX-UELODSCDNA-N,CC1(C)CCC[C@]2(C)[C@@H]1CC[C@]1(C)OC(=O)C[C@@H]21
0,185307-44-2,XMGSOQRMWQXOKH-YFCNSXCBSA-N,CC1=C2C(=O)[C@H](C(C)C)CC[C@@]2(C)[C@H](O)C[C@H]1O
0,2378721-92-5,ODFDUQMMQREOBL-BHCKHIHCSA-N,CC1OC(OC2C(O)C(CO)OC(OC3COC(OC4CCC5(C)C(CCC6(C)C5CCC57OCC8(C(O)CC(C)(C=O)CC85)C(O)CC67C)C4(C)C)C(OC4OC(CO)C(O)C(O)C4O)C3O)C2OC2OCC(O)C(O)C2O)C(O)C(O)C1O
0,260046-53-5,MGKHSBUGNYQRRH-YRGRQIDVNA-N,C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](OC[C@H]3O[C@@H](OC(=O)[C@]45CCC(C)(C)C[C@H]4C4=CC[C@@H]6[C@@]7(C)CC[C@H](O[C@@H]8OC[C@H](O[C@@H]9O[C@H](CO)[C@@H](O)[C@H](O)[C@H]9O)[C@H](O)[C@H]8O[C@@H]8O[C@@H](C)[C@H](O)[C@@H](O[C@@H]9O[C@H](CO)[C@@H](O)[C@H](O)[C@H]9O)[C@H]8O)C(C)(C)[C@@H]7CC[C@@]6(C)[C@]4(C)CC5)[C@H](O)[C@@H](O)[C@@H]3O)O[C@@H]2CO)[C@H](O)[C@H](O)[C@H]1O
0,103805-86-3,PXUNBQVWLWLIHU-OAHLLOKOSA-N,COc1ccc2c(c1O)CCc1cc(O)c(C)c3c1C2CC(C)(C)O3
0,249891-17-6,JVYKYLOUVXNIMK-VIZOYTHASA-N,CC(C)=CCC/C(C)=C/Cc1c(O)c(O)cc(-c2coc3cc(O)ccc3c2=O)c1O
0,130289-31-5,JPGOJQJBPLCRQP-RLLACWQESA-N,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5C(O)CC43C)C2C1(C)O
0,319480-85-8,NOVNUXFLDIDOCB-FRMVPZCBNA-N,COc1cc(/C=C/C(=O)OCC2O[C@@H](OC3[C@@H](O)[C@H](O)C(CO)O[C@H]3c3c(OC)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)C(O)[C@@H](O)[C@@H]2O)ccc1O
0,214197-14-5,SMOZKDIFJUIAKQ-WKSKSNTLNA-N,C/C=C/c1cc(OC)c2c(c1)[C@H](C)[C@@H](c1cc(O)c(O)c(OC)c1)O2
0,106092-19-7,GLNIOASGXMEGTM-YHVRGQTDNA-N,C[C@@H]1C[C@@H](O)[C@@]2(CO)C(CO)=CCC[C@@H]2[C@@]12C[C@@H](c1ccoc1)OC2=O
0,492-23-9,JDGOEFZZYBWLFE-UHFFFAOYSA-N,O=C1OCc2cc3cccc(O)c3c(O)c21
0,6878-12-2,SJBHTLCEMGAZPJ-BLTKPGQUNA-N,CC(C)C1NC(=O)[C@](C)(NC(=O)[C@@H]2C=C3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)OC1=O
0,857249-90-2,KSCLRZILZVMUPZ-ZVOYONDMNA-N,COc1ccc2c(c1)OC[C@@]1(OC)c3cc4c(cc3O[C@@H]21)OCO4
0,128255-37-8,AHPUNSUBHLJCRN-UESILQKXNA-N,CC(=O)O[C@@H]1CC[C@H](C)[C@@]2(C)CC3=C(C)C(=O)O[C@]3(O)C[C@H]12
0,70474-24-7,LTHNNGQCWYQQLA-NCKZUWIZNA-N,CCOC(=O)/C=C(C)C(=O)O[C@@H]1C[C@@H]2C[C@@H](OC(=O)C=C(C)C)[C@H](C1)N2C
0,188481-50-7,SFAGKFRVHJIURG-UHFFFAOYSA-N,O=C1c2cc(O)ccc2Cc2c(O)cc(O)cc21
0,861251-20-9,OTLGMBCGSIMCIP-PTTDRDKLNA-N,C=C1[C@](C)(O)CC[C@@]1(C)c1ccc(C)cc1O
0,55950-37-3,QJOXEVMFTGODDY-UHFFFAOYSA-N,CNc1ccccc1C(=O)c1c(OC)cc(OC)cc1OC
0,574747-58-3,VMLJFBIJZLTOFL-CGMDWQADNA-N,COC(=O)[C@]1(O)C[C@@H](O)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)/C=C/c2ccc(O)c(O)c2)C1
0,17811-36-8,UNBPACVPFRFNDG-UHFFFAOYSA-N,COc1c(C)c(O)cc2c1COC2=O
0,18376-31-3,SGNFWBVNFUISGD-VENVAYKGSA-N,OCC1OC(OC2C(Oc3cc4c(O)cc(O)cc4[o+]c3-c3ccc(O)c(O)c3)OC(CO)C(O)C2O)C(O)C(O)C1O.[Cl-]
0,591-63-9,GWCTUKHUBWMAMI-GQCTYLIASA-N,CC=CC(=O)OCCCC
0,1075194-69-2,CIJNJHYOGDWGJS-JJSIUTCUNA-N,CC(C)=CCC[C@@]1(C)CCc2cc([C@@H]3CC(=O)c4c(cc(O)c(CC=C(C)C)c4O)O3)cc(O)c2O1
0,220473-70-1,OHMBRCKLOAPNCF-XISACWJONA-N,COc1c(CC=C(C)C)cc([C@@H]2COc3cc(O)ccc3C2=O)c(O)c1O
0,56775-13-4,OPPJRRHVTZBWTQ-GYNPGQJFNA-N,C=C1C(=O)O[C@@H]2/C=C(/C)C(OC(C)=O)C/C=C(C)C[C@@H](OC(=O)C(C)C)[C@@H]12
0,2244993-27-7,ZOYAMQNIYAMHTE-QRSVUVFUNA-N,CC(C)=CCCC(C)C1CCC(C)=CC1O
0,82425-23-8,RKTXNXWAPMYGJZ-PCLJSMFHNA-N,C=C1C(=O)O[C@H]2[C@H]1[C@H](OC(=O)/C(=C/CO)CO)C=C(C)[C@]1(OO)CC=C(C)[C@H]21
0,133-05-1,MHWKVSWLLYGYHT-IEPDBNMQNA-N,c1cc2c(c([C@H]3OC[C@H]4[C@@H]3CO[C@H]4c3cccc4c3OCO4)c1)OCO2
0,77249-87-7,GCDVQIVAHBRSQZ-DNMNOCGGNA-N,COC(=O)/C1=CC=C(/C(C)C)CCC2=CCC[C@@](C)(OC2=O)[C@@H](OC(C)=O)CC1
0,1686-10-8,PCBKWKNYISJGPJ-UHFFFAOYSA-N,CCCCCCCCCCCCC=CCC(=O)O
0,42932-76-3,SMJRKTGCQAVGTN-CDYUPZGZNA-N,C=C1[C@@H]2CC[C@H]3[C@]4(C)CCC[C@](C)(CO)[C@H]4C[C@H](O)[C@]3(C2)[C@H]1O
0,69064-37-5,MLRYPOCSLBIUHY-ZHACJKMWSA-N,CCCCCCCCCC=CCO
0,125445-37-6,JYSZQOPMKVJFGC-RNEBUZLUSA-N,C[C@H]1CO[C@]2(C[C@@H]1O)O[C@H]1C[C@H]3[C@@H]4CC(=O)[C@]5(O)C[C@@H](O)[C@H](O)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
0,135-01-3,KVNYFPKFSJIPBJ-UHFFFAOYSA-N,CCc1ccccc1CC
0,1173928-64-7,BSQVPHTUBYDQRC-QFMORQLYNA-N,CC1(C)CCC[C@]2(C)Oc3c(O)cc4oc5c(=O)c6c(O)cc(O)cc6oc5c4c3C[C@H]12
