,CAS ID,SMILES,InChIKey
0,57444-62-9,COc1cc(O)ccc1CC(=O)OCC2=C[C@H]3[C@H]4OC5(Cc6ccccc6)O[C@]4(C[C@@H](C)[C@]3(O5)[C@@H]7C=C(C)C(=O)[C@@]7(O)C2)C(C)=C,OYWHJFQVSOUQSF-PKRQWDGKSA-N
0,1732-10-1,COC(=O)CCCCCCCC(=O)OC,DRUKNYVQGHETPO-UHFFFAOYSA-N
0,81426-14-4,COc1cc(ccc1O)[C@H]2OC[C@@]3(OC(C)=O)[C@@H]2CO[C@@H]3c4ccc(O)c(OC)c4,NATDFORNCKZPCI-FPHUIIFBSA-N
0,33204-38-5,COC1=C[C@@H](C)[C@@H]2C[C@H]3OC(=O)C[C@@]4(O)[C@@H](C)[C@@H]5OCO[C@H]5[C@H]([C@@]2(C)C1=O)[C@@]34C,MPKJVOULXZBGDT-ATNJLCLCSA-N
0,69222-20-4,COc1cc(cc(OC)c1OC)[C@H]2[C@@H]3C(COC3=O)Cc4cc5OCOc5cc24,ZGLXUQQMLLIKAN-CFNCIARGSA-N
0,15112-49-9,C[C@@H]([C@H]1CC[C@H]2[C@@H]3CC[C@H]4[C@H](O)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)N(C)C,QTNGLMWAVBOBLJ-RCFZRFIHSA-N
0,468-46-2,C[C@H]1CC[C@@H]2[C@@H](C)[C@H]3[C@H](CC4C5CC=C6C[C@H](CC[C@]6(C)C5CC[C@]34CO)OC7OC(CO)C(O)C(O)C7O)N2C1,PELDOJNAKPMYLQ-GZNWRCFTSA-N
0,56083-50-2,COC(=C\c1ccc(O)c(O)c1)/C(=O)OCC2=C(N3[C@H](SC2)[C@@](NC(=O)CCC[C@@H](N)C(O)=O)(OC)C3=O)C(O)=O,NJZVVAVNQYLLCW-AATDYCFQSA-N
0,119767-05-4,C[C@@H]1CCC23C(=O)CCC12C(=CC3(C)C)C=O,ZVIGMBOEDUKCMK-SFNBMPIDSA-N
0,59633-83-9,CC(C)[C@H]1CC[C@H](C)C2(CCC(=C2)C)[C@H]1[N+]#[C-],CLJZNXABBGEKKI-QGPPMGRFSA-N
0,105705-86-0,COc1ccc2CC3N(C)CCc4c(O)c(OC)c5Oc6cc7CCN(C)C(Cc8ccc(O)c(c8)c1c2)c7cc6Oc5c34,SKVLZQWBNXMJEZ-UHFFFAOYSA-N
0,128129-42-0,COc1cnc2c3ccccc3C(=O)c4nccc1c24,FBVVMYZYZXYLIA-UHFFFAOYSA-N
0,592-43-8,CCC\C=C/C,RYPKRALMXUUNKS-HYXAFXHYSA-N
0,130518-20-6,Oc1ccc(cc1)C2Oc3cc(O)c4C(C(C5C(c6ccc(O)cc6)c7c(O)cc(O)cc7C2c3c45)c8cc(O)cc(O)c8)c9ccc(O)cc9,QDEHKEFWCRAFDN-UHFFFAOYSA-N
0,14682-46-3,CC(=O)O[C@H]1C[C@@](C)(O)[C@@H]2C[C@H]3[C@@H](OC(=O)C3=C)C=C(C)[C@@H]12,UTPGJEROJZHISI-DFGCRIRUSA-N
0,58193-25-2,CC(COC(C)=O)[C@H]1CC[C@@]2(C)[C@H]1CC[C@]3(C)[C@@H]2CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]34C,QSIMBUYUBYRBSU-ALPBESCQSA-N
0,32101-29-4,O=C1CCC=C2[C@@H]3C[C@@H](CN12)[C@@H]4CCCCN4C3,GSQQGCZVTAUICD-AGIUHOORSA-N
0,28789-35-7,COc1cc(CNC(=O)CCCCCC(C)C)ccc1O,VQEONGKQWIFHMN-UHFFFAOYSA-N
0,72040-27-8,C[C@H]1OC(=O)[C@]23C(=C)[C@](C)(OC(=O)[C@]12O)[C@@H](O)C4=C(C)[C@@]5(CC[C@]34C)C=CC(=O)OC5(C)C,DNKFADXVMUNRRM-XOPCMRBUSA-N
0,4669-02-7,CC(C)CCCCCCCCCCCCC(O)=O,ZONJATNKKGGVSU-UHFFFAOYSA-N
0,73343-42-7,CC(C)=CCC1=C(Oc2cc(O)cc(O)c2C1=O)c3ccc(O)cc3O,KEIIIPKLVSSAEI-UHFFFAOYSA-N
0,599-88-2,Cc1cnc(N[S](=O)(=O)c2ccc(N)cc2)nc1,DZQVFHSCSRACSX-UHFFFAOYSA-N
0,79648-72-9,C[C@H]\1C/C=C/[C@H]2[C@@H]3O[C@]3(C)[C@@H](C)[C@H]4[C@H](Cc5ccccc5)NC(=O)[C@@]24C(=O)\C=C\C(=O)[C@H](OC(C)=O)\C(=C1)C,AZWOSJCABFILKS-XZRSCLCVSA-N
0,16032-02-3,C[N+]1=CCCC1,FDWZAOGDOVQOLD-UHFFFAOYSA-N
0,82467-51-4,COc1cc2C[C@H](C)[C@H](C)Cc3cc4OCOc4c(OC)c3c2c(OC)c1OC,RTZKSTLPRTWFEV-QWHCGFSZSA-N
0,6931-54-0,CC1(C)C2CCC3(CO3)C1C2,OUXAABAEPHHZPC-UHFFFAOYSA-N
0,20072-25-7,CC[C@@H]1C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](OC(C)=O)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1,AGKYIOIIEPFTEV-XAYRGYGFSA-N
0,79808-96-1,CCN1c2occc2C(=O)c3ccc(OC)cc13,NTWKCDCNZLHNHW-UHFFFAOYSA-N
0,72962-43-7,CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C,IXVMHGVQKLDRKH-KNBKMWSGSA-N
0,468-11-1,CCC1CC2CC3C1N(CCC34Nc5ccc(OC)cc5C4=O)C2,DQOMBBVESFBJLX-UHFFFAOYSA-N
0,35589-21-0,OC[C@@H](O)[C@@H]1O[C@@H](OC2=C(Oc3cc(O)cc(O)c3C2=O)c4ccc(O)c(O)c4)[C@H](O)[C@H]1O,OPJZLUXFQFQYAI-KHPGOBPMSA-N
0,1502-05-2,OC1CCCCCCCCC1,WFRBMXFCEAHLGH-UHFFFAOYSA-N
0,89-78-1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,NOOLISFMXDJSKH-KXUCPTDWSA-N
0,12624-17-8,OC(=O)[C@H](CC1=CC(=O)OC(=C1)C(O)=O)N/C=C/C2=CC(=N[C@@H](C2)C(O)=O)C(O)=O,KZMUIISHHQUEPN-INISDOFMSA-N
0,521-40-4,COc1ccc2[C@H](OC(=O)c2c1OC)[C@@H]3N(C)CCc4cc5OCOc5c(O)c34,LMGZCSKYOKDBES-AEFFLSMTSA-N
0,35949-86-1,CCCCCCCC\C=C/CCCCCCCC(=O)O[C@]1(O)[C@@H](O)[C@@H](CO[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@@H]2O)O[C@@H](OCCC)C1(O)O,PJXRZWXBCYISPA-IQWVMRMJSA-N
0,53823-02-2,Cc1c(O)c2CC(C)(C)C(=O)c2c(C)c1CCO,IWRJCMQFEMXOML-UHFFFAOYSA-N
0,54783-95-8,CNC1C(O)C(OC2OC(CCC2N)C(C)N)C(N)C(O)C1OC,WFMQYKIRAVMXSU-UHFFFAOYSA-N
0,104443-44-9,C[C@@H]1O[C@H](CC[C@@H]1O)O[C@]23C(=O)C[C@](C)(O)C[C@@]2(O)C=CC4=C3C5=C6C(=C(C(=O)O5)c7c[nH]c8ccccc78)C=C([C@H]9C[C@@H](O[C@H]%10CC[C@H](O[C@H]%11C[C@@H](O)[C@H](O)[C@@H](C)O%11)[C@H](C)O%10)[C@H](O)[C@@H](C)O9)C(=C6C4=O)O,FHCQDSRDFSOQAV-BHPMGVOKSA-N
0,51707-55-2,O=C(Nc1snnc1)Nc2ccccc2,HFCYZXMHUIHAQI-UHFFFAOYSA-N
0,26563-68-8,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@@H](O)C(C)(C)C5CC[C@@]34C)[C@H]2C1)C(O)=O,MDZKJHQSJHYOHJ-LJJNEPIXSA-N
0,5224-54-4,CC(C)CC(=O)c1c(O)c(CC=C(C)C)c(O)c2c1OC(=O)C=C2c3ccccc3,SBHOAZQBEGVQLJ-UHFFFAOYSA-N
0,134953-94-9,C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H](CO)[C@H](O)[C@@H]2O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)OC4=C(Oc5cc(O)cc(O)c5C4=O)c6ccc(O)cc6)[C@H](O)[C@H](O)[C@H]1O,ZOSYTGZBPSTVGJ-HHYFVRIJSA-N
0,109-49-9,CC(=O)CCC=C,RNDVGJZUHCKENF-UHFFFAOYSA-N
0,53915-47-2,Cc1ccc2C(=O)Oc3c(O)c(cc1c23)C(C)(C)O,NRYQRYXWSGRVBE-UHFFFAOYSA-N
0,20633-93-6,COc1ccc(cc1)C2=CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2,YFVGIJBUXMQFOF-UHFFFAOYSA-N
0,518-69-4,COc1cc2CCN3Cc4c(ccc(OC)c4OC)[C@H](C)[C@@H]3c2cc1OC,VRSRXLJTYQVOHC-YEJXKQKISA-N
0,103403-38-9,CCCCCCCCCCCCCCCCCCCCCCOC(=O)c1ccccc1,IACXYDVFQDGXJF-UHFFFAOYSA-N
0,50816-23-4,CC(C)=CCc1c2Oc3c(O)cccc3C(=O)c2c(O)c4C=CC(C)(C)Oc14,YWHROXVOOAEFOY-UHFFFAOYSA-N
0,88167-28-6,C[C@@H](O)[C@H](NC(=O)[C@H](C)NC(=O)c1cccc(O)c1O)C(O)=O,XVYSGUYPIMZAAK-PJKMHFRUSA-N
0,6514-05-2,COc1cc2CCN(C)C(=O)c2cc1OC,BDIZBBGNYDRCCA-UHFFFAOYSA-N
0,85391-15-7,[Na+].OC(Cc1ccccc1)C([O-])=O,DVSAFLNBVQKEKE-UHFFFAOYSA-M
0,69-72-7,OC(=O)c1ccccc1O,YGSDEFSMJLZEOE-UHFFFAOYSA-N
0,6831-10-3,C[C@@H]1C[C@@H]2OC(=O)C(=C)[C@H]2C[C@]3(C)[C@@H](O)[C@@H]4O[C@@H]4[C@@H]13,XPNBRTWIMIGGMT-MIPSWGQUSA-N
0,73341-70-5,COc1cc(O)c2C(=O)C3=C(OC(C)C(O)C3OC(C)=O)C(=O)c2c1,GEQDLVXKRXTSSY-UHFFFAOYSA-N
0,123914-48-7,COc1cc2[C@H](C)C[C@@H]3OC(=O)C(=C3c2cc1C)C,CEVWVTGBJBHAMO-CLAHSXSESA-N
0,32630-92-5,CC12[C@@H](O)[C@@H](O)C[C@@]3(OC1=O)[C@@H]4CC[C@@H]5C[C@]4(CC5=C)[C@H]([C@H]23)C(O)=O,IGZIQAJJXGRAJF-RXPVNQRESA-N
0,79486-49-0,C[C@H]1/C=C/C=C(/C)C(=O)NC2=CC(=O)c3c(c(O)c(C)c(O)c3C2=O)C(=O)C(=C\C4C(O)C(C)C(OC4=O)[C@@H](C)[C@@H](O)[C@H](C)[C@H]1O)/C,OPAMTDKYMHWYPP-PLXMGHDHSA-N
0,552-02-3,C[C@@H]1CC[C@H]2[C@@H]1C3[C@@H](CC[C@]2(C)O)C3(C)C,AYXPYQRXGNDJFU-OMDCQRFSSA-N
0,57444-60-7,C[C@@H]1C[C@](O)([C@H](O)[C@@H]2C=C(CO)C[C@@]3(O)[C@@H](C=C(C)C3=O)[C@@]12O)C(C)=C,XJOIANWCBZYENR-IXUTXISSSA-N
0,1560-98-1,CCCCCCCCCCCCCCCCCCCCCCCCCCC(C)C,YGCGPCUUTAKOEU-UHFFFAOYSA-N
0,517-78-2,COC1C=C2CCN3Cc4cc(OC)c(OC)cc4C(C1O)C23,VOIMPDXOQJYVDI-UHFFFAOYSA-N
0,63335-23-9,Oc1cccc(O)c1C(=O)CCCCCCCCc2ccccc2,IAXIHKJASWPASP-UHFFFAOYSA-N
0,16825-16-4,CC(C)CCCC(C)CCCC(C)CCCC(C)=O,WHWDWIHXSPCOKZ-UHFFFAOYSA-N
0,15914-68-8,COc1ccc(cc1)C2=COc3cc(O[C@@H]4O[C@H](CO[C@@H]5OC[C@](O)(CO)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3C2=O,VGKGODYADVWBQB-NRIIMPDMSA-N
0,29429-03-6,COc1cc2CN3CCC4=C[C@H](O)[C@@H](O)[C@H]([C@H]34)c2cc1O,CKAHWDNDUGDSLE-ARLBYUKCSA-N
0,111-02-4,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC/C=C(C)/CC/C=C(C)/CCC=C(C)C,YYGNTYWPHWGJRM-AAJYLUCBSA-N
0,36340-49-5,CC(=O)/C=C/C12OC1(C)CCCC2(C)C,ZTJZJYUGOJYHCU-RMKNXTFCSA-N
0,145204-38-2,OC[C@H]1O[C@H](O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O[C@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)C=O)[C@H](O)[C@@H](O)[C@H]1O,ZFGVMMVMFNPHAQ-HMPSZIKNSA-N
0,30361-28-5,CCC\C=C\C=C\C=O,DVVATNQISMINCX-YTXTXJHMSA-N
0,15503-86-3,C/C=C1/C[C@@H](C)[C@](O)(CO)C(=O)OCC2=CC[N+]3([O-])CC[C@@H](OC1=O)[C@@H]23,IDIMIWQPUHURPV-WTWIWYCDSA-N
0,1135-23-5,COc1cc(CCC(O)=O)ccc1O,BOLQJTPHPSDZHR-UHFFFAOYSA-N
0,583-91-5,[Ca++].CSCCC(O)C([O-])=O.CSCCC(O)C([O-])=O,ABRVDWASZFDIEH-UHFFFAOYSA-L
0,81203-56-7,COC(=O)C1=CO[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]3[C@@H](C)C[C@H](O)[C@@H]13,MTMCJGRBRGDLOQ-QUYPTVEMSA-N
0,38849-80-8,COc1ccc2C[C@@H]3N(C)CCc4cc(OC)c(Oc5c(O)c(OC)cc6CCN(C)[C@@H](Cc7ccc(Oc1c2)cc7)c56)cc34,YJRWQNIRFXVBRB-VMPREFPWSA-N
0,6750-60-3,C[C@]1(O)CC[C@@H]2[C@@H]1[C@H]3[C@@H](CCC2=C)C3(C)C,FRMCCTDTYSRUBE-BGPZULBFSA-N
0,82841-97-2,C[C@@H]1C[C@H]2CC(=O)[C@H]3CCCN4C[C@@H](O)C=C2[C@]34C1,SRCDVLQWMPMBLH-OHHDELOUSA-N
0,42369-86-8,COc1cc(\C=C\C(=O)NCCCCNC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,CHEMZHJQHCVLFI-MKICQXMISA-N
0,62462-98-0,CC(=C)C(=O)O[C@H]1CC(=C)[C@@H]2C[C@H](O)[C@](O)(CCl)[C@@H]2[C@H]3OC(=O)C(=C)[C@H]13,ONMAQPPVCANFPB-URUZQALBSA-N
0,18409-21-7,CCCCC/C=C/C=C/CO,NUBWFSDCZULDCI-BLHCBFLLSA-N
0,73609-04-8,COc1ccc(c(O)c1OC)C(=O)c2nccc3cc4OCOc4cc23,MMPVUYPJIFYAEK-UHFFFAOYSA-N
0,7138-40-1,CCCCCCCCCCCCCCCCCCCCCCCCCCC(O)=O,VXZBFBRLRNDJCS-UHFFFAOYSA-N
0,2122-29-4,O[C@H]1CCCN2C[C@@H]3C[C@H](CN4CCCC[C@@H]34)[C@@H]12,JMXNBIDTNISOTA-AICCOOGYSA-N
0,23315-33-5,COc1cc2OC3OC=CC3c2c4OC(=O)C=C(CCO)c14,OECIBMLUZYCUSQ-UHFFFAOYSA-N
0,624-92-0,CSSC,WQOXQRCZOLPYPM-UHFFFAOYSA-N
0,100-66-3,COc1ccccc1,RDOXTESZEPMUJZ-UHFFFAOYSA-N
0,84744-28-5,OC[C@H]1O[C@@H](OCCc2ccc(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1OC(=O)/C=C/c3ccc(O)c(O)c3,UHIGZYLCYRQESL-VJWFJHQPSA-N
0,2566-89-4,CCCCC/C=C\C\C=C/C/C=C\C\C=C/CCCC(=O)OC,OFIDNKMQBYGNIW-ZKWNWVNESA-N
0,52012-51-8,OC(=O)[C@@H]1CC(=CC(=N1)C(O)=O)\C=C\N[C@H](C(O)=O)C2=CC(=O)NO2,FMPYGTODIPYQRC-FJBMXLOBSA-N
0,511-34-2,C[C@@H]1CC[C@@]2(OC1)O[C@H]3[C@@H](O)[C@H]4[C@@H]5CC[C@H]6C[C@@H](O)[C@H](O)C[C@]6(C)[C@H]5CC[C@]4(C)[C@H]3[C@@H]2C,COVOPPXLDJVUSC-JPYPKGSXSA-N
0,64-86-8,COC1=CC=C2C(=CC1=O)[C@H](CCc3cc(OC)c(OC)c(OC)c23)NC(C)=O,IAKHMKGGTNLKSZ-INIZCTEOSA-N
0,162652-95-1,CC[C@]12C=CCN3CC[C@]4([C@@H](N(C)c5cc(OC)c(cc45)[C@]6(C[C@@H]7C[C@@H](CN(C7)Cc8c6[nH]c9ccccc89)C(C)(F)F)C(=O)OC)[C@](O)([C@@H]1OC(C)=O)C(=O)OC)[C@H]23,NMDYYWFGPIMTKO-ZSRSGXGDSA-N
0,74156-49-3,C[C@H]1[C@@H](O)[C@]2(O)OC[C@@]34[C@@H](C[C@H]5C(=CC(=O)[C@@H](O)[C@]5(C)[C@@H]23)C)OC(=O)[C@H](OC(=O)CC(C)(C)O)[C@@H]14,BASHMUPTLJHSQJ-ZGXGNEARSA-N
0,24034-73-9,CC(C)=CCC/C(C)=C/CC\C(C)=C\CC\C(C)=C\CO,OJISWRZIEWCUBN-QIRCYJPOSA-N
0,106807-35-6,CCC(C)[C@@H]1C[C@@H]([C@@H](O)O1)[C@@H]2CC=C3[C@@]2(C)C[C@@H](O)[C@@H]4[C@@]5(C)C=CC(=O)C(C)(C)[C@@H]5C[C@@H](OC(C)=O)[C@@]34C,WDFBTQUPHDHIQD-YUOXBHLDSA-N
0,62724-08-7,COc1cc2CCN(C)[C@@H](Cc3cc(O)c(OC)cc3Oc4cc5C[C@@H]6N(C)CCc7cc(OC)c(OC)c(c5cc4OC)c67)c2cc1O,YUHPJUJTENZURH-NSOVKSMOSA-N
0,31299-06-6,C[C@H]1CC[C@@H]2[C@@H](OC(=O)C2=C)[C@@]3(COC(C)=O)[C@H]1CCC3=O,BDTUWJXMQGOJIJ-AUPGVYSRSA-N
0,1460-34-0,[Na+].CCC(C)C(=O)C([O-])=O,SMDJDLCNOXJGKC-UHFFFAOYSA-M
0,50-99-7,OCC1OC(O)C(O)C(O)C1O,WQZGKKKJIJFFOK-UHFFFAOYSA-N
0,55950-34-0,[Cl-].COc1cc2ccc3c4c(OC)cc(OC)c(OC)c4c[n+](C)c3c2cc1OC,KJBKHTCSMPUQCR-UHFFFAOYSA-M
0,2230-87-7,CC(C)C1CCC(C)CC1OC(C)=O,XHXUANMFYXWVNG-UHFFFAOYSA-N
0,28625-29-8,CC(=O)OC[C@H]1CC[C@@H]2[C@@H](OC(=O)C2=C)[C@]3(C)C(=O)C=C[C@@]13O,NQPJUMKNIKXOLH-BEANVFONSA-N
0,61499-10-3,S=C=NCCCCc1ccccc1,CCBQOLFAKKAMLD-UHFFFAOYSA-N
0,22595-00-2,CC(C)=CCc1cc(cc(CC=C(C)C)c1O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(=O)OC[C@H]3CCN4CCC[C@H]34,FQXZITIIHQHGBC-KRYJLITLSA-N
0,122005-24-7,CC(CCC\C=C\C=C\CCCC(=O)\C=C\C=C\CCCCCN(O)C(N)=N)C(O)CC(O)CC(O)C(O)C(=O)NCC(O)=O,YRBWJHGUKBSDDE-RLZHPBLRSA-N
0,121449-76-1,CC1OC(OC2C(O)C(O)C(OCC3OC(OC(=O)C45CCC(C)(C)CC4C6=CCC7C8(C)CCC(OC9OCC(O)C(O)C9OC%10OC(C)C(O)C(OC%11OC(CO)C(O)C(O)C%11O)C%10O)C(C)(CO)C8CCC7(C)C6(C)CC5)C(O)C(O)C3O)OC2CO)C(O)C(O)C1O,SDOYPCMINZZTMA-UHFFFAOYSA-N
0,6029-86-3,C/C=C(/C)C(=O)O[C@@H]1CCN2CC=C(COC(=O)[C@@]3(O)[C@@H](C)OC(=O)[C@H]3C)[C@H]12,LZKFLVDOCDILCY-CYSCPGKSSA-N
0,89203-39-4,C[C@H](CCC=C(C)C)[C@H]1[C@@H](C[C@@]2(C)C3[C@H](O)C=C4[C@H](CCC(O[C@@H]5OC[C@@H](O)[C@H](O)[C@H]5O)C4(C)C)[C@@]3(C)CC[C@]12C)O[C@@H]6O[C@H](COC(C)=O)[C@@H](O)[C@@H](O)[C@H]6O,ZSGIZQTTWRMUOQ-ONRVDQHZSA-N
0,112-41-4,CCCCCCCCCCC=C,CRSBERNSMYQZNG-UHFFFAOYSA-N
0,74149-38-5,CS[C@@]1(CO)N(C)C(=O)[C@@]2(CC3=CC=C[C@H](O)[C@H]3N2C1=O)SC,OVBAGMZLGLXSBN-UOVKNHIHSA-N
0,56816-21-8,OC[C@H]1O[C@@H](O\C(C#N)=C(CC(O)=O)\C=C\C(O)=O)[C@H](O)[C@@H](O)[C@@H]1O,LABCALMTQNDOAI-XRSQCSJWSA-N
0,89-71-4,COC(=O)c1ccccc1C,WVWZECQNFWFVFW-UHFFFAOYSA-N
0,4263-87-0,COc1cc(ccc1O)C2Oc3c(OC)cc(/C=C/CO)cc3C2CO,KUSXBOZNRPQEON-ONEGZZNKSA-N
0,63590-19-2,OC(=O)c1cccc(O)c1/C(O)=C2/C(=O)CC(C=C2O)([C@H]3CC=CNC[C@@H]3NC(=O)c4ccc(O)cc4)C(O)=O,AAHDJEGSJGYRGS-IHYXAKMNSA-N
0,57377-32-9,C[C@@H]1C[C@H]2OC(=O)C(=C)[C@H]2C[C@]3(C)[C@H](O)O[C@@H](O)C[C@@H]13,PYINVOHSOZSEPB-DKGLCQEFSA-N
0,19794-97-9,CCCCCCCCCCCCCCC[C@@H](O)[C@@H](N)CO[P](O)(O)=O,YHEDRJPUIRMZMP-ZWKOTPCHSA-N
0,303-34-4,CO[C@H](C)[C@](O)(C(=O)OCC1=CCN2CC[C@H](OC(=O)C(/C)=C\C)[C@@H]12)C(C)(C)O,QHOZSLCIKHUPSU-GTZNJGJUSA-N
0,30382-18-4,OC[C@H]1O[C@@H](Oc2ccc3C(=O)C[C@H](Oc3c2)c4ccc(O)c(O)c4)[C@H](O)[C@@H](O)[C@@H]1O,AWENDZQUFCJISN-ZRWXNEIDSA-N
0,1899-29-2,COc1cc(/C=C/C(=O)O[C@H]2C[C@@](O)(C[C@H](O)[C@@H]2O)C(O)=O)ccc1O,RAGZUCNPTLULOL-ZLCRQKIYSA-N
0,131400-39-0,CC1C(OC(C)=O)C2OC2C3(C)C(O)C4OC4C(=C)C(Cl)C5OC(=O)C(C)C5(O)C(OC(C)=O)C13,PGRWMZUTBYCJHO-UHFFFAOYSA-N
0,4396-01-4,CC(=O)CC1CCCCN1,JEIZLWNUBXHADF-UHFFFAOYSA-N
0,38964-35-1,CC(=O)N[C@@H]1[C@H]2CN3CC[C@H](O2)[C@H]13,BWGXNGORZPWYGZ-JQCXWYLXSA-N
0,59043-23-1,COc1cc2CCN(C)C3Cc4ccc(Oc5c(OC)c(OC)cc6CCN(C)C(Cc7ccc(Oc(c1O)c23)cc7)c56)cc4,KTAONUHTYCZKBS-UHFFFAOYSA-N
0,636-80-6,[H+].[Cl-].OC(=O)c1ccccn1,HFAFXVOPGDBAOK-UHFFFAOYSA-N
0,96627-33-7,CN1C[C@@H](O)[C@@H](O)[C@H](O)[C@H]1CO,AAKDPDFZMNYDLR-DBRKOABJSA-N
0,89064-31-3,Oc1cc(O)c2C[C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@H](Oc2c1)c4cc(O)c(O)c(O)c4c5c(O)c(O)c(O)cc5[C@H]6Oc7cc(O)cc(O)c7C[C@H]6OC(=O)c8cc(O)c(O)c(O)c8,YUULFXAQUWEYNP-GXAWFILRSA-N
0,18797-80-3,CN1Cc2c3OCOc3ccc2[C@@]4(C)[C@H](Cc5cc6OCOc6cc5[C@@H]14)OC(C)=O,PUHCFWFODBLSAP-WWNPGLIZSA-N
0,13497-04-6,CO[C@H]1CC=C2CCN3CCC4=C(C(=O)OC4)[C@]23C1,QVOZBDJFWDSZQW-WFASDCNBSA-N
0,544-63-8,CCCCCCCCCCCCCC(O)=O,TUNFSRHWOTWDNC-UHFFFAOYSA-N
0,24211-81-2,C[C@@H]1CC2(SCC=N2)[C@]3(O)O[C@H]4C[C@@]5(C=O)[C@@H](CC[C@@H]6[C@@H]5CC[C@]7(C)[C@H](CCC67O)C8=CC(=O)OC8)C[C@@H]4O[C@@H]3O1,DONIPVCAKBPJLH-ZBINQGMKSA-N
0,59076-79-8,CC1(C)CC2=C3C=C[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@]2(CC1=O)C(O)=O,ZVVPEBOPTVRCNV-VNPBPMLNSA-N
0,70360-12-2,COc1c(O)c2C(=O)C=C(Oc2c(OC)c1OC)c3ccc(O)c(O)c3,UWNUJPINKMRKKR-UHFFFAOYSA-N
0,2300-11-0,C[C@@]1(CO)CCC[C@]2(C)[C@@H]1CC[C@@]34C[C@@H](CC[C@@H]23)C(=C)C4,TUJQVRFWMWRMIO-XRNRSJMDSA-N
0,59979-61-2,CC(C)C(=O)O[C@@H]1C[C@@]2(C)O[C@](O)(C[C@@H]2O)[C@@H](C)C[C@H]3OC(=O)C(=C)[C@H]13,HREHFPZHVCNOMQ-XNNFIIJVSA-N
0,61020-70-0,COc1cc(O)c2C(=O)C(COc2c1)c3ccc(O)cc3OC,RYYWWFXWFMYKJM-UHFFFAOYSA-N
0,60062-45-5,C[C@@]12CCC[C@]34[C@@H](C5C[C@@H]6C(=C)C[C@@]5(CC(=O)[C@H]13)[C@H]4C6=O)N7CCOC27,SMCYLHSXVDDYCA-UXTSAHMASA-N
0,20421-13-0,CC(=O)O[C@@H]1[C@H]2O[C@H]2[C@H]3O[C@@]3(COC(=O)c4ccccc4)[C@H]1OC(C)=O,ASAWUXMEXFAFMU-DBDULZNHSA-N
0,32361-88-9,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2c(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c4OC=C(C(=O)c4c2O)c5ccc(O)cc5,ISNRVVKKHPECQN-BOLWDHOCSA-N
0,951-87-1,NC(C(N)c1ccccc1)c2ccccc2,PONXTPCRRASWKW-UHFFFAOYSA-N
0,5231-60-7,CCC12C=CCN3CCC4(C(C(O)C1OC(C)=O)N(C)c5cccc(C(=O)OC)c45)C23,IOGSBUBDERZNJX-UHFFFAOYSA-N
0,2142-94-1,CC(C)=CCC\C(C)=C\C(O)C=O,DIHFALQHYSMKMB-JXMROGBWSA-N
0,103425-22-5,C[C@@H]1CC(=O)/C=C(/C)C[C@H]2OC(=O)C(=C)[C@@H]2[C@@H](O)[C@@H]1OC(=O)[C@]3(C)O[C@@H]3C,LMCSPYCFRTWDOG-HAZRYHAPSA-N
0,473-16-5,CC1=CCC[C@]2(C)CC[C@H](C[C@@H]12)C(C)(C)O,FCSRUSQUAVXUKK-VNHYZAJKSA-N
