,CAS ID,InChIKey,SMILES
0,463342-41-8,ASLBIZLCWCSZGR-UHFFFAOYNA-N,COc1cc2oc3cc4c(c(O)c3c(=O)c2c(CC=C(C)C)c1OC)CC(C(C)(C)O)O4
0,96608-93-4,LMDDTBBMVTYWJQ-QBFSEMIENA-N,C=CC(C)(C)C(C(=O)/C=C(O)c1ccccc1)C(=O)OC
0,117715-06-7,ITURUJYQEZMYRK-OEJYHDBVNA-N,COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(O)c1[C@@H]1OC(CO)[C@@H](O)[C@H](O)C1O[C@@H]1OC[C@H](O)[C@H](O)C1O
0,1056468-44-0,QDTYTQUIHBLXAH-YCLDHCMENA-N,C=CC(C)(C)O[C@H](C)[C@@H]1NC(=O)[C@H]2CSC(=N2)[C@H](C(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC1=O
0,99964-47-3,PNGVVIBGSJGXTG-CKQDYTEYNA-N,CO[C@H]1[C@@H](O)C[C@]23CC(=O)N(C)[C@@]24C[C@H](O[C@@]14OC)c1cc2c(cc13)OCO2
0,143883-98-1,FRADEWITVBCKQE-UHFFFAOYSA-N,O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c2c(=O)ccc(C3Oc4cc(O)cc(O)c4CC3O)cc12)c1cc(O)c(O)c(O)c1
0,117274-04-1,PIBICCCSPLZQQU-IRHGLFQQNA-N,C=C1C(=O)O[C@H]2[C@H]1[C@@H](OC(C)=O)[C@H](OC(=O)/C(C)=CC)C(C)=C1C=C[C@@](C)(O)[C@@H]12
0,172335-99-8,SQDOTVKCGLZBJK-XEAJBOHQNA-N,C=C[C@](C)(CC/C=C(C)C(=O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O[C@](C)(C=C)CC/C=C(C)C(=O)O[C@H]2C[C@]3(C(=O)OC4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H](C)[C@H](O[C@@H]5O[C@@H](CO)[C@H](O)[C@H]5O)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@H]4O)[C@H](O)C[C@]4(C)C(=CC[C@@H]5[C@@]6(C)CC[C@H](O[C@@H]7O[C@H](CO[C@@H]8O[C@H](C)[C@H](O)[C@H](O)[C@H]8O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@@H](O)[C@H](O)[C@H]7NC(C)=O)C(C)(C)[C@@H]6CC[C@]54C)[C@@H]3CC2(C)C)O[C@@H]1C)OC1O[C@H](C)[C@@H](O)[C@H](O)[C@H]1O
0,59985-52-3,BBFYUPYFXSSMNV-SYNPZFAFNA-N,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O[C@@H]3OC(CO)[C@H](O)[C@H](O)C3O)cc(O)c12
0,27857-09-6,ZQLQBAUVRGDBJL-SFVWBJPSNA-N,CO[C@@H]1[C@@H](O)[C@H]2c3cc4c(cc3CN3CC=C([C@H]1O)[C@H]23)OCO4
0,326473-51-2,ZTSAUZOTPDUDQM-RFIZXXDFNA-N,C=CC(=C)CCC1(C)C(C)CC(O)C23C(=CC(OC(=O)/C=CC=C/CCCCC)CC12)C(OC(C)=O)OC3OC(C)=O
0,120601-66-3,HHNPREGNVCFCOP-MHSMMQCRSA-N,O=C(C=Cc1ccc(O)cc1)OCC(CO)OC1OC(CO)C(O)C(O)C1O
0,14511-74-1,RJEBVLDZINEMCO-CUCCWGAISA-N,CC1(C)C[C@H](O)[C@]2(CO)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(C=O)[C@@H]5CC[C@]43C)[C@@H]2C1
0,289649-66-7,AHEWVDSAOCOLCK-ZIUCMKMQNA-N,CC1(C)CC[C@]2(C(=O)OC3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1
0,550-10-7,XXANNZJIZQTCBP-UHFFFAOYSA-N,COc1c2c(cc3c1OCO3)CCN(C)C2
0,653597-81-0,VOVINARUPGPNJR-UHFFFAOYSA-N,CC(C)CC(=O)OCC#CCc1cc2ccccc2c(=O)o1
0,99297-48-0,MOJZMWJRUKIQGL-IAMFCZBENA-N,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@@H](O)[C@@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2
0,1007089-85-1,LYGONQRLEVFULH-HLUXVQISSA-N,Cc1cc(=O)c2c(O)cc(OC3OC(COC4OC(C)C(O)C(O)C4O)C(O)C(O)C3O)cc2o1
0,183368-73-2,RCPNJMOECJYANN-ZTGTXSEBNA-N,C=C1[C@@H]2C[C@@H](OC(C)=O)[C@H]3[C@]45CCCC(C)(C)[C@H]4[C@H](O)[C@@](O)(OC5)[C@]3(C2)[C@@H]1O
0,77053-10-2,JTCWBJMAKITHOO-UHFFFAOYNA-N,CN1C2CCC1C1=C(C2)OCCC1=O
0,3466-09-9,GFERNZCCTZEIET-UHFFFAOYNA-N,C=C(C)C1Cc2c(ccc3c(=O)c4c(oc23)COc2cc(OC)c(OC)cc2-4)O1
0,172617-78-6,RYRNUMFSMGLTQX-WXHTXKPPNA-N,O=C(OCC1O[C@@H](Oc2cc(O)c3c(c2)O[C@H](c2cc(O)c(O)c(O)c2)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]3c2c(O)cc(O)cc2O)C(OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](O)[C@@H]1O)c1cc(O)c(O)c(O)c1
0,802841-15-2,RMUSGQGZCQWEQY-UHFFFAOYSA-N,CNC12CC3CC(CN3C1)O2
0,287111-04-0,WJMRMTQQBTZCNV-RXQGYGPJNA-N,CC(=O)O[C@@H]1C(=O)c2c(O)cc(O)cc2O[C@@H]1c1ccc(O)cc1
0,394251-65-1,DNHAZRYDTSOZHV-KFWWJZLASA-N,CC1=CC2C(CC1)C(C=O)=CCC2C(C)C
0,682351-38-8,GNWVLQOQVKOWGK-SGKHADPSNA-N,C=C(C)[C@@H]1CC[C@@H](C)[C@]2(O)CC[C@](C)(O)C(=O)[C@@H]12
0,5373-42-2,ZCTJIMXXSXQXRI-REMWNZQGNA-N,COc1cc(C[C@H]2c3cc(OC)c(OC)cc3CCN2C)c(Oc2cc3c(cc2OC)-c2c(OC)c(OC)cc4c2[C@H](C3)N(C)CC4)cc1OC
0,478001-36-4,OAUAVKGFNHNNGR-UHFFFAOYSA-N,COc1ccc2c(c1CC=C(C)C)OC(c1ccc(O)cc1O)CC2
0,7168-64-1,DWELRYDMYVJVSL-ZDAJIBGCNA-N,C/C=C1/C[N@+]2(C)CC[C@@]34c5ccccc5N5C=C6[C@H]7C[C@H]8[C@@]9(CC[N@@+]8(C)C/C7=C/C)c7ccccc7N7C=C([C@H]1C[C@@H]32)[C@]54O[C@@]679
0,483-65-8,NXLOLUFNDSBYTP-UHFFFAOYSA-N,Cc1cccc2c1ccc1cc(C(C)C)ccc12
0,868860-82-6,VVAQFAQFIVMYIO-XGUPBFQNNA-N,CCC[C@H](CC[C@@H](C)[C@H]1C[C@H](O)[C@@H]2[C@]1(C)CC[C@@H]1[C@@]3(C)CC[C@H](O)C[C@@H]3[C@@H](O)C[C@]12O)O[C@@H]1OC[C@@H](OS(=O)(=O)O)[C@H](OC)[C@H]1O
0,63316-26-7,RQSYXJLWNNTQIE-IFKMJLCMNA-N,O=c1cc(-c2ccc(O[C@@H]3OC(CO)[C@@H](O)[C@H](O)C3O)c(O)c2)oc2cc(O)c([C@@H]3OC(CO)[C@@H](O)[C@H](O)C3O[C@@H]3OC(CO)[C@@H](O)[C@H](O)C3O)c(O)c12
0,159903-53-4,RIJRPXOHKGHZPR-IINVUQMNNA-N,CC1=CC(=O)[C@@H](O)[C@]2(C)[C@H]3[C@@H](O)[C@H](O)[C@@]4(C)OC[C@@]35[C@@H](C[C@@H]12)OC(=O)C[C@@H]45
0,22553-66-8,IGJIZPZJCAPPBP-CDFQYZOUNA-N,C=C1C(=O)O[C@H]2C[C@@]3(C)[C@H](O)CCC(=C)[C@@H]3[C@@H](OC(C)=O)[C@H]12
0,142741-25-1,HIBFBUSEUDRQMX-GKIRPWIQNA-N,C=C[C@@]1(C)C[C@@H](OC(=O)c2ccccc2)[C@H]2[C@](O)(C1=O)[C@H](OC(C)=O)C[C@H]1C(C)(C)[C@H](O)[C@H](OC(C)=O)[C@H](OC(=O)c3ccccc3)[C@@]12C
0,220865-49-6,DUEINKIQNGZKPL-DOPOYFLSNA-N,C=C[C@]1(C)CC[C@H]2C(=CC[C@H]3[C@](C)(CO)CCC[C@]23C)C1
0,68116-40-5,GAARAMNTPQAIOT-WJSIJFGANA-N,O=C(/C=C/c1ccc(O[C@@H]2OC(CO)[C@@H](O)C(O)C2O)cc1)c1c(O)cc(O)cc1O
0,471-46-5,YIKSCQDJHCMVMK-UHFFFAOYSA-N,NC(=O)C(N)=O
0,90044-18-1,CNAGQZVMYBWWLN-VQMAPAOZNA-N,COc1nc(N[C@@H]2OC(CO)[C@@H](O[C@@H]3OC(CO)[C@@H](OC)[C@H](O)C3O)[C@H](O)C2O)nc2[nH]cc(C#N)c12
0,854050-58-1,BGDRNGRDFOPVLI-VVJWPCBANA-N,O=C(O[C@@H]1O[C@@H]2COC(=O)c3cc(O)c(O)c4oc5c(O)c(O)cc(c5c34)C(=O)OC2[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H]1O)c1cc(O)c(O)c(O)c1
0,20486-38-8,NULDUMWEBSEHPR-BBUAEBONNA-N,COc1cc(O)c2c(=O)c(O[C@@H]3O[C@H](CO)[C@@H](O)C(O)C3O)c(-c3ccc(O)c(OC)c3)oc2c1
0,82829-54-7,KQTRNMODDGXNSU-XNCGDQPSNA-N,C[C@H]1O[C@@H](O[C@H]2C=C[C@@](C#N)(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C2)C[C@H](O)[C@H]1O
0,95905-79-6,CGKAZAIWHLDXML-UHFFFAOYSA-N,COc1c(-c2cc(O)c(O)c(O)c2)oc2c(C)c(O)c(C)c(O)c2c1=O
0,136954-25-1,GSJSVAFGVJLTNQ-UHFFFAOYSA-N,CCCC(CCOC(C)=O)SC(C)=O
0,99877-71-1,YXRQIKPQCNDPMB-UHFFFAOYNA-N,CC(C)=CCc1c(O)c2c(c3c1OC(C)(C)C=C3)OC(c1ccccc1)CC2=O
0,696620-20-9,HKZGZNSIWGBZTM-UNLLHWMINA-N,COc1cc(/C=C/C(=O)O[C@H]2CC[C@]3(C)[C@H]4CC[C@]5(C)C(=CC[C@@]6(C)CCC(C)(C)C[C@H]65)[C@]4(C)CC[C@H]3C2(C)C)ccc1O
0,53596-71-7,ZUKLXLKVCGZHAA-UHFFFAOYSA-N,O=C(CCc1ccccc1)c1ccc(O)cc1O
0,126655-18-3,VSBPKNDASTZGIN-IXIMSMKHNA-N,COc1cc(C(=O)O[C@H]2C[C@@](C)(O)C=C[C@@]3(C)CC[C@@](O)(C(C)C)[C@H]23)ccc1O
0,53254-51-6,PXBFKEHWQRAQQD-UHFFFAOYSA-N,CCCCCC(CC(CCc1ccc(O)c(OC)c1)OC(C)=O)OC(C)=O
0,1616509-86-4,MGMHFUUQUULFNJ-CFAJVAMVSA-N,CCC(C)C(NC(=O)CC1CCC(=O)C1CCCCCO)C(=O)O
0,104931-19-3,BGKSXZCAOMVVOF-MVLCUSTJNA-N,C[C@@]1(O)[C@H]2[C@H](O[C@@H]3OC(CO)[C@@H](O)C(O)[C@@H]3O)OC=C(C=O)[C@@]2(O)C[C@@H]1O
0,123619-26-1,SVQIUEXUTJVJTM-UBUOSFEXNA-N,COC[C@H]1Oc2cc([C@H]3OC[C@]4(O)[C@@H](Oc5c(OC)cc6c(c5OC)OCO6)OC[C@H]34)c(OC)cc2O[C@@H]1c1ccc2c(c1)OCO2
0,112848-38-1,FCGLYZCSDMGPGQ-MLKVTCJWNA-N,C=C1C(=O)O[C@@H]2[C@@H](O)[C@]3(C)CC[C@@H](O)/C(=C/C[C@@H]12)C3
0,1857-05-2,BUZZVHCRHOIKOC-UHFFFAOYSA-N,COc1cc2oc(=O)cc(-c3ccccc3)c2cc1OC
0,956104-89-5,NYUZBOBAGWNMHW-WAFRSKAUNA-N,CO[C@@H]1O[C@@H]([C@H](O)C(C)(C)O)C[C@H]1[C@@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)[C@H]3CC[C@@]12C
0,79405-88-2,RKXRTDCUOWGLMS-VJQUNCFSNA-N,C=C1C(=O)O[C@H]2[C@H]1[C@@H](O)C[C@@]1(C)[C@@H](O)CC[C@@]3(CO3)[C@H]21
0,460722-81-0,XIBJTOLOKJGWON-MLDCOLDMNA-N,C[C@H]1CC(=O)N2CCCC3=C([C@H](CC3=O)C1)[C@@H](O)CC2
0,532391-58-5,JGQHCPBYZRSGTI-CQVGTHBXNA-N,C=C1[C@H]2C[C@H]2[C@]2(C)CC3(C45C[C@@]6(C)[C@@H]7C[C@@H]7C(=C)[C@@H]6[C@@H](O)C4=C(C)C(=O)O5)OC(=O)C(C)=C3[C@H](O)[C@@H]12
0,217489-31-1,SRFCPHHRPXCPPJ-SWTFLRTANA-N,CCC(C)[C@H](NC(C)=O)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N/C=Cc1c[nH]c2ccccc12
0,85819-35-8,XIPQZLUSSJDAIC-UMTMVBIXNA-N,C[C@@H]1O[C@H](O[C@H]2[C@@H]3C=CO[C@@H](O[C@@H]4OC(CO)[C@@H](O)[C@H](O)C4O)[C@@H]3[C@@]3(CO)O[C@@H]23)C(OC(=O)/C=C/c2ccc(O)cc2)C(O)C1O
0,415711-05-6,XPEAYHKXEWXAKV-DDJGDBTFNA-N,CC1(C)C(=O)C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)=C[C@@H]2C1=CC[C@@H]1[C@@]2(C)C(=O)C[C@]2(C)[C@@H]([C@@](C)(O)C(=O)C[C@@H](O)C(C)(C)O)[C@H](O)C[C@@]12C
0,131724-51-1,YLZPALBXPUYJKU-AEGZERFCNA-N,COc1ccc2c3c([nH]c2c1)[C@@]1(CC[C@]2(C[C@H]4c5c(cc(OC)c(O)c52)CCN4C)C[C@H]1OC)NCC3
0,185146-55-8,XFWQJKIQUYCNBC-GGYSOQFKNA-N,COc1cc(OC)c2c(c1)O[C@H](c1ccc(O)c(OC)c1)CC2
0,7045-71-8,GTJOHISYCKPIMT-UHFFFAOYSA-N,CCCCCCCCCC(C)C
0,71899-38-2,ARULVMGJDAAVBD-UHFFFAOYSA-N,CCCCCCCCC#CCCCCCCCCCC
0,176261-32-8,JGPKFVBNXITRAO-UHFFFAOYSA-N,O=c1c(O)c(-c2ccc(OS(=O)(=O)O)c(O)c2)oc2cc(OS(=O)(=O)O)cc(O)c12
0,916611-67-1,GHOAKWKHPKLCNK-UHFFFAOYSA-N,CC1=CCC2=C(C)C=CC(C(C)C)C2C1
0,97452-17-0,UPNVKIZABMRHNR-DUYWSNJENA-N,C=C1C(=O)O[C@H]2/C=C(C)CC/C=C(/C)C[C@H](OC(C)=O)[C@@H]12
0,73112-73-9,KNOAFLDZXFDBIO-DHDCSXOGSA-N,O=C(O)CNC1=C(CO)/C(=NC(CO)C(=O)O)CC(O)(CO)C1
0,6302-60-9,RVTJUTXCUYSHAZ-UHFFFAOYSA-N,COc1ccc(CCC(C)=O)cc1OC
0,72459-16-6,TVGSPKUWBOWRHI-UHFFFAOYSA-N,CN(C=O)c1c(-c2cc3c(cc2O)OCO3)ccc2cc3c(cc12)OCO3
0,102867-64-1,DGJJIXQYRHCGFI-CKSNZDHPNA-N,C/C(=CCO)CC[C@H]1C(C(=O)O)=CCC2C(C)(C)CCC[C@@]21C
0,250259-36-0,XFUKQXWOHFZSSM-UHFFFAOYSA-N,COc1cc(C=O)cc2c1[nH]c1cc(O)ccc12
0,72947-67-2,FEUQGYRGRIAWGR-UHFFFAOYSA-N,O=c1c(O)c(-c2ccc(O)c(O)c2O)oc2cc(O)c(O)c(O)c12
0,360562-71-6,DYQYRCPNMMAFPB-GKIJNPGONA-N,COc1ccc(-c2cc(=O)c3c(O)c([C@@H]4OC(CO[C@@H]5OCC(O)(CO)[C@@H]5O)[C@@H](O)[C@H](O)C4O)c(O)cc3o2)cc1
0,27300-29-4,UBTAPPWQYRWQOH-UHFFFAOYSA-N,CC1(C)C=Cc2c(c(C=O)cc3c2[nH]c2ccccc23)O1
0,214058-90-9,YWPRMORGJPMPRS-LOLYVXKSNA-N,CC(C)(O)[C@H]1CC[C@H]2[C@H]1[C@@H](O[C@@H]1OCC(O)[C@H](O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@H]1O)C[C@@]1(C)[C@]3(C)C[C@H](O)[C@H]4C(C)(C)[C@@H](O[C@@H]5OC[C@H](O)[C@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)[C@H]5O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CC[C@]4(C)[C@H]3CC[C@]21C
0,262369-77-7,RXHZLYKOFROSQK-FUABDCAVNA-N,C=C[C@@H](CO)[C@H]1CCN2CCc3cc(OC)c(O)cc3[C@@H]2C1
0,75207-15-7,AGKSYPMAQRUJJY-CUKJDEOPNA-N,CC1C/C=CCC/C=C/C(=O)Cc2cc(O)cc(O)c2C(=O)O1
0,116329-90-9,URQNORFSMLKGLE-NNAUOSBDNA-N,O=c1cc(-c2ccc(O)c(O)c2)c2c(O[C@@H]3OC(CO[C@@H]4OCC(O)(CO)C4O)[C@@H](O)[C@H](O)C3O)cc(O)cc2o1
0,180961-63-1,LWIGRTRTVVPXOZ-DLPQTZSGSA-N,CC(C)=CCc1c(O)cc(O)c2c1O[C@]13C(=C[C@@H]4C[C@H]1C(C)(C)O[C@@]3(CC=C(C)C)C4=O)C2=O
0,256653-38-0,BOLICFQQOUMNJR-BREJBDAJSA-N,O=C(O)CC1C(=O)OC2C3COC(=O)c4cc(O)c(O)c(O)c4-c4c(cc(O)c(O)c4O)C(=O)OC2C(OC(=O)c2cc(O)c(O)c4c2C1C(=O)O4)C(OC(=O)c1cc(O)c(O)c(O)c1)O3
0,96817-09-3,ZOYRWINBLNBGCP-UHFFFAOYSA-N,COC(=O)CCC1(C)C(C(C)(C)O)C(OC(C)=O)CC2(C)Oc3c(C)c4c(c(OC)c3CC21)C(=O)OC4
0,33204-37-4,GNPWDPZTRHBTJY-FSJNFLCUSA-N,COC1=C[C@@H](C)[C@@H]2C[C@H]3OC(=O)C[C@H]4[C@@H](C)[C@@H]5OCO[C@H]5[C@H]([C@@]2(C)C1=O)[C@@]34C
0,350987-28-9,BUPXBDSZSIVFMU-MFOYZWKCNA-N,C=C1CCCC2C1(C(=O)OC1OC(CO)C(O)C(O)C1O)CCC(C)C2(C)CC/C(=C/CO)CO
0,261903-77-9,NFTOWXYLSPBKQL-UHFFFAOYNA-N,COc1cc2c(cc1OC)C(O)c1c(C=O)cc3ccc(O)c(OC)c3c1-2
0,107347-56-8,UPJQLJGFZYGNPQ-WGHXLXBRNA-N,CCC(C)C(=O)O[C@@H]1[C@@H](OC(=O)c2ccccc2)[C@]2(C)[C@H](C(C)=O)CC[C@@]23O[C@]32CC[C@H]3C[C@@H](O[C@H]4C[C@@H](OC)[C@H](O[C@@H]5O[C@H](C)[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@@H](OC)[C@H]5O)[C@@H](C)O4)CC[C@]3(C)[C@@H]12
0,260388-56-5,RVMHGPXKOGDQJZ-ZURLFZCENA-N,COc1cc(/C=C/C(=O)OC[C@H]2O[C@@H](OC3C(O)[C@@H](O)[C@@H](CO[C@@H]4OC(C)[C@H](O)C(O)[C@@H]4O)O[C@H]3Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)[C@@H]2O)ccc1O
0,419573-87-8,IUOFNEYPSNEOOA-YEZYIHTNNA-N,C/C(=CC[C@@H](O)[C@](C)(Cl)CBr)[C@@H](O)CBr
0,63768-12-7,SHPVOXFREBUEHB-UHFFFAOYSA-N,CC=CCCCCCO
0,350689-92-8,QUFRHILJEYKJJI-CAUCAJPGNA-N,CC(C)[C@H](CC[C@@H](C)[C@H]1C[C@H](O)[C@H]2[C@@H]3C[C@@H](O)[C@@]4(O)C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O
0,194040-59-0,OZOKLZWUTXESGO-FDYPFUCMNA-N,COc1ccc(/C=C/C(=O)O[C@@H]2[C@H](O)[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H](OC(=O)[C@]34CCC(C)(C)C[C@H]3C3=CC[C@@H]5[C@@]6(C)CC[C@H](O[C@@H]7O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]7O[C@@H]7O[C@H](CO)[C@H](O)[C@H](O)[C@H]7O)[C@@](C)(C=O)[C@@H]6CC[C@@]5(C)[C@]3(C)C[C@H]4O)O[C@@H]2C)cc1
0,6895-57-3,LMJMJHGFJXZGDE-DMNGWURTNA-N,C=C1CC/C=C(C(=O)O)CC(O)[C@@H]2[C@@H]1CC2(C)C
0,194727-11-2,VZOCRPSYJHCMSB-LSCTZWLCNA-N,C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1C/C=C(/C=O)[C@H]1CO1
0,202471-90-7,XGJBMNCSTDSGAG-ONURFGGSNA-N,COc1cc(/C=C/C(=O)O[C@H]2[C@H](O[C@@H]3O[C@H](COC(C)=O)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O[C@]3(COC(=O)/C=C/c4ccc(O)cc4)O[C@H](CO)[C@@H](O)[C@@H]3OC(=O)c3ccccc3)O[C@@H]2COC(C)=O)ccc1O
0,99946-04-0,DPDXVBIWZBJGSX-LURUIAEKNA-N,C[C@@H]1[C@H]2COC(=O)C[C@H]2C[C@@H]1O
0,167638-60-0,QLXUNALFIPIVMX-IHGNBAIASA-N,COc1ccc(OC2OC(CO)C(O)C(O)C2OC2OC(C)C(O)C(OC)C2O)cc1OC
0,87339-64-8,RWMTYMRPZRIONI-CZKKIKCPNA-N,Cc1c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O[C@@H]3OC(C)[C@H](O)[C@H](O)C3O)c2c1=O
0,17406-46-1,DLAUZMOPRYOOGJ-LRRITHANSA-N,CC1CCC2(NC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(O)C7OC7OC(CO)C(O)C(O)C7O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C
0,228867-32-1,RIUMIKAUMHZQMP-ZSGCPMQKNA-N,C[C@H](/C=C/[C@@]12O[C@]1(C)C[C@@H](O)CC2(C)C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
0,349607-89-2,LURNGPWLQCDCBE-YPQORGHUSA-N,COc1ccc(-c2oc3cc(OC)c(O)c(O)c3c(=O)c2OC2OC(C(=O)O)C(O)C(O)C2O)cc1OC
0,212708-74-2,WSYMNFBVLKNIMC-QIPAIEBINA-N,CC1(C)CCC[C@]2(C)[C@H]3CC[C@](C)(C(O)CO)C=C3CC[C@@H]12
0,878674-89-6,ITHVSWXLABDZIJ-IENXONSYNA-N,CC(C)c1cc(C=O)c2c(c1O)O[C@@H](O)[C@@H]1[C@@H]2CCCC1(C)C
0,100288-22-0,XRPVYEZGIZKAGO-FQKVKQEKNA-N,O=C1C[C@@H](c2cc(O)c(O)cc2-c2c(O)cc3oc(-c4ccc(O)cc4)cc(=O)c3c2O)Oc2cc(O)cc(O)c21
0,1002129-82-9,LYJZPTUVRHPVNB-AORPCYQYNA-N,CC1=CC(=O)CC(C)(C)[C@H]1CC[C@@H](C)O[C@@H]1O[C@H](COC2OC[C@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O
0,761456-86-4,PMEVOTIFTLKYSQ-UHFFFAOYNA-N,CC1(C)C=Cc2cc(-c3coc4cc5c(c(O)c4c3=O)CC(O)C(C)(C)O5)c(O)cc2O1
0,366492-00-4,LVQMXTVSQMYOHE-CODKZOAFNA-N,COc1cc(C(=O)OC[C@H]2O[C@@H](OC[C@H]3[C@H](CO)Cc4cc(OC)c(O)c(OC)c4[C@@H]3c3cc(OC)c(O)c(OC)c3)[C@H](O)[C@@H](O)[C@@H]2O)ccc1O
0,481-16-3,HCXVJBMSMIARIN-ITDLQSHYNA-N,CC[C@@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C
0,168180-13-0,LKUBLENFVRHTGX-CYUUQNCZSA-N,CC1(C)CCC[C@]2(C)[C@@]13CC[C@@]2(C)[C@@H](O)C3
0,62948-60-1,GDAPCCXIJOBGFV-AHBRBIKUNA-N,C=C1C(=O)O[C@@H]2/C=C(/C)C[C@H](O)/C=C(/C)CC[C@@H]12
0,474955-85-6,HEUMTUNIHICGHL-IWQZZHSRSA-N,Oc1cc(O)cc(CCCCCCC/C=CCCCCCCCCCc2cc(O)cc(O)c2)c1
0,1039021-31-2,VOUXFDPQZPGAHS-OZXADLLONA-N,CC(=O)O[C@H]1C=C([C@H](C)[C@H]2CC(C)=C(C)C(=O)O2)[C@@]2(C)CC[C@H]3[C@@H](C[C@H]4O[C@]45C(=O)C=CC(=O)[C@]35C)[C@]12O
0,691850-60-9,ULYRNACUAOJJBY-UHFFFAOYNA-N,NCCCCC1NC(=O)C(NC(=O)C(NC(=O)C(CC(N)=O)NC(=O)CC(O)C(N)CCCCNC(=O)c2ccc(S(=O)(=O)O)c(O)c2O)C(O)C(=O)O)CCCCNC(=O)CNC(=O)C(C(O)C(=O)O)NC1=O
0,147087-78-3,IRCRDEQDVIBZMS-MZGPRIJBNA-N,C=C(C)[C@@]12O[C@@]3(/C=C/C=C/CCCCCCCCCC)O[C@@H]1[C@@H]1[C@@H]4O[C@]4(CO)[C@@H](O)[C@]4(O)C(=O)C(C)=C[C@H]4[C@@]1(O3)[C@H](C)[C@H]2OC(C)=O
0,76685-82-0,SYKUAMFXVHJZSH-GVOPXBJJNA-N,CC1=C[C@H]2O[C@@H]3C[C@@H](OC(=O)/C=CC=C[C@H](O)[C@@H](C)O)C(C)(C34CO4)[C@@]2(COC(=O)/C=C(C)CCO)CC1
0,160433-49-8,JRHGBVMMQSXTNA-REIYMHPCNA-N,CC(C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C=O)CCCNC(=N)N
0,124596-88-9,UCKSAYIMWMIZQJ-QDEBKDIKSA-N,COc1ccc(-c2coc3c(C/C=C(C)CO)c(O)cc(O)c3c2=O)cc1O
