,CAS ID,InChIKey,SMILES
0,54494-34-7,ZXEVPUOHSXARBR-LMTXPQPGNA-N,CC1=C2C=C3CC[C@@H]4C(C)(C)CCC[C@@]4(C)[C@@H]3C[C@H]2OC1=O
0,244157-94-6,RMPHGSCRNBJMOJ-DHDCSXOGNA-N,C/C1=CC(C)CC(C)OC(=O)C(CO)NC(=O)C(Cc2ccc(O)c(I)c2)N(C)C(=O)C(C)NC(=O)C(C)C1
0,118477-06-8,PYQJYHACQOBZLF-WOPDTQHZSA-N,O=C1NC(Cc2ccccc2)C(=O)N2CC(O)CC12
0,98379-74-9,GUSFNHMDMCPUPO-DYLBMRNYSA-N,CC(=O)OC1OC(=O)C(C)C2CCC(C)C3CCOC132
0,851706-32-6,USDVESWQKXFDCY-ABFNVSSTNA-N,CC(C)=CCC/C(C)=C/C[C@]12C[C@@H](CC=C(C)C)C(C)(C)[C@](CC=C(C)C)(C(=O)CC1=O)C2=O
0,20239-99-0,PROPHBCDMQAJMH-HSJXTSEBSA-N,C=Cc1c(C)c2cc3nc(c4c5[nH]c(cc6nc(cc1[nH]2)C(C=O)=C6CC)c(C)c5C(=O)[C@@H]4C(=O)OC)[C@@H](CCC(=O)O)[C@@H]3C
0,289053-65-2,XOUUATNSZMQFKV-YACJRQLMNA-N,C=C1C[C@]23CC[C@H]1C[C@H]2[C@@]12CCC[C@@]4(C)C(=O)N(CCOC(C)=O)C1O[C@@H]3[C@@H](OC(C)=O)[C@@H]24
0,79-14-1,AEMRFAOFKBGASW-UHFFFAOYSA-N,O=C(O)CO
0,253786-76-4,NSHIVXVIKZHGAN-HCORYMRWNA-N,C=C1[C@@H]2C[C@@]3(C)[C@H](c4ccoc4)OC(=O)C[C@]13O[C@H]1[C@@H](O)[C@@H](OC(=O)/C=C/c3ccccc3)C(C)(C)[C@@H]3[C@H](C(=O)OC)O[C@]2(O)[C@@]13C
0,760202-17-3,CCRYNKGKKAVQTA-PEWVWQDMNA-N,CC(C)CC(=O)C[C@@H](C)[C@H]1CC[C@@]2(C)[C@H]3CC[C@H]4[C@](CO)(COS(=O)(=O)O)C(=O)CC[C@@]45C[C@@]35CC[C@]12C
0,65967-73-9,VZXPWVDKXCYHSI-UHFFFAOYNA-N,CC(C)CCCC(C)(O)c1ccc(C(=O)O)cc1O
0,264265-85-2,YINBTZARCUUZAE-CEASRFAGNA-N,C#CC(O)/C=C/C(O)CCCCC(O)CC#CC(O)C#CCCC(O)/C=C/CCCCCCCCCCCC(=O)CCCCCCCC(O)C(O)C(O)C#CC(=O)O
0,139687-24-4,VIXATJMNFXMPDC-XZZKSORYNA-N,COC(=O)C1=CO[C@@H](O[C@H]2OC(CO)[C@@H](O)C(O)[C@@H]2O)[C@H]2[C@@H]1C[C@H](O)[C@]2(C)O
0,57799-95-8,DKRXODJAISNRGA-HKBUDHEBNA-N,COC(=O)C1=CO[C@@H](O[C@@H]2OC(CO)[C@@H](O)C(O)[C@@H]2O)/C(=C/COC(C)=O)[C@@H]1CC(=O)OCCc1ccc(O)cc1
0,54951-90-5,YWTMOKNFGZQLRN-ZJHPIMELNA-N,O=c1cc(-c2ccc(O)cc2)oc2cc(O[C@@H]3OC[C@@H](O)[C@H](O)C3O)c([C@@H]3OC(CO)[C@@H](O)[C@H](O)C3O)c(O)c12
0,88839-97-8,IHGGTFLLONNOLE-IHWYPQMZSA-N,Cn1c(/C=CCNC(=O)c2cc(Br)c[nH]2)cnc1N
0,140147-72-4,TZAXQHDIMDQXRD-BTINSWFASA-N,C=CC[C@@]12CC=CC(=O)[C@]1(O)O[C@@H](c1ccc(O)c(OC)c1)[C@@H]2C
0,4390-39-0,JIYPUEZSSJAXBO-UHFFFAOYSA-N,O=C1CC2CCCC(C1)N2
0,1639040-74-6,KQIPEPRZRUKFQX-PINBSKSXSA-N,CC1OC(OC2C(O)C(OCCc3ccc(O)c4c3C3(Nc5ccccc5C3=O)C3(Nc5ccccc5C3=O)O4)OC(CO)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O
0,392232-16-5,IYHVGWKIDIDOTL-IZUOZNLFNA-N,COc1cc(/C=C/C(=O)O[C@H]2C[C@@H]3C[C@H](OC(=O)Cc4cccc(O)c4)C[C@H]2N3C)cc(OC)c1OC
0,670220-65-2,WDUPWGDVEBJLCL-UHFFFAOYSA-N,CC(=O)Oc1c(O)c(-c2ccc(O)cc2)c(OC(=O)CCc2ccccc2)c(O)c1-c1ccc(O)cc1
0,130395-46-9,AYKMUWWDCKYTDG-PWCKXRTPNA-N,C=CC(C)(O)CC/C=C1/CC(/C=C(C)CCC=C(C)C)OC1=O
0,529-61-3,KDXFPEKLLFWHMN-UHFFFAOYSA-N,O=c1c2cc(O)ccc2oc2cccc(O)c12
0,1193603-12-1,WLLNUCAYTNIDKH-PJCZRSNLSA-N,CC1CCC2(OC1)OC1CC3C4CCC5=CC(=O)CCC5(C)C4CCC3(C)C1(O)C2C
0,40072-65-9,ZBRWDPDQQXUCAT-UHFFFAOYNA-N,CC(=O)OC1c2c(C)coc2CC23OC2CCC(C)C13C
0,316141-27-2,VUBCUXVHRXVASQ-BEJKPZNINA-N,COc1ccccc1C(=O)O[C@@H]1[C@@H](O)[C@H](C)O[C@@H](Oc2cc(O)c3c(=O)c(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)c(-c4ccc(O)cc4)oc3c2)[C@@H]1O
0,117824-96-1,RWSYKOODSMNYAB-SPCJFSRGNA-N,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@H]3C[C@H](OC)C(C)=C3C[C@H]12
0,937803-37-7,FBVUDUMNPFUQRB-WHGFUJRENA-N,CC1=C(C)C(=O)O[C@@H]([C@@H](C)[C@@]2(O)CC[C@H]3[C@@H]4C[C@H]5O[C@]56[C@@H](O)C=CC(=O)[C@]6(C)[C@H]4CC[C@@]32C)C1
0,6882-68-4,ZSBXGIUJOOQZMP-SFJKVIHPNA-N,O=C1CCC[C@@H]2[C@H]3CCCN4CCC[C@H](CN12)[C@@H]34
0,85679-59-0,YOLNWQIAEKZDHH-QYFNTBEASA-N,C=C/C(C)=C/CC/C(C)=C/c1cc(C)co1
0,2503-46-0,LFVCJQWZGDLHSD-UHFFFAOYSA-N,COc1cc(CC(C)=O)ccc1O
0,70559-01-2,ARWQKOSWMQNCLS-YIFRWZNDNA-N,CCC1(O)CCc2c(O)c3c(c(O)c2C1O[C@H]1C[C@H](N(C)C)[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O)C(C)O2)C(C)O1)C(=O)c1cccc(O)c1C3=O
0,65580-16-7,IPFKLTPOAQBHJC-NRZUZYCBNA-N,C=C1C(=O)O[C@H]2[C@H]1C(=O)[C@H]1O[C@@]1(C)[C@]1(OC(=O)/C(C)=C/C)CC=C(CO)[C@H]21
0,240430-84-6,NBVMNDIZMDPDMC-YKHWREDPNA-N,C[N+]1([O-])CCc2cc(O)c(O)cc2[C@H]1Cc1ccc(O)cc1
0,80550-22-7,WFMPBYKDVOTCEI-UHFFFAOYNA-N,COc1cc2c(cc1OC)C13C=CC(OC)CC1N(CC3)C2
0,89354-48-3,GVPIOFYEBVTHHT-FDRCVBFJNA-N,N#C[C@@H](O[C@@H]1OC(CO[C@@H]2OC[C@@H](OC(=O)/C=C/c3ccc(O[C@@H]4OC(CO[C@@H]5OC[C@@H](O)[C@H](O)C5O)[C@@H](O)[C@H](O)C4O)cc3)[C@H](O)C2O)[C@@H](O)[C@H](O)C1O)c1ccccc1
0,128718-17-2,QMEZKUJMSSOSEF-CSGJXVBBNA-N,C=C1CC[C@H](C(=C)C)C/C=C(C)CCC1=O
0,15111-96-3,WTXBCFKGCNWPLS-UHFFFAOYSA-N,C=C(C)C1CC=C(COC(C)=O)CC1
0,247570-50-9,JQJYVUBBOXZREC-BVXRDRKYNA-O,CC(=O)OC1[C@@H](O)C(C)O[C@@H](OCC2O[C@@H](Oc3cc4c(O)cc(O)cc4[o+]c3-c3cc(O)c(O)c(O)c3)C(O)[C@@H](O)[C@@H]2O)[C@H]1O
0,934760-62-0,UCMOEFQGLWWXJA-UHFFFAOYNA-N,COc1cc(O)ccc1C1COc2cc(OC)c(C)c(O)c2C1=O
0,123064-84-6,XWOSDRWRTNHQNR-UHFFFAOYNA-N,CC(C)=CCCC1(C)C=Cc2c(cc(O)c3c(=O)cc(-c4ccc(O)cc4O)oc23)O1
0,151193-59-8,SXMQPTBFMABSHL-UHFFFAOYNA-N,O=C1CC(c2ccccc2)c2c(cc(O)c3c(=O)c(O)c(-c4ccccc4)oc23)O1
0,163634-05-7,ROCWIPIJKMWFFA-ONEGZZNKSA-N,CC(C)=CCOc1ccc(/C=C/CO)cc1
0,448960-03-0,CCYUHXXDMYBJFJ-UHFFFAOYNA-N,CC1=CC(=O)c2c(ccc(C(C)C3=C(C)C(=O)c4cccc(O)c4C3=O)c2O)C1=O
0,95261-30-6,SWPGCQOSUJNESS-UHFFFAOYSA-N,COc1cc(-c2coc3cc(O)cc(O)c3c2=O)cc(CC=C(C)C)c1O
0,122798-42-9,YBLZTLDYFAHJHH-HYZCAXADNA-N,CC1(C)O[C@]23C[C@H]1CC[C@]2(C)CCC[C@@H]3CO
0,38681-23-1,OUULKVZKMGWNNK-REIYMHPCNA-N,CO[C@H]1C(=O)c2ccc(O)cc2O[C@@H]1c1ccc(O)c(O)c1
0,149997-61-5,AFDVXUYMZKBPPT-UHFFFAOYSA-N,[C-]#[N+]C(=Cc1ccc(OC)cc1)C(=Cc1ccc(O[S@SP3](=O)(=O)O)cc1)[N+]#[C-]
0,28454-88-8,RDFLLVCQYHQOBU-GVLYQSCONA-O,OCC1O[C@@H](Oc2cc3c(O[C@@H]4OC(CO)[C@@H](O)[C@H](O)C4O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)C(O)C(O)[C@H]1O
0,951755-38-7,MDDGEHALJUZWLJ-VVXGFMLMSA-N,COc1cc(C(=O)O[C@@H]2Cc3c(O)cc(O)cc3O[C@@H]2c2cc(O)c(=O)c3c(O)c(O)cc([C@H]4Oc5cc(O)cc(O)c5C[C@H]4O)c3c2)cc(O)c1O
0,2376010-28-3,MONJTHKWKXREBN-PXNSSMCTSA-N,CC1=C(CO)CC[C@]2(C)c3ccc(C(C)C)c(O)c3CC[C@@H]12
0,857665-61-3,DFVLIZPLEYDJGZ-SJSWIACZNA-N,C=C[C@@H]1C2=CCOC(=O)C2=CO[C@H]1O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O
0,132943-53-4,BZCUJLGQIQXOMA-SDXDJHTJNA-N,CCC1CN2CCc3c([nH]c4cccc(OC)c34)C2C(C=O)/C1=C(/C=O)C(=O)O
0,288254-98-8,YWJVWLXJQRVTIF-WGYLIMOANA-N,COc1cc(/C=C/C(=O)OC[C@H]2O[C@@](COC(=O)/C=C/c3ccc(O)cc3)(O[C@H]3O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](O)[C@H]3OC(C)=O)[C@@H](OC(=O)/C=C/c3ccc(O)c(OC)c3)[C@@H]2O)ccc1O
0,103701-50-4,SJCQJLXYLFQJRA-MXFQMZEHNA-N,C/C(=CC(=O)O)CC[C@H]1[C@]2(C)CCCC(C)(C)[C@H]2[C@H](O)C[C@]1(C)O
0,1158806-50-8,WNMUVXMXMDRHHN-PYFKSIBNNA-N,C[C@@H]1C[C@H]2OC(=O)[C@@]3(C)[C@H](O)CC[C@@](C)([C@@H]23)[C@@]1(O)CCc1ccoc1
0,162321-61-1,KEMVXZFKRXUWEW-ADYPZOCTNA-N,C[C@@H]1O[C@@H](OCC2O[C@@H](Oc3cc(O)c4c(=O)c(O[C@@H]5OC(C(=O)O)[C@@H](O)C(O)C5O)c(-c5ccc(O)c(O)c5)oc4c3)C(O)[C@@H](O)[C@@H]2O)C(O)C(O)[C@H]1O
0,568-01-4,PEWWLIQAXYMMAN-UHFFFAOYSA-N,COc1c2c(c3c(c1OC)c(=O)c1ccccc1n3C)OCO2
0,115355-99-2,SVCSAQHJACEOFN-JQAJVKEVSA-N,O=Cc1cc(O)c(O)c(O[C@@H]2O[C@H](COC(=O)c3cc(O)c(O)c(O)c3)[C@@H](O)[C@H](O)[C@H]2O)c1
0,877852-68-1,IFELYQDGJJZHIW-LRRXSUOTNA-N,COc1ccc([C@@H]2C[C@@H]3O[C@H]4[C@H](Oc5c(C)c(O)c(C)c(c53)O2)O[C@H](COC(C)=O)[C@@H](O)[C@@H]4O)cc1
0,257905-18-3,RKMRLOWKVPQNCJ-UHFFFAOYNA-N,Cc1cc(C2OC2(C)C)n2ccc3c4ccccc4nc-3c2c1
0,150373-88-9,SZTUUTSOEYYVOX-UHFFFAOYNA-N,COc1ccc(CC2C(=O)NC(C)C(=O)N(C)C3Cc4ccc(cc4)Oc4cc(ccc4OC4OC(COC(C)=O)C(O)C(O)C4O)CC(C(=O)NC(C)C(=O)NC(C)C(=O)N2C)N(C)C3=O)cc1
0,68268-62-2,GAHLKTPABPHGAM-VNDLAEGFNA-N,CC1=CC=C[C@@H]2[C@@](C)(CCC(C)CC(=O)O)[C@H](C)CC[C@@]12C
0,388077-44-9,LQWNOQMNKZOHBE-AWJOWEFKNA-N,C[C@H](/C=C/[C@@]1(O)[C@H](C)C[C@H](O)CC1(C)C)O[C@@H]1O[C@H](COC(=O)/C=C/c2ccc(O)c(O)c2)[C@@H](O)[C@H](O)[C@H]1O
0,103687-27-0,MRDZSBVJWOXBRW-ONRUVPORNA-N,COc1ccc([C@H](O)[C@@H](C)O)cc1
0,19041-09-9,PLYQBXHVYUJNQB-IAYVXCCJNA-N,C=CCC/C(=N/OS(=O)(=O)O)S[C@H]1OC(CO)[C@H](O)[C@@H](O)C1O
0,53846-50-7,LPEPZZAVFJPLNZ-UHFFFAOYNA-N,CC(C)=CCc1c(O)cc(O)c2c1OC(c1ccc(O)cc1)CC2=O
0,158732-57-1,DWARHOLOHNYUGA-SSFBFVQWNA-N,Oc1cc(O)cc(/C=C/c2ccc3c(c2)O[C@@H]2c4cc(O)c(O)cc4-c4c(O)cc(O)cc4[C@H]2O3)c1
0,18450-94-7,UPCTWJNMQCQZPT-RWGJJKMUNA-N,C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@@]12CC=C[C@@](CO)(C(=O)O1)[C@H]2[C@@H]3C(=O)O
0,6391-67-9,ZMHAAVLGKGXDBY-UHFFFAOYSA-N,Cn1c2c(c(=O)c3ccccc31)CCC(C)(C)O2
0,647851-58-9,CMFMNGXFTLTMOH-KQURESNHNA-N,C=C(CO)[C@]1(O)C=C2C(=O)C[C@@H](C(C)C)[C@]2(C)C[C@H]2OC(=O)C[C@]21C
0,349123-58-6,DXOBDIZQMJWEAT-POPYMSAFNA-N,CN[C@H]1C=C/C(=C/[C@H](NC(C)=O)C(=O)N[C@@H](/C=C2/C=C[C@H](NC(C)=O)CC2)C(=O)O)CC1
0,197301-83-0,XMQFCBWDPMJOOL-MWJJIVIFNA-N,CCCCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@H](O)CCCCC(O)CCCCC[C@@H](O)CC2=CC(C)(O)OC2=O)O1
0,862772-87-0,RVJXBQDIKTWTJD-QINVSXPYNA-N,C1[N]23[C@H](c4c(C1)cc(c(c4)O)O)Cc1c([C@H]2Cc2c3cc(c(c2)O)OC)cc(c(c1)O)O
0,475-67-2,QELDJEKNFOQJOY-UGPWUYPHNA-N,COc1ccc2c(c1O)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3
0,778628-02-7,MVMMIFVHRLMGJC-UHFFFAOYSA-N,CC(=O)CCCCC(C)=C(C)C=O
0,190655-16-4,WEKCEGQSIIQPAQ-PLZJFDSQSA-N,COc1cc([C@H]2OC[C@H]3[C@@H]2CO[C@H]3c2cc(OC)c(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(OC)c2)cc(OC)c1O
0,59576-26-0,HRVQMQWVGKYDCF-UHFFFAOYSA-N,CC(=O)c1cc(C)ccn1
0,28570-72-1,PAFJAGXRIBRIIB-UHFFFAOYSA-N,O=c1c2c(oc3cc4occc4cc13)COc1cc3c(cc1-2)OCO3
0,219915-75-0,HIJNWAUJRBKZHT-SSGGFDNTNA-N,CC1=C2[C@@H](C[C@@H]3[C@@](O)(CC[C@@H]4C(C)(C)[C@@H](O)CC(=O)[C@]43C)[C@H]2O)OC1=O
0,1035606-38-2,RCXBEKAKPNDGDI-RKQYAJDVNA-N,CO[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3CC[C@@]4(C)C(=CC[C@]5(O)[C@@H]4C[C@@H](OC(=O)c4ccccc4)[C@@]4(C)[C@]5(O)CC[C@@]4(O)C(C)=O)C3)O[C@@H]2C)O[C@H](C)[C@H]1O[C@H]1C[C@@H](O)[C@H](O[C@H]2C[C@@H](OC)[C@H](O)[C@@H](C)O2)[C@@H](C)O1
0,1363396-65-9,IQQGHQDLZFLSGU-YZQOHXRLSA-N,COc1ccc2c3c([nH]c2c1)[C@H](CC(C)(C)O)N1C(=O)[C@@H]2CCCN2C(=O)[C@@]1(O)[C@H]3OC
0,208183-19-1,GGAUEUZYPJSVMZ-COVUBYMDNA-N,COc1cc(O)c2c(c1)[C@H](O)[C@@H]1C[C@@](C)(O)OC[C@H]1C2=O
0,710319-85-0,OZDNNMQFQHVQRE-FJNWXMSVNA-N,COc1cc2c(cc1OC)[C@@H](Cc1ccc(Oc3cc(C(=O)O)ccc3OC)cc1)[N+](C)([O-])CC2
0,929695-69-2,VYCHRBUXYOQXBL-UHFFFAOYSA-N,COc1c(O)cc2c(=O)c3ccc(O)cc3oc2c1OC
0,1428933-48-5,JGPOWYPHMGZEQC-MISYRCLQSA-N,CC(C)c1ccc2c(c1)CC[C@H]1[C@@](C)(CO)C(=O)CC[C@]21C
0,60857-75-2,JCQHNWRLZMISTB-MCCVAWHTNA-N,C=C1C(=O)O[C@H]2CC3=CCC[C@H](C)[C@@]3(C)C[C@@H]12
0,29550-07-0,PKCHTMJVPXNXSA-UHFFFAOYSA-N,COc1c(O)cc(-c2cc(=O)c3c(O)c(OC)c(OC)c(OC)c3o2)cc1O
0,152377-66-7,RLNIWODKAMVILO-CZEYKFRCSA-N,CCCCCC(O)C=CC(=O)O
0,439668-12-9,KEGWYKSZVSXYMV-ONEGZZNKSA-N,C/C=C/c1cc2cc3c(cc2c(=O)o1)C(=O)OC3C
0,2377393-71-8,ADCVXGVWDOYYSJ-SRVQMYOVSA-N,C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC=C7[C@@H]8[C@H](O)C(C)(C)CC[C@]8(C(=O)O)CC[C@@]7(C)[C@]6(C)CC[C@H]5C4(C)C)OC[C@@H](O)[C@@H]3O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
0,886747-59-7,ODPRONPARVLVHJ-UHFFFAOYSA-N,COc1cc(O)c2c(c1)CCc1cc(Oc3c(CCc4ccc(O)cc4)cc(O)cc3OC)ccc1-2
0,1801869-63-5,BJRIQPHBHQNDMO-AEZOVKHSNA-N,O=C(OC1C(=O)OC(C(OC(=O)c2cc(O)c(O)c(O)c2)C(=O)O)C1O)c1cc(O)c(O)c(O)c1
0,111468-06-5,CPHRCQUGNAGVIB-FBFRFSKONA-N,COc1ccc2c3c([nH]c2c1)[C@H](C=C(C)C)N1C(=O)[C@@H]2CCCN2C(=O)[C@@]1(O)[C@H]3O
0,62874-51-5,VKGIGFQBOYWLHV-UHFFFAOYNA-N,COC1C(O)C(N)C(OC2OC(C(C)N)CCC2N)C(O)C1N(C)C(=O)CNC(N)=O
0,74634-79-0,HVXUKRCJYSIZFL-NFRICOIINA-N,C=C1CCC[C@]2(C)CC3=C(C[C@@H]12)[C@H](C)C(=O)O3
0,57743-92-7,YRNWJHCNUMMHJM-QQAHTCKTNA-N,CC1(C)CCC[C@]2(C)[C@@H]1CC[C@@]13C[C@](O)(C=O)[C@@](O)(C1)[C@@H](O)C(=O)[C@]32O
0,147029-03-6,AAXHRFJECJMASC-ICTLRWIOSA-N,COC(=O)C1=CC[C@@H]([C@](C)(O)C/C=C/C(C)(C)O)CC1
0,196496-50-1,HLTJQPFRKIIQGY-PDXJTRCTSA-N,O=C(/C=C/c1ccc(O)cc1)O[C@@H]1[C@H](O)C=C(C(=O)O)C[C@H]1O
0,936126-39-5,RKPLHWCOJKGGMT-NMRLFEHINA-N,C=C(C)[C@@]1(CC/C(C)=C/CC/C(C=O)=CCC(O)C2=CC(=O)OC2OC(C)=O)CCC[C@H]1C
0,58480-81-2,QFEWDYKEKVVRHZ-USLZSOIBNA-N,CCN1C[C@]2(COC(=O)c3ccccc3NC(C)=O)CC[C@H](OC)C34C1C(O)([C@@H](OC)[C@@H]32)[C@@]1(O)C[C@H](OC)[C@H]2C[C@@H]4[C@@H]1[C@H]2OC(C)=O
0,61153-77-3,HJGURBGBPIKRER-UHFFFAOYSA-N,CC(C)=CCc1cc2c(=O)cc(-c3ccc(O)cc3)oc2cc1O
0,55682-88-7,XQAVRBUXEPJVRC-UHFFFAOYSA-N,CCC=CCC=CCC=CCCCCCCCCCC(=O)OC
0,113085-62-4,XNPVHIQPSAZTLC-YIYWGFIANA-N,CO[C@H]1c2cc(C(C)C)c(O)c(O)c2C23CCCC(C)(C)[C@@H]2[C@@H]1OC3=O
0,38691-95-1,PGIOBGCIEGZHJH-UHFFFAOYSA-O,COc1cc2c(cc1O)CC[n+]1cc3c4c(ccc3cc1-2)OCO4
0,127644-15-9,OXLUYYPDQWGUIX-VQHVLOKHSA-N,CC(C)(O)C1CC(=O)C2(C)C(CCC(C)(C(OC3OC(CO)C(O)C(O)C3O)c3ccoc3)C23OC3C(=O)O)C1(C)/C=C/C(=O)O
0,128487-45-6,YIPNLIAJDSNFQM-VPVQVEDBNA-N,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2OC[C@@H](O)C(O)C2O)cc(OC)c1O
0,74803-76-2,RVZLDPWPUOTCAE-XMIZWKQMNA-N,C[C@@H]1[C@H](O)C[C@@]23COC(=O)C2=CC[C@H](O)[C@@H]3[C@@]1(C)CCc1ccoc1
0,124960-92-5,CYRJURSLHWHHQL-AGYAXOAVNA-N,C=C1CC[C@@H](C(C)C)[C@@H]2/C(=C/C)[C@@H](O)C[C@@H]12
0,20272-98-0,BSNMYXPQSLGSDY-SISBTQTPNA-N,CC(C)CCCCCCCCCCC[C@H](O)CC(=O)N[C@@H](CCCC(=O)O)C(=O)O[C@@H](CCCCCCCCCCC(C)C)CC(N)=O
0,923021-38-9,FIONDOIVVHAFQB-WRWUCCJLNA-N,CO[C@H]1C[C@H](O[C@@H]2CC3=CC[C@H]4C(=O)[C@@H](c5ccoc5C)CC[C@@H]4[C@@]3(C)C[C@H]2O)O[C@H](C)[C@H]1O[C@H]1C[C@@H](OC)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@H]3C[C@@H](OC)[C@H](O[C@H]4C[C@@H](OC)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@H](C)O4)[C@@H](C)O3)[C@@H](C)O2)[C@H](C)O1
0,61121-66-2,FGYQUFZANKOISC-UHFFFAOYSA-N,CS(=O)CCCCC#N
0,202657-28-1,BYQKEKUAWGGZTQ-IDBWFKNDNA-N,COc1cc(/C=C/C(=O)OCC2(O)CO[C@@H](OC3[C@H](Oc4ccc(/C=C/C(=O)c5ccc(O)cc5O)cc4)OC(CO)[C@@H](O)[C@@H]3O)[C@H]2O)ccc1O
0,137782-06-0,JPFRZBFWRTXIGT-ACLWNYGWNA-N,C=C1[C@H]2CC[C@@]3([C@H]4C[C@@H]5[C@@]6(C)CCC[C@@]5(C(O[C@@H]6O)O4)[C@@H]3C2)[C@H]1O
0,56317-06-7,STMNAPXMGWBZSF-WYKGQUACNA-N,O=C(OC[C@H]1O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)[C@H]1O)c1cc(O)c(O)c(O)c1
0,139626-31-6,BZZYMYLXSCBOFH-JMVWUBCXSA-N,CC(C)[C@@H]1NC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]2CCCN2C1=O
0,54-04-6,RHCSKNNOAZULRK-UHFFFAOYSA-N,COc1cc(CCN)cc(OC)c1OC
0,130641-43-9,ICEFLCNOUJCINW-WLRTZDKTNA-N,COc1cc2c(cc1OC)C13CC[N+]4([O-])C/C(=CCO)C(CC14)C1=CCC(=O)N2C13
0,67286-40-2,OHMJOPXOJGZQLD-YDSNBMPDNA-O,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2O[C@@H]2OC(CO)[C@@H](O)C(O)C2O[C@@H]2OC(CO)[C@@H](O)C(O)[C@H]2O)cc(OC)c1O
0,1357351-44-0,NFENYLPEYDNIMO-HNNXBMFYSA-N,O=C1C[C@@](O)(c2ccc(O)cc2)Oc2cc(O)cc(O)c21
0,119067-90-2,AMVCEZYBLCNDSF-JVJSVYAENA-N,Oc1ccc([C@@H]2c3c(cc(O)c4c3O[C@H](c3ccc(O)c(O)c3)[C@@H](O)C4)O[C@H](c3ccc(O)c(O)c3)[C@H]2O)c(O)c1
0,1064656-61-6,DFDNICKFFXMJLY-YNBQFJOINA-N,C[C@H](CCC(=O)C(C)(C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1[C@@H](O)C[C@@]2(C)[C@@H]3[C@@H](O)C[C@H]4C(C)(C)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CC[C@@]45C[C@@]35CC[C@]12C
0,194600-20-9,WUHZXXXUMJNFRO-NTEXXFPVNA-N,CC(=O)OCC1O[C@@H](Oc2ccc(C(=O)/C=C/c3ccc(O)c(O)c3)c(O)c2O)C(O)[C@@H](O)[C@@H]1OC(C)=O
0,219759-04-3,IXCJZDPJWABGNK-UEDAADEJNA-N,Oc1ccc([C@@H]2Oc3cc(O)cc4c3[C@H]2c2cc(O)cc3c2[C@@H]4[C@H](c2ccc(O)cc2)O3)cc1
0,244105-18-8,MDHZAFUATLVBMS-ZLFKYAKFNA-N,C=C(C(=O)OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O)[C@H](O)CO
0,79504-25-9,BQJHSJLIKNYTID-AMYOWRCCNA-N,COc1cc(-c2cc(=O)c3c(O)c([C@@H]4OC(CO)[C@@H](O)[C@H](O)C4O)c(O)c([C@@H]4OC(CO)[C@@H](O)[C@H](O)C4O)c3o2)cc(OC)c1O
0,65408-90-4,ODXDQNDOZZLJEE-ZHKRCKLVNA-N,CC1=C(CCC2=CC(O)OC2=O)[C@@]2(C)CCC[C@]3(C)C(=O)O[C@H](C1=O)C32
0,108657-47-2,FSAFGGVCHXFXTD-PEYXQSIJNA-N,C[C@@H](CCO)CC[C@H]1C(C(=O)O)=CC[C@H]2C(C)(C)CCC[C@]12C
