,accepted_species,H,Hbc,G,J,GroupSize_Pathways,FAD,MFAD,APWD,GroupSize_FAD
1112,Aristolochia chamissonis,0.7305880613711224,0.7739310568003994,0.405,0.6650099119652508,20,284.53878837448354,14.226939418724177,0.7487862851960093,20
1113,Aristolochia chilensis,0.9164648855394713,1.05464538922094,0.5619834710743802,0.8342022886441013,11,82.17935981475257,7.470850892250234,0.7470850892250234,11
1114,Aristolochia clematitis,1.2309316230479221,1.2598027793565536,0.6745562130177515,0.88792947412232,26,474.80692730698127,18.992277092279252,0.7913448788449687,25
1115,Aristolochia constricta,1.0660493483542606,1.0672428885924388,0.6465028355387523,0.9703599343920261,23,419.9367418880164,18.258119212522452,0.8299145096601115,23
1116,Aristolochia contorta,0.7902679680745903,0.9356805014764595,0.46153846153846156,0.7193329040881773,13,128.2057307566879,9.861979288975991,0.821831607414666,13
1117,Aristolochia coryi,0.9347698978582792,1.0686989872563997,0.578512396694215,0.8508642289005678,11,95.96414478981623,8.724013162710566,0.8724013162710567,11
1118,Aristolochia cucurbitifolia,1.1645327482034888,1.2288731394161998,0.6519046725464439,0.7235648788975397,73,4024.4540350674756,57.49220050096394,0.8332202971154193,70
1119,Aristolochia cymbifera,0.8582588673498034,0.8796200212523343,0.44010416666666674,0.61910290586227,48,1937.021195419092,40.35460823789775,0.8586086859127181,48
1120,Aristolochia debilis,1.2784730803161815,1.3086094741496948,0.6794666666666667,0.79435998769448,75,4357.352029363505,61.371155343147954,0.8767307906163994,71
1121,Aristolochia didyma,0.8037121611029514,0.8155478529458978,0.45816186556927296,0.7315703359529345,27,610.3675353911656,22.606205014487614,0.869469423634139,27
1122,Aristolochia esperanzae,0.7774621319109287,0.8963167191510517,0.4609375,0.7076765296822559,16,146.73299060504428,9.782199373669618,0.6987285266906871,15
1123,Aristolochia fontanesii,1.033114087516671,1.154741293152243,0.565,0.745234285366414,20,211.85593435719386,11.769774130955215,0.6923396547620715,18
1124,Aristolochia foveolata,0.6853142072764582,0.6853511248059598,0.4921875,0.9886994082884974,16,239.74942064320888,13.31941225795605,0.783494838703297,18
1125,Aristolochia gehrtii,0.9554471413937667,1.1681081522220345,0.5190311418685121,0.6892094263601618,17,201.22702548594748,12.576689092871717,0.8384459395247812,16
1126,Aristolochia gigantea,1.241062625741589,1.2951415995881832,0.6617283950617284,0.7711155653495303,45,1709.0355119893297,37.97856693309622,0.8631492484794595,45
1127,Aristolochia heterophylla,1.1683111189933075,1.1955286310724562,0.647294887039239,0.7259125126649736,116,13042.091998524036,104.33673598819229,0.8414252902273571,125
1128,Aristolochia holostylis,-0.0,-0.0,0.0,,22,279.1144686996755,12.135411682594588,0.5516096219361176,23
1129,Aristolochia indica,1.1153008027604363,1.1385168451967143,0.6108033240997229,0.8045194686209807,38,1339.4007288447726,33.48501822111932,0.8585902107979312,40
1130,Aristolochia kaempferi,1.1986100737026368,1.2307541825169825,0.6793055555555556,0.7447383117065194,120,13265.971587448117,105.28548878927077,0.8422839103141662,126
1131,Aristolochia labiata,0.6330395116644678,0.7556688467009707,0.3490304709141274,0.5762173955216959,19,237.56822358563738,12.503590715033546,0.6946439286129749,19
1132,Aristolochia lagesiana,0.6108643020548935,0.6213651327154892,0.42000000000000004,0.8812908992306927,10,74.03038455197033,6.7300349592700295,0.673003495927003,11
1133,Aristolochia littoralis,1.2123288990022933,1.2126345880774088,0.6810650887573965,0.8745104452584929,130,14366.945316887406,110.51496397605698,0.8567051471012168,130
1134,Aristolochia liukiuensis,0.796311640173813,1.225786051391897,0.44897959183673464,0.7248340915057598,7,27.117820757354433,3.873974393907776,0.6456623989846294,7
1135,Aristolochia macrocarpa,0.9502705392332347,1.0277425562549327,0.5599999999999999,0.8649735207179272,10,57.44996021579085,5.744996021579086,0.638332891286565,10
1136,Aristolochia macroura,0.5117400734174093,0.5129448044201428,0.32986111111111116,0.7382848661434506,24,465.78436324505105,19.40768180187713,0.8438122522555273,24
1137,Aristolochia manshuriensis,1.305851082937651,1.3505504920670781,0.7014876033057851,0.8113708971616637,55,1855.1060187866708,38.648042058055644,0.8222987671926733,48
1138,Aristolochia mollissima,0.812937597322811,0.8790436725157424,0.4670701317194732,0.5864105201049042,53,2818.655670749529,47.77382492795812,0.823686636688933,59
1139,Aristolochia orbicularis,0.9743147528693494,1.1474770303980237,0.59375,0.8868595071429147,8,54.630675374002486,6.070075041555832,0.758759380194479,9
1140,Aristolochia paucinervis,1.0102099474266797,1.1401918655717358,0.5429362880886427,0.7287124407045856,19,183.31470727942258,10.783218075260152,0.6739511297037595,17
1141,Aristolochia pontica,0.6365141682948128,0.6463081169323078,0.4444444444444444,0.9182958340544894,9,35.80869814079077,4.476087267598846,0.6394410382284066,8
1142,Aristolochia pubescens,1.2599220911053337,1.2862449935526934,0.6529013883944464,0.7828336100271418,53,1923.4617989493295,39.25432242753734,0.8177983839070279,49
1143,Aristolochia ridicula,0.30463609734923813,0.49377042833277396,0.16528925619834722,0.43949698692151334,11,59.68369135662088,5.425790123329171,0.5425790123329172,11
1144,Aristolochia ringens,0.5623351446188083,0.5736724692043702,0.375,0.8112781244591328,12,95.65285171503498,7.971070976252915,0.7246428160229923,12
1145,Aristolochia triangularis,1.1220964365853565,1.1226526092673763,0.6026706979087932,0.8094214822304355,63,3558.6056867503253,55.60321385547383,0.8825906961186323,64
1146,Aristolochia trilobata,-0.0,-0.0,0.0,,34,910.4981633077084,26.779357744344367,0.8114956892225565,34
1147,Aristolochia tuberosa,0.5982695885852573,0.6358207455054197,0.40816326530612246,0.8631205685666311,7,43.67826465308345,4.8531405170092725,0.6066425646261591,9
1148,Aristolochia zollingeriana,1.1032773941439766,1.1595649561835002,0.632716049382716,0.7958464126282067,36,823.6318187504543,24.958539962134978,0.7799543738167181,33
1149,Aristotelia australasica,0.5297061990576545,0.5333722182555544,0.345679012345679,0.7642045065086203,18,123.99364462296516,8.85668890164037,0.6812837616646438,14
1150,Aristotelia chilensis,0.9276173343271816,0.9665722427905943,0.5511111111111111,0.8443536850036222,15,146.94498927132457,10.49607066223747,0.8073900509413439,14
1151,Aristotelia peduncularis,-0.0,-0.0,0.0,,10,63.25112278295802,6.325112278295802,0.702790253143978,10
1152,Aristotelia serrata,0.2711893730418441,0.44121938573277797,0.14201183431952646,0.3912435636292556,13,91.44735360936204,7.62061280078017,0.6927829818891064,12
1153,Armeria maritima,0.796311640173813,1.225786051391897,0.44897959183673464,0.7248340915057598,7,30.418836320041752,4.345548045720251,0.7242580076200417,7
1154,Armoracia rusticana,0.48430217949997767,0.4843070218655761,0.30615877536489844,0.6987003526563345,53,1909.3506392056775,33.49737963518732,0.5981674934854879,57
1155,Arnebia decumbens,0.8587409130062869,0.988286358069418,0.5207100591715976,0.7816596645276668,13,127.29470814174523,9.092479152981802,0.6994214733062925,14
1156,Arnebia euchroma,1.29353717195347,1.3490971545143835,0.6772853185595569,0.8037198340861347,38,1573.1757724166923,34.95946160925983,0.7945332183922689,45
1157,Arnebia hispidissima,0.8932239510170858,0.9238335168054714,0.5413223140495866,0.8130474783783602,22,443.38357297059355,18.4743155404414,0.8032311104539738,24
1158,Arnebia speciosa,0.9556998911125343,0.9952681207869503,0.5714285714285714,0.8699155297736259,14,143.89019515133293,10.277871082238066,0.7906054678644666,14
1159,Arnica acaulis,0.7535919276859472,0.8110595543085846,0.4886621315192743,0.685948933449084,42,1266.8873486430703,30.163984491501672,0.735706938817114,42
1160,Arnica angustifolia,0.5859526183035508,0.5862741078105493,0.39669421487603307,0.8453509366224364,22,359.73528722946764,16.3516039649758,0.7786478078559905,22
1161,Arnica chamissonis,0.6520954262686928,0.6961910917924639,0.32828719723183375,0.4703874188321089,68,3032.775852356126,45.951149278123125,0.7069407581249711,66
1162,Arnica cordifolia,0.47413931305783735,0.5124438382305263,0.2975206611570247,0.6840384356390417,11,73.47356784337046,6.679415258488223,0.6679415258488224,11
1163,Arnica discoidea,-0.0,-0.0,0.0,,8,29.91396818183748,3.739246022729685,0.5341780032470979,8
1164,Arnica gracilis,-0.0,-0.0,0.0,,11,67.75057391699929,6.159143083363571,0.6159143083363572,11
1165,Arnica lanceolata,1.2115383654770238,1.2906014363445277,0.6428049671292915,0.7527711110301256,37,1033.380981268415,28.705027257455974,0.8201436359273135,36
1166,Arnica lonchophylla,0.30463609734923813,0.30579525651842665,0.16528925619834722,0.43949698692151334,55,1445.405228736883,26.280095067943325,0.48666842718413567,55
1167,Arnica longifolia,0.6324560311805818,0.6324560312173875,0.44054696789536263,0.912441179764541,58,2392.432411724515,41.24883468490543,0.7236637664018497,58
1168,Arnica mollis,0.6682537202994161,0.7432804891546737,0.3975026014568158,0.6082707495558474,31,673.8645521713189,21.737566199074802,0.7245855399691601,31
1169,Arnica montana,1.6053094276869109,1.6118425584021019,0.7697502972651605,0.8249658538788367,145,17219.734575213723,121.26573644516706,0.860040684008277,142
1170,Arnica nevadensis,-0.0,-0.0,0.0,,14,104.88785884670074,7.491989917621481,0.5763069167401139,14
1171,Arnica parryi,0.45056120886630463,0.48828515902449054,0.2777777777777777,0.6500224216483541,12,86.79331661521286,7.232776384601071,0.6575251258728247,12
1172,Arnica sachalinensis,1.3391071172869515,1.4120479842009903,0.6887755102040816,0.8320340330877984,28,591.9965779102306,21.142734925365378,0.783064256495014,28
1173,Arnica spathulata,-0.0,-0.0,0.0,,7,22.92741145058795,3.275344492941136,0.5458907488235226,7
1174,Arnica viscosa,-0.0,-0.0,0.0,,21,266.88426637804434,12.708774589430684,0.6354387294715341,21
1175,Aronia melanocarpa,1.2439563000568232,1.2740327345974487,0.6038612280447089,0.694265230027085,83,5590.794617954232,67.35897130065341,0.8214508695201634,83
1176,Arracacia tolucensis,-0.0,-0.0,0.0,,8,33.795749454975535,4.224468681871942,0.603495525981706,8
1177,Arrhenatherum elatius,0.5982695885852573,0.601519976291401,0.40816326530612246,0.8631205685666311,14,103.53863206219306,7.395616575870933,0.5688935827593026,14
1178,Arrhenatherum longifolium,-0.0,-0.0,0.0,,10,37.94117771378564,3.794117771378564,0.4215686412642849,10
1179,Artabotrys blumei,0.6730116670092565,0.675273474551831,0.48,0.9709505944546688,10,69.28280181361231,6.928280181361231,0.7698089090401368,10
1180,Artabotrys hexapetalus,1.155777912574207,1.1765996988635608,0.6409398265145824,0.7181251936747396,121,12253.088285604988,102.10906904670824,0.8580594037538507,120
1181,Artabotrys lastoursvillensis,0.362210557135449,0.3962515708116883,0.20761245674740492,0.5225593745369408,17,230.20253483329995,13.541325578429408,0.846332848651838,17
1182,Artabotrys maingayi,-0.0,-0.0,0.0,,11,68.78034429888427,6.252758572625843,0.6252758572625843,11
1183,Artabotrys monteiroae,0.5402041423888608,0.5517580607967856,0.3550295857988165,0.7793498372920851,13,106.77425298460881,8.213404075739138,0.6844503396449283,13
1184,Artabotrys velutinus,0.5623351446188083,0.600894932492073,0.375,0.8112781244591328,8,44.76371319506678,5.595464149383347,0.7993520213404782,8
1185,Artabotrys venustus,-0.0,-0.0,0.0,,11,69.9465780598575,6.358779823623409,0.6358779823623409,11
1186,Artabotrys zeylanicus,-0.0,-0.0,0.0,,9,47.213852924705904,5.245983658300656,0.655747957287582,9
1187,Artemisia abrotanum,0.6554817739013927,0.6554818963498665,0.4628099173553719,0.9456603046006401,33,857.0719141548423,25.97187618651037,0.8116211308284491,33
1188,Artemisia absinthium,0.990247884466461,1.0108088066152932,0.5279412504401186,0.6152756044927626,141,17060.08243839198,121.85773170279985,0.8766743287971213,140
1189,Artemisia adamsii,0.46203690946645704,0.4658402059648452,0.2873345935727789,0.6665783579949205,23,365.5687717305636,15.894294423067981,0.7224679283212719,23
1190,Artemisia aethiopica,0.6829081047004717,0.6829081047009196,0.48979591836734704,0.9852281360342515,49,1899.6771314128898,38.76892104924265,0.8076858551925552,49
1191,Artemisia afra,0.6917325444527715,0.6928060808479028,0.3836505190311419,0.6296420962953051,68,4224.792812992409,60.35418304274871,0.8746983049673726,70
1192,Artemisia alba,0.6869615765973234,0.6869615765973234,0.49382716049382713,0.9910760598382222,63,3362.7455933174438,53.376914179641965,0.8609179706393866,63
1193,Artemisia alpina,0.6615632381579821,0.6704460699522727,0.46875,0.954434002924965,8,43.01344744253046,5.376680930316308,0.7680972757594725,8
1194,Artemisia anethoides,0.2337916587064593,0.3818185343203022,0.1171875,0.3372900666170139,16,202.99834550604672,12.68739659412792,0.845826439608528,16
1195,Artemisia annua,0.9426292945084602,0.94608136087056,0.5081216159933362,0.5260914261636769,637,357984.4340962872,563.7550143248617,0.8892034926259649,635
1196,Artemisia anomala,0.9929638688063571,1.0470692461413154,0.5532421177870315,0.7162720246544254,41,1373.7816888319255,33.50687045931526,0.8376717614828814,41
1197,Artemisia arborescens,0.7157550197116898,0.7495209174886717,0.39403399236906,0.5163081087147185,93,7199.63351407622,79.11685180303539,0.8790761311448376,91
1198,Artemisia arbuscula,-0.0,-0.0,0.0,,22,415.46238217636915,18.06358183375518,0.8210719015343264,23
1199,Artemisia argentea,0.6920129648318738,0.6920134703009434,0.4988662131519275,0.998363672593813,21,320.89669433647157,15.280794968403407,0.7640397484201704,21
1200,Artemisia argyi,0.902397310468118,0.9343273054611574,0.48742156142235293,0.5606909738464778,133,15528.711121672877,116.75722647874343,0.8845244430207836,133
1201,Artemisia armeniaca,0.5660857389596289,0.8937030441502205,0.29166666666666663,0.5152734452350943,12,103.72419476347287,8.643682896956072,0.7857893542687339,12
1202,Artemisia assoana,0.5167535908014582,0.5168796022413312,0.3342516069788797,0.7455178428108284,33,848.0079468443176,25.69721051043387,0.8030378284510584,33
1203,Artemisia aucheri,0.45056120886630463,0.7163450364623231,0.2777777777777777,0.6500224216483541,6,41.19772405127257,4.577524894585841,0.5721906118232302,9
1204,Artemisia austriaca,0.6730116670092565,0.6730127090631043,0.48,0.9709505944546688,25,456.8099174419692,18.27239669767877,0.7613498624032821,25
1205,Artemisia balchanorum,-0.0,-0.0,0.0,,7,24.65702363986817,3.522431948552596,0.5870719914254326,7
1206,Artemisia baldshuanica,0.8416853379716988,0.8719166591404173,0.499054820415879,0.7661350110985072,23,533.6893464985944,21.34757385994378,0.8894822441643241,25
1207,Artemisia barrelieri,0.694761694383222,0.7184117433747372,0.3966049382716049,0.6323993473853351,36,1014.8133372869347,28.18925936908152,0.8054074105451863,36
1208,Artemisia biennis,0.6912717888263618,0.6912717888263735,0.4981257809246147,0.9972943816462349,49,2008.4819499762518,40.169638999525034,0.819788551010715,50
1209,Artemisia caerulescens,0.5010469137590966,0.6428660897866849,0.25396825396825395,0.4560725552838438,21,315.4811112036084,15.022910057314686,0.7511455028657343,21
1210,Artemisia campestris,0.9098728816727869,0.92121382104606,0.5350334553717965,0.6563345471143401,89,7036.123332303392,75.65724013229453,0.8223613057858102,93
1211,Artemisia cana,0.19567003495657082,0.31980213918894485,0.07760000000000011,0.17810654129291525,50,1936.2450177819537,39.515204444529665,0.8232334259277014,49
1212,Artemisia capillaris,1.0574729617923784,1.0623083372311681,0.5802965142598461,0.6570448935138263,188,35207.81851433283,176.03909257166416,0.8846185556365033,200
1213,Artemisia caruifolia,1.0291892747403646,1.0896041013809765,0.5817920918367346,0.5744014709651687,112,10662.596103520344,96.05942435603913,0.8732674941458103,111
1214,Artemisia chamaemelifolia,0.553266155663021,0.6210172932452881,0.3088642659279779,0.5036045576495116,38,1306.1546114556907,32.65386528639227,0.8372785970869812,40
1215,Artemisia cina,0.6365141682948128,0.6365876017543985,0.4444444444444444,0.9182958340544894,21,365.47466250742946,17.40355535749664,0.870177767874832,21
1216,Artemisia compacta,0.6730116670092565,0.675273474551831,0.48,0.9709505944546688,10,72.05750266519807,7.205750266519807,0.8006389185022008,10
1217,Artemisia copa,0.5004024235381879,0.5391223794591277,0.31999999999999984,0.7219280948873623,10,53.13381063253716,5.313381063253717,0.5903756736948573,10
1218,Artemisia crithmifolia,0.6108643020548935,0.6213651327154892,0.42000000000000004,0.8812908992306927,10,60.09035892754697,6.009035892754698,0.6676706547505219,10
1219,Artemisia deserti,-0.0,-0.0,0.0,,15,170.6614952513445,11.3774330167563,0.8126737869111642,15
1220,Artemisia diffusa,0.6791932659915256,0.6791941453175945,0.48611111111111105,0.9798687566511527,24,429.7249018106339,17.905204242109747,0.7784871409612933,24
1221,Artemisia douglasiana,0.4433066914680872,0.45001915646446317,0.21760000000000002,0.40351514000041366,75,4921.605851032053,63.91695910431237,0.8410126197935839,77
1222,Artemisia dracunculus,1.159453947154891,1.1670696151825977,0.6106918907429058,0.7204092423803679,97,8784.757127348646,87.84757127348647,0.8873492047826915,100
1223,Artemisia eriopoda,0.9502705392332347,1.0277425562549327,0.5599999999999999,0.8649735207179272,10,78.04302607638581,7.804302607638581,0.8671447341820646,10
1224,Artemisia filifolia,0.2145591551764051,0.3510231045086938,0.1049382716049383,0.3095434291503252,18,241.81998520239682,13.43444362235538,0.7902613895503164,18
1225,Artemisia fragrans,0.1732052067491771,0.19293198562533015,0.07986111111111094,0.24988229283318544,48,1787.3594243634811,36.47672294619349,0.7599317280456978,49
1226,Artemisia frigida,0.8030836701205181,0.8675758470665023,0.5273469387755102,0.7309982588071425,35,897.3625344706529,26.393015719725085,0.7997883551431845,34
1227,Artemisia genipi,-0.0,-0.0,0.0,,22,321.8550114013867,14.629773245517578,0.6966558688341704,22
1228,Artemisia giraldii,0.6645284386549151,0.6645439865312152,0.47165532879818595,0.9587118829771317,21,343.5779640979192,16.36085543323425,0.8180427716617125,21
1229,Artemisia glauca,0.9184277849930977,1.0462059800056476,0.5694444444444444,0.8359889967247165,12,159.98401940571958,11.427429957551398,0.8790330736577999,14
1230,Artemisia gmelinii,0.8181719957853906,0.8934181283676377,0.47651249849052046,0.5083588434598226,91,7313.676263128825,78.64168024869704,0.8548008722684461,93
1231,Artemisia gorgonum,0.6108643020548935,0.611152735366922,0.42000000000000004,0.8812908992306927,20,313.9495379887319,14.949977999463423,0.7474988999731712,21
1232,Artemisia granatensis,0.5757295142804425,0.6126162848236515,0.2996432818073721,0.5240515878248747,29,741.1702839022246,24.705676130074153,0.8519198665542811,30
1233,Artemisia gypsacea,0.5982695885852573,0.6358207455054197,0.40816326530612246,0.8631205685666311,7,32.0631495644913,4.580449937784471,0.7634083229640785,7
1234,Artemisia halophila,-0.0,-0.0,0.0,,18,264.7018250805575,14.705656948919861,0.8650386440541095,18
1235,Artemisia herba-alba,0.49460397503920916,0.5136926578278209,0.2657532651516622,0.35678135099651787,227,45034.221389072016,195.80096256118267,0.8550260373850772,230
1236,Artemisia ifranensis,0.7214636866925115,0.9097567330968854,0.4027777777777778,0.6567045482143385,12,100.72674347539638,8.393895289616365,0.7630813899651241,12
1237,Artemisia igniaria,1.0601189359398382,1.0639068750004537,0.6426592797783934,0.964961840382344,19,419.10012027800065,18.22174435991307,0.828261107268776,23
1238,Artemisia inculta,0.15407610367102942,0.25319754718343573,0.06887755102040805,0.22228483068568797,28,597.2180224426959,21.329215087239138,0.7899709291570052,28
1239,Artemisia indica,0.8932239510170858,0.9238335168054714,0.5413223140495866,0.8130474783783602,22,406.5767988458333,18.480763583901513,0.8800363611381673,22
1240,Artemisia jacutica,1.1177327443974296,1.201942204327595,0.6319444444444444,0.8062737436906916,24,485.2660865763455,20.219420274014396,0.8791052293049738,24
1241,Artemisia japonica,0.6931471805599453,0.6958654047974353,0.5,1.0,8,47.02190384058829,5.877737980073536,0.8396768542962194,8
1242,Artemisia judaica,0.9011871788133596,0.9012039843087811,0.5606944444444444,0.8202959206890938,120,12874.240879286399,104.66862503484877,0.8579395494659735,123
1243,Artemisia keiskeana,0.6846162778013047,0.6846170034940412,0.4914933837429112,0.9876925088958033,23,412.8549195134961,17.950213891891135,0.8159188132677788,23
1244,Artemisia klotzschiana,0.5799151714181009,0.5799472490482719,0.3911111111111112,0.8366407419411673,30,694.404973536921,23.1468324512307,0.7981666362493345,30
1245,Artemisia koidzumii,0.5799151714181009,0.5833098935524508,0.3911111111111112,0.8366407419411673,15,183.28197221913734,12.21879814794249,0.8727712962816064,15
1246,Artemisia kurramensis,0.6615632381579821,0.6704460699522727,0.46875,0.954434002924965,8,45.59632972718643,5.699541215898304,0.8142201736997576,8
1247,Artemisia laciniata,0.7393213302245919,0.8300058523958964,0.446124763705104,0.6729592758523572,23,388.0734249104416,16.87275760480181,0.7669435274909913,23
1248,Artemisia lactiflora,0.6365141682948128,0.6721291758324814,0.4444444444444444,0.9182958340544894,6,96.34996956990726,8.029164130825604,0.7299240118932369,12
1249,Artemisia lagocephala,0.13906079845474112,0.22870767911673112,0.060546875,0.20062232431271465,32,799.3511864370439,25.78552214313045,0.8595174047710149,31
1250,Artemisia lagopus,-0.0,-0.0,0.0,,14,146.82525354260676,10.487518110186198,0.8067321623220152,14
1251,Artemisia lancea,0.2787693717685874,0.3074671908978172,0.1472,0.4021791902022729,25,540.2239158507275,20.777842917335672,0.8311137166934269,26
1252,Artemisia lercheana,0.34883209584303193,0.5623257226734768,0.19753086419753085,0.5032583347756457,9,53.23696437141818,5.915218263490909,0.7394022829363637,9
1253,Artemisia leucodes,0.639031859650177,1.0001114412098489,0.33999999999999986,0.5816718657178868,10,85.66708854465499,7.787917140423181,0.7787917140423181,11
1254,Artemisia ludoviciana,0.7064929961780038,0.7172318995465685,0.45734244946492264,0.6430776384583433,116,11690.202201518438,98.2369932900709,0.8325168922887365,119
1255,Artemisia macrocephala,1.0710178890244566,1.2063340900205715,0.5813148788927336,0.7725760985994748,17,210.20427253415178,13.137767033384486,0.8758511355589658,16
1256,Artemisia maritima,1.0811845247881295,1.134249527228956,0.5888757396449703,0.6717777159560975,65,3298.3144444597165,53.19862007193091,0.8721085257693592,62
1257,Artemisia mesatlantica,0.5402041423888608,0.5517580607967856,0.3550295857988165,0.7793498372920851,13,106.36439999653818,8.181876922810629,0.6818230769008858,13
1258,Artemisia minor,0.37677016125643675,0.37719866896615717,0.21875,0.5435644431995964,48,1950.8885585522112,38.25271683435708,0.7650543366871416,51
1259,Artemisia molinieri,0.6365141682948128,0.6393590614962873,0.4444444444444444,0.9182958340544894,12,95.61048591370856,7.9675404928090465,0.7243218629826406,12
1260,Artemisia mongolica,0.7867012379169145,0.8928536378119653,0.47530864197530864,0.7160863263878678,18,279.42199960235433,14.70642103170286,0.8170233906501588,19
1261,Artemisia monosperma,1.0360403283136317,1.0637345962975324,0.6041195110909914,0.747345121909525,94,8669.866439802547,86.69866439802547,0.87574408482854,100
1262,Artemisia montana,0.7715028085945184,0.7719254769145754,0.4351961950059452,0.7022521198355073,58,2895.5377151629027,49.92306405453281,0.8758432290268913,58
1263,Artemisia myriantha,-0.0,-0.0,0.0,,19,235.46883388111507,12.393096520058688,0.6885053622254826,19
1264,Artemisia nitida,0.6931471805599453,0.6938247437862991,0.5,1.0,10,66.59371594897182,6.659371594897182,0.739930177210798,10
1265,Artemisia nitrosa,0.7298712099831164,0.8669822949244372,0.4177777777777778,0.6643574057122258,15,165.40059789643172,11.02670652642878,0.787621894744913,15
1266,Artemisia nova,0.649248354870898,0.6494730858419642,0.45674740484429055,0.9366673818775625,17,198.58259433197844,11.681329078351673,0.7300830673969796,17
1267,Artemisia obtusiloba,0.6829081047004717,0.6830541399031924,0.48979591836734704,0.9852281360342515,14,144.73019162427346,10.337870830305247,0.7952208331004036,14
1268,Artemisia oliveriana,0.8468143807325634,0.9379721617770194,0.5396825396825397,0.7708036670144927,21,318.4260071844135,15.163143199257785,0.7581571599628892,21
1269,Artemisia ordosica,0.796311640173813,1.225786051391897,0.44897959183673464,0.7248340915057598,7,29.890714467551767,4.270102066793109,0.7116836777988516,7
1270,Artemisia pallens,0.538556946260942,0.5736524448837517,0.275390625,0.490215658259071,32,737.757007512012,23.798613145548774,0.7932871048516258,31
1271,Artemisia palustris,0.796311640173813,0.8689428311808247,0.44897959183673464,0.7248340915057598,14,152.42534159236345,10.887524399454533,0.8375018768811179,14
1272,Artemisia pectinata,0.8486855577264172,1.0580209097901074,0.49382716049382713,0.7725068857142601,9,61.52667896556319,6.836297662840355,0.8545372078550444,9
1273,Artemisia pedemontana,0.6853142072764582,0.6853511248059598,0.4921875,0.9886994082884974,16,199.8051086979034,12.487819293618962,0.8325212862412641,16
1274,Artemisia persica,0.6829081047004717,0.6911304685943378,0.48979591836734704,0.9852281360342515,7,28.298952594290853,4.042707513470122,0.6737845855783536,7
1275,Artemisia phaeolepis,-0.0,-0.0,0.0,,7,31.714688525160526,4.5306697893086465,0.7551116315514411,7
1276,Artemisia pontica,0.3250829733914482,0.3569515017017758,0.17999999999999994,0.46899559358928117,20,274.4822011761816,13.72411005880908,0.7223215820425831,20
1277,Artemisia porrecta,0.410116318288409,0.6556701949606574,0.24489795918367352,0.5916727785823274,7,35.20895344141984,5.0298504916314055,0.8383084152719009,7
1278,Artemisia princeps,0.8486855577264172,0.8491087964735728,0.49382716049382713,0.7725068857142601,54,2544.2215193348648,47.115213321016014,0.8889662890757738,54
1279,Artemisia reptans,0.5859526183035508,0.5862741078105493,0.39669421487603307,0.8453509366224364,22,476.23638180495374,19.843182575206406,0.862747068487235,24
1280,Artemisia roxburghiana,1.0888999753452238,1.1121283538700897,0.66,0.9911594714322187,10,73.38025947492409,7.338025947492409,0.8153362163880454,10
1281,Artemisia rubripes,0.439669879401343,0.4434696495262543,0.26880000000000015,0.6343095546405662,25,528.0228732709322,21.120914930837287,0.8800381221182204,25
1282,Artemisia rupestris,1.007534155872752,1.007585880019965,0.6018991964937911,0.9170971108417371,37,1079.2714653643795,29.16949906390215,0.8102638628861708,37
1283,Artemisia rutifolia,0.5870995720478962,0.6399286053221009,0.3460207612456747,0.5344010604138242,51,2201.738292808719,42.34112101555229,0.8302180591284762,52
1284,Artemisia salsoloides,0.661217762973954,0.6613642090596572,0.3565625,0.6018663452013393,80,5476.297045754755,68.45371307193444,0.8665026971130942,80
1285,Artemisia santolina,0.9551311954514641,0.9877167669241149,0.5872576177285319,0.8693978806749073,19,271.56450857405804,14.292868872318843,0.7940482706843802,19
1286,Artemisia santonicum,-0.0,-0.0,0.0,,25,483.7246858400514,19.348987433602055,0.806207809733419,25
1287,Artemisia schimperi,1.0789922078775833,1.1613906948417605,0.653061224489796,0.9821410328348751,7,34.82951225341205,4.975644607630293,0.8292741012717154,7
1288,Artemisia schmidtiana,0.5763820666248933,0.689867828560907,0.3099173553719007,0.5246455665662211,22,394.2127262894013,17.918760285881877,0.8532742993277085,22
1289,Artemisia scoparia,1.0452582773709524,1.088345846681027,0.6094695621217515,0.7539944666056069,53,2755.564033725676,49.20650060224421,0.8946636473135311,56
1290,Artemisia sericea,0.4612103474771821,0.5409912013367685,0.20507544581618664,0.3326929405560031,54,2646.384714501638,47.256869901814966,0.8592158163966357,56
1291,Artemisia sibirica,-0.0,-0.0,0.0,,9,28.503650701640762,3.1670723001823067,0.39588403752278833,9
1292,Artemisia sieberi,0.19144408195771734,0.21288538664502943,0.09070294784580502,0.2761954276479391,42,1376.5610720318791,32.775263619806644,0.7993966736538206,42
1293,Artemisia sieversiana,0.8487173841398561,0.8568206528139017,0.5256143273635985,0.772535855364215,49,1845.8072050558217,39.27249372459195,0.8537498635780859,47
1294,Artemisia spicigera,0.20619205063323187,0.33757597805593875,0.09972299168975085,0.2974722489192897,19,289.6273644710785,15.243545498477816,0.8468636388043231,19
1295,Artemisia splendens,0.8033149761408755,0.9255327340683497,0.4800000000000001,0.7312088026202268,15,180.4156736135096,12.027711574233972,0.8591222553024267,15
1296,Artemisia stechmanniana,0.7298662855063355,0.7889696474212784,0.4651992861392028,0.6643529232602893,41,1643.1033501558068,37.34325795808652,0.8684478594903842,44
1297,Artemisia sublessingiana,0.6365141682948128,0.6463081169323078,0.4444444444444444,0.9182958340544894,9,51.771321426417806,5.752369047379756,0.7190461309224695,9
